script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[21-02-17 22.28.22.752],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,3,8.480547,0.050968,0.016671,0.001948,0.000011,0.008395,0.000931,0.079000,0.057934,0.017242,0.001908,0.000012,0.007678,0.001034,0.085854,0.053552,0.016899,0.001862,0.000008,0.007871,0.001073,0.081311,0.059745,0.019828,0.002171,0.000009,0.007589,0.000947,0.090333,0.056854,0.019440,0.002058,0.000012,0.007845,0.000964,0.087233,8.914528,174.897430,170.865936,128.346130,127.528809,127.490219,127.451889,174.897430,170.865936,128.346130,6.852716,7.998975,6.852716,5.791993,6.219509,6.798641,7.997421,7.997217,7.996967,5.791993,6.219509,6.798641,0.996206,0.786813,0.334310,0.541655,0.996582,0.977461,0.334359,0.765073,0.995544,0.012085,0.334042,0.520917,0.996490,0.948257,0.334528,0.907389,0.970548,0.973321,0.947249,0.001382,0.003265,0.010899,0.970548,0.973321,0.947249,0.970369,0.967151,0.974124,0.971634,0.970556,0.977773,0.945801,0.944622,0.951323,-0.011392,0.004106,0.011431,0.003144,-0.007923,0.014575,0.006992,0.012318,0.013389,0.970369,0.967151,0.974124,0.971634,0.970556,0.977773,0.945801,0.944622,0.951323,-0.011166,0.002787,0.000464,-0.012736,-0.012736,-0.001295 
[21-02-17 22.31.13.587],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,3,8.551263,0.054351,0.018012,0.001889,0.000010,0.007969,0.000947,0.083228,0.052069,0.016155,0.001874,0.000009,0.007844,0.000952,0.078950,0.052091,0.017481,0.001904,0.000009,0.007444,0.000953,0.079931,0.058379,0.017701,0.002183,0.000016,0.009146,0.000905,0.088390,0.062022,0.019738,0.003137,0.000017,0.008212,0.001134,0.094334,8.988152,174.897430,170.865936,128.346130,127.461014,127.791443,127.748062,174.897430,170.865936,128.346130,6.852716,7.999083,6.852716,5.791993,6.219509,6.798641,7.997040,7.997213,7.997351,5.791993,6.219509,6.798641,0.996363,0.972331,0.334494,0.790495,0.996292,0.792204,0.334101,0.562846,0.996277,0.773815,0.335201,0.540607,0.996521,0.960236,0.334179,0.621712,0.976263,0.975652,0.952927,0.011782,0.004666,0.005808,0.976263,0.975652,0.952927,0.975543,0.972988,0.980258,0.973522,0.974499,0.978934,0.948280,0.949000,0.961500,0.013351,0.013837,0.008158,0.028292,-0.011724,-0.002570,0.003001,0.001136,0.013287,0.975543,0.972988,0.980258,0.973522,0.974499,0.978934,0.948280,0.949000,0.961500,0.007393,-0.001183,0.004203,0.003917,0.003917,0.008306 
[21-02-17 22.34.02.885],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,3,8.551833,0.053838,0.017316,0.001883,0.000009,0.008294,0.000952,0.082346,0.052074,0.017471,0.002070,0.000009,0.007530,0.000966,0.080171,0.055689,0.018013,0.001893,0.000009,0.008062,0.001141,0.084859,0.061322,0.018709,0.001942,0.000012,0.008095,0.000957,0.091089,0.060361,0.020867,0.002082,0.000009,0.007914,0.001260,0.092545,8.995443,174.897430,170.865936,128.346130,127.200409,127.369370,127.739838,174.897430,170.865936,128.346130,6.852716,7.999059,6.852716,5.791993,6.219509,6.798641,7.997245,7.997062,7.997275,5.791993,6.219509,6.798641,0.996048,0.372441,0.335676,0.051205,0.995758,0.084149,0.335172,0.561885,0.996155,0.598896,0.335938,0.158930,0.996231,0.713487,0.335919,0.165030,0.970600,0.974232,0.951960,0.020606,0.010921,-0.018527,0.970600,0.974232,0.951960,0.971432,0.966747,0.973620,0.971592,0.973124,0.977981,0.950702,0.946432,0.958747,0.043797,0.018505,-0.000485,-0.002263,0.021028,0.013999,-0.016223,-0.018239,-0.021117,0.971432,0.966747,0.973620,0.971592,0.973124,0.977981,0.950702,0.946432,0.958747,-0.001434,0.003552,-0.000429,-0.004409,-0.004409,-0.003813 
[21-02-17 22.36.53.680],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,3,8.465572,0.053210,0.018036,0.001798,0.000008,0.007388,0.001189,0.081679,0.052920,0.018937,0.001903,0.000009,0.008010,0.000929,0.082760,0.055814,0.017493,0.001913,0.000009,0.007816,0.001148,0.084243,0.063550,0.019738,0.001913,0.000009,0.007772,0.000968,0.094001,0.060113,0.020159,0.002412,0.000015,0.008538,0.000937,0.092234,8.913695,174.897430,170.865936,128.346130,127.591248,127.180695,127.566788,174.897430,170.865936,128.346130,6.852716,7.999079,6.852716,5.791993,6.219509,6.798641,7.997128,7.997329,7.997231,5.791993,6.219509,6.798641,0.996257,0.876356,0.335059,0.427535,0.996170,0.622902,0.337185,0.005810,0.996185,0.646443,0.333522,0.228547,0.996414,0.905757,0.334469,0.857177,0.975376,0.974790,0.950422,0.001178,0.006943,0.001451,0.975376,0.974790,0.950422,0.974280,0.972938,0.978910,0.973117,0.972316,0.978937,0.944526,0.949765,0.956973,0.025729,-0.022863,0.000667,-0.014664,0.034345,0.001149,-0.012174,0.006356,0.010170,0.974280,0.972938,0.978910,0.973117,0.972316,0.978937,0.944526,0.949765,0.956973,0.000747,0.000339,0.001739,-0.003976,-0.003976,-0.000421 
[21-02-17 22.39.42.716],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,3,8.444247,0.050548,0.016940,0.002048,0.000009,0.007813,0.001194,0.078606,0.054567,0.017736,0.001920,0.000010,0.008035,0.000972,0.083285,0.056144,0.016925,0.001876,0.000009,0.007533,0.001139,0.083674,0.063172,0.019537,0.001923,0.000009,0.007912,0.000928,0.093535,0.060651,0.018846,0.002601,0.000015,0.007690,0.001038,0.090901,8.886253,174.897430,170.865936,128.346130,127.492661,127.088547,127.328629,174.897430,170.865936,128.346130,6.852716,7.998967,6.852716,5.791993,6.219509,6.798641,7.997469,7.997247,7.997277,5.791993,6.219509,6.798641,0.996145,0.641156,0.333656,0.066548,0.996384,0.882943,0.333658,0.290086,0.995987,0.330564,0.333086,0.093616,0.996063,0.450165,0.334226,0.657582,0.975639,0.973934,0.958108,0.001801,-0.001723,0.002778,0.975639,0.973934,0.958108,0.973906,0.974214,0.978796,0.973015,0.972438,0.976351,0.953079,0.956302,0.964943,-0.008635,-0.000482,0.014518,-0.014882,-0.003375,0.013087,0.003039,0.009992,-0.004698,0.973906,0.974214,0.978796,0.973015,0.972438,0.976351,0.953079,0.956302,0.964943,0.007261,0.001718,0.000853,-0.001655,-0.001655,0.000408 
[21-02-17 22.42.31.385],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,3,8.453440,0.060689,0.019419,0.001997,0.000009,0.008666,0.001153,0.091988,0.053566,0.017868,0.003324,0.000012,0.008547,0.000930,0.084305,0.060646,0.018641,0.002115,0.000010,0.007901,0.000958,0.090326,0.059620,0.018504,0.001829,0.000012,0.007663,0.001012,0.088684,0.058673,0.020145,0.002174,0.000012,0.007803,0.000934,0.089793,8.910720,174.897430,170.865936,128.346130,127.298523,126.736496,127.407578,174.897430,170.865936,128.346130,6.852716,7.999183,6.852716,5.791993,6.219509,6.798641,7.996801,7.997477,7.997670,5.791993,6.219509,6.798641,0.996053,0.386199,0.332856,0.000855,0.995712,0.058726,0.332129,0.006689,0.996552,0.969855,0.333660,0.291327,0.995895,0.207796,0.332779,0.044635,0.975170,0.976201,0.952286,-0.000560,0.014553,0.002853,0.975170,0.976201,0.952286,0.974492,0.972700,0.978319,0.976435,0.973942,0.978227,0.946550,0.948877,0.961430,0.022850,-0.025526,0.000997,0.024546,0.007677,0.011436,0.006236,-0.002140,0.004464,0.974492,0.972700,0.978319,0.976435,0.973942,0.978227,0.946550,0.948877,0.961430,0.003632,-0.004113,-0.000574,0.002363,0.002363,-0.006338 
[21-02-17 22.45.20.962],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,3,8.450315,0.057780,0.015873,0.001895,0.000009,0.008112,0.000963,0.084683,0.061005,0.016925,0.002969,0.000013,0.008764,0.000977,0.090706,0.054427,0.017797,0.002875,0.000015,0.009380,0.000941,0.085490,0.057600,0.019429,0.002060,0.000012,0.008314,0.001099,0.088573,0.063347,0.018772,0.002938,0.000015,0.008691,0.000965,0.094786,8.906695,174.897430,170.865936,128.346130,127.753113,127.193710,127.106583,174.897430,170.865936,128.346130,6.852716,7.999171,6.852716,5.791993,6.219509,6.798641,7.997748,7.997216,7.997228,5.791993,6.219509,6.798641,0.996119,0.571728,0.334347,0.588728,0.995911,0.226185,0.334408,0.805431,0.996399,0.894797,0.333277,0.141636,0.996048,0.425490,0.335356,0.435648,0.973620,0.974564,0.944032,0.001429,0.005338,0.003914,0.973620,0.974564,0.944032,0.974629,0.971093,0.975137,0.971249,0.973969,0.978473,0.938935,0.938759,0.954403,-0.001254,-0.008360,0.013901,0.007970,0.006488,0.001556,0.009571,0.010236,-0.008065,0.974629,0.971093,0.975137,0.971249,0.973969,0.978473,0.938935,0.938759,0.954403,-0.003656,0.009033,0.006551,-0.003848,-0.003848,0.002073 
[21-02-17 22.48.10.489],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,3,8.558698,0.052927,0.019439,0.002174,0.000010,0.007589,0.001080,0.083276,0.055839,0.017135,0.001896,0.000009,0.008047,0.000952,0.083926,0.052442,0.018839,0.001888,0.000009,0.008718,0.000990,0.082930,0.059257,0.018776,0.002209,0.000011,0.008091,0.000941,0.089343,0.058616,0.019278,0.002899,0.000015,0.008575,0.000942,0.090387,8.999473,174.897430,170.865936,128.346130,127.308685,127.532715,127.192627,174.897430,170.865936,128.346130,6.852716,7.999051,6.852716,5.791993,6.219509,6.798641,7.996880,7.997165,7.997223,5.791993,6.219509,6.798641,0.996017,0.293797,0.335293,0.218080,0.995956,0.286513,0.335621,0.286295,0.995987,0.330564,0.334807,0.852961,0.996109,0.524966,0.335450,0.377964,0.973298,0.977599,0.952217,-0.009550,0.001022,0.008327,0.973298,0.977599,0.952217,0.973940,0.969776,0.976178,0.974940,0.976402,0.981457,0.948239,0.949859,0.958555,-0.001116,-0.009226,-0.018307,0.017136,-0.005978,-0.008091,0.017931,0.019506,-0.012456,0.973940,0.969776,0.976178,0.974940,0.976402,0.981457,0.948239,0.949859,0.958555,0.001918,-0.004978,-0.002826,0.000591,0.000591,-0.001702 
[21-02-17 22.50.59.728],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,3,8.470939,0.055850,0.017269,0.001880,0.000009,0.007837,0.000979,0.083867,0.059320,0.017843,0.002202,0.000011,0.007506,0.001008,0.087959,0.054199,0.017884,0.001894,0.000009,0.007893,0.000972,0.082897,0.062884,0.020521,0.001886,0.000009,0.007915,0.000921,0.094181,0.065703,0.019003,0.002056,0.000012,0.007966,0.000947,0.095747,8.928409,174.897430,170.865936,128.346130,127.804260,127.723312,127.619858,174.897430,170.865936,128.346130,6.852716,7.999083,6.852716,5.791993,6.219509,6.798641,7.997043,7.997177,7.997451,5.791993,6.219509,6.798641,0.996394,0.983544,0.333642,0.062751,0.996628,0.985802,0.334596,0.966229,0.996277,0.773815,0.331803,0.002184,0.996277,0.773815,0.334527,0.906927,0.974267,0.973783,0.951738,-0.003961,0.011873,-0.000855,0.974267,0.973783,0.951738,0.973757,0.971163,0.977882,0.972454,0.972074,0.976821,0.947393,0.948873,0.958947,-0.011919,-0.010602,0.010639,-0.012187,0.017937,0.029869,-0.027536,0.025403,-0.000432,0.973757,0.971163,0.977882,0.972454,0.972074,0.976821,0.947393,0.948873,0.958947,0.001824,0.002453,-0.002479,0.002477,0.002477,-0.001746 
[21-02-17 22.53.49.744],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,3,8.669789,0.057564,0.016438,0.001889,0.000009,0.008003,0.000970,0.084914,0.055106,0.017303,0.001885,0.000008,0.007801,0.001169,0.083327,0.057534,0.017120,0.003006,0.000012,0.007459,0.001002,0.086188,0.060149,0.019848,0.002097,0.000009,0.008426,0.001135,0.091716,0.067433,0.018825,0.001841,0.000009,0.007698,0.001054,0.096920,9.124925,174.897430,170.865936,128.346130,127.558487,127.269897,127.528137,174.897430,170.865936,128.346130,6.852716,7.999098,6.852716,5.791993,6.219509,6.798641,7.997253,7.997149,7.997086,5.791993,6.219509,6.798641,0.995875,0.060013,0.335084,0.400224,0.996094,0.500000,0.334927,0.752016,0.995529,0.010251,0.334817,0.844440,0.996002,0.353557,0.335509,0.344742,0.975191,0.976727,0.954463,-0.022680,-0.007143,0.006117,0.975191,0.976727,0.954463,0.975479,0.971494,0.978601,0.976205,0.976061,0.977917,0.950572,0.951565,0.961253,-0.018484,-0.013347,-0.036209,-0.014117,-0.013496,0.006183,0.010548,0.023334,-0.015533,0.975479,0.971494,0.978601,0.976205,0.976061,0.977917,0.950572,0.951565,0.961253,-0.000946,0.009892,0.000591,-0.001109,-0.001109,-0.001505 
