script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 16.59.12.921],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.882838,0.076120,0.024776,0.002947,0.000012,0.011020,0.000547,0.115487,0.078451,0.026144,0.003442,0.000012,0.010929,0.000573,0.119614,0.073557,0.025620,0.002878,0.000011,0.011521,0.000697,0.114339,0.081618,0.028948,0.003392,0.000012,0.011466,0.000791,0.126305,0.085688,0.025529,0.002842,0.000013,0.011434,0.000615,0.126186,12.504532,119.272945,127.556690,119.272945,5.908790,7.999346,7.999346,0.996143,0.658013,0.333745,0.054061,0.965146,0.946711,0.931275,-0.013735,-0.011040,-0.004011,0.965146,0.946711,0.931275,-0.001206,-0.000229 
[26-02-17 17.00.37.891],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.784452,0.077855,0.025100,0.003483,0.000013,0.010237,0.000638,0.117402,0.076096,0.027760,0.003652,0.000014,0.010259,0.000927,0.118782,0.080361,0.025818,0.003199,0.000014,0.010101,0.000710,0.120267,0.091286,0.028694,0.003531,0.000018,0.010278,0.000720,0.134588,0.080874,0.027031,0.002867,0.000012,0.010689,0.000620,0.122159,12.414428,119.272945,127.389652,119.272945,5.908790,7.999346,7.999346,0.996319,0.967653,0.334434,0.663585,0.964302,0.948159,0.927301,-0.004657,0.014788,-0.000380,0.964302,0.948159,0.927301,0.000313,0.002956 
[26-02-17 17.02.04.113],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,13.013836,0.087973,0.028880,0.004106,0.000012,0.012100,0.000688,0.133843,0.081515,0.033219,0.004067,0.000019,0.015079,0.000686,0.134659,0.105217,0.029422,0.003071,0.000012,0.012112,0.000574,0.150481,0.103290,0.029575,0.004037,0.000013,0.011667,0.000591,0.149239,0.091472,0.026507,0.002501,0.000010,0.012220,0.000603,0.133370,13.734121,119.272945,127.604351,119.272945,5.908790,7.999353,7.999353,0.996132,0.622902,0.335271,0.168996,0.962548,0.943886,0.928042,0.021767,-0.013481,-0.014709,0.962548,0.943886,0.928042,-0.000255,0.001143 
[26-02-17 17.03.32.873],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,12.375666,0.092728,0.033169,0.002789,0.000010,0.014522,0.000695,0.143970,0.085338,0.029038,0.003303,0.000012,0.012836,0.000726,0.131322,0.078286,0.027870,0.004164,0.000015,0.013109,0.003325,0.126844,0.085124,0.025858,0.002506,0.000010,0.010400,0.000707,0.124666,0.090028,0.027776,0.004504,0.000017,0.012103,0.001248,0.135747,13.054494,119.272945,127.371662,119.272945,5.908790,7.999250,7.999250,0.996147,0.669436,0.334635,0.999716,0.963642,0.948348,0.932232,0.011664,-0.003891,0.008330,0.963642,0.948348,0.932232,0.003591,-0.000057 
[26-02-17 17.05.07.114],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,11.734895,0.088188,0.039799,0.003767,0.000016,0.014581,0.001114,0.147533,0.086664,0.030040,0.002939,0.000013,0.014134,0.000707,0.134572,0.094283,0.030694,0.004364,0.000015,0.016300,0.000553,0.146279,0.097375,0.042247,0.004445,0.000018,0.015347,0.000719,0.160218,0.096492,0.031490,0.002499,0.000009,0.012543,0.000718,0.143801,12.484444,119.272945,127.348431,119.272945,5.908790,7.999181,7.999181,0.996143,0.658013,0.333936,0.130370,0.963044,0.946627,0.929159,-0.022647,-0.007748,0.002072,0.963044,0.946627,0.929159,0.001544,-0.000946 
[26-02-17 17.06.30.829],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,11.703107,0.092608,0.035968,0.002877,0.000012,0.016694,0.000785,0.149009,0.095882,0.039607,0.002538,0.000011,0.016830,0.000574,0.155535,0.092806,0.033049,0.003621,0.000015,0.016284,0.000595,0.146435,0.108067,0.035339,0.003645,0.000017,0.015352,0.001220,0.163719,0.092748,0.024811,0.002519,0.000010,0.011472,0.000762,0.132379,12.468713,119.272945,127.564739,119.272945,5.908790,7.999439,7.999439,0.995998,0.216878,0.334587,0.916604,0.964630,0.947014,0.933814,0.006593,0.017220,-0.000240,0.964630,0.947014,0.933814,-0.001848,-0.000536 
[26-02-17 17.07.54.609],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,12.050268,0.092799,0.033361,0.002597,0.000012,0.014808,0.001203,0.144854,0.088241,0.035639,0.002836,0.000011,0.014730,0.001122,0.142641,0.093768,0.034648,0.004257,0.000017,0.014964,0.000889,0.148616,0.102995,0.028819,0.002837,0.000014,0.011273,0.000858,0.146861,0.084674,0.025857,0.003360,0.000015,0.010454,0.000609,0.125035,12.777305,119.272945,127.584564,119.272945,5.908790,7.999352,7.999352,0.996105,0.537419,0.334625,0.981226,0.963694,0.950435,0.924879,-0.011540,0.017120,0.016428,0.963694,0.950435,0.924879,0.002861,0.001097 
[26-02-17 17.09.20.904],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,12.125301,0.083343,0.033284,0.002923,0.000011,0.014501,0.000575,0.134692,0.079120,0.026982,0.005126,0.000022,0.015668,0.000752,0.127837,0.085219,0.029324,0.002500,0.000010,0.011909,0.000716,0.129736,0.087349,0.026496,0.004249,0.000016,0.012071,0.000702,0.130959,0.101936,0.030380,0.004017,0.000019,0.011135,0.000686,0.148244,12.816193,119.272945,127.623161,119.272945,5.908790,7.999319,7.999319,0.996014,0.255418,0.335328,0.134096,0.961814,0.950943,0.929243,0.030806,0.007524,0.001701,0.961814,0.950943,0.929243,-0.001859,-0.001063 
[26-02-17 17.10.48.572],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,12.264390,0.083000,0.025785,0.002462,0.000013,0.011003,0.000605,0.122932,0.072544,0.027810,0.004312,0.000019,0.010395,0.000697,0.115840,0.074243,0.026623,0.005920,0.000015,0.013651,0.000573,0.121092,0.086575,0.027454,0.002677,0.000013,0.011734,0.000585,0.129100,0.084239,0.027393,0.002795,0.000011,0.010713,0.000582,0.125788,12.895989,119.272945,127.876247,119.272945,5.908790,7.999350,7.999350,0.996220,0.849261,0.334308,0.479108,0.964137,0.949962,0.932147,-0.015666,0.002269,-0.023067,0.964137,0.949962,0.932147,-0.000363,-0.000209 
[26-02-17 17.12.14.844],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,11.730183,0.093036,0.034482,0.004677,0.000017,0.015840,0.000576,0.148714,0.089052,0.034848,0.002535,0.000015,0.015477,0.000714,0.142689,0.091696,0.029415,0.002985,0.000013,0.011066,0.000627,0.135866,0.090421,0.029755,0.004326,0.000018,0.012705,0.001250,0.138542,0.095590,0.026366,0.002902,0.000011,0.011106,0.000580,0.136615,12.449881,119.272945,127.486107,119.272945,5.908790,7.999336,7.999336,0.995937,0.099613,0.333872,0.098701,0.966160,0.946253,0.931896,0.003405,-0.026762,0.012958,0.966160,0.946253,0.931896,-0.002524,0.001399 
