script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 19.26.34.275],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,1,3.169216,0.026782,0.009828,0.000942,0.000016,0.003851,0.000294,0.041788,0.026798,0.008553,0.001056,0.000015,0.003818,0.000252,0.040550,0.027941,0.009787,0.000933,0.000011,0.004720,0.000286,0.043731,0.031022,0.012823,0.001077,0.000015,0.004019,0.000296,0.049312,0.030849,0.011371,0.000989,0.000012,0.002897,0.000257,0.046433,3.394739,225.914978,127.328827,225.914978,1.548314,7.996718,7.996718,0.996582,0.977461,0.335903,0.170354,0.889014,0.874832,0.744586,-0.029132,0.026060,-0.023541,0.889014,0.874832,0.744586,-0.007820,-0.011154 
[24-02-17 19.27.49.975],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,1,3.440991,0.020165,0.006866,0.000770,0.000010,0.003361,0.000245,0.031470,0.018117,0.007299,0.000609,0.000008,0.004598,0.000247,0.030918,0.023920,0.007771,0.000684,0.000007,0.002902,0.000246,0.035571,0.022150,0.008713,0.000888,0.000017,0.003732,0.000211,0.035758,0.025145,0.008231,0.000687,0.000009,0.003582,0.000256,0.037950,3.615440,225.914978,127.614670,225.914978,1.548314,7.997009,7.997009,0.996292,0.792204,0.334350,0.757083,0.861692,0.859171,0.740147,0.008874,0.000149,-0.017551,0.861692,0.859171,0.740147,0.002861,0.006814 
[24-02-17 19.29.07.359],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,1,3.206857,0.018291,0.007144,0.000621,0.000007,0.003450,0.000244,0.029795,0.019904,0.006517,0.000681,0.000008,0.003070,0.000247,0.030470,0.022245,0.008863,0.000963,0.000012,0.003459,0.000193,0.035787,0.023648,0.008353,0.000671,0.000009,0.003569,0.000252,0.036545,0.022390,0.007571,0.000634,0.000008,0.003155,0.000253,0.034054,3.376659,225.914978,127.163177,225.914978,1.548314,7.997424,7.997424,0.995758,0.084149,0.334028,0.511170,0.866485,0.856601,0.763704,0.009436,-0.013662,-0.014654,0.866485,0.856601,0.763704,-0.003217,-0.002928 
[24-02-17 19.30.24.219],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,1,3.212888,0.019736,0.006811,0.000751,0.000008,0.003568,0.000248,0.031165,0.023268,0.007126,0.000700,0.000009,0.003296,0.000251,0.034692,0.020366,0.006930,0.000731,0.000008,0.003662,0.000293,0.032037,0.021074,0.008151,0.000669,0.000009,0.003549,0.000291,0.033791,0.022614,0.008926,0.001039,0.000009,0.003184,0.000280,0.036111,3.383985,225.914978,127.677551,225.914978,1.548314,7.996623,7.996623,0.996170,0.622902,0.335365,0.429687,0.867524,0.881842,0.739939,0.006898,-0.010018,-0.008013,0.867524,0.881842,0.739939,0.000550,-0.001795 
[24-02-17 19.31.41.171],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,1,3.331521,0.023505,0.007755,0.001137,0.000012,0.003378,0.000296,0.036138,0.021820,0.007434,0.000714,0.000010,0.003184,0.000242,0.033454,0.019937,0.006185,0.000602,0.000008,0.003281,0.000271,0.030330,0.022930,0.009583,0.000634,0.000009,0.003546,0.000254,0.037004,0.022578,0.008215,0.000707,0.000010,0.003340,0.000239,0.035143,3.507022,225.914978,127.207748,225.914978,1.548314,7.997021,7.997021,0.996384,0.882943,0.335167,0.565251,0.861605,0.879129,0.740810,-0.017532,0.011024,-0.000041,0.861605,0.879129,0.740810,0.001167,0.003417 
[24-02-17 19.32.58.658],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,1,3.556187,0.019702,0.007613,0.000939,0.000015,0.003681,0.000190,0.032197,0.021371,0.007403,0.001267,0.000016,0.003650,0.000284,0.034048,0.019392,0.011067,0.001034,0.000014,0.003749,0.000298,0.035611,0.048875,0.020855,0.001228,0.000012,0.003617,0.000300,0.074942,0.054112,0.011172,0.001035,0.000012,0.003821,0.000255,0.070465,3.806993,225.914978,127.690948,225.914978,1.548314,7.997158,7.997158,0.995712,0.058726,0.332302,0.011602,0.874180,0.856852,0.774136,0.016133,0.017573,0.013894,0.874180,0.856852,0.774136,0.003196,0.000433 
[24-02-17 19.34.12.320],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,1,3.332908,0.016726,0.006366,0.000612,0.000009,0.003243,0.000257,0.027253,0.018826,0.007977,0.000955,0.000014,0.003577,0.000308,0.031715,0.020460,0.005818,0.000612,0.000008,0.003153,0.000274,0.030366,0.022585,0.007834,0.000607,0.000007,0.003255,0.000217,0.034544,0.022099,0.008350,0.000913,0.000014,0.003431,0.000264,0.035155,3.495366,225.914978,127.760193,225.914978,1.548314,7.996713,7.996713,0.995911,0.226185,0.334676,0.964836,0.867902,0.868320,0.757181,-0.002417,0.017478,0.011438,0.867902,0.868320,0.757181,-0.005222,-0.001483 
[24-02-17 19.35.25.138],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,1,3.202119,0.021036,0.007909,0.000880,0.000013,0.003612,0.000248,0.033755,0.022127,0.006921,0.000833,0.000010,0.004802,0.000258,0.035017,0.026209,0.009301,0.000978,0.000011,0.003355,0.000289,0.040208,0.028133,0.008021,0.000624,0.000007,0.003486,0.000440,0.040785,0.021793,0.008737,0.000935,0.000015,0.004282,0.000284,0.036125,3.391738,225.914978,127.410400,225.914978,1.548314,7.997179,7.997179,0.995956,0.286513,0.335621,0.286412,0.869380,0.861246,0.754749,-0.008142,-0.002848,0.003697,0.869380,0.861246,0.754749,0.001417,-0.002174 
[24-02-17 19.36.42.464],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,1,3.196267,0.016346,0.005900,0.000691,0.000013,0.002704,0.000246,0.025949,0.015931,0.006500,0.001062,0.000011,0.003051,0.000258,0.026859,0.015717,0.004911,0.000601,0.000007,0.002308,0.000338,0.023913,0.021738,0.006644,0.000937,0.000011,0.002602,0.000285,0.032300,0.022451,0.007007,0.000664,0.000008,0.002772,0.000270,0.033219,3.341547,225.914978,127.257874,225.914978,1.548314,7.996863,7.996863,0.996628,0.985802,0.334358,0.764381,0.879269,0.863276,0.752169,-0.013958,-0.026043,0.001422,0.879269,0.863276,0.752169,0.001079,-0.000923 
[24-02-17 19.38.04.538],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,1,3.516963,0.018401,0.006414,0.000647,0.000009,0.002327,0.000189,0.028032,0.016710,0.005955,0.000697,0.000008,0.002394,0.000238,0.026043,0.016516,0.004809,0.000606,0.000007,0.002306,0.000249,0.024532,0.023603,0.006198,0.000632,0.000008,0.002707,0.000245,0.033436,0.021492,0.006851,0.000691,0.000009,0.002257,0.000192,0.031535,3.663799,225.914978,127.635544,225.914978,1.548314,7.997133,7.997133,0.996094,0.500000,0.334375,0.778345,0.875355,0.873362,0.765383,-0.010478,-0.030625,0.015040,0.875355,0.873362,0.765383,0.001873,-0.000650 
