script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[21-02-17 13.28.59.437],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,3,8.977377,0.067182,0.017665,0.001905,0.000013,0.008396,0.000981,0.096207,0.058074,0.020916,0.002985,0.000013,0.008165,0.000799,0.091018,0.059045,0.020766,0.001874,0.000009,0.008080,0.000613,0.090437,0.067998,0.020066,0.001888,0.000009,0.008469,0.000780,0.099260,0.062817,0.020428,0.002289,0.000012,0.008110,0.000611,0.094324,9.462275,132.202057,124.901642,143.263229,127.576447,127.366074,128.044312,132.202057,124.901642,143.263229,7.537089,7.999006,7.537089,7.210437,7.413611,6.920742,7.997215,7.997200,7.996970,7.210437,7.413611,6.920742,0.996206,0.786813,0.333867,0.149935,0.996582,0.977461,0.334471,0.858600,0.995544,0.012085,0.331797,0.002136,0.996490,0.948257,0.335333,0.450232,0.962616,0.944015,0.925033,-0.007233,0.001121,0.012544,0.962616,0.944015,0.925033,0.960014,0.966446,0.961389,0.938462,0.948447,0.945137,0.916119,0.932197,0.926783,-0.021608,-0.014274,0.014182,0.000738,-0.034684,0.037310,-0.001899,0.018772,0.020760,0.960014,0.966446,0.961389,0.938462,0.948447,0.945137,0.916119,0.932197,0.926783,-0.009280,0.002901,-0.000238,-0.006238,-0.006238,-0.004869 
[21-02-17 13.32.18.682],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,3,8.874859,0.057007,0.018930,0.001785,0.000009,0.009311,0.000645,0.087733,0.056920,0.019657,0.001896,0.000009,0.008161,0.000629,0.087317,0.058035,0.018624,0.001880,0.000008,0.007515,0.000628,0.086740,0.061538,0.019599,0.001921,0.000011,0.007719,0.000667,0.091501,0.067830,0.020759,0.001998,0.000012,0.008174,0.000656,0.099482,9.339150,132.202057,124.901642,143.263229,127.122055,127.325134,127.277954,132.202057,124.901642,143.263229,7.537089,7.999057,7.537089,7.210437,7.413611,6.920742,7.997273,7.997467,7.997095,7.210437,7.413611,6.920742,0.996363,0.972331,0.334064,0.284367,0.996292,0.792204,0.334539,0.917041,0.996277,0.773815,0.334257,0.682058,0.996521,0.960236,0.333396,0.180100,0.965721,0.940302,0.928890,0.005780,0.005410,0.002079,0.965721,0.940302,0.928890,0.960755,0.971081,0.965327,0.936600,0.944662,0.939644,0.917720,0.936696,0.932254,0.005313,0.010333,0.001695,0.013497,0.004653,-0.001920,-0.026587,0.012813,0.020009,0.960755,0.971081,0.965327,0.936600,0.944662,0.939644,0.917720,0.936696,0.932254,0.001100,-0.000407,0.002561,0.004117,0.004117,0.006175 
[21-02-17 13.35.39.423],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,3,8.866416,0.056024,0.021258,0.001911,0.000009,0.008074,0.000664,0.087989,0.059995,0.023256,0.003370,0.000015,0.008648,0.000835,0.096191,0.060781,0.020663,0.001870,0.000008,0.008203,0.000795,0.092373,0.066506,0.021182,0.003021,0.000015,0.008534,0.000663,0.099987,0.064412,0.022437,0.001890,0.000009,0.008127,0.000708,0.097628,9.353809,132.202057,124.901642,143.263229,127.488312,127.636917,127.324539,132.202057,124.901642,143.263229,7.537089,7.999043,7.537089,7.210437,7.413611,6.920742,7.997276,7.997232,7.997614,7.210437,7.413611,6.920742,0.996048,0.372441,0.335560,0.083080,0.995758,0.084149,0.335367,0.428591,0.996155,0.598896,0.335247,0.508468,0.996231,0.713487,0.336067,0.121390,0.964931,0.941065,0.925986,0.022158,-0.008206,-0.005561,0.964931,0.941065,0.925986,0.959917,0.970321,0.964555,0.937341,0.945144,0.940710,0.918690,0.931554,0.927716,0.029560,0.028578,0.008337,-0.030591,0.008691,-0.002719,-0.014233,0.007426,-0.009878,0.959917,0.970321,0.964555,0.937341,0.945144,0.940710,0.918690,0.931554,0.927716,0.001195,0.007824,0.000051,-0.001170,-0.001170,-0.000470 
[21-02-17 13.39.15.267],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,3,9.526583,0.063092,0.023438,0.002116,0.000018,0.010537,0.001045,0.100327,0.059827,0.019390,0.002091,0.000017,0.008384,0.000832,0.090608,0.063917,0.021438,0.001955,0.000014,0.008063,0.000664,0.096104,0.070313,0.023911,0.001872,0.000009,0.008537,0.000636,0.105333,0.067068,0.020656,0.002250,0.000018,0.008126,0.000869,0.099055,10.034083,132.202057,124.901642,143.263229,127.415497,127.133759,127.593445,132.202057,124.901642,143.263229,7.537089,7.999158,7.537089,7.210437,7.413611,6.920742,7.997495,7.997269,7.997243,7.210437,7.413611,6.920742,0.996257,0.876356,0.334876,0.651466,0.996170,0.622902,0.336127,0.106550,0.996185,0.646443,0.334080,0.547914,0.996414,0.905757,0.334422,0.817631,0.962854,0.946777,0.929314,0.000731,0.000508,-0.010065,0.962854,0.946777,0.929314,0.960163,0.967811,0.960588,0.943062,0.950934,0.946335,0.922367,0.934461,0.931115,0.012689,-0.018445,0.007949,-0.006113,0.020130,-0.012492,-0.031554,0.015678,-0.014320,0.960163,0.967811,0.960588,0.943062,0.950934,0.946335,0.922367,0.934461,0.931115,0.007126,-0.002213,0.001834,0.002614,0.002614,-0.001365 
[21-02-17 13.42.51.086],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,3,10.088169,0.061859,0.018180,0.002104,0.000012,0.009773,0.000807,0.092802,0.059843,0.023934,0.002943,0.000013,0.008974,0.000679,0.096453,0.057819,0.019153,0.002584,0.000018,0.008931,0.000605,0.089167,0.063965,0.022490,0.001991,0.000010,0.008810,0.000689,0.098008,0.065387,0.022185,0.002521,0.000012,0.008845,0.000713,0.099733,10.575574,132.202057,124.901642,143.263229,127.600876,127.674515,127.690552,132.202057,124.901642,143.263229,7.537089,7.998972,7.537089,7.210437,7.413611,6.920742,7.996682,7.997167,7.997369,7.210437,7.413611,6.920742,0.996145,0.641156,0.334027,0.253880,0.996384,0.882943,0.333480,0.211249,0.995987,0.330564,0.333214,0.124059,0.996063,0.450165,0.335386,0.416868,0.962199,0.936560,0.926837,0.001842,0.002086,-0.000857,0.962199,0.936560,0.926837,0.955755,0.969744,0.961099,0.933205,0.940611,0.935864,0.916917,0.933439,0.930156,-0.002247,0.014929,-0.007157,-0.015453,0.018585,0.003125,-0.002984,0.006886,-0.006474,0.955755,0.969744,0.961099,0.933205,0.940611,0.935864,0.916917,0.933439,0.930156,0.009282,0.005870,0.002056,0.007534,0.007534,-0.003582 
[21-02-17 13.46.18.807],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,3,8.869962,0.070237,0.022607,0.001880,0.000009,0.008647,0.000618,0.104045,0.061399,0.021877,0.001891,0.000009,0.007820,0.000739,0.093783,0.057893,0.018632,0.002181,0.000012,0.008013,0.000621,0.087412,0.067614,0.020719,0.002522,0.000018,0.008016,0.000813,0.099765,0.067584,0.023246,0.003404,0.000016,0.008450,0.000719,0.103481,9.370922,132.202057,124.901642,143.263229,127.703033,127.448807,127.906189,132.202057,124.901642,143.263229,7.537089,7.999029,7.537089,7.210437,7.413611,6.920742,7.996880,7.997046,7.996880,7.210437,7.413611,6.920742,0.996053,0.386199,0.333738,0.092795,0.995712,0.058726,0.332845,0.052801,0.996552,0.969855,0.333882,0.415050,0.995895,0.207796,0.334488,0.873112,0.960874,0.946728,0.922739,-0.003098,0.006779,0.005870,0.960874,0.946728,0.922739,0.957759,0.965807,0.959057,0.943670,0.949534,0.946982,0.913355,0.929290,0.925573,0.014581,-0.009483,-0.014393,0.007553,0.006514,0.006269,0.016951,-0.006515,0.007173,0.957759,0.965807,0.959057,0.943670,0.949534,0.946982,0.913355,0.929290,0.925573,0.003111,-0.009623,-0.002840,0.004556,0.004556,-0.002314 
[21-02-17 13.49.41.373],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,3,8.870326,0.066257,0.019417,0.002067,0.000009,0.008679,0.000756,0.097240,0.060151,0.019278,0.003483,0.000015,0.009921,0.000786,0.093697,0.059209,0.019770,0.002458,0.000012,0.008126,0.000606,0.090241,0.060497,0.019836,0.002652,0.000012,0.008464,0.000692,0.092210,0.062079,0.021104,0.002055,0.000009,0.007949,0.000626,0.093872,9.349247,132.202057,124.901642,143.263229,127.622894,127.431259,127.593933,132.202057,124.901642,143.263229,7.537089,7.999161,7.537089,7.210437,7.413611,6.920742,7.997573,7.997374,7.997084,7.210437,7.413611,6.920742,0.996119,0.571728,0.334605,0.954011,0.995911,0.226185,0.335361,0.432604,0.996399,0.894797,0.333466,0.206001,0.996048,0.425490,0.334987,0.703941,0.961553,0.941542,0.917061,0.005098,0.010077,0.003375,0.961553,0.941542,0.917061,0.957832,0.967192,0.959636,0.936761,0.946914,0.940950,0.908857,0.924196,0.918129,0.005698,0.003083,0.006513,0.012538,0.009503,0.008189,-0.002477,0.024997,-0.012395,0.957832,0.967192,0.959636,0.936761,0.946914,0.940950,0.908857,0.924196,0.918129,-0.003255,0.007826,0.004768,-0.009656,-0.009656,0.003609 
[21-02-17 13.53.06.832],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,3,9.086868,0.069965,0.018199,0.002548,0.000012,0.008137,0.000640,0.099563,0.064543,0.021758,0.001936,0.000009,0.008674,0.000812,0.097797,0.065051,0.020344,0.001888,0.000009,0.007727,0.000671,0.095739,0.063527,0.020557,0.001873,0.000009,0.009394,0.000819,0.096241,0.060051,0.020326,0.002282,0.000009,0.009342,0.000765,0.092832,9.583544,132.202057,124.901642,143.263229,127.637054,127.296997,127.358994,132.202057,124.901642,143.263229,7.537089,7.999042,7.537089,7.210437,7.413611,6.920742,7.997091,7.997037,7.997338,7.210437,7.413611,6.920742,0.996017,0.293797,0.334983,0.515061,0.995956,0.286513,0.335078,0.632038,0.995987,0.330564,0.334153,0.601958,0.996109,0.524966,0.335717,0.241900,0.961171,0.943645,0.922664,0.002712,-0.000858,0.008472,0.961171,0.943645,0.922664,0.957577,0.965777,0.960160,0.938664,0.948399,0.943870,0.912622,0.929222,0.926148,0.010286,0.005484,-0.007634,0.001093,-0.003506,-0.000161,0.000527,0.013717,0.011171,0.957577,0.965777,0.960160,0.938664,0.948399,0.943870,0.912622,0.929222,0.926148,-0.000843,-0.000261,-0.002084,-0.001034,-0.001034,0.001663 
[21-02-17 13.56.42.776],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,3,13.612450,0.066917,0.021225,0.002713,0.000015,0.008461,0.000803,0.100199,0.068078,0.022080,0.002216,0.000012,0.007980,0.000841,0.101270,0.081174,0.020920,0.002007,0.000011,0.008566,0.001144,0.113915,0.092311,0.035382,0.003934,0.000055,0.011088,0.001673,0.144580,0.076416,0.024342,0.002559,0.000016,0.010653,0.000892,0.114954,14.202596,132.202057,124.901642,143.263229,126.752747,127.293686,127.444153,132.202057,124.901642,143.263229,7.537089,7.998948,7.537089,7.210437,7.413611,6.920742,7.997468,7.997176,7.996657,7.210437,7.413611,6.920742,0.996394,0.983544,0.334100,0.315490,0.996628,0.985802,0.333771,0.349489,0.996277,0.773815,0.332602,0.027796,0.996277,0.773815,0.335927,0.162367,0.965771,0.939906,0.922596,-0.009515,0.004801,-0.010567,0.965771,0.939906,0.922596,0.961435,0.970307,0.965572,0.934585,0.945609,0.939523,0.911754,0.929947,0.926087,-0.010724,-0.024925,0.007104,-0.002034,0.007752,0.008687,-0.019198,0.003491,-0.015992,0.961435,0.970307,0.965572,0.934585,0.945609,0.939523,0.911754,0.929947,0.926087,0.003789,-0.004531,-0.003018,0.001346,0.001346,-0.003951 
[21-02-17 14.00.36.795],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,3,8.721398,0.062113,0.019127,0.002629,0.000014,0.008185,0.000621,0.092737,0.054515,0.020315,0.001855,0.000010,0.009040,0.000877,0.086670,0.061401,0.018766,0.001905,0.000009,0.008212,0.000783,0.091134,0.061935,0.018913,0.003098,0.000015,0.008792,0.000669,0.093480,0.061073,0.020442,0.002967,0.000017,0.008752,0.000697,0.094009,9.191230,132.202057,124.901642,143.263229,127.524246,127.532013,127.373795,132.202057,124.901642,143.263229,7.537089,7.999118,7.537089,7.210437,7.413611,6.920742,7.997393,7.997065,7.997336,7.210437,7.413611,6.920742,0.995875,0.060013,0.335417,0.143036,0.996094,0.500000,0.334789,0.867710,0.995529,0.010251,0.334990,0.701587,0.996002,0.353557,0.336472,0.046925,0.962364,0.943123,0.922682,-0.011159,-0.004227,-0.006427,0.962364,0.943123,0.922682,0.959027,0.968355,0.959711,0.938079,0.948442,0.942847,0.914309,0.930494,0.923242,-0.009245,0.000926,-0.025158,-0.004592,-0.015689,0.007600,0.000265,0.005545,-0.025093,0.959027,0.968355,0.959711,0.938079,0.948442,0.942847,0.914309,0.930494,0.923242,0.000307,0.007555,0.000530,0.002924,0.002924,-0.001515 
