script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 09.58.05.616],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.770583,0.074415,0.024696,0.002387,0.000008,0.011712,0.001108,0.114385,0.079269,0.023397,0.002879,0.000011,0.010756,0.001280,0.117662,0.079449,0.025088,0.003905,0.000017,0.012900,0.001144,0.122572,0.102705,0.031020,0.004420,0.000015,0.012153,0.001215,0.151602,0.099489,0.028496,0.003524,0.000018,0.010921,0.000943,0.143467,12.437783,127.188091,127.412991,127.188091,5.053448,7.999298,7.999298,0.996143,0.658013,0.333755,0.056706,0.964634,0.932788,0.921822,-0.008921,-0.007933,-0.019295,0.964634,0.932788,0.921822,-0.002166,0.000434 
[26-02-17 09.59.36.539],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.653853,0.075145,0.027611,0.004154,0.000016,0.013041,0.001165,0.121207,0.075936,0.026391,0.003088,0.000016,0.012164,0.001017,0.118684,0.086670,0.027761,0.004183,0.000023,0.011532,0.001205,0.131465,0.083680,0.025937,0.002953,0.000012,0.010754,0.001186,0.124586,0.090623,0.028263,0.002951,0.000013,0.011153,0.001060,0.134123,12.301801,127.188091,127.511616,127.188091,5.053448,7.999275,7.999275,0.996319,0.967653,0.334626,0.983111,0.958542,0.928253,0.922521,-0.017969,0.004856,0.000918,0.958542,0.928253,0.922521,0.000890,0.001495 
[26-02-17 10.01.08.016],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,11.859420,0.076719,0.028175,0.002556,0.000022,0.011890,0.001082,0.120500,0.081162,0.030643,0.004590,0.000024,0.013628,0.001138,0.131254,0.082743,0.027526,0.003692,0.000014,0.012016,0.000941,0.126995,0.084183,0.029888,0.004200,0.000014,0.010815,0.001130,0.130288,0.090024,0.030350,0.002552,0.000009,0.010972,0.001029,0.134986,12.518597,127.188091,127.468250,127.188091,5.053448,7.999386,7.999386,0.996132,0.622902,0.334977,0.459766,0.957918,0.928844,0.926754,0.018917,0.005574,-0.016301,0.957918,0.928844,0.926754,0.001184,0.000869 
[26-02-17 10.02.39.178],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,11.748391,0.082905,0.023998,0.002944,0.000013,0.011387,0.001138,0.122451,0.070494,0.025868,0.003290,0.000015,0.011526,0.001339,0.112596,0.072993,0.024118,0.002753,0.000011,0.011585,0.001323,0.112850,0.093634,0.025897,0.002779,0.000010,0.012016,0.001237,0.135643,0.088074,0.030798,0.003032,0.000018,0.011709,0.001224,0.134928,12.384108,127.188091,127.748096,127.188091,5.053448,7.999194,7.999194,0.996147,0.669436,0.334655,0.965429,0.959122,0.935446,0.927176,-0.003063,0.001341,-0.013284,0.959122,0.935446,0.927176,0.003674,0.001205 
[26-02-17 10.04.26.224],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,13.223326,0.097062,0.032785,0.003492,0.000012,0.012399,0.001264,0.147086,0.100847,0.030510,0.003817,0.000017,0.013378,0.001188,0.149842,0.103362,0.030000,0.003466,0.000018,0.012251,0.001236,0.150409,0.100769,0.031678,0.003661,0.000016,0.010776,0.001357,0.148353,0.089686,0.031715,0.003143,0.000012,0.012748,0.001203,0.138581,13.976646,127.188091,127.441936,127.188091,5.053448,7.999306,7.999306,0.996143,0.658013,0.334042,0.199098,0.954942,0.928612,0.927479,-0.022613,-0.021579,0.003438,0.954942,0.928612,0.927479,0.001531,-0.001422 
[26-02-17 10.06.07.512],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,12.750792,0.080775,0.026227,0.002791,0.000011,0.011436,0.001297,0.122602,0.083760,0.034224,0.003433,0.000011,0.011861,0.001204,0.134563,0.083345,0.028751,0.004681,0.000017,0.012543,0.001668,0.131105,0.095638,0.033617,0.004437,0.000015,0.013003,0.001263,0.148051,0.096180,0.029588,0.004179,0.000015,0.012309,0.001082,0.143428,13.447947,127.188091,127.494564,127.188091,5.053448,7.999363,7.999363,0.995998,0.216878,0.334096,0.243296,0.962155,0.934848,0.927117,-0.004631,0.018631,-0.015667,0.962155,0.934848,0.927117,-0.002817,-0.002258 
[26-02-17 10.08.01.142],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,17.905080,0.122101,0.038464,0.004731,0.000016,0.017008,0.001250,0.183651,0.105166,0.049279,0.004523,0.000018,0.019430,0.001185,0.179691,0.155549,0.036656,0.004374,0.000017,0.018166,0.001898,0.216766,0.114673,0.032959,0.004428,0.000022,0.012111,0.001399,0.165712,0.109492,0.038116,0.004705,0.000023,0.017683,0.001139,0.171262,18.845750,127.188091,127.588417,127.188091,5.053448,7.999310,7.999310,0.996105,0.537419,0.334466,0.713744,0.955738,0.919616,0.923184,-0.024312,0.030436,0.027911,0.955738,0.919616,0.923184,0.003780,0.002496 
[26-02-17 10.09.50.184],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,13.378716,0.084168,0.026232,0.002503,0.000010,0.011972,0.001607,0.126565,0.087322,0.032639,0.003526,0.000025,0.012397,0.001487,0.137483,0.084382,0.027663,0.002796,0.000010,0.011423,0.001069,0.127403,0.104164,0.029569,0.003151,0.000012,0.011219,0.001120,0.149302,0.096966,0.032943,0.004800,0.000023,0.013719,0.001715,0.150250,14.088070,127.188091,127.535278,127.188091,5.053448,7.999417,7.999417,0.996014,0.255418,0.335326,0.135353,0.954073,0.921464,0.921903,0.041555,0.014622,-0.011446,0.954073,0.921464,0.921903,-0.001806,0.000166 
[26-02-17 10.11.40.356],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,13.479929,0.091353,0.028916,0.005406,0.000018,0.013181,0.001128,0.140074,0.078646,0.023487,0.002895,0.000025,0.011597,0.001262,0.118003,0.078320,0.027349,0.004200,0.000017,0.011023,0.000998,0.121985,0.101891,0.028516,0.003763,0.000012,0.010924,0.001198,0.146365,0.099999,0.029983,0.002721,0.000012,0.011039,0.001157,0.144978,14.168921,127.188091,127.488056,127.188091,5.053448,7.999271,7.999271,0.996220,0.849261,0.334203,0.349039,0.954895,0.930886,0.916122,-0.012999,-0.007879,-0.007453,0.954895,0.930886,0.916122,0.000576,0.001909 
[26-02-17 10.13.31.498],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,17.500282,0.124086,0.032365,0.003566,0.000016,0.014423,0.001247,0.175782,0.112292,0.038625,0.006523,0.000022,0.019370,0.001548,0.178491,0.104456,0.027567,0.003615,0.000044,0.011914,0.006354,0.154046,0.106684,0.027389,0.003774,0.000015,0.011843,0.001208,0.150996,0.141268,0.038176,0.004407,0.000014,0.030255,0.001185,0.215381,18.406560,127.188091,127.438576,127.188091,5.053448,7.999302,7.999302,0.995937,0.099613,0.334128,0.272612,0.960861,0.934469,0.910985,0.016352,0.000629,0.024071,0.960861,0.934469,0.910985,-0.002012,0.000156 
