script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 22.36.07.519],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.482286,0.080873,0.026143,0.002556,0.000010,0.011090,0.000767,0.121498,0.076904,0.026916,0.002878,0.000011,0.013193,0.001730,0.121708,0.082779,0.026340,0.003059,0.000015,0.011058,0.000771,0.124086,0.083510,0.027122,0.003635,0.000012,0.011361,0.000776,0.126486,0.086731,0.028018,0.002645,0.000014,0.011038,0.000783,0.129288,12.121914,180.571754,127.486641,180.571754,6.993994,7.999129,7.999129,0.996143,0.658013,0.335091,0.323731,0.897730,0.858969,0.804400,0.019045,0.026923,-0.008589,0.897730,0.858969,0.804400,-0.001580,0.000172 
[24-02-17 22.37.34.581],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.473299,0.086029,0.028440,0.003622,0.000018,0.011227,0.000951,0.130362,0.079422,0.025936,0.002967,0.000011,0.010745,0.000824,0.119967,0.085487,0.026264,0.002930,0.000018,0.011794,0.000818,0.127382,0.086680,0.026306,0.002513,0.000012,0.011609,0.000803,0.127986,0.084578,0.027270,0.002891,0.000011,0.010906,0.000876,0.126599,12.124450,180.571754,127.717804,180.571754,6.993994,7.999302,7.999302,0.996319,0.967653,0.334523,0.808088,0.902762,0.874630,0.809584,0.004618,0.004318,0.016046,0.902762,0.874630,0.809584,-0.000208,0.002115 
[24-02-17 22.39.02.393],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,11.466729,0.080501,0.026557,0.003327,0.000012,0.011323,0.000692,0.122473,0.082669,0.027204,0.004312,0.000018,0.012018,0.000913,0.127192,0.085191,0.036631,0.003768,0.000016,0.011943,0.000836,0.138459,0.090401,0.028000,0.002534,0.000009,0.010635,0.000756,0.132400,0.087476,0.028548,0.002555,0.000010,0.011847,0.000685,0.131186,12.135341,180.571754,127.503876,180.571754,6.993994,7.999308,7.999308,0.996132,0.622902,0.335178,0.240107,0.901066,0.866114,0.821319,0.000210,-0.004170,0.004064,0.901066,0.866114,0.821319,0.001175,0.000239 
[24-02-17 22.40.30.299],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,11.564944,0.089918,0.030539,0.003257,0.000018,0.010979,0.000823,0.135610,0.076717,0.026268,0.003028,0.000015,0.010882,0.000840,0.117834,0.077155,0.027770,0.002676,0.000010,0.011365,0.000759,0.119797,0.083470,0.030039,0.002571,0.000011,0.011470,0.000791,0.128408,0.080923,0.026900,0.002793,0.000013,0.011380,0.000832,0.122925,12.205944,180.571754,127.411308,180.571754,6.993994,7.999320,7.999320,0.996147,0.669436,0.334850,0.641811,0.899207,0.861053,0.804268,0.010091,0.008954,-0.001916,0.899207,0.861053,0.804268,0.002072,0.001624 
[24-02-17 22.41.58.582],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,11.473510,0.078383,0.028402,0.002669,0.000016,0.011931,0.000702,0.122163,0.090778,0.027997,0.002728,0.000011,0.010736,0.000836,0.133156,0.086133,0.029622,0.003079,0.000020,0.011467,0.001059,0.131459,0.083057,0.030820,0.003292,0.000013,0.011079,0.000913,0.129241,0.087371,0.029290,0.002876,0.000009,0.011507,0.000943,0.132060,12.139958,180.571754,127.743515,180.571754,6.993994,7.999269,7.999269,0.996143,0.658013,0.334263,0.420648,0.900468,0.864193,0.799144,-0.014497,-0.016663,0.006915,0.900468,0.864193,0.799144,0.000355,0.003285 
[24-02-17 22.43.26.794],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,11.477674,0.096661,0.026536,0.004026,0.000020,0.010569,0.000909,0.138785,0.083367,0.027350,0.002905,0.000012,0.011002,0.000823,0.125538,0.080017,0.027583,0.004445,0.000016,0.011539,0.000826,0.124486,0.083141,0.027948,0.003228,0.000012,0.011460,0.000977,0.126841,0.086311,0.028534,0.002515,0.000009,0.011239,0.000872,0.129542,12.140175,180.571754,127.450096,180.571754,6.993994,7.999311,7.999311,0.995998,0.216878,0.334771,0.769968,0.888905,0.868010,0.807196,0.000021,0.011460,-0.003095,0.888905,0.868010,0.807196,0.000006,-0.000317 
[24-02-17 22.44.54.695],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,11.479707,0.082995,0.024667,0.004084,0.000014,0.011625,0.000803,0.124271,0.076998,0.025494,0.002577,0.000013,0.010821,0.000937,0.116903,0.084047,0.027821,0.003597,0.000013,0.010425,0.000799,0.126757,0.083685,0.028109,0.004165,0.000014,0.011235,0.000975,0.128257,0.086591,0.025837,0.002908,0.000015,0.011170,0.000761,0.127350,12.119893,180.571754,127.477398,180.571754,6.993994,7.999292,7.999292,0.996105,0.537419,0.333959,0.143027,0.894927,0.850562,0.805303,-0.016949,0.025236,0.006551,0.894927,0.850562,0.805303,0.002365,0.003348 
[24-02-17 22.46.22.516],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,11.569050,0.080992,0.028372,0.002989,0.000015,0.012223,0.001041,0.125731,0.076363,0.027570,0.002629,0.000011,0.011018,0.000840,0.118491,0.081108,0.026514,0.003188,0.000014,0.012366,0.000665,0.123930,0.085865,0.027308,0.002850,0.000011,0.011191,0.000792,0.128085,0.082951,0.028598,0.002598,0.000011,0.010870,0.000885,0.125977,12.207939,180.571754,127.219517,180.571754,6.993994,7.999400,7.999400,0.996014,0.255418,0.334613,0.961018,0.902484,0.845202,0.796089,0.014527,0.009534,-0.000190,0.902484,0.845202,0.796089,-0.004534,-0.003228 
[24-02-17 22.47.50.650],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,11.717408,0.076683,0.026175,0.002884,0.000012,0.010914,0.000860,0.117596,0.085204,0.029666,0.002510,0.000010,0.012261,0.001012,0.130725,0.079053,0.029371,0.002726,0.000012,0.011506,0.000644,0.123374,0.083473,0.026290,0.002779,0.000013,0.011188,0.000961,0.124759,0.085498,0.029631,0.003740,0.000017,0.010785,0.000931,0.130689,12.362152,180.571754,127.324440,180.571754,6.993994,7.999374,7.999374,0.996220,0.849261,0.334339,0.521190,0.894141,0.858499,0.797621,-0.000838,0.013699,-0.028689,0.894141,0.858499,0.797621,-0.002950,-0.003395 
[24-02-17 22.49.18.554],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,11.580577,0.077711,0.026897,0.003340,0.000016,0.010751,0.000941,0.119725,0.087743,0.028132,0.004157,0.000020,0.012224,0.001049,0.133412,0.079774,0.029476,0.002590,0.000010,0.010069,0.000899,0.122875,0.101502,0.026377,0.002500,0.000009,0.010165,0.000901,0.141500,0.086760,0.028147,0.002544,0.000009,0.011673,0.000700,0.129892,12.242834,180.571754,127.647854,180.571754,6.993994,7.999258,7.999258,0.995937,0.099613,0.334127,0.271426,0.888341,0.858388,0.795529,0.021684,0.012302,0.018558,0.888341,0.858388,0.795529,0.000970,0.000308 
