script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 01.10.22.706],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.524147,0.082987,0.025872,0.002503,0.000009,0.010905,0.000899,0.123227,0.082026,0.023799,0.002740,0.000011,0.010829,0.001012,0.120470,0.074704,0.026713,0.002524,0.000010,0.010847,0.000777,0.115629,0.085156,0.032069,0.002539,0.000012,0.010283,0.000963,0.131069,0.104431,0.026655,0.005474,0.000017,0.013029,0.001469,0.151147,12.179439,113.801506,127.466965,113.801506,5.705560,7.999385,7.999385,0.996143,0.658013,0.334373,0.569923,0.942777,0.933327,0.895389,-0.003901,-0.005197,-0.010902,0.942777,0.933327,0.895389,-0.002782,0.000189 
[25-02-17 01.11.54.985],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.581734,0.078727,0.023245,0.003049,0.000011,0.010391,0.000855,0.116340,0.077022,0.024686,0.002492,0.000010,0.011631,0.000901,0.116798,0.078915,0.025706,0.002887,0.000010,0.010836,0.001083,0.119510,0.082628,0.027498,0.002959,0.000017,0.011702,0.000862,0.125729,0.088170,0.029507,0.003418,0.000015,0.010894,0.000861,0.132927,12.210591,113.801506,127.478493,113.801506,5.705560,7.999274,7.999274,0.996319,0.967653,0.334681,0.921794,0.946674,0.927105,0.899138,-0.022090,0.017142,-0.000670,0.946674,0.927105,0.899138,0.001550,0.002239 
[25-02-17 01.13.27.116],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,11.620561,0.077294,0.024756,0.004449,0.000015,0.013866,0.000922,0.121370,0.080972,0.027846,0.003484,0.000012,0.010790,0.000770,0.123931,0.077447,0.025036,0.004164,0.000018,0.011653,0.001170,0.119562,0.085875,0.024367,0.004479,0.000014,0.012185,0.000865,0.127847,0.090241,0.028548,0.004414,0.000015,0.011757,0.000912,0.135958,12.266362,113.801506,127.544983,113.801506,5.705560,7.999164,7.999164,0.996132,0.622902,0.335127,0.287496,0.936755,0.928949,0.891702,0.021440,-0.007607,0.000225,0.936755,0.928949,0.891702,0.001109,-0.000960 
[25-02-17 01.15.00.105],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,11.500963,0.084313,0.023282,0.004269,0.000014,0.012089,0.000889,0.124921,0.072862,0.028165,0.002538,0.000009,0.010702,0.001001,0.115346,0.080620,0.025796,0.002627,0.000015,0.011638,0.000724,0.121478,0.086311,0.029069,0.004448,0.000015,0.011705,0.000858,0.132474,0.086534,0.026954,0.002997,0.000012,0.011134,0.000833,0.128534,12.140070,113.801506,127.603737,113.801506,5.705560,7.999190,7.999190,0.996147,0.669436,0.334404,0.616029,0.943481,0.925709,0.891322,0.004432,-0.005299,-0.000833,0.943481,0.925709,0.891322,0.000806,0.001532 
[25-02-17 01.16.33.247],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,11.541747,0.077407,0.026712,0.003245,0.000011,0.010624,0.000777,0.118839,0.082440,0.025132,0.003106,0.000011,0.010979,0.000934,0.122672,0.076435,0.023613,0.002552,0.000009,0.010217,0.000783,0.113663,0.101822,0.026080,0.003389,0.000013,0.010670,0.001017,0.143058,0.085704,0.023883,0.002500,0.000009,0.010991,0.000774,0.123917,12.181133,113.801506,127.540833,113.801506,5.705560,7.999260,7.999260,0.996143,0.658013,0.333860,0.093413,0.938979,0.928834,0.899694,-0.038012,-0.012787,0.031298,0.938979,0.928834,0.899694,-0.000411,-0.000657 
[25-02-17 01.18.06.948],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,11.501618,0.083725,0.024112,0.002509,0.000009,0.011795,0.000939,0.123141,0.073793,0.024239,0.002542,0.000011,0.010027,0.000872,0.111540,0.071156,0.027330,0.002518,0.000009,0.011844,0.001034,0.113950,0.085397,0.026937,0.002630,0.000013,0.010193,0.000950,0.126178,0.083615,0.026806,0.002532,0.000010,0.010292,0.000891,0.124190,12.115629,113.801506,127.342590,113.801506,5.705560,7.999383,7.999383,0.995998,0.216878,0.334276,0.437155,0.938630,0.930379,0.901006,-0.000273,0.003020,-0.010953,0.938630,0.930379,0.901006,-0.002145,-0.001925 
[25-02-17 01.19.41.630],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,11.827131,0.077777,0.022850,0.003702,0.000015,0.011829,0.000994,0.117234,0.070487,0.026641,0.002876,0.000011,0.011448,0.000806,0.112329,0.086393,0.025433,0.003104,0.000021,0.010939,0.000966,0.126932,0.089025,0.029574,0.003832,0.000019,0.011277,0.001053,0.134853,0.083603,0.026362,0.003543,0.000012,0.010386,0.000992,0.124949,12.460151,113.801506,127.576153,113.801506,5.705560,7.999310,7.999310,0.996105,0.537419,0.334682,0.920458,0.940095,0.919939,0.899995,-0.016874,0.028004,-0.004468,0.940095,0.919939,0.899995,0.004087,0.004013 
[25-02-17 01.21.16.191],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,11.747255,0.080584,0.023905,0.003579,0.000016,0.011789,0.001388,0.121331,0.079749,0.024153,0.003970,0.000017,0.012714,0.001074,0.121755,0.079866,0.026071,0.003643,0.000014,0.011317,0.000915,0.121904,0.078383,0.030030,0.002625,0.000012,0.010897,0.000790,0.122792,0.090704,0.029520,0.002627,0.000016,0.011364,0.000887,0.135181,12.386622,113.801506,127.515385,113.801506,5.705560,7.999337,7.999337,0.996014,0.255418,0.334880,0.597368,0.939567,0.929485,0.895619,0.032190,0.007774,-0.005431,0.939567,0.929485,0.895619,-0.001086,-0.000988 
[25-02-17 01.22.49.717],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,11.698654,0.077178,0.026939,0.002568,0.000015,0.010250,0.000901,0.117910,0.088836,0.029881,0.003694,0.000012,0.010369,0.000930,0.133792,0.084699,0.025483,0.002640,0.000012,0.010258,0.000842,0.123994,0.085143,0.026248,0.004024,0.000018,0.012210,0.001081,0.128797,0.083562,0.026426,0.002527,0.000018,0.011734,0.000905,0.125243,12.346470,113.801506,127.409515,113.801506,5.705560,7.999233,7.999233,0.996220,0.849261,0.334049,0.204415,0.941230,0.926739,0.893987,-0.011209,-0.009515,-0.023457,0.941230,0.926739,0.893987,-0.000663,-0.001109 
[25-02-17 01.24.24.181],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,11.619959,0.083512,0.027078,0.002949,0.000012,0.010286,0.001768,0.125681,0.074758,0.026632,0.002554,0.000009,0.010063,0.001003,0.115068,0.077205,0.022618,0.002511,0.000009,0.010811,0.000928,0.114130,0.079580,0.026043,0.003345,0.000012,0.010868,0.000929,0.120848,0.080644,0.028663,0.004114,0.000015,0.010210,0.001066,0.124778,12.238040,113.801506,127.424892,113.801506,5.705560,7.999320,7.999320,0.995937,0.099613,0.334422,0.644154,0.939643,0.929154,0.899117,0.007719,-0.008131,0.013090,0.939643,0.929154,0.899117,-0.000016,-0.001196 
