script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 22.34.34.572],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,3,33.432605,0.233562,0.072590,0.009799,0.000012,0.030662,0.002156,0.348844,0.222089,0.070838,0.008292,0.000017,0.033535,0.002228,0.337069,0.222453,0.072723,0.008326,0.000016,0.031134,0.001999,0.336713,0.258095,0.079268,0.007696,0.000012,0.033434,0.002379,0.380938,0.241088,0.081004,0.009752,0.000012,0.032963,0.002451,0.367337,35.248906,177.576923,177.852436,190.213970,127.609402,127.409908,127.472836,177.576923,177.852436,190.213970,6.663908,7.999783,6.663908,6.717765,6.798979,6.213774,7.999257,7.999344,7.999288,6.717765,6.798979,6.213774,0.996157,0.816970,0.334540,0.719570,0.996143,0.658013,0.334781,0.753565,0.996109,0.549835,0.334403,0.615278,0.996220,0.849261,0.334435,0.664831,0.966499,0.961150,0.937680,0.013760,0.002785,-0.020582,0.966499,0.961150,0.937680,0.973575,0.961972,0.963950,0.964185,0.969013,0.950252,0.944152,0.939575,0.929313,0.010128,0.028278,0.002875,0.009370,-0.001869,0.000855,-0.028537,-0.017425,-0.015785,0.973575,0.961972,0.963950,0.964185,0.969013,0.950252,0.944152,0.939575,0.929313,-0.000455,0.000045,0.001089,0.000082,0.000082,0.002001 
[22-02-17 22.37.40.130],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,3,33.520272,0.255404,0.081315,0.009620,0.000020,0.037287,0.002889,0.386630,0.255451,0.077576,0.010235,0.000013,0.034813,0.002323,0.380489,0.257452,0.082830,0.011731,0.000019,0.036553,0.002860,0.391533,0.246429,0.075177,0.008604,0.000011,0.032566,0.002170,0.365026,0.257186,0.077707,0.007693,0.000012,0.030185,0.002294,0.375150,35.476930,177.576923,177.852436,190.213970,127.274166,127.644222,127.570267,177.576923,177.852436,190.213970,6.663908,7.999798,6.663908,6.717765,6.798979,6.213774,7.999387,7.999340,7.999310,6.717765,6.798979,6.213774,0.996085,0.449651,0.334408,0.394949,0.996319,0.967653,0.334328,0.505339,0.995892,0.048508,0.334466,0.714251,0.996044,0.341987,0.334432,0.659104,0.968072,0.945134,0.928014,-0.018178,-0.002017,-0.002996,0.968072,0.945134,0.928014,0.974802,0.961148,0.968267,0.952640,0.964345,0.918415,0.936915,0.923103,0.924024,-0.010904,-0.029769,-0.013860,0.004386,-0.021974,0.011538,0.004109,-0.011104,-0.001993,0.974802,0.961148,0.968267,0.952640,0.964345,0.918415,0.936915,0.923103,0.924024,0.002275,0.002145,-0.001016,0.001690,0.001690,-0.001530 
[22-02-17 22.40.45.455],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,3,33.364944,0.233068,0.075870,0.007690,0.000012,0.033246,0.002029,0.351973,0.225097,0.072895,0.008298,0.000012,0.032582,0.002097,0.341041,0.221323,0.073807,0.010848,0.000012,0.032814,0.002140,0.341008,0.239318,0.078593,0.008582,0.000012,0.032066,0.002648,0.361283,0.239453,0.078260,0.010095,0.000013,0.031288,0.002193,0.361377,35.171042,177.576923,177.852436,190.213970,127.522190,127.698063,127.472012,177.576923,177.852436,190.213970,6.663908,7.999750,6.663908,6.717765,6.798979,6.213774,7.999148,7.999305,7.999281,6.717765,6.798979,6.213774,0.996109,0.585869,0.335000,0.172333,0.996132,0.622902,0.335203,0.219715,0.996117,0.574510,0.335290,0.156484,0.996078,0.450165,0.334506,0.779114,0.965990,0.960931,0.932555,0.009904,0.010820,0.004956,0.965990,0.960931,0.932555,0.971998,0.962180,0.963790,0.963599,0.971245,0.947949,0.943107,0.932540,0.922017,0.035743,0.006021,-0.012053,0.005110,0.014445,0.012906,0.001292,-0.000834,0.014410,0.971998,0.962180,0.963790,0.963599,0.971245,0.947949,0.943107,0.932540,0.922017,-0.000311,-0.001363,0.002263,0.001466,0.001466,0.000149 
[22-02-17 22.43.49.194],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,3,33.216974,0.233955,0.072435,0.008325,0.000012,0.030357,0.002203,0.347358,0.218849,0.073823,0.011144,0.000015,0.032252,0.002438,0.338595,0.226051,0.072942,0.008437,0.000012,0.031313,0.002794,0.341638,0.239646,0.076178,0.007642,0.000012,0.032642,0.002445,0.358630,0.249581,0.081538,0.008038,0.000012,0.032275,0.002432,0.373947,35.024574,177.576923,177.852436,190.213970,127.650669,127.412960,127.256088,177.576923,177.852436,190.213970,6.663908,7.999751,6.663908,6.717765,6.798979,6.213774,7.999316,7.999288,7.999222,6.717765,6.798979,6.213774,0.996128,0.687258,0.334667,0.906530,0.996147,0.669436,0.334670,0.940525,0.996098,0.512489,0.334805,0.713358,0.996140,0.646443,0.334525,0.811425,0.966983,0.955972,0.929184,0.007936,0.003407,0.012004,0.966983,0.955972,0.929184,0.974901,0.956211,0.969837,0.959078,0.968340,0.940498,0.935494,0.933790,0.918268,0.005515,-0.004728,0.023020,-0.003655,0.004553,0.009322,0.026041,-0.003857,0.013829,0.974901,0.956211,0.969837,0.959078,0.968340,0.940498,0.935494,0.933790,0.918268,-0.001206,-0.000523,0.002389,0.001392,0.001392,-0.002265 
[22-02-17 22.46.54.444],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,3,33.392348,0.235359,0.074666,0.008309,0.000011,0.031846,0.002143,0.352406,0.234427,0.073046,0.007734,0.000011,0.032327,0.002197,0.349798,0.228103,0.077246,0.007761,0.000015,0.032860,0.002979,0.349031,0.252566,0.078521,0.008477,0.000012,0.031021,0.002434,0.373104,0.248446,0.082067,0.007582,0.000023,0.031951,0.002292,0.372436,35.234949,177.576923,177.852436,190.213970,127.513958,127.579708,127.360020,177.576923,177.852436,190.213970,6.663908,7.999805,6.663908,6.717765,6.798979,6.213774,7.999282,7.999422,7.999267,6.717765,6.798979,6.213774,0.996169,0.856918,0.334939,0.255751,0.996143,0.658013,0.334126,0.270805,0.996212,0.834138,0.335372,0.111011,0.996151,0.680704,0.335318,0.139943,0.958259,0.956924,0.934301,-0.001913,-0.009099,0.009114,0.958259,0.956924,0.934301,0.970526,0.945970,0.958281,0.959293,0.971311,0.940168,0.938102,0.939229,0.925571,-0.004271,-0.005021,0.003552,-0.036025,0.030528,-0.021799,0.020195,0.006969,0.000179,0.970526,0.945970,0.958281,0.959293,0.971311,0.940168,0.938102,0.939229,0.925571,0.000308,0.000158,0.001134,-0.000932,-0.000932,0.002168 
[22-02-17 22.49.56.340],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,3,33.403217,0.219265,0.069591,0.008550,0.000015,0.031337,0.002031,0.330850,0.220503,0.074458,0.007695,0.000012,0.029706,0.002183,0.334624,0.222699,0.076249,0.010234,0.000017,0.032047,0.002126,0.343483,0.244889,0.076088,0.009740,0.000013,0.034099,0.002263,0.367159,0.232598,0.079693,0.009366,0.000015,0.030748,0.002488,0.354987,35.183339,177.576923,177.852436,190.213970,127.363834,127.319622,127.306694,177.576923,177.852436,190.213970,6.663908,7.999750,6.663908,6.717765,6.798979,6.213774,7.999295,7.999360,7.999254,6.717765,6.798979,6.213774,0.996062,0.325657,0.334561,0.781455,0.995998,0.216878,0.334020,0.182925,0.996120,0.586744,0.335026,0.398574,0.996067,0.413256,0.334639,0.994318,0.961922,0.955379,0.931655,-0.007880,0.001280,0.004263,0.961922,0.955379,0.931655,0.971667,0.953914,0.960184,0.960835,0.966393,0.938908,0.940872,0.930861,0.923231,-0.019698,-0.000946,-0.002995,0.016709,-0.001423,-0.011448,0.005879,-0.001614,0.008524,0.971667,0.953914,0.960184,0.960835,0.966393,0.938908,0.940872,0.930861,0.923231,-0.000564,-0.002677,-0.000562,-0.000170,-0.000170,-0.001614 
[22-02-17 22.53.01.307],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,3,33.355534,0.231791,0.068720,0.008470,0.000014,0.030351,0.002182,0.341603,0.223268,0.064207,0.007823,0.000015,0.033276,0.002369,0.331018,0.217563,0.074673,0.009007,0.000011,0.031335,0.002384,0.335044,0.239218,0.077121,0.007962,0.000012,0.032121,0.002189,0.358683,0.241824,0.079226,0.007697,0.000012,0.030398,0.002054,0.361270,35.130495,177.576923,177.852436,190.213970,127.500633,127.410881,127.646923,177.576923,177.852436,190.213970,6.663908,7.999770,6.663908,6.717765,6.798979,6.213774,7.999197,7.999282,7.999276,6.717765,6.798979,6.213774,0.996131,0.699947,0.333987,0.015108,0.996105,0.537419,0.333757,0.057301,0.996128,0.610952,0.334012,0.177485,0.996159,0.702738,0.334192,0.337584,0.960124,0.952254,0.934445,-0.008695,0.010828,0.019841,0.960124,0.952254,0.934445,0.968325,0.954180,0.957865,0.956654,0.965805,0.934301,0.939406,0.939806,0.924123,-0.019582,-0.003786,-0.002719,0.009924,0.025873,-0.003312,0.030770,0.014319,0.014433,0.968325,0.954180,0.957865,0.956654,0.965805,0.934301,0.939406,0.939806,0.924123,0.004452,0.000669,-0.001391,0.003619,0.003619,-0.000983 
[22-02-17 22.56.06.525],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,3,33.345021,0.229577,0.072144,0.008424,0.000012,0.031632,0.002083,0.343935,0.223773,0.074400,0.008612,0.000012,0.032325,0.002417,0.341602,0.217702,0.070583,0.008488,0.000013,0.031553,0.002703,0.331115,0.245016,0.078109,0.007862,0.000017,0.031591,0.002133,0.364797,0.240191,0.076617,0.007823,0.000012,0.031320,0.002576,0.358597,35.135338,177.576923,177.852436,190.213970,127.284058,127.960197,127.510941,177.576923,177.852436,190.213970,6.663908,7.999816,6.663908,6.717765,6.798979,6.213774,7.999397,7.999328,7.999402,6.717765,6.798979,6.213774,0.996054,0.287602,0.334449,0.485425,0.996014,0.255418,0.334585,0.913574,0.996212,0.834138,0.333629,0.029424,0.995937,0.099613,0.335134,0.281033,0.965690,0.955323,0.919375,-0.002039,-0.010673,0.004390,0.965690,0.955323,0.919375,0.972981,0.960123,0.963966,0.955939,0.970166,0.939864,0.924634,0.928765,0.904725,0.010911,-0.021592,0.004565,0.001958,-0.017027,-0.016950,0.009404,-0.000970,0.004736,0.972981,0.960123,0.963966,0.955939,0.970166,0.939864,0.924634,0.928765,0.904725,-0.001660,-0.001739,0.001308,-0.002366,-0.002366,-0.000381 
[22-02-17 22.59.11.802],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,3,33.202652,0.220011,0.075336,0.007329,0.000016,0.030962,0.002432,0.336160,0.228149,0.076911,0.007747,0.000011,0.031060,0.002634,0.346577,0.215551,0.078934,0.008617,0.000013,0.032584,0.002319,0.338095,0.250723,0.076013,0.011192,0.000012,0.032811,0.002685,0.373504,0.247073,0.078836,0.007839,0.000011,0.030815,0.002511,0.367157,35.009410,177.576923,177.852436,190.213970,127.404484,127.479397,127.504517,177.576923,177.852436,190.213970,6.663908,7.999786,6.663908,6.717765,6.798979,6.213774,7.999314,7.999283,7.999277,6.717765,6.798979,6.213774,0.996109,0.585869,0.334567,0.798942,0.996220,0.849261,0.333979,0.155728,0.996147,0.669436,0.334960,0.481967,0.995960,0.136563,0.334763,0.783115,0.964661,0.949481,0.928749,0.010786,0.006541,0.002519,0.964661,0.949481,0.928749,0.972078,0.957436,0.964468,0.952391,0.964582,0.931470,0.937680,0.925937,0.922631,-0.000005,0.019014,0.013350,0.014125,0.010254,-0.004755,-0.003055,0.008611,0.002002,0.972078,0.957436,0.964468,0.952391,0.964582,0.931470,0.937680,0.925937,0.922631,-0.001669,0.002254,0.001082,0.001409,0.001409,0.001178 
[22-02-17 23.02.14.216],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,3,33.420497,0.217857,0.069333,0.007286,0.000011,0.033355,0.002192,0.330100,0.239018,0.074242,0.007732,0.000012,0.030846,0.002426,0.354347,0.222739,0.073617,0.010705,0.000011,0.033678,0.002560,0.343376,0.238444,0.077965,0.008385,0.000015,0.033049,0.002549,0.360481,0.258952,0.077386,0.008100,0.000013,0.034692,0.002364,0.381570,35.238661,177.576923,177.852436,190.213970,127.856361,127.410519,127.403625,177.576923,177.852436,190.213970,6.663908,7.999777,6.663908,6.717765,6.798979,6.213774,7.999370,7.999351,7.999236,6.717765,6.798979,6.213774,0.996164,0.839953,0.334726,0.733850,0.995937,0.099613,0.334874,0.605592,0.996246,0.894797,0.334686,0.912162,0.996307,0.960236,0.334618,0.969868,0.967532,0.950031,0.914139,0.003668,-0.010554,0.007681,0.967532,0.950031,0.914139,0.972597,0.965038,0.964962,0.954776,0.965104,0.930212,0.923114,0.926817,0.892485,0.007156,0.003388,0.000460,-0.003889,0.002085,-0.029858,0.020237,0.007520,-0.004716,0.972597,0.965038,0.964962,0.954776,0.965104,0.930212,0.923114,0.926817,0.892485,0.000405,-0.003705,0.000825,0.001548,0.001548,0.000547 
