script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 12.11.03.665],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,3,38.282373,0.332695,0.136727,0.015471,0.000019,0.052836,0.004564,0.542444,0.407161,0.123009,0.014619,0.000020,0.049962,0.002933,0.597824,0.296845,0.075843,0.008405,0.000012,0.037886,0.002682,0.421749,0.268316,0.087274,0.008950,0.000018,0.034522,0.002289,0.401445,0.246798,0.079542,0.008833,0.000012,0.031367,0.002208,0.368823,40.671944,137.391335,128.858776,113.117107,127.388390,127.571064,127.103085,137.391335,128.858776,113.117107,7.762436,7.999735,7.762436,7.706672,7.474432,7.752217,7.999191,7.999315,7.999171,7.706672,7.474432,7.752217,0.996157,0.816970,0.334675,0.882542,0.996143,0.658013,0.334403,0.615119,0.996109,0.549835,0.334473,0.724857,0.996220,0.849261,0.335149,0.266714,0.901619,0.837923,0.812875,0.004464,0.006270,-0.000280,0.901619,0.837923,0.812875,0.926336,0.867564,0.910959,0.864288,0.766724,0.882757,0.859467,0.739023,0.840135,0.004725,0.017915,-0.009248,-0.004976,0.025945,-0.002161,-0.018114,0.017696,-0.000423,0.926336,0.867564,0.910959,0.864288,0.766724,0.882757,0.859467,0.739023,0.840135,-0.000528,-0.001402,0.000773,-0.003053,-0.003053,0.001123 
[22-02-17 12.15.36.909],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,3,40.219669,0.235837,0.076512,0.009536,0.000013,0.033202,0.002462,0.357635,0.245775,0.077313,0.009463,0.000018,0.032906,0.002480,0.368032,0.235039,0.083814,0.009381,0.000018,0.033549,0.002294,0.364178,0.242610,0.080464,0.008294,0.000012,0.031712,0.002291,0.365456,0.240615,0.075537,0.009703,0.000016,0.031023,0.002710,0.359672,42.082284,137.391335,128.858776,113.117107,127.188225,127.737431,127.805305,137.391335,128.858776,113.117107,7.762436,7.999777,7.762436,7.706672,7.474432,7.752217,7.999364,7.999381,7.999257,7.706672,7.474432,7.752217,0.996085,0.449651,0.334233,0.131247,0.996319,0.967653,0.334197,0.342482,0.995892,0.048508,0.333988,0.160951,0.996044,0.341987,0.334514,0.792655,0.898767,0.824162,0.820973,-0.011502,-0.006604,0.006337,0.898767,0.824162,0.820973,0.924962,0.862854,0.908486,0.855274,0.747318,0.869893,0.858387,0.748799,0.855735,0.001971,-0.016947,-0.019531,0.005776,-0.029757,0.004168,0.008859,-0.002860,0.013011,0.924962,0.862854,0.908486,0.855274,0.747318,0.869893,0.858387,0.748799,0.855735,0.002760,0.001605,-0.001961,0.003157,0.003157,-0.002728 
[22-02-17 12.20.14.370],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,3,37.066764,0.244424,0.080250,0.009627,0.000015,0.032014,0.002081,0.368476,0.270040,0.121953,0.014629,0.000012,0.048171,0.002607,0.457481,0.327931,0.107354,0.013050,0.000014,0.040883,0.002765,0.492111,0.324112,0.104962,0.017295,0.000018,0.048568,0.002585,0.497627,0.314462,0.083435,0.008106,0.000012,0.033303,0.002012,0.441394,39.390947,137.391335,128.858776,113.117107,127.524101,127.286648,127.364582,137.391335,128.858776,113.117107,7.762436,7.999768,7.762436,7.706672,7.474432,7.752217,7.999179,7.999325,7.999228,7.706672,7.474432,7.752217,0.996109,0.585869,0.334758,0.647285,0.996132,0.622902,0.334894,0.575982,0.996117,0.574510,0.335364,0.114908,0.996078,0.450165,0.334015,0.179177,0.901597,0.842104,0.811263,0.004952,0.007805,0.003791,0.901597,0.842104,0.811263,0.922991,0.869774,0.912027,0.864890,0.773021,0.888401,0.852473,0.741424,0.839893,0.012130,0.003317,-0.000591,0.003956,0.021866,-0.002406,-0.001419,0.006990,0.005802,0.922991,0.869774,0.912027,0.864890,0.773021,0.888401,0.852473,0.741424,0.839893,0.000190,-0.002052,0.001427,-0.000151,-0.000151,-0.000247 
[22-02-17 12.24.33.662],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,3,40.663355,0.275436,0.099120,0.012143,0.000025,0.041484,0.003461,0.431762,0.270745,0.079783,0.010878,0.000015,0.033160,0.002691,0.397350,0.281412,0.074235,0.008265,0.000014,0.037101,0.002539,0.403635,0.281785,0.114912,0.014365,0.000020,0.054103,0.004018,0.469310,0.398078,0.130613,0.013870,0.000021,0.053084,0.003552,0.599318,43.023233,137.391335,128.858776,113.117107,127.441360,127.678379,127.830788,137.391335,128.858776,113.117107,7.762436,7.999801,7.762436,7.706672,7.474432,7.752217,7.999362,7.999385,7.999354,7.706672,7.474432,7.752217,0.996128,0.687258,0.334610,0.925242,0.996147,0.669436,0.334322,0.497018,0.996098,0.512489,0.334899,0.568078,0.996140,0.646443,0.334610,0.956762,0.900855,0.837202,0.809246,0.005686,0.002149,0.002992,0.900855,0.837202,0.809246,0.924938,0.869143,0.908485,0.862662,0.760560,0.888384,0.854518,0.732536,0.840683,0.010141,-0.002893,0.009812,-0.000559,-0.020717,0.027722,-0.009356,0.004039,0.014293,0.924938,0.869143,0.908485,0.862662,0.760560,0.888384,0.854518,0.732536,0.840683,0.002477,-0.000890,0.000352,-0.000425,-0.000425,0.003002 
[22-02-17 12.28.47.014],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,3,33.835056,0.244002,0.073533,0.008554,0.000012,0.032341,0.002611,0.361125,0.239866,0.073317,0.008185,0.000012,0.031507,0.002326,0.355273,0.262884,0.075345,0.008165,0.000011,0.032285,0.002177,0.380925,0.239157,0.076308,0.007975,0.000011,0.032648,0.002305,0.358469,0.247993,0.077080,0.012035,0.000013,0.031333,0.002448,0.370979,35.707378,137.391335,128.858776,113.117107,127.543289,127.669956,127.596180,137.391335,128.858776,113.117107,7.762436,7.999739,7.762436,7.706672,7.474432,7.752217,7.999300,7.999179,7.999289,7.706672,7.474432,7.752217,0.996169,0.856918,0.334722,0.745519,0.996143,0.658013,0.333981,0.156948,0.996212,0.834138,0.335304,0.148032,0.996151,0.680704,0.334881,0.595392,0.900140,0.834205,0.814842,0.015292,-0.004186,0.002589,0.900140,0.834205,0.814842,0.921532,0.867612,0.911276,0.864753,0.760964,0.876898,0.856316,0.742540,0.845669,0.004921,0.021046,0.019908,-0.000439,0.016390,-0.028509,0.015436,-0.008066,0.000396,0.921532,0.867612,0.911276,0.864753,0.760964,0.876898,0.856316,0.742540,0.845669,0.000832,-0.000306,-0.000614,0.000726,0.000726,-0.000365 
[22-02-17 12.33.01.520],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,3,40.519720,0.251206,0.080910,0.009516,0.000015,0.033051,0.002289,0.377058,0.253816,0.080660,0.008713,0.000017,0.036682,0.002698,0.382681,0.273546,0.080284,0.008576,0.000017,0.033080,0.002800,0.398389,0.260717,0.080966,0.008622,0.000013,0.033471,0.002157,0.386015,0.257241,0.092333,0.009010,0.000021,0.035257,0.002485,0.396468,42.514840,137.391335,128.858776,113.117107,127.632088,127.654926,127.624046,137.391335,128.858776,113.117107,7.762436,7.999759,7.762436,7.706672,7.474432,7.752217,7.999321,7.999270,7.999269,7.706672,7.474432,7.752217,0.996062,0.325657,0.334504,0.622628,0.995998,0.216878,0.335137,0.278154,0.996120,0.586744,0.334636,0.998295,0.996067,0.413256,0.333739,0.052501,0.896668,0.831200,0.816281,0.005510,0.003485,-0.008187,0.896668,0.831200,0.816281,0.921715,0.860456,0.907831,0.859598,0.755926,0.878076,0.857210,0.745895,0.845737,-0.012746,0.024871,0.004406,-0.009886,0.020925,-0.000583,-0.020692,-0.010179,0.006309,0.921715,0.860456,0.907831,0.859598,0.755926,0.878076,0.857210,0.745895,0.845737,0.000509,0.000253,0.001906,-0.001716,-0.001716,0.001657 
[22-02-17 12.37.22.781],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,3,38.676665,0.249329,0.088270,0.010832,0.000013,0.032064,0.002217,0.382798,0.248125,0.076449,0.009688,0.000012,0.036151,0.002800,0.373293,0.249258,0.075274,0.010692,0.000012,0.032542,0.002331,0.370175,0.240765,0.082578,0.008721,0.000012,0.033159,0.002633,0.367934,0.257370,0.082662,0.008753,0.000013,0.033048,0.002829,0.384871,40.610488,137.391335,128.858776,113.117107,127.252071,127.366188,127.224010,137.391335,128.858776,113.117107,7.762436,7.999762,7.762436,7.706672,7.474432,7.752217,7.999309,7.999360,7.999259,7.706672,7.474432,7.752217,0.996131,0.699947,0.334639,0.987967,0.996105,0.537419,0.334452,0.690842,0.996128,0.610952,0.334240,0.392489,0.996159,0.702738,0.335227,0.200916,0.898149,0.839928,0.813530,-0.004744,-0.001273,0.001813,0.898149,0.839928,0.813530,0.923939,0.865702,0.904807,0.865163,0.770733,0.883889,0.860332,0.737828,0.842431,-0.001671,0.002914,-0.015476,0.000620,0.016408,-0.020848,-0.010384,-0.007539,0.023361,0.923939,0.865702,0.904807,0.865163,0.770733,0.883889,0.860332,0.737828,0.842431,0.004287,0.000711,-0.000670,0.002394,0.002394,-0.000365 
[22-02-17 12.41.22.424],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,3,38.259147,0.238618,0.076805,0.007920,0.000012,0.032035,0.002542,0.358005,0.257752,0.134985,0.013185,0.000021,0.041340,0.002181,0.449538,0.254558,0.189768,0.015236,0.000021,0.052208,0.001871,0.513751,0.294195,0.143155,0.013884,0.000015,0.050117,0.002858,0.504329,0.377131,0.158563,0.010353,0.000013,0.044652,0.002962,0.593765,40.742089,137.391335,128.858776,113.117107,127.519596,127.643509,127.518776,137.391335,128.858776,113.117107,7.762436,7.999762,7.762436,7.706672,7.474432,7.752217,7.999327,7.999312,7.999182,7.706672,7.474432,7.752217,0.996054,0.287602,0.334796,0.547314,0.996014,0.255418,0.334836,0.663773,0.996212,0.834138,0.334446,0.681488,0.995937,0.099613,0.335106,0.308652,0.895801,0.836527,0.807798,0.005768,-0.005936,0.007357,0.895801,0.836527,0.807798,0.923445,0.860066,0.903891,0.869929,0.764399,0.875253,0.852281,0.734881,0.836230,0.010312,-0.005406,0.012397,-0.022503,0.012542,-0.007846,0.008528,0.018453,-0.004911,0.923445,0.860066,0.903891,0.869929,0.764399,0.875253,0.852281,0.734881,0.836230,-0.002721,0.000907,0.001964,-0.001664,-0.001664,0.002207 
[22-02-17 12.45.25.227],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,3,33.764624,0.240631,0.073031,0.008826,0.000012,0.032652,0.002831,0.358049,0.247507,0.079107,0.010846,0.000017,0.034969,0.002943,0.375462,0.266031,0.080531,0.011168,0.000013,0.034586,0.002214,0.394614,0.243068,0.079970,0.010717,0.000013,0.033541,0.002458,0.369844,0.257504,0.085866,0.007727,0.000012,0.030556,0.002179,0.383909,35.701609,137.391335,128.858776,113.117107,127.685867,127.526989,127.394508,137.391335,128.858776,113.117107,7.762436,7.999790,7.762436,7.706672,7.474432,7.752217,7.999352,7.999251,7.999257,7.706672,7.474432,7.752217,0.996109,0.585869,0.334416,0.411816,0.996220,0.849261,0.333862,0.094155,0.996147,0.669436,0.335169,0.248167,0.995960,0.136563,0.334218,0.366826,0.902842,0.831273,0.817646,0.000825,-0.005398,0.008730,0.902842,0.831273,0.817646,0.926887,0.869177,0.912463,0.862710,0.757703,0.873405,0.865110,0.743504,0.844322,-0.010131,0.017017,-0.004411,-0.004319,-0.001878,-0.009996,-0.000495,0.010875,0.015810,0.926887,0.869177,0.912463,0.862710,0.757703,0.873405,0.865110,0.743504,0.844322,-0.001701,0.000643,0.001813,-0.001558,-0.001558,0.000935 
[22-02-17 12.49.29.214],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,3,39.890834,0.250636,0.075083,0.007941,0.000013,0.031731,0.002435,0.367916,0.254727,0.094738,0.011402,0.000013,0.036920,0.002471,0.400352,0.250650,0.081891,0.011932,0.000015,0.033418,0.002304,0.380286,0.244998,0.089175,0.007834,0.000011,0.032596,0.002695,0.377380,0.250740,0.085858,0.011556,0.000017,0.034402,0.002223,0.384865,41.853400,137.391335,128.858776,113.117107,127.378590,127.483730,127.260353,137.391335,128.858776,113.117107,7.762436,7.999768,7.762436,7.706672,7.474432,7.752217,7.999257,7.999289,7.999275,7.706672,7.474432,7.752217,0.996164,0.839953,0.334844,0.433974,0.995937,0.099613,0.334719,0.857050,0.996246,0.894797,0.334682,0.920381,0.996307,0.960236,0.335132,0.282335,0.900608,0.837324,0.811463,0.000302,-0.003268,0.012607,0.900608,0.837324,0.811463,0.925719,0.867925,0.908180,0.865092,0.766959,0.879922,0.853738,0.739069,0.841583,0.008864,-0.006030,-0.001927,-0.003387,-0.016366,0.009950,0.009738,0.025886,0.002197,0.925719,0.867925,0.908180,0.865092,0.766959,0.879922,0.853738,0.739069,0.841583,-0.000380,0.001862,0.001011,0.001298,0.001298,0.000773 
