script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 20.26.21.542],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,1,2.991514,0.023014,0.006693,0.000615,0.000006,0.002935,0.000265,0.033564,0.020918,0.006309,0.000620,0.000007,0.002592,0.000338,0.030822,0.020199,0.008723,0.000708,0.000007,0.002980,0.000274,0.032941,0.021530,0.006922,0.000653,0.000008,0.002412,0.000287,0.031859,0.019538,0.007527,0.001020,0.000013,0.003319,0.000330,0.031798,3.155738,104.469925,127.399094,104.469925,7.342433,7.997074,7.997074,0.996582,0.977461,0.334513,0.894217,0.940229,0.899578,0.855325,-0.022154,-0.002905,0.010750,0.940229,0.899578,0.855325,-0.006974,-0.012002 
[24-02-17 20.27.30.527],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,1,2.979242,0.022364,0.007051,0.000707,0.000008,0.002713,0.000266,0.033150,0.022739,0.006679,0.000655,0.000008,0.002722,0.000304,0.033156,0.022246,0.005952,0.000907,0.000012,0.002947,0.000313,0.032418,0.022933,0.007619,0.000685,0.000008,0.002419,0.000259,0.033966,0.020416,0.007571,0.000647,0.000008,0.002432,0.000224,0.031337,3.146819,104.469925,127.024261,104.469925,7.342433,7.997139,7.997139,0.996292,0.792204,0.333751,0.338923,0.946536,0.896155,0.852523,0.013025,0.018948,-0.003533,0.946536,0.896155,0.852523,0.005057,0.007047 
[24-02-17 20.28.39.544],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,1,2.979146,0.021468,0.006493,0.000600,0.000007,0.002668,0.000222,0.031489,0.021240,0.007567,0.001108,0.000012,0.002997,0.000327,0.033297,0.022265,0.008225,0.000653,0.000009,0.002424,0.000259,0.033876,0.023187,0.006741,0.000644,0.000007,0.002469,0.000301,0.033392,0.021137,0.006746,0.000632,0.000007,0.002283,0.000228,0.031069,3.145416,104.469925,127.140884,104.469925,7.342433,7.997249,7.997249,0.995758,0.084149,0.335186,0.551542,0.948511,0.901013,0.856759,0.007280,-0.008983,-0.009154,0.948511,0.901013,0.856759,0.000152,-0.004894 
[24-02-17 20.29.48.457],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,1,2.985562,0.020575,0.007558,0.000644,0.000008,0.003106,0.000288,0.032217,0.020730,0.006390,0.000688,0.000007,0.003166,0.000288,0.031312,0.018215,0.005880,0.000630,0.000007,0.002630,0.000303,0.027703,0.021696,0.007630,0.001006,0.000016,0.002944,0.000351,0.033701,0.025421,0.007622,0.000648,0.000008,0.002304,0.000219,0.036260,3.150240,104.469925,127.454575,104.469925,7.342433,7.997377,7.997377,0.996170,0.622902,0.336450,0.049606,0.947930,0.894463,0.846469,0.002995,-0.007197,-0.008294,0.947930,0.894463,0.846469,0.003587,0.005181 
[24-02-17 20.30.56.227],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,1,2.979622,0.017873,0.008011,0.000640,0.000009,0.002690,0.000335,0.029599,0.020728,0.005745,0.000650,0.000007,0.002287,0.000266,0.029732,0.024223,0.007068,0.001135,0.000023,0.002570,0.000280,0.035350,0.021793,0.006494,0.000648,0.000008,0.002348,0.000268,0.031597,0.018867,0.007061,0.000706,0.000010,0.002598,0.000279,0.029563,3.138687,104.469925,127.255127,104.469925,7.342433,7.997205,7.997205,0.996384,0.882943,0.334017,0.503211,0.946735,0.897819,0.850614,-0.015091,-0.034452,-0.005257,0.946735,0.897819,0.850614,0.004731,-0.000870 
[24-02-17 20.32.03.978],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,1,2.973813,0.020791,0.007295,0.000702,0.000009,0.002776,0.000322,0.031945,0.019869,0.006822,0.001109,0.000011,0.002965,0.000284,0.031109,0.022634,0.007546,0.000982,0.000014,0.002902,0.000323,0.034452,0.020561,0.005948,0.000635,0.000007,0.002256,0.000227,0.029667,0.022248,0.007611,0.000987,0.000015,0.002678,0.000223,0.033811,3.138075,104.469925,127.416153,104.469925,7.342433,7.997409,7.997409,0.995712,0.058726,0.332903,0.060831,0.945216,0.900661,0.855544,-0.011842,0.000910,0.024374,0.945216,0.900661,0.855544,0.007913,0.000718 
[24-02-17 20.33.13.540],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,1,2.978888,0.021025,0.007213,0.000641,0.000008,0.002916,0.000265,0.032104,0.022521,0.007102,0.000703,0.000009,0.002813,0.000320,0.033507,0.019574,0.006383,0.000648,0.000007,0.002340,0.000262,0.029253,0.018217,0.007175,0.000697,0.000008,0.003069,0.000329,0.029538,0.019097,0.006087,0.000637,0.000007,0.002272,0.000221,0.028354,3.134695,104.469925,127.715744,104.469925,7.342433,7.997248,7.997248,0.995911,0.226185,0.333307,0.150672,0.947417,0.896382,0.856355,0.018976,-0.002285,-0.013981,0.947417,0.896382,0.856355,-0.004492,-0.005124 
[24-02-17 20.34.22.734],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,1,3.084396,0.024279,0.008486,0.000806,0.000013,0.003337,0.000291,0.037256,0.019116,0.007147,0.000972,0.000011,0.002751,0.000287,0.030328,0.018254,0.006014,0.000645,0.000007,0.002733,0.000287,0.027977,0.022247,0.007616,0.000657,0.000008,0.002677,0.000320,0.033565,0.020818,0.007120,0.001068,0.000013,0.002650,0.000289,0.032013,3.248802,104.469925,127.615677,104.469925,7.342433,7.997069,7.997069,0.995956,0.286513,0.335601,0.296299,0.945298,0.902351,0.849298,0.001719,0.013310,-0.010942,0.945298,0.902351,0.849298,0.002744,0.001419 
[24-02-17 20.35.31.193],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,1,2.985066,0.021933,0.006762,0.000654,0.000007,0.002923,0.000266,0.032585,0.025679,0.008286,0.000671,0.000008,0.003083,0.000304,0.038076,0.021281,0.006242,0.000656,0.000007,0.002506,0.000270,0.030999,0.022845,0.008232,0.000668,0.000009,0.002592,0.000278,0.034661,0.021884,0.007367,0.000714,0.000008,0.002562,0.000308,0.032886,3.157516,104.469925,127.314713,104.469925,7.342433,7.997176,7.997176,0.996628,0.985802,0.334243,0.671546,0.943208,0.900647,0.860042,-0.005220,-0.000133,-0.003278,0.943208,0.900647,0.860042,0.003139,-0.000742 
[24-02-17 20.36.39.309],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,1,2.991813,0.022013,0.007292,0.000648,0.000007,0.002734,0.000299,0.033039,0.025605,0.009176,0.000843,0.000011,0.002581,0.000248,0.038518,0.020883,0.007229,0.000657,0.000008,0.002327,0.000234,0.031373,0.020316,0.006766,0.000658,0.000008,0.002303,0.000233,0.030319,0.022832,0.006900,0.000653,0.000008,0.002518,0.000320,0.033276,3.161444,104.469925,127.521454,104.469925,7.342433,7.997446,7.997446,0.996094,0.500000,0.334305,0.720976,0.944961,0.902957,0.858107,-0.004830,0.001818,0.004330,0.944961,0.902957,0.858107,0.001866,0.002636 
