script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 04.32.52.821],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,1024,1024,1,45.755107,0.306604,0.112895,0.010439,0.000012,0.044138,0.002191,0.476354,0.310898,0.100476,0.012042,0.000014,0.043637,0.002176,0.469326,0.323717,0.106607,0.012143,0.000017,0.042452,0.002241,0.487254,0.346680,0.105113,0.011883,0.000011,0.042758,0.002707,0.509226,0.330388,0.104387,0.013017,0.000018,0.047054,0.002382,0.497346,48.263453,82.994536,127.471564,82.994536,6.830330,7.999822,7.999822,0.996066,0.324910,0.334797,0.483532,0.911155,0.898846,0.844267,0.005659,0.004564,-0.010102,0.911155,0.898846,0.844267,0.000439,0.000115 
[25-02-17 04.35.18.570],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,1024,1024,1,45.654948,0.311039,0.101325,0.010402,0.000011,0.042173,0.002910,0.467936,0.306024,0.106059,0.010230,0.000010,0.046002,0.002699,0.471089,0.301296,0.096647,0.013088,0.000012,0.043423,0.002254,0.456789,0.341181,0.107014,0.011594,0.000012,0.046368,0.003545,0.509800,0.330075,0.105571,0.010819,0.000017,0.043236,0.002329,0.492149,48.123585,82.994536,127.511415,82.994536,6.830330,7.999849,7.999849,0.996053,0.250413,0.334232,0.081199,0.913798,0.897822,0.848928,0.014177,-0.000976,-0.001389,0.913798,0.897822,0.848928,0.001227,0.000794 
[25-02-17 04.37.46.023],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,1024,1024,1,46.299041,0.304123,0.101815,0.014244,0.000019,0.048998,0.002409,0.471691,0.313988,0.102486,0.010897,0.000017,0.045670,0.002479,0.475618,0.299257,0.104572,0.011822,0.000013,0.044283,0.002547,0.462570,0.330251,0.105604,0.010820,0.000012,0.046168,0.002835,0.495773,0.348044,0.109470,0.010199,0.000012,0.046754,0.002338,0.516894,48.786517,82.994536,127.407296,82.994536,6.830330,7.999842,7.999842,0.996085,0.443974,0.335105,0.042011,0.906551,0.897031,0.860194,0.010305,-0.014384,-0.014621,0.906551,0.897031,0.860194,0.000684,0.000282 
[25-02-17 04.40.12.793],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,1024,1024,1,46.044466,0.311857,0.106560,0.011543,0.000012,0.043985,0.002742,0.476771,0.318098,0.108701,0.012262,0.000012,0.043291,0.002773,0.485218,0.304890,0.103335,0.012733,0.000013,0.044864,0.002398,0.468309,0.343241,0.109234,0.013291,0.000015,0.046276,0.002198,0.514335,0.337139,0.111603,0.010382,0.000016,0.044042,0.002507,0.505772,48.561628,82.994536,127.533355,82.994536,6.830330,7.999840,7.999840,0.996113,0.622902,0.334603,0.889918,0.907590,0.905875,0.855618,0.002232,-0.002306,0.012465,0.907590,0.905875,0.855618,-0.000933,0.000862 
[25-02-17 04.42.39.249],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,1024,1024,1,45.913459,0.322762,0.105546,0.012753,0.000013,0.048660,0.002354,0.492175,0.309912,0.102780,0.011636,0.000012,0.045641,0.002284,0.472344,0.313455,0.105863,0.012806,0.000018,0.047071,0.002406,0.481707,0.337570,0.105244,0.010227,0.000011,0.045663,0.002285,0.501064,0.334015,0.106824,0.011177,0.000014,0.044741,0.002802,0.499668,48.436457,82.994536,127.530166,82.994536,6.830330,7.999811,7.999811,0.996101,0.549835,0.334709,0.751734,0.912550,0.908369,0.862382,-0.001292,0.005974,0.007930,0.912550,0.908369,0.862382,0.000280,0.001314 
[25-02-17 04.45.06.253],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,1024,1024,1,46.206933,0.405293,0.112185,0.010912,0.000013,0.043876,0.002136,0.574494,0.344935,0.128247,0.012253,0.000012,0.054449,0.002439,0.542426,0.363975,0.117411,0.015101,0.000012,0.044159,0.004807,0.545568,0.364844,0.119285,0.012085,0.000012,0.045079,0.002953,0.544339,0.364084,0.112617,0.011580,0.000018,0.041381,0.002237,0.532001,49.021359,82.994536,127.652529,82.994536,6.830330,7.999826,7.999826,0.996079,0.407169,0.334495,0.544373,0.910817,0.902528,0.864085,-0.002188,0.009278,-0.009233,0.910817,0.902528,0.864085,0.000276,-0.000110 
[25-02-17 04.47.32.360],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,1024,1024,1,45.665289,0.307143,0.109141,0.011033,0.000014,0.044273,0.002792,0.474472,0.313713,0.099398,0.010367,0.000012,0.046084,0.002291,0.471927,0.313480,0.103543,0.012392,0.000021,0.047683,0.002725,0.479935,0.316656,0.110073,0.011831,0.000012,0.044729,0.002782,0.486172,0.349028,0.105205,0.012237,0.000015,0.043971,0.002238,0.512779,48.164134,82.994536,127.526272,82.994536,6.830330,7.999824,7.999824,0.996133,0.739524,0.334698,0.786399,0.912101,0.904013,0.856248,-0.013426,-0.013982,-0.009503,0.912101,0.904013,0.856248,0.001528,0.000513 
[25-02-17 04.49.58.171],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,1024,1024,1,45.546316,0.320380,0.103993,0.012074,0.000012,0.048511,0.002556,0.487616,0.301605,0.102640,0.010911,0.000012,0.043226,0.002243,0.460711,0.305550,0.107388,0.011795,0.000014,0.045315,0.002294,0.472445,0.354354,0.110885,0.012221,0.000015,0.043949,0.002344,0.523843,0.344074,0.107019,0.012180,0.000016,0.047322,0.002237,0.512936,48.073102,82.994536,127.496277,82.994536,6.830330,7.999813,7.999813,0.995998,0.058726,0.334657,0.924172,0.902160,0.891498,0.862500,-0.004692,0.019629,0.020916,0.902160,0.891498,0.862500,0.000349,-0.000992 
[25-02-17 04.52.25.321],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,1024,1024,1,45.653972,0.310649,0.102626,0.012605,0.000012,0.045430,0.002372,0.473784,0.313281,0.107171,0.013527,0.000018,0.047237,0.002405,0.483744,0.312884,0.102832,0.010906,0.000017,0.044316,0.002553,0.473602,0.333657,0.104794,0.010942,0.000015,0.048133,0.002734,0.500354,0.342278,0.110270,0.011957,0.000012,0.043623,0.002885,0.511104,48.162930,82.994536,127.535331,82.994536,6.830330,7.999846,7.999846,0.996099,0.531197,0.334504,0.570605,0.917000,0.904697,0.863113,-0.022189,-0.008620,0.012445,0.917000,0.904697,0.863113,0.000653,0.000936 
[25-02-17 04.54.50.657],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,1024,1024,1,45.420133,0.308352,0.104147,0.011748,0.000015,0.045981,0.002423,0.472758,0.311574,0.108357,0.012518,0.000016,0.044722,0.002784,0.480056,0.301727,0.104453,0.010249,0.000011,0.046861,0.002718,0.466097,0.328146,0.107299,0.011485,0.000013,0.046203,0.002386,0.495623,0.330414,0.111089,0.011071,0.000016,0.043350,0.002740,0.498761,47.907033,82.994536,127.407567,82.994536,6.830330,7.999830,7.999830,0.996119,0.658013,0.334519,0.613345,0.907348,0.907117,0.858760,0.004578,0.008112,-0.030247,0.907348,0.907117,0.858760,-0.001791,-0.000302 
