script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 01.25.40.726],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.410325,0.076693,0.021878,0.002695,0.000009,0.010424,0.000781,0.112547,0.070792,0.022655,0.003364,0.000012,0.011168,0.000582,0.108631,0.073247,0.022124,0.002462,0.000009,0.010464,0.000687,0.109053,0.086205,0.026821,0.004134,0.000015,0.011055,0.000587,0.128885,0.097893,0.029955,0.005283,0.000014,0.012422,0.000692,0.146330,12.032964,175.334938,127.435814,175.334938,4.004499,7.999298,7.999298,0.996143,0.658013,0.334403,0.615392,0.942249,0.942434,0.898777,-0.004686,-0.015411,-0.030675,0.942249,0.942434,0.898777,-0.003774,0.003503 
[26-02-17 01.27.03.347],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.342435,0.069715,0.024121,0.002391,0.000009,0.011641,0.000626,0.108555,0.080990,0.026175,0.003654,0.000019,0.012604,0.000624,0.124142,0.070470,0.021981,0.004066,0.000010,0.010480,0.000556,0.107639,0.078438,0.027013,0.002522,0.000010,0.010681,0.000968,0.119695,0.083925,0.025706,0.002899,0.000018,0.013045,0.000586,0.126259,11.947577,175.334938,127.714104,175.334938,4.004499,7.999265,7.999265,0.996319,0.967653,0.334262,0.418504,0.948619,0.929810,0.900993,-0.024995,0.008734,0.017595,0.948619,0.929810,0.900993,0.001959,-0.000701 
[26-02-17 01.28.25.092],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,11.314490,0.072686,0.022684,0.002526,0.000012,0.011893,0.000650,0.110519,0.071102,0.025126,0.002388,0.000009,0.011024,0.000700,0.110402,0.070611,0.022356,0.002411,0.000009,0.011312,0.000727,0.107482,0.079043,0.027833,0.002693,0.000010,0.010869,0.000592,0.121102,0.087074,0.027903,0.003438,0.000011,0.010917,0.000612,0.130016,11.910160,175.334938,127.417610,175.334938,4.004499,7.999239,7.999239,0.996132,0.622902,0.335017,0.408797,0.945226,0.948427,0.903902,0.027196,-0.003867,-0.014084,0.945226,0.948427,0.903902,0.000337,-0.000965 
[26-02-17 01.29.47.996],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,11.461609,0.069572,0.021922,0.002936,0.000012,0.010703,0.000712,0.105924,0.069675,0.021760,0.003093,0.000011,0.010452,0.001018,0.106074,0.069970,0.023425,0.002408,0.000010,0.010428,0.000617,0.106915,0.081796,0.026493,0.002917,0.000012,0.010121,0.000605,0.122024,0.083184,0.027412,0.004037,0.000017,0.013350,0.000614,0.128720,12.048509,175.334938,127.548103,175.334938,4.004499,7.999357,7.999357,0.996147,0.669436,0.334543,0.840869,0.943807,0.949859,0.896566,0.025794,0.000719,0.016940,0.943807,0.949859,0.896566,0.003427,0.000541 
[26-02-17 01.31.09.632],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,11.328666,0.071279,0.022311,0.002412,0.000009,0.010283,0.000563,0.106906,0.074696,0.023860,0.002725,0.000016,0.011650,0.000640,0.113665,0.080242,0.021794,0.002950,0.000012,0.010634,0.000606,0.116302,0.089202,0.028650,0.002428,0.000009,0.011363,0.001098,0.132809,0.079479,0.028321,0.002827,0.000015,0.010787,0.000711,0.122195,11.936390,175.334938,127.460754,175.334938,4.004499,7.999291,7.999291,0.996143,0.658013,0.334042,0.198917,0.939258,0.958073,0.908585,-0.020581,-0.012669,0.010968,0.939258,0.958073,0.908585,0.000579,-0.000251 
[26-02-17 01.32.31.339],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,11.334047,0.073162,0.022166,0.002563,0.000015,0.010912,0.000697,0.109577,0.077667,0.021562,0.002604,0.000010,0.011534,0.000613,0.114045,0.072395,0.023365,0.003550,0.000015,0.011190,0.000607,0.111199,0.085376,0.028307,0.004192,0.000019,0.011871,0.000678,0.130511,0.084282,0.027658,0.002474,0.000009,0.011281,0.000638,0.126407,11.942047,175.334938,127.267624,175.334938,4.004499,7.999216,7.999216,0.995998,0.216878,0.334793,0.733272,0.937675,0.947051,0.899012,-0.018292,0.022360,0.007670,0.937675,0.947051,0.899012,-0.000358,-0.001870 
[26-02-17 01.33.59.090],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,11.332120,0.066639,0.024031,0.002451,0.000010,0.011237,0.000750,0.105173,0.067544,0.023005,0.002855,0.000013,0.010128,0.000727,0.104333,0.074204,0.024803,0.004167,0.000015,0.010862,0.000712,0.114828,0.086155,0.029087,0.003367,0.000015,0.011598,0.000680,0.130973,0.080254,0.027389,0.002567,0.000009,0.010947,0.000712,0.121941,11.923292,175.334938,127.508579,175.334938,4.004499,7.999296,7.999296,0.996105,0.537419,0.334389,0.593398,0.943368,0.942795,0.902081,-0.006133,0.018394,0.018512,0.943368,0.942795,0.902081,0.001556,0.002881 
[26-02-17 01.35.20.729],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,11.348241,0.075483,0.023700,0.002433,0.000009,0.010808,0.000727,0.113225,0.066667,0.022851,0.003464,0.000016,0.011253,0.000710,0.105037,0.068263,0.024903,0.002855,0.000012,0.010965,0.000570,0.107647,0.087572,0.024472,0.002406,0.000008,0.010052,0.000700,0.125252,0.086720,0.029587,0.003791,0.000016,0.010238,0.000575,0.131007,11.947631,175.334938,127.585384,175.334938,4.004499,7.999306,7.999306,0.996014,0.255418,0.335290,0.156380,0.935185,0.939360,0.898766,0.034698,0.004639,0.021300,0.935185,0.939360,0.898766,-0.003675,0.001409 
[26-02-17 01.36.42.102],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,11.323622,0.072286,0.021539,0.003295,0.000024,0.011580,0.000720,0.109514,0.072112,0.023943,0.002796,0.000015,0.011673,0.000620,0.111231,0.071898,0.024267,0.003362,0.000012,0.010277,0.000712,0.110591,0.085208,0.029014,0.002624,0.000012,0.011292,0.000601,0.128811,0.086758,0.030388,0.003177,0.000012,0.010689,0.000703,0.131793,11.931284,175.334938,127.593849,175.334938,4.004499,7.999208,7.999208,0.996220,0.849261,0.334014,0.178978,0.942383,0.954669,0.914796,-0.008446,0.002021,-0.027146,0.942383,0.954669,0.914796,0.000663,-0.000910 
[26-02-17 01.38.03.066],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,11.341293,0.071997,0.024345,0.003124,0.000016,0.012096,0.000712,0.112352,0.069267,0.022236,0.002675,0.000010,0.010146,0.000704,0.105095,0.074749,0.024832,0.002922,0.000019,0.010646,0.000614,0.113837,0.082345,0.026183,0.002749,0.000011,0.011121,0.001188,0.123661,0.083257,0.028157,0.002541,0.000009,0.010716,0.000739,0.125479,11.939210,175.334938,127.600773,175.334938,4.004499,7.999317,7.999317,0.995937,0.099613,0.334732,0.834673,0.932349,0.953084,0.920885,-0.025916,-0.007438,0.035372,0.932349,0.953084,0.920885,-0.002463,-0.000585 
