script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 06.34.28.716],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,11.552980,0.090374,0.027315,0.002548,0.000009,0.011704,0.000964,0.132984,0.079536,0.023045,0.002498,0.000009,0.011433,0.001250,0.117826,0.083131,0.025886,0.002836,0.000015,0.012711,0.001229,0.125871,0.086634,0.026612,0.002592,0.000020,0.011889,0.001442,0.129262,0.092021,0.030417,0.002552,0.000010,0.010447,0.001080,0.136587,12.211425,107.114017,127.419216,107.114017,6.027415,7.999308,7.999308,0.996143,0.658013,0.333807,0.073140,0.962507,0.925835,0.909596,-0.001281,-0.006781,-0.028979,0.962507,0.925835,0.909596,-0.001134,0.001139 
[25-02-17 06.36.06.840],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,11.655859,0.075984,0.025615,0.004254,0.000018,0.011536,0.001181,0.118649,0.077767,0.028323,0.004386,0.000013,0.011465,0.001245,0.123259,0.073606,0.027355,0.004459,0.000013,0.011932,0.001166,0.118600,0.082243,0.028856,0.004135,0.000016,0.011605,0.001353,0.128275,0.087324,0.026129,0.002536,0.000012,0.010520,0.001321,0.127915,12.288968,107.114017,127.405010,107.114017,6.027415,7.999239,7.999239,0.996319,0.967653,0.334396,0.605140,0.961654,0.918393,0.907486,-0.015217,0.010164,0.000848,0.961654,0.918393,0.907486,0.001224,0.000217 
[25-02-17 06.37.38.896],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,11.758474,0.076893,0.024162,0.003703,0.000011,0.010655,0.001265,0.116758,0.075928,0.026045,0.003446,0.000015,0.010577,0.001257,0.117332,0.083454,0.026666,0.003351,0.000017,0.011133,0.001269,0.125976,0.095395,0.027283,0.003746,0.000013,0.010855,0.001018,0.138378,0.087508,0.028566,0.003144,0.000013,0.010836,0.001221,0.131359,12.405173,107.114017,127.830036,107.114017,6.027415,7.999303,7.999303,0.996132,0.622902,0.335143,0.272004,0.960113,0.923157,0.902383,0.009599,-0.002889,-0.013348,0.960113,0.923157,0.902383,0.001201,-0.000610 
[25-02-17 06.39.10.645],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,12.069352,0.084000,0.029346,0.004681,0.000018,0.011325,0.001333,0.130779,0.081700,0.028385,0.002557,0.000011,0.010917,0.001217,0.124849,0.082702,0.031501,0.004127,0.000017,0.011121,0.001238,0.130791,0.092626,0.029027,0.003034,0.000013,0.010736,0.001354,0.136860,0.086717,0.026612,0.003295,0.000012,0.010675,0.001334,0.128713,12.739674,107.114017,127.156078,107.114017,6.027415,7.999297,7.999297,0.996147,0.669436,0.334533,0.824856,0.963619,0.911439,0.909786,-0.004537,-0.004662,0.000070,0.963619,0.911439,0.909786,0.004038,-0.000639 
[25-02-17 06.40.42.853],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,11.664634,0.084937,0.026381,0.003402,0.000016,0.010775,0.001004,0.126581,0.081363,0.025234,0.002852,0.000018,0.010072,0.001254,0.120862,0.082381,0.028742,0.002736,0.000012,0.010435,0.001189,0.125564,0.088565,0.029515,0.003472,0.000016,0.010959,0.001314,0.133916,0.081817,0.030268,0.002640,0.000012,0.011042,0.001365,0.127210,12.316308,107.114017,127.508862,107.114017,6.027415,7.999310,7.999310,0.996143,0.658013,0.334441,0.673388,0.962960,0.921324,0.904593,-0.005412,0.001526,0.003153,0.962960,0.921324,0.904593,0.000757,-0.001858 
[25-02-17 06.42.13.000],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,11.543372,0.077389,0.024037,0.002705,0.000010,0.011393,0.001250,0.116860,0.082376,0.027536,0.002858,0.000015,0.011631,0.001100,0.125585,0.086936,0.028865,0.003305,0.000012,0.010761,0.001170,0.131112,0.081452,0.029472,0.002530,0.000009,0.011760,0.000984,0.126263,0.082744,0.027506,0.002566,0.000010,0.010456,0.001048,0.124377,12.183385,107.114017,127.743870,107.114017,6.027415,7.999139,7.999139,0.995998,0.216878,0.334311,0.483239,0.963204,0.924465,0.905549,0.004698,0.015619,-0.023261,0.963204,0.924465,0.905549,-0.001739,0.001293 
[25-02-17 06.43.43.201],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,11.679644,0.074494,0.028243,0.002573,0.000011,0.010595,0.001252,0.117216,0.080026,0.027533,0.003419,0.000017,0.011106,0.001238,0.123408,0.078555,0.027607,0.002533,0.000009,0.011423,0.001035,0.121243,0.079000,0.032483,0.003787,0.000015,0.012150,0.001088,0.128590,0.089020,0.030464,0.003564,0.000017,0.012008,0.001291,0.136441,12.321747,107.114017,127.605499,107.114017,6.027415,7.999251,7.999251,0.996105,0.537419,0.334647,0.980865,0.959783,0.922071,0.907964,-0.016497,0.021363,0.007107,0.959783,0.922071,0.907964,0.003785,0.002607 
[25-02-17 06.45.13.145],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,11.688665,0.082436,0.025423,0.003246,0.000019,0.010927,0.000992,0.123112,0.080160,0.026450,0.004101,0.000020,0.012732,0.001260,0.124793,0.075484,0.029478,0.003061,0.000016,0.011337,0.001162,0.120609,0.089952,0.027591,0.003583,0.000015,0.010675,0.001367,0.133260,0.088315,0.024474,0.002416,0.000008,0.011201,0.001202,0.127676,12.335700,107.114017,127.539635,107.114017,6.027415,7.999195,7.999195,0.996014,0.255418,0.335329,0.133609,0.961319,0.928094,0.906018,0.029526,0.000915,0.001376,0.961319,0.928094,0.906018,-0.001666,0.000313 
[25-02-17 06.46.43.132],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,11.699447,0.086577,0.025501,0.003240,0.000016,0.010872,0.000991,0.127259,0.080556,0.025801,0.002528,0.000011,0.010216,0.001010,0.120173,0.081035,0.027864,0.003424,0.000015,0.010652,0.001412,0.124479,0.083599,0.027880,0.002938,0.000012,0.010846,0.001217,0.126561,0.089820,0.026543,0.002532,0.000011,0.010447,0.001290,0.130694,12.343934,107.114017,127.434971,107.114017,6.027415,7.999267,7.999267,0.996220,0.849261,0.334041,0.198635,0.961700,0.921049,0.908824,-0.022991,-0.011564,-0.012727,0.961700,0.921049,0.908824,0.000458,0.000886 
[25-02-17 06.48.13.043],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,11.607736,0.074192,0.024129,0.002617,0.000012,0.010852,0.001252,0.113119,0.073289,0.026984,0.002759,0.000013,0.011395,0.001126,0.115638,0.075463,0.027484,0.004214,0.000014,0.011945,0.001254,0.120445,0.095745,0.025977,0.002507,0.000010,0.011203,0.001075,0.136577,0.082970,0.028019,0.003094,0.000018,0.012981,0.001246,0.128403,12.238133,107.114017,127.314690,107.114017,6.027415,7.999278,7.999278,0.995937,0.099613,0.334354,0.541872,0.960409,0.916175,0.908698,0.015507,-0.006987,0.016649,0.960409,0.916175,0.908698,-0.000394,-0.000711 
[25-02-17 06.49.43.488],FF834E94C9D2B7A78569,FF834E94C9D2B7A78769,0C6B1AA48E2F0A5865D0,512,512,1,11.821774,0.082621,0.025647,0.002780,0.000016,0.011560,0.001105,0.123787,0.079141,0.025417,0.002503,0.000010,0.011560,0.001268,0.119958,0.080920,0.026280,0.002691,0.000009,0.012297,0.001098,0.123358,0.084655,0.026565,0.002521,0.000010,0.010193,0.001353,0.125355,0.094228,0.027343,0.002919,0.000013,0.011033,0.001002,0.136600,12.467352,107.114017,127.571644,107.114017,6.027415,7.999254,7.999254,0.996231,0.870172,0.334913,0.548021,0.961600,0.923200,0.905404,0.010713,0.033390,-0.014067,0.961600,0.923200,0.905404,0.002294,0.000993 
[25-02-17 06.51.14.085],38A7118D4AEC77FED4B5,38A7158D4AEC77FED4B5,B594C1A86789C95DA35D,512,512,1,11.612257,0.081494,0.026105,0.002438,0.000010,0.010908,0.001405,0.122416,0.074588,0.029383,0.004471,0.000017,0.011409,0.001263,0.121211,0.074257,0.026940,0.004021,0.000025,0.010817,0.001488,0.117623,0.088653,0.030419,0.003489,0.000018,0.011995,0.001007,0.135655,0.086008,0.026570,0.003195,0.000015,0.010875,0.001262,0.128006,12.255628,107.114017,127.446320,107.114017,6.027415,7.999297,7.999297,0.996147,0.669436,0.334648,0.977637,0.963740,0.920475,0.912739,-0.004637,-0.002908,0.021146,0.963740,0.920475,0.912739,-0.003057,-0.001018 
[25-02-17 06.52.43.399],6C26C7CD54255BA75C01,6C26C7CD74255BA75C01,E58F9339177D84525939,512,512,1,11.546566,0.081501,0.026312,0.003592,0.000015,0.011345,0.001254,0.124080,0.076830,0.023640,0.002979,0.000012,0.010973,0.001228,0.115728,0.082129,0.026263,0.002542,0.000010,0.011361,0.001329,0.123683,0.083397,0.029460,0.002752,0.000014,0.010978,0.001010,0.127676,0.080541,0.027905,0.003430,0.000012,0.010222,0.001281,0.123454,12.177332,107.114017,127.498394,107.114017,6.027415,7.999179,7.999179,0.996368,0.987915,0.334738,0.825184,0.961424,0.921600,0.902747,-0.019195,0.006975,-0.000200,0.961424,0.921600,0.902747,0.000588,0.001047 
[25-02-17 06.54.13.348],35EF2953FE96A8C201F3,35EF2153FE96A8C201F3,FA60092455AABEDD06E2,512,512,1,11.959315,0.084195,0.026718,0.003452,0.000018,0.010362,0.001277,0.126088,0.077311,0.025754,0.002535,0.000012,0.010919,0.001179,0.117769,0.078099,0.028700,0.002527,0.000011,0.010625,0.001275,0.121616,0.087442,0.031078,0.003656,0.000015,0.011916,0.001128,0.135312,0.088071,0.025651,0.002723,0.000012,0.012939,0.001083,0.130542,12.607755,107.114017,127.309273,107.114017,6.027415,7.999308,7.999308,0.996086,0.475034,0.334329,0.507369,0.962218,0.917425,0.903816,0.007941,0.003161,0.026866,0.962218,0.917425,0.903816,0.000520,-0.000275 
[25-02-17 06.55.44.837],C28AD5246973C3555A0A,C28ED5246973C3555A0A,71E7A72248BAF3F023CD,512,512,1,11.628719,0.092813,0.029923,0.002595,0.000010,0.011510,0.001508,0.138429,0.079048,0.025852,0.002555,0.000010,0.010358,0.001083,0.118957,0.084165,0.026007,0.004315,0.000021,0.011488,0.001319,0.127391,0.091149,0.026420,0.002967,0.000017,0.012983,0.001012,0.134623,0.086978,0.028331,0.003054,0.000012,0.010580,0.001357,0.130379,12.294225,107.114017,127.569111,107.114017,6.027415,7.999261,7.999261,0.996136,0.634736,0.334761,0.785777,0.963472,0.920898,0.907742,0.019439,0.013733,0.005787,0.963472,0.920898,0.907742,-0.002162,0.001174 
[25-02-17 06.57.16.040],467C19AD051ADFFF2E79,467C18AD051ADFFF2E79,8626563B1ED4A6B84BA4,512,512,1,11.600777,0.082120,0.028174,0.002848,0.000013,0.011211,0.001132,0.125565,0.078868,0.025229,0.003177,0.000012,0.011434,0.001076,0.119870,0.079215,0.028958,0.003217,0.000011,0.010699,0.001165,0.123328,0.087325,0.027335,0.003160,0.000023,0.011940,0.001212,0.131083,0.081833,0.028662,0.002511,0.000009,0.011396,0.001348,0.125832,12.244578,107.114017,127.220455,107.114017,6.027415,7.999290,7.999290,0.996174,0.744582,0.335243,0.188432,0.961405,0.919849,0.909952,-0.001537,-0.010065,0.007524,0.961405,0.919849,0.909952,0.002637,0.000369 
[25-02-17 06.58.45.872],41F9C56AEE332C7207B8,41F9C56AEE332C7307B8,FC952AC6FF47DF03EC23,512,512,1,11.659985,0.083246,0.024977,0.002524,0.000010,0.010944,0.000996,0.122750,0.081782,0.034154,0.003549,0.000018,0.010005,0.001304,0.130873,0.078165,0.026392,0.002536,0.000010,0.010743,0.001362,0.119261,0.083449,0.027065,0.002582,0.000011,0.009904,0.001181,0.124244,0.086256,0.030921,0.002894,0.000012,0.010784,0.001433,0.132372,12.305016,107.114017,127.351280,107.114017,6.027415,7.999317,7.999317,0.996223,0.856467,0.335350,0.121897,0.959551,0.922778,0.905518,-0.000131,-0.003676,0.004956,0.959551,0.922778,0.905518,0.000631,0.000023 
[25-02-17 07.00.16.095],63424D887EF1A2A3F316,634245887EF1A2A3F316,C6F0D7BDBEC8F12B773F,512,512,1,11.565855,0.075698,0.026909,0.003213,0.000023,0.011110,0.001211,0.118244,0.074210,0.024951,0.002730,0.000010,0.010655,0.001332,0.113951,0.072904,0.028696,0.002747,0.000014,0.012552,0.001008,0.117990,0.083383,0.029009,0.002712,0.000014,0.010693,0.001229,0.127101,0.082730,0.028883,0.002580,0.000011,0.010791,0.001498,0.126573,12.187099,107.114017,127.355526,107.114017,6.027415,7.999265,7.999265,0.996075,0.437797,0.334716,0.861652,0.961751,0.921812,0.913198,0.002833,0.007808,0.004644,0.961751,0.921812,0.913198,0.000609,0.000963 
[25-02-17 07.01.45.080],096CAFE22D37D9F8DE4D,096CAFE22D37D9F9DE4D,2E7B14A490AE049CE7B1,512,512,1,11.679428,0.076418,0.027356,0.002898,0.000014,0.010273,0.001313,0.118337,0.083235,0.028063,0.002689,0.000018,0.011787,0.001311,0.127170,0.073545,0.024830,0.004381,0.000016,0.011474,0.001098,0.115417,0.085731,0.027963,0.003516,0.000012,0.010144,0.001398,0.128823,0.084457,0.030032,0.002727,0.000012,0.012349,0.001194,0.130839,12.316669,107.114017,127.373753,107.114017,6.027415,7.999324,7.999324,0.996349,0.982041,0.334380,0.580297,0.960380,0.923705,0.903662,0.003041,0.003828,0.020764,0.960380,0.923705,0.903662,0.002163,0.002670 
[25-02-17 07.03.14.345],4A09FB36785ECF9802B5,4A09FA36785ECF9802B5,97F45FF6D59665C0C4B2,512,512,1,11.599518,0.093899,0.034185,0.002922,0.000016,0.011296,0.001203,0.143592,0.082629,0.025034,0.003963,0.000014,0.011712,0.001008,0.124433,0.075221,0.026428,0.002516,0.000009,0.010951,0.001197,0.116377,0.081023,0.038136,0.003921,0.000015,0.011719,0.001173,0.136051,0.084247,0.027400,0.002530,0.000009,0.010722,0.001389,0.126365,12.263292,107.114017,127.323185,107.114017,6.027415,7.999375,7.999375,0.996059,0.389048,0.334691,0.904953,0.962598,0.922334,0.907569,-0.000948,-0.012929,-0.014075,0.962598,0.922334,0.907569,0.000428,0.001842 
[25-02-17 07.04.43.081],67F64A6C81A6E328512F,67F60A6C81A6E328512F,4AC418158E2B13DF63D4,512,512,1,11.555555,0.083967,0.028047,0.002925,0.000012,0.011145,0.001207,0.127378,0.073136,0.027212,0.003506,0.000011,0.011420,0.001173,0.116519,0.081177,0.033067,0.003174,0.000017,0.011472,0.001019,0.130000,0.083374,0.028221,0.002527,0.000010,0.011255,0.001139,0.126589,0.087180,0.031580,0.003024,0.000012,0.010533,0.001294,0.133712,12.206512,107.114017,127.508121,107.114017,6.027415,7.999317,7.999317,0.996017,0.265584,0.335201,0.221435,0.962437,0.914309,0.909679,-0.017454,0.010290,0.008966,0.962437,0.914309,0.909679,0.004205,0.001095 
[25-02-17 07.06.12.617],74FDFE163CDB92B1DAE5,74FFFE163CDB92B1DAE5,61871B48E04DA9492E7D,512,512,1,11.545610,0.082306,0.026578,0.002768,0.000010,0.012035,0.001023,0.124781,0.075684,0.027226,0.002516,0.000009,0.010024,0.001315,0.116822,0.077453,0.026800,0.002494,0.000009,0.011782,0.001194,0.119810,0.086178,0.028767,0.003456,0.000015,0.011603,0.001262,0.131355,0.083331,0.027467,0.002523,0.000012,0.010728,0.001252,0.125374,12.179008,107.114017,127.258816,107.114017,6.027415,7.999252,7.999252,0.996044,0.341987,0.335279,0.163665,0.960803,0.920431,0.902299,-0.006769,0.018969,0.015644,0.960803,0.920431,0.902299,-0.000959,-0.004464 
[25-02-17 07.07.42.186],F2FAB682F39CAF6690CB,F2FAB68AF39CAF6690CB,4243019F68EA14AEEA48,512,512,1,11.565749,0.080746,0.025132,0.002960,0.000018,0.010914,0.001296,0.121135,0.079056,0.026419,0.002825,0.000016,0.011731,0.001294,0.121410,0.079994,0.026928,0.003195,0.000027,0.010980,0.001023,0.122223,0.089936,0.027881,0.003375,0.000016,0.012141,0.001242,0.134656,0.089578,0.028643,0.003092,0.000015,0.011574,0.001419,0.134393,12.216216,107.114017,127.465668,107.114017,6.027415,7.999294,7.999294,0.996117,0.574510,0.334712,0.867735,0.961254,0.921201,0.908012,-0.005190,-0.007455,-0.012189,0.961254,0.921201,0.908012,0.001631,0.000525 
[25-02-17 07.09.11.574],2730A4DABAD0E08A3125,2730A4DBBAD0E08A3125,135A0566A38E69D85C77,512,512,1,11.770296,0.077663,0.026922,0.002719,0.000014,0.013446,0.001362,0.122194,0.080945,0.026492,0.002506,0.000009,0.011827,0.001783,0.123627,0.086462,0.025805,0.002523,0.000010,0.011337,0.001291,0.127489,0.080832,0.026645,0.004739,0.000016,0.011680,0.001285,0.125257,0.086573,0.028292,0.003030,0.000015,0.011486,0.000983,0.130441,12.416785,107.114017,127.389267,107.114017,6.027415,7.999254,7.999254,0.996002,0.226185,0.335271,0.169338,0.961197,0.920937,0.902969,0.030582,0.007687,-0.003391,0.961197,0.920937,0.902969,-0.003472,0.000479 
[25-02-17 07.10.40.308],C1C704352E6D6486ADD8,C5C704352E6D6486ADD8,484E9E622B685AB323B7,512,512,1,11.549306,0.077273,0.026628,0.002500,0.000010,0.011349,0.001132,0.118945,0.076138,0.024835,0.004394,0.000015,0.011109,0.001026,0.117585,0.082281,0.025263,0.002959,0.000015,0.010619,0.001262,0.122470,0.084259,0.027331,0.002554,0.000010,0.009885,0.001333,0.125427,0.086891,0.028384,0.002996,0.000015,0.010913,0.001028,0.130289,12.178168,107.114017,127.301414,107.114017,6.027415,7.999184,7.999184,0.996017,0.265584,0.334925,0.531077,0.963166,0.919835,0.910557,-0.004164,-0.004060,-0.012278,0.963166,0.919835,0.910557,0.002506,0.001439 
[25-02-17 07.12.09.502],544FC51E5DF73FAD439D,544FC51E5DF73BAD439D,E57A1F9208E70B510E84,512,512,1,11.616513,0.081619,0.027274,0.003216,0.000011,0.011177,0.001417,0.124790,0.081977,0.028149,0.003089,0.000012,0.009891,0.001315,0.124503,0.080476,0.026386,0.002849,0.000012,0.010538,0.001349,0.121673,0.086278,0.029070,0.002368,0.000009,0.009977,0.001244,0.129011,0.088722,0.027881,0.002525,0.000011,0.011018,0.001536,0.131760,12.265053,107.114017,127.702652,107.114017,6.027415,7.999282,7.999282,0.996071,0.425490,0.334606,0.948796,0.962315,0.922777,0.905157,-0.006064,-0.007378,-0.003090,0.962315,0.922777,0.905157,0.002453,-0.002506 
[25-02-17 07.13.38.991],462665D3EDC82349911D,462665D3EDE82349911D,9C71C86FE42E36B95753,512,512,1,11.608979,0.081750,0.026453,0.002493,0.000011,0.011132,0.001074,0.122985,0.074253,0.026262,0.003752,0.000015,0.012432,0.001229,0.118017,0.076691,0.026506,0.003295,0.000012,0.010650,0.001299,0.118509,0.079908,0.026733,0.002854,0.000012,0.010388,0.001377,0.121334,0.086195,0.028106,0.002506,0.000009,0.011259,0.001049,0.129182,12.234410,107.114017,127.615524,107.114017,6.027415,7.999196,7.999196,0.996357,0.984632,0.335136,0.278312,0.960998,0.920141,0.902514,-0.004297,0.015339,-0.009735,0.960998,0.920141,0.902514,-0.003281,-0.003212 
