script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[23-02-17 16.36.50.047],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,1,0.222257,0.023684,0.007405,0.000978,0.000009,0.002644,0.000296,0.035056,0.019828,0.005541,0.000689,0.000007,0.002309,0.000235,0.028644,0.019491,0.005506,0.000648,0.000007,0.002423,0.000310,0.028421,0.021231,0.007512,0.000706,0.000008,0.002624,0.000286,0.032408,0.019157,0.005935,0.000803,0.000008,0.002603,0.000317,0.028860,0.378854,193.553833,127.407578,193.553833,6.452275,7.996980,7.996980,0.996475,0.941274,0.334815,0.845909,0.959454,0.941240,0.912986,-0.021736,0.005563,-0.012384,0.959454,0.941240,0.912986,-0.004014,0.000047 
[23-02-17 16.38.31.159],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,1,0.263840,0.022815,0.009869,0.001392,0.000017,0.004344,0.000399,0.038911,0.021198,0.006110,0.000709,0.000008,0.002610,0.000330,0.031015,0.022878,0.006075,0.000684,0.000008,0.002657,0.000319,0.032659,0.022499,0.006183,0.000692,0.000007,0.002618,0.000339,0.032375,0.021301,0.008424,0.000784,0.000012,0.003098,0.000358,0.034042,0.436844,193.553833,126.916794,193.553833,6.452275,7.997172,7.997172,0.995804,0.117057,0.333810,0.371936,0.961410,0.928817,0.900281,0.011801,0.022082,-0.001976,0.961410,0.928817,0.900281,0.000708,-0.000668 
[23-02-17 16.40.13.443],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,1,0.319349,0.019173,0.006509,0.001135,0.000010,0.003106,0.000361,0.030347,0.017331,0.007323,0.000925,0.000009,0.003139,0.000341,0.029114,0.017679,0.007339,0.001043,0.000013,0.003061,0.000307,0.029487,0.021825,0.007461,0.000689,0.000014,0.002834,0.000320,0.033188,0.021810,0.007139,0.000723,0.000009,0.002607,0.000287,0.032612,0.477697,193.553833,127.595764,193.553833,6.452275,7.997315,7.997315,0.995819,0.129828,0.335959,0.152148,0.954124,0.929087,0.893772,-0.017516,-0.006081,0.004019,0.954124,0.929087,0.893772,-0.000467,-0.003374 
[23-02-17 16.41.54.777],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,1,0.230373,0.020736,0.007274,0.000807,0.000010,0.003071,0.000371,0.032323,0.019568,0.006135,0.000683,0.000008,0.003286,0.000327,0.030050,0.019175,0.006419,0.000687,0.000012,0.003245,0.000386,0.029970,0.025162,0.008229,0.000680,0.000008,0.003256,0.000364,0.037754,0.019536,0.006774,0.000704,0.000009,0.002998,0.000332,0.030400,0.394933,193.553833,127.305679,193.553833,6.452275,7.997638,7.997638,0.996506,0.954563,0.334430,0.824075,0.962643,0.948519,0.889879,-0.003709,-0.005671,0.015648,0.962643,0.948519,0.889879,-0.003684,0.000067 
[23-02-17 16.43.34.590],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,1,0.392598,0.039378,0.009688,0.001202,0.000011,0.004200,0.000327,0.054874,0.045599,0.007917,0.001185,0.000021,0.004802,0.000399,0.059988,0.024346,0.007713,0.000686,0.000010,0.002929,0.000901,0.036633,0.026365,0.007775,0.001148,0.000010,0.003171,0.000547,0.039061,0.022770,0.007415,0.001161,0.000012,0.003302,0.000375,0.035079,0.621984,193.553833,127.631256,193.553833,6.452275,7.997220,7.997220,0.996445,0.925111,0.335089,0.623496,0.958731,0.928074,0.881924,0.010695,-0.005524,-0.006742,0.958731,0.928074,0.881924,0.002785,-0.000710 
[23-02-17 16.45.15.380],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,1,0.238921,0.019464,0.007284,0.000692,0.000008,0.003904,0.000334,0.031721,0.018881,0.006920,0.000776,0.000008,0.003190,0.000319,0.030133,0.019987,0.006198,0.000697,0.000008,0.002715,0.000316,0.029954,0.020318,0.006697,0.001157,0.000011,0.003010,0.000357,0.031597,0.021621,0.010051,0.000728,0.000009,0.002744,0.000343,0.035547,0.401220,193.553833,127.709167,193.553833,6.452275,7.996816,7.996816,0.996124,0.549835,0.335903,0.170354,0.957806,0.945592,0.893725,-0.005350,-0.002121,0.007582,0.957806,0.945592,0.893725,-0.003166,-0.003593 
[23-02-17 16.47.01.811],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,1,0.252108,0.028876,0.007516,0.000739,0.000009,0.003021,0.000341,0.040556,0.032397,0.009874,0.001058,0.000018,0.003412,0.000391,0.047240,0.026568,0.007483,0.001065,0.000018,0.004055,0.000328,0.039590,0.024595,0.007877,0.001110,0.000012,0.003360,0.000524,0.037536,0.038544,0.007252,0.001115,0.000013,0.002718,0.000321,0.050022,0.471874,193.553833,127.430328,193.553833,6.452275,7.997345,7.997345,0.996262,0.754540,0.335465,0.369686,0.956809,0.939926,0.882371,-0.012897,-0.015864,-0.018148,0.956809,0.939926,0.882371,-0.003002,0.005763 
[23-02-17 16.49.00.477],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,1,0.229345,0.022189,0.008518,0.000697,0.000008,0.004002,0.000293,0.035746,0.019967,0.007612,0.001158,0.000012,0.003544,0.000353,0.032695,0.020524,0.006978,0.001214,0.000012,0.003636,0.000341,0.032754,0.022928,0.008251,0.001156,0.000011,0.003283,0.000358,0.036033,0.022401,0.011864,0.000693,0.000008,0.004785,0.000413,0.040215,0.410394,193.553833,127.674454,193.553833,6.452275,7.997143,7.997143,0.996292,0.792204,0.334923,0.756000,0.953340,0.936302,0.895180,-0.023841,-0.014193,0.002275,0.953340,0.936302,0.895180,0.000036,0.002198 
[23-02-17 16.50.47.480],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,1,0.250617,0.026787,0.007265,0.000683,0.000007,0.003143,0.000364,0.038291,0.019424,0.006739,0.000694,0.000009,0.002685,0.000264,0.029855,0.017374,0.006740,0.000677,0.000007,0.003304,0.000347,0.028492,0.021386,0.008447,0.000739,0.000009,0.003912,0.000307,0.034837,0.023240,0.008396,0.000709,0.000009,0.003405,0.000301,0.036104,0.421845,193.553833,127.494476,193.553833,6.452275,7.996909,7.996909,0.996399,0.894797,0.333766,0.347027,0.960947,0.942440,0.889425,0.006299,0.000092,-0.016356,0.960947,0.942440,0.889425,0.000190,-0.002940 
[23-02-17 16.52.28.515],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,1,0.270108,0.027205,0.008756,0.001228,0.000012,0.003472,0.000330,0.041053,0.022574,0.007392,0.000795,0.000011,0.002989,0.000289,0.034094,0.018365,0.005952,0.000691,0.000008,0.002834,0.000354,0.028243,0.024433,0.006652,0.000756,0.000012,0.003420,0.000330,0.035656,0.021554,0.007867,0.000733,0.000008,0.003469,0.000341,0.034016,0.447262,193.553833,127.688812,193.553833,6.452275,7.997253,7.997253,0.996231,0.713487,0.335470,0.366517,0.954623,0.935361,0.893869,-0.026653,-0.004020,0.019787,0.954623,0.935361,0.893869,-0.001908,-0.002493 
