script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[21-02-17 22.26.21.061],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,3,0.734533,0.228558,0.016111,0.001905,0.000009,0.013061,0.001104,0.260806,0.057281,0.017406,0.001798,0.000009,0.007010,0.001128,0.084678,0.052851,0.016762,0.002016,0.000012,0.007930,0.000994,0.080629,0.061697,0.018388,0.002205,0.000011,0.007868,0.001122,0.091343,0.060294,0.019152,0.001914,0.000014,0.008293,0.000988,0.090715,1.355411,174.897430,170.865936,128.346130,127.565720,127.502197,127.464355,174.897430,170.865936,128.346130,6.852716,7.999208,6.852716,5.791993,6.219509,6.798641,7.997287,7.997217,7.997246,5.791993,6.219509,6.798641,0.995946,0.147205,0.335206,0.285108,0.996475,0.941274,0.335186,0.551628,0.995743,0.074889,0.335637,0.278527,0.995621,0.026111,0.334795,0.863076,0.970548,0.973321,0.947249,-0.005530,0.002789,-0.000250,0.970548,0.973321,0.947249,0.970369,0.967151,0.974124,0.971634,0.970556,0.977773,0.945801,0.944622,0.951323,-0.015229,0.002219,-0.003581,-0.001108,0.000335,0.009141,-0.003300,-0.003740,0.006290,0.970369,0.967151,0.974124,0.971634,0.970556,0.977773,0.945801,0.944622,0.951323,-0.001487,0.002962,-0.001713,-0.003131,-0.003131,-0.005176 
[21-02-17 22.29.17.763],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,3,0.552629,0.066282,0.021497,0.002447,0.000013,0.007908,0.000924,0.099144,0.053662,0.018676,0.001961,0.000012,0.007816,0.000917,0.083104,0.055846,0.017495,0.001926,0.000010,0.007739,0.000894,0.083955,0.060261,0.021467,0.002379,0.000012,0.007967,0.000879,0.093019,0.065771,0.020123,0.001885,0.000008,0.008185,0.000957,0.096976,1.020888,174.897430,170.865936,128.346130,127.527176,128.004623,127.319443,174.897430,170.865936,128.346130,6.852716,7.998926,6.852716,5.791993,6.219509,6.798641,7.997146,7.997126,7.997227,5.791993,6.219509,6.798641,0.996185,0.742409,0.334127,0.341190,0.995804,0.117057,0.335253,0.504326,0.996597,0.980611,0.333216,0.124661,0.996155,0.598896,0.333914,0.434924,0.976263,0.975652,0.952927,0.010502,-0.007514,-0.000728,0.976263,0.975652,0.952927,0.975543,0.972988,0.980258,0.973522,0.974499,0.978934,0.948280,0.949000,0.961500,0.009129,0.015118,0.007258,0.009634,-0.029766,-0.002409,-0.002889,-0.012673,0.013377,0.975543,0.972988,0.980258,0.973522,0.974499,0.978934,0.948280,0.949000,0.961500,-0.003882,0.001180,0.001848,-0.000850,-0.000850,0.000317 
[21-02-17 22.32.06.703],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,3,0.551014,0.065036,0.020143,0.002379,0.000012,0.008128,0.000977,0.096727,0.061771,0.019393,0.002311,0.000012,0.007793,0.000953,0.092290,0.054673,0.017874,0.003242,0.000014,0.008100,0.001001,0.084964,0.063533,0.020938,0.001944,0.000012,0.007752,0.000904,0.095137,0.059039,0.019499,0.001903,0.000011,0.007496,0.001046,0.089048,1.020684,174.897430,170.865936,128.346130,127.831085,127.262314,127.474548,174.897430,170.865936,128.346130,6.852716,7.999139,6.852716,5.791993,6.219509,6.798641,7.997266,7.997642,7.996833,5.791993,6.219509,6.798641,0.996007,0.269397,0.335027,0.462841,0.995819,0.129828,0.335606,0.293583,0.996216,0.691807,0.334029,0.511920,0.995987,0.330564,0.335446,0.380385,0.970600,0.974232,0.951960,-0.017636,-0.004135,-0.009467,0.970600,0.974232,0.951960,0.971432,0.966747,0.973620,0.971592,0.973124,0.977981,0.950702,0.946432,0.958747,-0.017183,-0.021113,-0.014613,-0.007988,-0.021025,0.016609,0.010605,-0.012839,-0.026166,0.971432,0.966747,0.973620,0.971592,0.973124,0.977981,0.950702,0.946432,0.958747,0.001066,0.001163,-0.002634,-0.000589,-0.000589,0.000622 
[21-02-17 22.34.56.965],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,3,0.577404,0.061126,0.018056,0.001895,0.000009,0.008663,0.000972,0.090774,0.050842,0.018010,0.002078,0.000010,0.008151,0.000938,0.080087,0.060165,0.017752,0.001867,0.000008,0.009302,0.000934,0.090074,0.058565,0.019967,0.001877,0.000009,0.008728,0.000909,0.090106,0.056468,0.018685,0.003234,0.000015,0.007778,0.000995,0.087231,1.026795,174.897430,170.865936,128.346130,127.227463,127.945465,127.428513,174.897430,170.865936,128.346130,6.852716,7.998949,6.852716,5.791993,6.219509,6.798641,7.997078,7.997196,7.997034,5.791993,6.219509,6.798641,0.996424,0.990615,0.334103,0.318309,0.996506,0.954563,0.335179,0.556267,0.996384,0.882943,0.333491,0.215704,0.996384,0.882943,0.333638,0.280658,0.975376,0.974790,0.950422,0.007915,-0.006756,0.001004,0.975376,0.974790,0.950422,0.974280,0.972938,0.978910,0.973117,0.972316,0.978937,0.944526,0.949765,0.956973,0.006936,0.005146,0.011663,-0.002529,0.005677,-0.023417,0.012932,0.005297,-0.015218,0.974280,0.972938,0.978910,0.973117,0.972316,0.978937,0.944526,0.949765,0.956973,-0.003693,0.002259,-0.000858,0.001684,0.001684,0.002039 
[21-02-17 22.37.46.489],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,3,0.618513,0.070828,0.018173,0.001888,0.000013,0.008040,0.000970,0.099969,0.053603,0.019323,0.002717,0.000012,0.007985,0.000995,0.084689,0.053435,0.017205,0.002441,0.000014,0.008928,0.000909,0.082991,0.060822,0.018376,0.001868,0.000008,0.008743,0.000965,0.090823,0.065985,0.019317,0.002078,0.000009,0.007842,0.000946,0.096227,1.084279,174.897430,170.865936,128.346130,127.533142,127.477676,127.728165,174.897430,170.865936,128.346130,6.852716,7.999049,6.852716,5.791993,6.219509,6.798641,7.997700,7.997356,7.997147,5.791993,6.219509,6.798641,0.996267,0.890515,0.335750,0.036750,0.996445,0.925111,0.335969,0.149224,0.996277,0.773815,0.334860,0.807687,0.996078,0.475034,0.336421,0.053390,0.975639,0.973934,0.958108,0.009850,0.001637,-0.013434,0.975639,0.973934,0.958108,0.973906,0.974214,0.978796,0.973015,0.972438,0.976351,0.953079,0.956302,0.964943,0.027150,0.013757,-0.011356,0.001862,-0.003888,0.006937,-0.025720,-0.011419,-0.003162,0.973906,0.974214,0.978796,0.973015,0.972438,0.976351,0.953079,0.956302,0.964943,0.007966,-0.003149,0.009336,0.004823,0.004823,0.004043 
[21-02-17 22.40.35.296],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,3,0.572640,0.066157,0.018868,0.003253,0.000016,0.008744,0.001141,0.098248,0.056264,0.017011,0.001866,0.000008,0.008195,0.001136,0.084535,0.059300,0.017150,0.001871,0.000007,0.007617,0.000988,0.086977,0.065180,0.020238,0.002077,0.000009,0.008047,0.001003,0.096603,0.061294,0.019857,0.002848,0.000015,0.009052,0.001129,0.094246,1.044478,174.897430,170.865936,128.346130,127.897156,127.168060,127.600250,174.897430,170.865936,128.346130,6.852716,7.998977,6.852716,5.791993,6.219509,6.798641,7.997334,7.997268,7.997104,5.791993,6.219509,6.798641,0.995997,0.246058,0.334836,0.706360,0.996124,0.549835,0.334599,0.968603,0.995895,0.207796,0.334311,0.725537,0.995972,0.308193,0.335599,0.296958,0.975170,0.976201,0.952286,-0.003549,-0.006427,0.008453,0.975170,0.976201,0.952286,0.974492,0.972700,0.978319,0.976435,0.973942,0.978227,0.946550,0.948877,0.961430,-0.002907,-0.011338,0.003599,-0.002296,0.003552,-0.020536,0.018008,0.009995,-0.002643,0.974492,0.972700,0.978319,0.976435,0.973942,0.978227,0.946550,0.948877,0.961430,-0.000391,-0.005587,-0.001630,-0.003034,-0.003034,-0.000009 
[21-02-17 22.43.24.962],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,3,0.556064,0.070156,0.020705,0.003085,0.000015,0.009478,0.001081,0.104593,0.058910,0.019707,0.001880,0.000009,0.007818,0.001165,0.089537,0.054585,0.019414,0.002548,0.000013,0.007824,0.000948,0.085388,0.059433,0.020475,0.003478,0.000017,0.007946,0.001098,0.092512,0.071360,0.022007,0.002869,0.000011,0.008085,0.001020,0.105407,1.047124,174.897430,170.865936,128.346130,127.137634,127.284653,127.657120,174.897430,170.865936,128.346130,6.852716,7.999194,6.852716,5.791993,6.219509,6.798641,7.996882,7.997146,7.997249,5.791993,6.219509,6.798641,0.996297,0.925940,0.334594,0.937617,0.996262,0.754540,0.334975,0.713044,0.996185,0.646443,0.334519,0.899544,0.996445,0.925111,0.334287,0.706104,0.973620,0.974564,0.944032,-0.020309,-0.000073,-0.008989,0.973620,0.974564,0.944032,0.974629,0.971093,0.975137,0.971249,0.973969,0.978473,0.938935,0.938759,0.954403,-0.021858,-0.017440,-0.021629,-0.007771,-0.000434,0.007985,-0.009070,-0.015078,-0.002819,0.974629,0.971093,0.975137,0.971249,0.973969,0.978473,0.938935,0.938759,0.954403,-0.006256,-0.001886,0.002903,-0.001511,-0.001511,0.005212 
[21-02-17 22.46.13.947],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,3,0.577020,0.065330,0.019712,0.003397,0.000014,0.009714,0.001179,0.099404,0.053951,0.017930,0.002402,0.000010,0.008355,0.001167,0.083871,0.052108,0.017761,0.001909,0.000009,0.007824,0.001189,0.080853,0.064222,0.020176,0.002145,0.000012,0.008650,0.000925,0.096183,0.061619,0.020453,0.002259,0.000009,0.007713,0.001023,0.093119,1.044186,174.897430,170.865936,128.346130,127.880905,127.096832,127.266632,174.897430,170.865936,128.346130,6.852716,7.998993,6.852716,5.791993,6.219509,6.798641,7.997210,7.996888,7.997027,5.791993,6.219509,6.798641,0.995956,0.164486,0.334486,0.779662,0.996292,0.792204,0.334917,0.760828,0.995575,0.016620,0.334674,0.966590,0.996002,0.353557,0.333867,0.406067,0.973298,0.977599,0.952217,-0.015647,-0.016637,-0.000649,0.973298,0.977599,0.952217,0.973940,0.969776,0.976178,0.974940,0.976402,0.981457,0.948239,0.949859,0.958555,-0.032167,-0.011242,-0.003531,-0.004263,-0.024170,-0.021478,0.013039,-0.018618,0.003632,0.973940,0.969776,0.976178,0.974940,0.976402,0.981457,0.948239,0.949859,0.958555,0.000666,-0.001115,0.005976,-0.006160,-0.006160,0.006527 
[21-02-17 22.49.03.672],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,3,0.558972,0.082608,0.024812,0.002256,0.000014,0.014680,0.001197,0.125631,0.070004,0.027655,0.002973,0.000020,0.010334,0.001182,0.112252,0.073252,0.030477,0.003354,0.000033,0.010503,0.001282,0.119005,0.089475,0.035528,0.003255,0.000030,0.010457,0.001113,0.139944,0.091634,0.036219,0.002045,0.000011,0.009855,0.001145,0.141008,1.217260,174.897430,170.865936,128.346130,127.863159,126.687576,127.062271,174.897430,170.865936,128.346130,6.852716,7.998988,6.852716,5.791993,6.219509,6.798641,7.997404,7.996897,7.996784,5.791993,6.219509,6.798641,0.996257,0.876356,0.334595,0.939669,0.996399,0.894797,0.334565,0.939418,0.996490,0.948257,0.335188,0.549813,0.995880,0.190321,0.334032,0.513671,0.974267,0.973783,0.951738,0.001393,-0.002051,-0.001047,0.974267,0.973783,0.951738,0.973757,0.971163,0.977882,0.972454,0.972074,0.976821,0.947393,0.948873,0.958947,0.014676,-0.007232,-0.003264,-0.013628,-0.009384,0.016859,-0.019064,0.011781,0.004142,0.973757,0.971163,0.977882,0.972454,0.972074,0.976821,0.947393,0.948873,0.958947,-0.001900,-0.000305,-0.000444,0.001890,0.001890,0.000098 
[21-02-17 22.51.52.840],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,3,0.547473,0.061709,0.019194,0.002913,0.000016,0.008751,0.001138,0.093791,0.059334,0.017983,0.002910,0.000015,0.009530,0.000955,0.090792,0.056747,0.016662,0.002083,0.000009,0.007937,0.001140,0.084630,0.058154,0.018793,0.003262,0.000014,0.008238,0.000949,0.089467,0.059935,0.017686,0.001891,0.000010,0.007915,0.000926,0.088407,1.007570,174.897430,170.865936,128.346130,127.740662,128.113327,127.248901,174.897430,170.865936,128.346130,6.852716,7.999110,6.852716,5.791993,6.219509,6.798641,7.997195,7.997352,7.996956,5.791993,6.219509,6.798641,0.996251,0.868815,0.334648,0.981631,0.996231,0.713487,0.335560,0.317282,0.996292,0.792204,0.335098,0.616781,0.996231,0.713487,0.333285,0.144126,0.975191,0.976727,0.954463,-0.015202,-0.000921,-0.005040,0.975191,0.976727,0.954463,0.975479,0.971494,0.978601,0.976205,0.976061,0.977917,0.950572,0.951565,0.961253,-0.029703,-0.014010,-0.001894,-0.008157,-0.008694,0.014088,0.001451,-0.029834,0.013262,0.975479,0.971494,0.978601,0.976205,0.976061,0.977917,0.950572,0.951565,0.961253,0.000866,0.000061,-0.005624,0.008038,0.008038,-0.004534 
