script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[23-02-17 09.12.02.990],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,3,1.707625,0.239139,0.073790,0.033424,0.000203,0.032399,0.002417,0.382237,0.282658,0.118754,0.009490,0.000012,0.034248,0.002799,0.448067,0.272691,0.097544,0.012968,0.000016,0.034338,0.002175,0.419831,0.338640,0.216776,0.016000,0.000020,0.056931,0.002661,0.631125,0.317219,0.112730,0.019256,0.000019,0.052211,0.002917,0.504440,4.160155,149.821335,115.568256,66.533596,127.505253,127.193596,127.641129,149.821335,115.568256,66.533596,7.669826,7.999765,7.669826,7.338827,7.496253,7.058306,7.999286,7.999275,7.999363,7.338827,7.496253,7.058306,0.996029,0.178276,0.334569,0.802567,0.995983,0.181932,0.335220,0.205920,0.996101,0.524966,0.334143,0.286398,0.996002,0.226185,0.334343,0.527474,0.970982,0.971161,0.959718,-0.008657,-0.016597,-0.001725,0.970982,0.971161,0.959718,0.962954,0.983388,0.966602,0.965459,0.981130,0.966895,0.953616,0.973900,0.951637,-0.005442,-0.007534,-0.012996,-0.006577,-0.016136,-0.027078,-0.011219,0.017835,-0.011791,0.962954,0.983388,0.966602,0.965459,0.981130,0.966895,0.953616,0.973900,0.951637,-0.000789,0.003818,0.002627,-0.001628,-0.001628,0.000141 
[23-02-17 09.16.32.359],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,3,2.048804,0.284080,0.092852,0.013090,0.000022,0.036671,0.002849,0.429656,0.247283,0.092537,0.014547,0.000018,0.030348,0.002435,0.387268,0.238392,0.089160,0.012531,0.000013,0.034200,0.002885,0.377255,0.288373,0.094339,0.013094,0.000019,0.037998,0.002792,0.436718,0.310800,0.100618,0.014307,0.000020,0.040000,0.002807,0.468640,4.207228,149.821335,115.568256,66.533596,127.523869,127.598667,127.813148,149.821335,115.568256,66.533596,7.669826,7.999749,7.669826,7.338827,7.496253,7.058306,7.999263,7.999317,7.999282,7.338827,7.496253,7.058306,0.995923,0.007709,0.334801,0.535472,0.996147,0.669436,0.335103,0.311228,0.995811,0.010251,0.334452,0.692036,0.995811,0.010251,0.334847,0.647849,0.973031,0.968005,0.955805,0.004010,0.001640,0.009799,0.973031,0.968005,0.955805,0.967482,0.983154,0.968457,0.960826,0.979482,0.963708,0.954858,0.969003,0.943553,0.017341,-0.021973,0.016661,0.007095,-0.004272,0.002097,0.011951,0.018995,-0.001548,0.967482,0.983154,0.968457,0.960826,0.979482,0.963708,0.954858,0.969003,0.943553,-0.001679,0.002544,0.000111,-0.001565,-0.001565,-0.001679 
[23-02-17 09.21.49.856],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,3,2.331009,0.329862,0.116214,0.018730,0.000094,0.057507,0.003060,0.526540,0.376741,0.139001,0.015098,0.000030,0.047249,0.005168,0.583433,0.319034,0.129245,0.012694,0.000016,0.041871,0.006000,0.509046,0.409658,0.126126,0.011746,0.000014,0.051277,0.007986,0.606940,0.360178,0.126433,0.018430,0.000021,0.057130,0.005530,0.567847,5.200194,149.821335,115.568256,66.533596,127.487923,127.673176,127.888100,149.821335,115.568256,66.533596,7.669826,7.999770,7.669826,7.338827,7.496253,7.058306,7.999367,7.999289,7.999353,7.338827,7.496253,7.058306,0.996078,0.414131,0.334358,0.298025,0.996002,0.226185,0.334876,0.603289,0.996147,0.669436,0.333730,0.049994,0.996086,0.475034,0.334468,0.717224,0.970746,0.970113,0.951286,0.006582,0.000363,0.006685,0.970746,0.970113,0.951286,0.965108,0.981587,0.965542,0.963958,0.981888,0.964493,0.948688,0.962725,0.942444,0.013206,0.002540,0.003999,0.025793,-0.030269,0.005565,0.000404,0.008775,0.010877,0.965108,0.981587,0.965542,0.963958,0.981888,0.964493,0.948688,0.962725,0.942444,0.000846,-0.001927,0.000840,0.001116,0.001116,0.001983 
[23-02-17 09.26.00.007],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,3,1.735369,0.276014,0.082179,0.008963,0.000015,0.032866,0.002625,0.402792,0.249093,0.078840,0.009778,0.000017,0.032643,0.002310,0.372774,0.293340,0.101397,0.014665,0.000019,0.042508,0.002425,0.454461,0.449242,0.137041,0.016477,0.000033,0.058504,0.003821,0.665239,0.385350,0.125001,0.013816,0.000018,0.044867,0.004776,0.573929,4.264969,149.821335,115.568256,66.533596,127.476543,127.322823,127.639130,149.821335,115.568256,66.533596,7.669826,7.999778,7.669826,7.338827,7.496253,7.058306,7.999251,7.999385,7.999237,7.338827,7.496253,7.058306,0.996195,0.925940,0.334450,0.487309,0.996399,0.993876,0.334729,0.838769,0.996189,0.783122,0.334237,0.388168,0.995998,0.216878,0.334384,0.586719,0.973181,0.974498,0.957127,-0.005922,0.004645,-0.016856,0.973181,0.974498,0.957127,0.966937,0.982709,0.969898,0.970472,0.983167,0.969854,0.955434,0.968663,0.947286,-0.011018,-0.013225,0.006476,-0.020112,0.010688,0.023361,-0.009352,-0.027608,-0.013608,0.966937,0.982709,0.969898,0.970472,0.983167,0.969854,0.955434,0.968663,0.947286,-0.002825,0.003118,0.000319,-0.001801,-0.001801,0.003502 
[23-02-17 09.30.14.794],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,3,1.699509,0.224140,0.077298,0.007664,0.000011,0.035522,0.002800,0.347502,0.228891,0.076593,0.011620,0.000016,0.036082,0.002310,0.355594,0.273238,0.075304,0.008109,0.000013,0.033916,0.002711,0.393365,0.248757,0.078079,0.009233,0.000014,0.034008,0.002809,0.372996,0.255174,0.077379,0.009922,0.000012,0.031747,0.002119,0.376437,3.596550,149.821335,115.568256,66.533596,127.604389,127.649464,127.554375,149.821335,115.568256,66.533596,7.669826,7.999727,7.669826,7.338827,7.496253,7.058306,7.999233,7.999350,7.999290,7.338827,7.496253,7.058306,0.995968,0.036753,0.334943,0.249075,0.996063,0.401104,0.334480,0.736955,0.996037,0.319296,0.335367,0.113506,0.995804,0.008664,0.334982,0.453482,0.964669,0.970315,0.956798,-0.004691,-0.010666,0.003829,0.964669,0.970315,0.956798,0.958583,0.975601,0.959824,0.964994,0.979982,0.965969,0.954581,0.968962,0.946851,-0.016960,-0.004404,0.007292,-0.032004,-0.023076,0.023080,0.008784,-0.014062,0.016764,0.958583,0.975601,0.959824,0.964994,0.979982,0.965969,0.954581,0.968962,0.946851,0.002272,-0.000097,-0.002958,0.004154,0.004154,-0.001681 
[23-02-17 09.34.04.915],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,3,1.819665,0.270550,0.084711,0.011529,0.000019,0.040911,0.002499,0.410305,0.264471,0.086175,0.010125,0.000018,0.035713,0.002302,0.398886,0.244300,0.078030,0.008875,0.000015,0.033995,0.002247,0.367529,0.276269,0.079846,0.010510,0.000021,0.033927,0.002116,0.402797,0.254111,0.082956,0.009020,0.000013,0.032394,0.002054,0.380615,3.835768,149.821335,115.568256,66.533596,127.519974,127.498905,127.598152,149.821335,115.568256,66.533596,7.669826,7.999755,7.669826,7.338827,7.496253,7.058306,7.999338,7.999272,7.999262,7.338827,7.496253,7.058306,0.996059,0.312742,0.334877,0.365305,0.995872,0.034681,0.334953,0.491539,0.996250,0.900387,0.334475,0.727893,0.996056,0.377098,0.335203,0.219411,0.968848,0.974353,0.955142,0.014661,0.008048,-0.000605,0.968848,0.974353,0.955142,0.961299,0.980597,0.964649,0.969762,0.984007,0.969290,0.953821,0.969752,0.941854,0.022069,0.015081,0.006834,0.011114,0.018417,-0.005388,-0.028475,0.006271,0.020388,0.961299,0.980597,0.964649,0.969762,0.984007,0.969290,0.953821,0.969752,0.941854,-0.001285,-0.001413,-0.000803,-0.001445,-0.001445,-0.002365 
[23-02-17 09.37.55.278],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,3,1.848005,0.267469,0.091181,0.010350,0.000017,0.038943,0.002777,0.410832,0.267214,0.085249,0.012206,0.000013,0.034561,0.002305,0.401617,0.250290,0.080427,0.007811,0.000012,0.034023,0.002902,0.375541,0.246481,0.084547,0.007932,0.000014,0.032129,0.002543,0.373716,0.246338,0.085179,0.008348,0.000012,0.032220,0.002499,0.374679,3.837425,149.821335,115.568256,66.533596,127.374844,127.366856,127.607723,149.821335,115.568256,66.533596,7.669826,7.999766,7.669826,7.338827,7.496253,7.058306,7.999328,7.999259,7.999370,7.338827,7.496253,7.058306,0.996109,0.585869,0.334370,0.319035,0.996197,0.801057,0.334852,0.639796,0.996059,0.389048,0.334011,0.176727,0.996071,0.425490,0.334246,0.399243,0.974065,0.970909,0.960508,-0.009500,0.002182,0.014414,0.974065,0.970909,0.960508,0.967493,0.985031,0.969671,0.966304,0.979940,0.966485,0.961122,0.972953,0.947450,0.010807,-0.037938,-0.001368,0.002306,0.004384,-0.000146,0.007193,0.006684,0.029364,0.967493,0.985031,0.969671,0.966304,0.979940,0.966485,0.961122,0.972953,0.947450,-0.000957,0.001073,-0.001827,-0.001960,-0.001960,-0.001341 
[23-02-17 09.41.45.758],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,3,1.857705,0.235911,0.084997,0.008656,0.000012,0.031099,0.002562,0.363312,0.247353,0.092271,0.009481,0.000021,0.031972,0.001931,0.383114,0.270278,0.097587,0.014176,0.000017,0.045611,0.002379,0.430132,0.299333,0.084703,0.014689,0.000017,0.041051,0.003248,0.443139,0.271199,0.103405,0.008518,0.000015,0.040638,0.002628,0.426485,3.958935,149.821335,115.568256,66.533596,127.481255,127.517635,127.453239,149.821335,115.568256,66.533596,7.669826,7.999784,7.669826,7.338827,7.496253,7.058306,7.999346,7.999210,7.999361,7.338827,7.496253,7.058306,0.996110,0.592899,0.334872,0.374814,0.996075,0.437797,0.334667,0.945317,0.996090,0.487511,0.335158,0.258551,0.996166,0.724049,0.334792,0.734784,0.971059,0.971000,0.956339,0.018868,-0.001382,0.005083,0.971059,0.971000,0.956339,0.962963,0.983630,0.966584,0.964734,0.981626,0.966641,0.954734,0.965355,0.948929,0.016495,0.005034,0.035075,-0.011114,0.003807,0.003163,-0.000735,0.025496,-0.009512,0.962963,0.983630,0.966584,0.964734,0.981626,0.966641,0.954734,0.965355,0.948929,-0.001468,-0.002517,-0.001471,0.003205,0.003205,0.003856 
[23-02-17 09.46.08.111],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,3,1.753705,0.221167,0.073546,0.008482,0.000018,0.036463,0.002305,0.342069,0.248129,0.086328,0.011037,0.000020,0.033060,0.002331,0.380980,0.253174,0.082594,0.007810,0.000015,0.036717,0.002432,0.382818,0.296064,0.082844,0.010338,0.000020,0.035136,0.002494,0.426995,0.245741,0.093076,0.009260,0.000013,0.034233,0.002745,0.385144,3.723991,149.821335,115.568256,66.533596,127.620289,127.477730,127.584591,149.821335,115.568256,66.533596,7.669826,7.999739,7.669826,7.338827,7.496253,7.058306,7.999261,7.999358,7.999303,7.338827,7.496253,7.058306,0.996119,0.641156,0.334697,0.816312,0.996105,0.537419,0.334475,0.728939,0.996071,0.425490,0.334429,0.655593,0.996181,0.764286,0.335188,0.232132,0.968761,0.973966,0.953803,0.000106,-0.001485,-0.009947,0.968761,0.973966,0.953803,0.961211,0.980018,0.965053,0.968211,0.983854,0.969834,0.950255,0.965488,0.945667,-0.005015,0.013549,-0.008215,-0.016887,0.010088,0.002344,-0.004883,0.010511,-0.035469,0.961211,0.980018,0.965053,0.968211,0.983854,0.969834,0.950255,0.965488,0.945667,0.001356,0.000718,-0.005840,0.000102,0.000102,0.000963 
[23-02-17 09.49.56.490],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,3,1.796498,0.266315,0.083834,0.013145,0.000018,0.038592,0.002650,0.404644,0.264755,0.089167,0.008911,0.000018,0.036930,0.002578,0.402450,0.238027,0.075021,0.007662,0.000011,0.031325,0.002445,0.354560,0.236906,0.078362,0.008051,0.000012,0.032207,0.002134,0.357736,0.254063,0.077771,0.009754,0.000018,0.034186,0.002039,0.377908,3.749897,149.821335,115.568256,66.533596,127.582790,127.408363,127.521671,149.821335,115.568256,66.533596,7.669826,7.999747,7.669826,7.338827,7.496253,7.058306,7.999388,7.999332,7.999259,7.338827,7.496253,7.058306,0.996085,0.449651,0.334602,0.901245,0.996159,0.702738,0.334528,0.815971,0.996181,0.764286,0.334584,0.910596,0.995914,0.070561,0.334696,0.896496,0.975040,0.974452,0.955868,-0.020091,0.003343,0.007916,0.975040,0.974452,0.955868,0.969087,0.985572,0.970460,0.968702,0.985219,0.969437,0.950657,0.967717,0.949231,-0.019036,-0.037696,-0.003541,-0.006975,-0.002472,0.019474,0.014055,0.012544,-0.002852,0.969087,0.985572,0.970460,0.968702,0.985219,0.969437,0.950657,0.967717,0.949231,0.001141,-0.001891,-0.000721,0.000072,0.000072,0.001102 
