script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 18.13.32.614],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,1024,1024,1,2.264577,0.300434,0.099343,0.010393,0.000015,0.042203,0.002887,0.455341,0.285075,0.100120,0.012776,0.000012,0.047209,0.002450,0.447714,0.331513,0.095719,0.014687,0.000018,0.045643,0.002575,0.490240,0.330929,0.104982,0.011998,0.000014,0.047153,0.002803,0.497953,0.349547,0.108733,0.011754,0.000012,0.043437,0.002300,0.515860,4.739831,32.513995,127.473351,32.513995,5.641454,7.999843,7.999843,0.996038,0.181932,0.334451,0.423586,0.962089,0.948121,0.944559,0.008363,-0.001821,0.023592,0.962089,0.948121,0.944559,0.000483,0.001271 
[26-02-17 18.16.02.801],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,1024,1024,1,2.290114,0.295705,0.097987,0.011304,0.000017,0.044730,0.003118,0.452938,0.282220,0.111159,0.017374,0.000017,0.051604,0.002485,0.464942,0.289260,0.097580,0.010234,0.000012,0.045004,0.002475,0.444649,0.344054,0.118474,0.019117,0.000017,0.048235,0.002409,0.532385,0.335263,0.111524,0.013914,0.000017,0.043775,0.002257,0.506835,4.763641,32.513995,127.557761,32.513995,5.641454,7.999787,7.999787,0.995980,0.031230,0.334615,0.929045,0.967006,0.946528,0.942594,0.009392,-0.016413,-0.014507,0.967006,0.946528,0.942594,0.002649,-0.000367 
[26-02-17 18.18.39.320],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,1024,1024,1,2.264278,0.298979,0.100441,0.011135,0.000013,0.046125,0.002289,0.459057,0.282169,0.109744,0.016655,0.000018,0.050384,0.004214,0.463258,0.308292,0.101463,0.014620,0.000014,0.044026,0.002244,0.470734,0.334548,0.118943,0.017731,0.000018,0.050299,0.008026,0.529656,0.360348,0.105506,0.011677,0.000014,0.047149,0.002497,0.527275,4.788463,32.513995,127.634998,32.513995,5.641454,7.999799,7.999799,0.996106,0.580637,0.334559,0.740180,0.964854,0.948924,0.945433,0.007791,0.043620,0.001101,0.964854,0.948924,0.945433,0.000471,0.000020 
[26-02-17 18.21.12.978],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,1024,1024,1,2.394267,0.376388,0.139888,0.015609,0.000016,0.052393,0.004300,0.588678,0.340912,0.112769,0.011543,0.000012,0.045358,0.002875,0.513557,0.286185,0.103195,0.015809,0.000041,0.049018,0.002618,0.456984,0.346963,0.110973,0.011680,0.000017,0.049179,0.003181,0.522072,0.380210,0.126329,0.012231,0.000016,0.046356,0.002826,0.568046,5.116942,32.513995,127.553329,32.513995,5.641454,7.999830,7.999830,0.996109,0.598896,0.334539,0.677208,0.961854,0.947501,0.947899,0.019489,0.005030,-0.004326,0.961854,0.947501,0.947899,-0.000030,-0.001856 
[26-02-17 18.23.51.460],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,1024,1024,1,2.479089,0.401125,0.134694,0.017929,0.000015,0.054091,0.003026,0.610961,0.382527,0.122552,0.020927,0.000020,0.087772,0.003698,0.617590,0.427459,0.120489,0.019346,0.000020,0.067960,0.005319,0.640711,0.467473,0.198683,0.019502,0.000034,0.058518,0.003944,0.748269,0.508922,0.186393,0.025580,0.000044,0.070583,0.003324,0.794962,5.983082,32.513995,127.545178,32.513995,5.641454,7.999846,7.999846,0.996001,0.064432,0.334590,0.843325,0.963793,0.948007,0.944652,0.012748,-0.002909,0.006974,0.963793,0.948007,0.944652,0.000500,0.001461 
[26-02-17 18.26.37.038],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,1024,1024,1,2.284399,0.280591,0.099791,0.013711,0.000014,0.045973,0.002766,0.442922,0.297348,0.109871,0.018249,0.000020,0.050200,0.004231,0.480014,0.278218,0.096930,0.010579,0.000013,0.044207,0.003761,0.433783,0.329702,0.124186,0.012894,0.000017,0.050267,0.002587,0.519744,0.346698,0.109271,0.011436,0.000013,0.043941,0.002919,0.514368,4.746565,32.513995,127.606866,32.513995,5.641454,7.999798,7.999798,0.996081,0.419363,0.334954,0.167552,0.967737,0.947594,0.949552,0.009800,0.009101,0.003228,0.967737,0.947594,0.949552,0.000242,-0.000385 
[26-02-17 18.29.10.454],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,1024,1024,1,2.218738,0.329051,0.107931,0.010476,0.000015,0.044249,0.003310,0.495113,0.292416,0.100098,0.011800,0.000016,0.043193,0.002441,0.450050,0.317286,0.111912,0.011702,0.000013,0.040444,0.002990,0.484417,0.344731,0.113245,0.011577,0.000013,0.041341,0.002461,0.513451,0.373618,0.106906,0.011611,0.000013,0.039755,0.003218,0.535193,4.764106,32.513995,127.493378,32.513995,5.641454,7.999798,7.999798,0.996085,0.443974,0.334473,0.482300,0.966797,0.948597,0.945414,-0.002127,0.002322,-0.019775,0.966797,0.948597,0.945414,0.000649,-0.000672 
[26-02-17 18.31.44.178],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,1024,1024,1,2.395670,0.286193,0.097947,0.010250,0.000016,0.046136,0.002149,0.442773,0.320030,0.119625,0.018204,0.000017,0.049959,0.004064,0.511986,0.299875,0.100956,0.014374,0.000017,0.044812,0.002724,0.462834,0.598049,0.154704,0.022415,0.000019,0.096612,0.008810,0.880700,0.615112,0.144656,0.014868,0.000020,0.065164,0.004280,0.844187,5.616836,32.513995,127.564355,32.513995,5.641454,7.999836,7.999836,0.996117,0.646443,0.334790,0.503521,0.964145,0.948838,0.942854,0.000449,0.018647,0.008069,0.964145,0.948838,0.942854,-0.001131,-0.000526 
[26-02-17 18.34.28.178],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,1024,1024,1,2.232123,0.281863,0.108031,0.017607,0.000018,0.068520,0.005022,0.481150,0.308622,0.111296,0.017138,0.000012,0.054746,0.002588,0.494491,0.309352,0.102255,0.010603,0.000014,0.043201,0.002336,0.467830,0.359005,0.119278,0.017484,0.000016,0.049166,0.002590,0.547625,0.336800,0.108943,0.010970,0.000013,0.043217,0.003471,0.503492,4.809386,32.513995,127.536936,32.513995,5.641454,7.999827,7.999827,0.996128,0.713487,0.334567,0.767099,0.964499,0.952470,0.946983,-0.033599,0.002942,0.014432,0.964499,0.952470,0.946983,-0.001548,0.000410 
[26-02-17 18.37.03.868],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,1024,1024,1,2.353543,0.372455,0.122748,0.018173,0.000018,0.058244,0.003173,0.574901,0.372398,0.112024,0.015841,0.000015,0.052211,0.003044,0.555621,0.380714,0.131529,0.015508,0.000016,0.054096,0.002901,0.584862,0.408256,0.136717,0.016273,0.000013,0.055152,0.005417,0.621935,0.410480,0.122221,0.014812,0.000016,0.046995,0.002476,0.597089,5.372667,32.513995,127.431105,32.513995,5.641454,7.999833,7.999833,0.996086,0.450165,0.334440,0.397300,0.963957,0.944103,0.946719,-0.011129,0.011995,0.010018,0.963957,0.944103,0.946719,-0.001654,-0.000570 
