script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 06.33.24.436],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,0.798815,0.102377,0.030453,0.004235,0.000015,0.013240,0.001319,0.151726,0.085802,0.030420,0.004418,0.000012,0.012309,0.001372,0.134396,0.094435,0.027630,0.004065,0.000020,0.012318,0.001992,0.140545,0.096697,0.031834,0.003378,0.000012,0.011583,0.001458,0.145038,0.096700,0.030819,0.004466,0.000018,0.012447,0.001774,0.146316,1.535884,107.114017,127.223259,107.114017,6.027415,7.999274,7.999274,0.995983,0.181932,0.334433,0.661402,0.962507,0.925835,0.909596,0.000654,-0.002568,-0.014889,0.962507,0.925835,0.909596,-0.000751,-0.003943 
[25-02-17 06.34.54.766],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,0.726833,0.104923,0.037509,0.004186,0.000018,0.015220,0.001254,0.163192,0.094323,0.027575,0.004107,0.000012,0.010784,0.001712,0.138595,0.091923,0.031237,0.004481,0.000017,0.013521,0.001667,0.142925,0.088879,0.026155,0.003544,0.000013,0.010839,0.001870,0.131384,0.095665,0.025293,0.002506,0.000009,0.010888,0.001380,0.135823,1.459840,107.114017,127.330177,107.114017,6.027415,7.999294,7.999294,0.996147,0.669436,0.334822,0.685957,0.961654,0.918393,0.907486,0.009151,0.013531,-0.006800,0.961654,0.918393,0.907486,0.000909,0.002529 
[25-02-17 06.36.32.835],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,0.747210,0.086225,0.027521,0.004413,0.000018,0.013085,0.001223,0.132569,0.095714,0.030116,0.004195,0.000016,0.012567,0.001263,0.143943,0.089884,0.029029,0.004535,0.000017,0.013265,0.001272,0.138074,0.093840,0.029596,0.004167,0.000020,0.011356,0.001144,0.140200,0.084790,0.027665,0.002616,0.000011,0.011476,0.001291,0.127916,1.447816,107.114017,127.677486,107.114017,6.027415,7.999317,7.999317,0.996002,0.226185,0.334819,0.691797,0.960113,0.923157,0.902383,-0.015379,0.009322,0.013793,0.960113,0.923157,0.902383,0.001398,0.002343 
[25-02-17 06.38.04.566],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,0.730420,0.079203,0.024475,0.004016,0.000015,0.012243,0.001446,0.121466,0.089925,0.030271,0.004511,0.000021,0.013176,0.001192,0.139175,0.092322,0.029212,0.004568,0.000015,0.013080,0.001205,0.140472,0.098446,0.029031,0.003641,0.000012,0.011639,0.001605,0.144447,0.097844,0.025918,0.002491,0.000009,0.012022,0.001024,0.139371,1.432804,107.114017,127.543304,107.114017,6.027415,7.999239,7.999239,0.996399,0.993876,0.334365,0.558746,0.963619,0.911439,0.909786,-0.011882,-0.013377,-0.018374,0.963619,0.911439,0.909786,-0.001143,0.001250 
[25-02-17 06.39.37.340],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,0.765093,0.101499,0.034132,0.004724,0.000017,0.015923,0.001598,0.157979,0.099245,0.028779,0.004551,0.000016,0.012170,0.001284,0.146120,0.096542,0.030328,0.003176,0.000012,0.010573,0.001269,0.141966,0.095266,0.027459,0.004187,0.000016,0.010947,0.001612,0.139570,0.086200,0.029746,0.002542,0.000011,0.010350,0.001214,0.130113,1.501063,107.114017,127.436760,107.114017,6.027415,7.999411,7.999411,0.996063,0.401104,0.335592,0.038392,0.962960,0.921324,0.904593,0.015520,-0.001543,-0.000587,0.962960,0.921324,0.904593,0.002152,0.002724 
[25-02-17 06.41.08.802],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,0.802674,0.096224,0.029730,0.004389,0.000014,0.013060,0.001685,0.145193,0.086967,0.029357,0.002676,0.000011,0.011008,0.001279,0.131370,0.077060,0.029548,0.003862,0.000019,0.012145,0.001109,0.123824,0.087617,0.029753,0.004005,0.000015,0.012008,0.001349,0.134819,0.085616,0.027482,0.003695,0.000015,0.011237,0.001184,0.129299,1.485916,107.114017,127.567829,107.114017,6.027415,7.999326,7.999326,0.995872,0.034681,0.334748,0.807035,0.963204,0.924465,0.905549,0.012913,-0.004403,-0.012613,0.963204,0.924465,0.905549,-0.000350,-0.001410 
[25-02-17 06.42.38.253],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,0.765921,0.091030,0.028363,0.003156,0.000011,0.011300,0.001110,0.135035,0.093697,0.030683,0.003880,0.000014,0.012019,0.001248,0.141620,0.083063,0.027792,0.003041,0.000015,0.011526,0.001141,0.126657,0.089517,0.027972,0.003814,0.000014,0.011848,0.001150,0.134391,0.099961,0.029360,0.002898,0.000013,0.012193,0.001101,0.145594,1.468924,107.114017,127.537590,107.114017,6.027415,7.999298,7.999298,0.996197,0.801057,0.334721,0.853468,0.959783,0.922071,0.907964,0.017822,0.004378,0.030347,0.959783,0.922071,0.907964,-0.002885,0.000210 
[25-02-17 06.44.08.547],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,0.774830,0.094759,0.030556,0.004600,0.000018,0.013412,0.001200,0.144615,0.088373,0.029253,0.002825,0.000011,0.013803,0.001354,0.135695,0.080497,0.028128,0.003724,0.000015,0.011455,0.001128,0.125015,0.080687,0.027639,0.002647,0.000013,0.011091,0.001151,0.123285,0.080505,0.029959,0.004169,0.000021,0.011071,0.001052,0.126853,1.449091,107.114017,127.320683,107.114017,6.027415,7.999230,7.999230,0.996075,0.437797,0.334751,0.803002,0.961319,0.928094,0.906018,-0.015536,0.008203,-0.015293,0.961319,0.928094,0.906018,-0.000023,0.002016 
[25-02-17 06.45.38.419],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,0.770187,0.102401,0.031538,0.003628,0.000012,0.011645,0.001166,0.150464,0.090785,0.030223,0.004626,0.000018,0.013832,0.001271,0.140831,0.088606,0.029502,0.002912,0.000021,0.011665,0.001517,0.134304,0.090266,0.028996,0.002531,0.000011,0.012533,0.001252,0.135649,0.080584,0.026578,0.002515,0.000009,0.012461,0.001199,0.123426,1.474748,107.114017,127.813911,107.114017,6.027415,7.999213,7.999213,0.996105,0.537419,0.334663,0.952301,0.961700,0.921049,0.908824,-0.008188,-0.016527,-0.010073,0.961700,0.921049,0.908824,0.002650,0.000326 
[25-02-17 06.47.08.850],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,0.801820,0.093745,0.028638,0.003376,0.000012,0.011879,0.001147,0.138867,0.089395,0.025500,0.003140,0.000017,0.011305,0.000980,0.130394,0.082673,0.027270,0.002516,0.000010,0.010861,0.001389,0.124791,0.081057,0.027214,0.002634,0.000010,0.010554,0.001262,0.122781,0.081334,0.030947,0.002843,0.000015,0.010507,0.001221,0.126950,1.462712,107.114017,127.577965,107.114017,6.027415,7.999351,7.999351,0.996159,0.702738,0.334557,0.865367,0.960409,0.916175,0.908698,-0.010062,0.024544,0.008724,0.960409,0.916175,0.908698,0.000561,-0.001148 
