script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 20.00.39.876],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,3,1.675452,0.268154,0.082518,0.017965,0.000188,0.029762,0.002249,0.401621,0.223590,0.082947,0.008777,0.000012,0.031523,0.002081,0.348993,0.222709,0.073141,0.008806,0.000012,0.034006,0.002447,0.341196,0.239116,0.076962,0.008939,0.000011,0.031300,0.002420,0.358838,0.263426,0.079416,0.007592,0.000011,0.029343,0.002021,0.381863,3.568754,180.223660,99.051216,105.410252,127.529213,127.618092,127.460434,180.223660,99.051216,105.410252,7.750197,7.999766,7.750197,7.253102,7.594038,6.968427,7.999267,7.999287,7.999282,7.253102,7.594038,6.968427,0.996029,0.178276,0.334327,0.248209,0.995983,0.181932,0.335270,0.169418,0.996101,0.524966,0.333870,0.097616,0.996002,0.226185,0.333842,0.085875,0.963346,0.976997,0.944727,-0.004326,0.002528,0.000325,0.963346,0.976997,0.944727,0.980853,0.971665,0.937520,0.989203,0.982424,0.959364,0.967408,0.951078,0.915697,0.010793,-0.017461,-0.006310,0.012378,0.003466,-0.008260,0.000856,-0.000012,0.000132,0.980853,0.971665,0.937520,0.989203,0.982424,0.959364,0.967408,0.951078,0.915697,-0.001371,0.002395,0.003323,0.001292,0.001292,0.002298 
[22-02-17 20.03.50.858],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,3,1.869170,0.297342,0.101919,0.011551,0.000013,0.033189,0.002798,0.446894,0.252161,0.082384,0.012043,0.000015,0.033383,0.002024,0.382079,0.235679,0.071955,0.010152,0.000011,0.031672,0.002044,0.351582,0.238027,0.077390,0.007739,0.000011,0.030478,0.002409,0.356109,0.238988,0.078359,0.007931,0.000012,0.030637,0.002042,0.358031,3.813244,180.223660,99.051216,105.410252,127.549202,127.753563,127.580734,180.223660,99.051216,105.410252,7.750197,7.999763,7.750197,7.253102,7.594038,6.968427,7.999293,7.999271,7.999293,7.253102,7.594038,6.968427,0.995923,0.007709,0.334795,0.548808,0.996147,0.669436,0.335102,0.312854,0.995811,0.010251,0.334769,0.772963,0.995811,0.010251,0.334516,0.795400,0.960960,0.976639,0.945457,0.005534,-0.005230,0.007144,0.960960,0.976639,0.945457,0.978494,0.967629,0.936759,0.989373,0.982104,0.958441,0.967505,0.952115,0.916752,0.020320,-0.007027,0.003308,0.005878,-0.015055,-0.006513,-0.011630,0.013169,0.019892,0.978494,0.967629,0.936759,0.989373,0.982104,0.958441,0.967505,0.952115,0.916752,-0.002402,0.003038,0.000165,-0.000794,-0.000794,-0.000927 
[22-02-17 20.06.53.716],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,3,1.939935,0.279773,0.082794,0.011794,0.000012,0.035193,0.002796,0.412434,0.256455,0.081557,0.009288,0.000012,0.033370,0.002661,0.383413,0.254055,0.071549,0.008649,0.000013,0.032073,0.002597,0.369005,0.238701,0.075470,0.008656,0.000010,0.030314,0.002230,0.355445,0.241531,0.076426,0.007584,0.000012,0.033516,0.002045,0.361177,3.874907,180.223660,99.051216,105.410252,127.566181,127.686249,127.471283,180.223660,99.051216,105.410252,7.750197,7.999778,7.750197,7.253102,7.594038,6.968427,7.999331,7.999221,7.999223,7.253102,7.594038,6.968427,0.996078,0.414131,0.334580,0.836442,0.996002,0.226185,0.334647,0.979522,0.996147,0.669436,0.334160,0.304106,0.996086,0.475034,0.334933,0.519300,0.960240,0.976318,0.948583,0.012873,-0.003682,0.010384,0.960240,0.976318,0.948583,0.980233,0.969103,0.931384,0.989042,0.982147,0.957766,0.971020,0.956528,0.918200,0.010864,0.009903,0.017851,0.004040,-0.018917,0.003832,0.014942,-0.003375,0.019585,0.980233,0.969103,0.931384,0.989042,0.982147,0.957766,0.971020,0.956528,0.918200,0.001727,-0.000333,-0.001359,0.003487,0.003487,0.001114 
[22-02-17 20.09.56.702],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,3,1.870238,0.264387,0.083264,0.008997,0.000016,0.033953,0.002765,0.393456,0.255486,0.084300,0.009473,0.000012,0.032328,0.002642,0.384316,0.217626,0.075679,0.007777,0.000011,0.031345,0.002110,0.334618,0.249933,0.077019,0.008441,0.000012,0.031366,0.002139,0.368977,0.248284,0.078105,0.008597,0.000011,0.029697,0.002054,0.366806,3.772063,180.223660,99.051216,105.410252,127.499680,127.583279,127.429764,180.223660,99.051216,105.410252,7.750197,7.999753,7.750197,7.253102,7.594038,6.968427,7.999359,7.999354,7.999275,7.253102,7.594038,6.968427,0.996195,0.925940,0.334762,0.635872,0.996399,0.993876,0.334878,0.598941,0.996189,0.783122,0.334528,0.815770,0.995998,0.216878,0.334879,0.598087,0.959485,0.977221,0.949114,-0.010314,0.003521,-0.010682,0.959485,0.977221,0.949114,0.979851,0.967256,0.931347,0.989718,0.982826,0.959120,0.971147,0.957530,0.918664,0.012045,-0.044670,0.001684,-0.021964,-0.000472,0.032999,-0.009769,-0.000875,-0.021400,0.979851,0.967256,0.931347,0.989718,0.982826,0.959120,0.971147,0.957530,0.918664,-0.002664,0.001491,0.000570,-0.000604,-0.000604,-0.000036 
[22-02-17 20.12.58.288],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,3,1.730470,0.252890,0.084328,0.010884,0.000014,0.032490,0.002635,0.383320,0.259319,0.078201,0.008458,0.000015,0.035392,0.002125,0.383582,0.239376,0.076798,0.007775,0.000012,0.030577,0.002311,0.356915,0.248489,0.083181,0.008307,0.000013,0.032407,0.002882,0.375347,0.236179,0.077847,0.007878,0.000012,0.031825,0.002577,0.356385,3.637786,180.223660,99.051216,105.410252,127.461266,127.394936,127.702202,180.223660,99.051216,105.410252,7.750197,7.999772,7.750197,7.253102,7.594038,6.968427,7.999279,7.999298,7.999265,7.253102,7.594038,6.968427,0.995968,0.036753,0.334357,0.297462,0.996063,0.401104,0.334162,0.305295,0.996037,0.319296,0.334370,0.565295,0.995804,0.008664,0.334541,0.837985,0.962115,0.977391,0.946900,0.004506,-0.002258,-0.010285,0.962115,0.977391,0.946900,0.981284,0.970079,0.934983,0.988747,0.982957,0.960468,0.969604,0.954362,0.916733,0.000653,-0.005000,0.017865,-0.021632,0.004075,0.010783,-0.030020,-0.008230,0.007395,0.981284,0.970079,0.934983,0.988747,0.982957,0.960468,0.969604,0.954362,0.916733,0.003547,0.000618,0.000665,0.002777,0.002777,0.002010 
[22-02-17 20.15.58.615],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,3,1.707381,0.256887,0.084421,0.010433,0.000012,0.033496,0.002633,0.387967,0.256417,0.081443,0.011656,0.000016,0.035696,0.002535,0.387838,0.237584,0.072620,0.009199,0.000013,0.031655,0.002123,0.353256,0.247709,0.076024,0.008063,0.000012,0.031196,0.003187,0.366257,0.246442,0.076208,0.009132,0.000012,0.031019,0.002062,0.364939,3.617505,180.223660,99.051216,105.410252,127.534878,127.313881,127.588379,180.223660,99.051216,105.410252,7.750197,7.999779,7.750197,7.253102,7.594038,6.968427,7.999267,7.999452,7.999375,7.253102,7.594038,6.968427,0.996059,0.312742,0.334879,0.360486,0.995872,0.034681,0.334785,0.746814,0.996250,0.900387,0.334453,0.693230,0.996056,0.377098,0.335401,0.097825,0.957835,0.978013,0.946908,0.010849,-0.000061,-0.004312,0.957835,0.978013,0.946908,0.978646,0.966257,0.928603,0.990045,0.983823,0.960172,0.968902,0.954755,0.917067,0.030204,0.018438,-0.016096,0.008201,-0.010039,0.001654,-0.019444,-0.019844,0.026351,0.978646,0.966257,0.928603,0.990045,0.983823,0.960172,0.968902,0.954755,0.917067,0.001933,-0.002482,-0.001351,-0.001031,-0.001031,-0.000051 
[22-02-17 20.18.58.850],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,3,1.733116,0.255275,0.085189,0.010813,0.000012,0.032325,0.002781,0.386478,0.244669,0.081583,0.011292,0.000015,0.033648,0.002174,0.373458,0.251185,0.077729,0.007716,0.000011,0.034987,0.001942,0.373633,0.244180,0.078421,0.008203,0.000012,0.032138,0.002028,0.365046,0.242669,0.074970,0.010551,0.000019,0.034441,0.002408,0.365141,3.647188,180.223660,99.051216,105.410252,127.497482,127.656090,127.473179,180.223660,99.051216,105.410252,7.750197,7.999741,7.750197,7.253102,7.594038,6.968427,7.999155,7.999326,7.999230,7.253102,7.594038,6.968427,0.996109,0.585869,0.334499,0.608602,0.996197,0.801057,0.335405,0.095821,0.996059,0.389048,0.334166,0.309406,0.996071,0.425490,0.333926,0.124558,0.962582,0.974000,0.941021,-0.003901,0.015056,0.009139,0.962582,0.974000,0.941021,0.980165,0.971635,0.935947,0.988615,0.980880,0.952506,0.966918,0.950086,0.906059,0.004935,-0.020078,0.003440,0.027270,0.009864,0.008034,-0.017207,0.039649,0.004975,0.980165,0.971635,0.935947,0.988615,0.980880,0.952506,0.966918,0.950086,0.906059,-0.000277,0.001108,0.001859,0.001341,0.001341,-0.002768 
[22-02-17 20.22.00.588],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,3,1.706343,0.253535,0.089700,0.009167,0.000012,0.033075,0.004713,0.390285,0.253337,0.083557,0.009814,0.000012,0.035675,0.002811,0.385283,0.257722,0.076316,0.008091,0.000014,0.032559,0.002052,0.376820,0.240169,0.081252,0.010102,0.000015,0.031319,0.002086,0.365013,0.234335,0.078394,0.008109,0.000015,0.033221,0.002851,0.356998,3.631616,180.223660,99.051216,105.410252,127.506809,127.401543,127.735664,180.223660,99.051216,105.410252,7.750197,7.999795,7.750197,7.253102,7.594038,6.968427,7.999361,7.999316,7.999328,7.253102,7.594038,6.968427,0.996110,0.592899,0.334701,0.806037,0.996075,0.437797,0.334260,0.416608,0.996090,0.487511,0.335606,0.035800,0.996166,0.724049,0.334237,0.388916,0.958475,0.976110,0.948615,0.002510,-0.003889,-0.000576,0.958475,0.976110,0.948615,0.978078,0.967412,0.929934,0.989083,0.982190,0.957056,0.969628,0.954749,0.921467,-0.011247,0.010481,0.008296,-0.018894,-0.012103,0.019330,0.003284,0.012325,-0.017337,0.978078,0.967412,0.929934,0.989083,0.982190,0.957056,0.969628,0.954749,0.921467,0.000356,-0.003399,-0.000651,-0.000328,-0.000328,0.001719 
[22-02-17 20.25.03.009],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,3,1.704266,0.262459,0.080803,0.009554,0.000013,0.034556,0.002293,0.389756,0.256328,0.077351,0.010784,0.000014,0.035150,0.002302,0.381999,0.250985,0.078005,0.008054,0.000012,0.031486,0.002383,0.371004,0.233245,0.081883,0.008922,0.000014,0.033827,0.002106,0.360059,0.258760,0.083298,0.011079,0.000012,0.037620,0.002715,0.393571,3.656084,180.223660,99.051216,105.410252,127.279625,127.376392,127.437275,180.223660,99.051216,105.410252,7.750197,7.999752,7.750197,7.253102,7.594038,6.968427,7.999208,7.999206,7.999248,7.253102,7.594038,6.968427,0.996119,0.641156,0.334882,0.355677,0.996105,0.537419,0.335068,0.349656,0.996071,0.425490,0.334811,0.703340,0.996181,0.764286,0.334767,0.776632,0.961529,0.974872,0.950827,-0.006713,-0.004744,-0.022244,0.961529,0.974872,0.950827,0.980585,0.971528,0.932475,0.989173,0.980756,0.954687,0.972556,0.959452,0.920472,-0.011935,-0.005479,-0.002727,-0.015354,-0.003576,0.004698,-0.015519,-0.006532,-0.044681,0.980585,0.971528,0.932475,0.989173,0.980756,0.954687,0.972556,0.959452,0.920472,-0.003052,-0.000603,-0.003693,-0.000754,-0.000754,-0.004007 
[22-02-17 20.28.03.749],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,3,1.664196,0.247411,0.082834,0.011070,0.000014,0.034901,0.002701,0.379022,0.252638,0.081793,0.010699,0.000013,0.034628,0.002326,0.382167,0.255788,0.078709,0.013362,0.000015,0.034642,0.002686,0.385284,0.257172,0.078789,0.008706,0.000013,0.032220,0.002205,0.379174,0.248938,0.081487,0.009642,0.000014,0.033741,0.002360,0.376245,3.618061,180.223660,99.051216,105.410252,127.586319,127.309643,127.399815,180.223660,99.051216,105.410252,7.750197,7.999788,7.750197,7.253102,7.594038,6.968427,7.999352,7.999331,7.999273,7.253102,7.594038,6.968427,0.996085,0.449651,0.334464,0.519692,0.996159,0.702738,0.334172,0.315594,0.996181,0.764286,0.334559,0.869518,0.995914,0.070561,0.334660,0.957974,0.959629,0.975877,0.942450,-0.009939,0.005093,-0.002700,0.959629,0.975877,0.942450,0.979343,0.968163,0.931382,0.989314,0.982200,0.956117,0.968241,0.951221,0.907889,-0.027160,0.013562,-0.016218,0.007818,-0.000319,0.007781,0.013647,-0.004667,-0.017081,0.979343,0.968163,0.931382,0.989314,0.982200,0.956117,0.968241,0.951221,0.907889,0.000480,-0.002940,-0.002250,-0.002417,-0.002417,0.000205 
