script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 20.25.34.176],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,256,256,1,0.230524,0.023992,0.007571,0.000652,0.000007,0.003100,0.000595,0.035962,0.020360,0.007251,0.000748,0.000009,0.002598,0.000222,0.031236,0.023276,0.008080,0.000834,0.000009,0.003139,0.000415,0.035802,0.023829,0.007563,0.000757,0.000013,0.002977,0.000307,0.035496,0.022683,0.007116,0.000703,0.000016,0.003194,0.000352,0.034123,0.406959,104.469925,127.472809,104.469925,7.342433,7.997129,7.997129,0.996475,0.941274,0.334070,0.540522,0.940229,0.899578,0.855325,0.003464,-0.007786,-0.017508,0.940229,0.899578,0.855325,-0.000391,-0.003180 
[24-02-17 20.26.43.084],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,256,256,1,0.226910,0.024994,0.008290,0.001094,0.000013,0.003559,0.000311,0.038318,0.019249,0.007183,0.000631,0.000008,0.002909,0.000364,0.030384,0.018083,0.006716,0.000688,0.000008,0.002509,0.000278,0.028321,0.020005,0.007346,0.000692,0.000008,0.002972,0.000337,0.031406,0.024174,0.006622,0.000641,0.000007,0.002369,0.000260,0.034118,0.392857,104.469925,127.526917,104.469925,7.342433,7.997086,7.997086,0.995804,0.117057,0.335164,0.567749,0.946536,0.896155,0.852523,-0.008172,0.023866,0.001579,0.946536,0.896155,0.852523,-0.004276,-0.001284 
[24-02-17 20.27.52.559],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,256,256,1,0.230764,0.024820,0.008745,0.001124,0.000011,0.003507,0.000302,0.038559,0.020747,0.006290,0.000907,0.000009,0.002964,0.000315,0.031276,0.021604,0.006770,0.001118,0.000011,0.002914,0.000256,0.032715,0.022411,0.006215,0.000640,0.000006,0.002314,0.000287,0.031914,0.020822,0.006848,0.000647,0.000008,0.002418,0.000260,0.031040,0.399859,104.469925,127.469406,104.469925,7.342433,7.997425,7.997425,0.995819,0.129828,0.336540,0.039343,0.948511,0.901013,0.856759,0.003276,-0.002741,-0.000896,0.948511,0.901013,0.856759,0.002973,0.004759 
[24-02-17 20.29.01.119],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,256,256,1,0.227313,0.024575,0.007909,0.001112,0.000020,0.003177,0.000333,0.037179,0.020115,0.007174,0.001099,0.000010,0.003158,0.000423,0.032025,0.020197,0.006431,0.001085,0.000011,0.003029,0.000287,0.031087,0.025988,0.007708,0.000646,0.000008,0.002560,0.000293,0.037246,0.019947,0.006319,0.000636,0.000008,0.002622,0.000286,0.029861,0.398484,104.469925,127.871094,104.469925,7.342433,7.997077,7.997077,0.996506,0.954563,0.333738,0.331359,0.947930,0.894463,0.846469,-0.029871,-0.015185,0.015850,0.947930,0.894463,0.846469,-0.004146,-0.008005 
[24-02-17 20.30.10.032],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,256,256,1,0.242713,0.023730,0.006944,0.000980,0.000016,0.003345,0.000330,0.035396,0.021988,0.006254,0.000638,0.000008,0.002277,0.000228,0.031428,0.023024,0.007272,0.000662,0.000008,0.002500,0.000285,0.033788,0.019599,0.006736,0.000712,0.000008,0.002507,0.000297,0.029905,0.021068,0.007090,0.001094,0.000011,0.002941,0.000287,0.032542,0.409327,104.469925,127.636002,104.469925,7.342433,7.996705,7.996705,0.996445,0.925111,0.336135,0.104792,0.946735,0.897819,0.850614,0.017874,-0.016118,-0.014402,0.946735,0.897819,0.850614,-0.005396,0.003343 
[24-02-17 20.31.17.744],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,256,256,1,0.215190,0.023018,0.008364,0.001124,0.000010,0.003014,0.000327,0.035905,0.020466,0.007291,0.001111,0.000015,0.003058,0.000293,0.032278,0.019379,0.006573,0.000636,0.000007,0.002947,0.000319,0.029918,0.023663,0.008187,0.001062,0.000012,0.002605,0.000221,0.035798,0.021278,0.007606,0.001083,0.000012,0.003319,0.000333,0.033688,0.386583,104.469925,127.830124,104.469925,7.342433,7.997279,7.997279,0.996124,0.549835,0.335523,0.336867,0.945216,0.900661,0.855544,-0.004278,0.005221,0.005059,0.945216,0.900661,0.855544,-0.002442,-0.008095 
[24-02-17 20.32.25.523],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,256,256,1,0.234686,0.023523,0.009116,0.001005,0.000014,0.003278,0.000307,0.037297,0.023032,0.007236,0.000888,0.000011,0.003183,0.000328,0.034727,0.021820,0.007397,0.001308,0.000015,0.003132,0.000333,0.034062,0.024672,0.007335,0.001119,0.000014,0.002707,0.000229,0.036124,0.020257,0.007355,0.000703,0.000009,0.002488,0.000295,0.031148,0.411459,104.469925,127.844803,104.469925,7.342433,7.997048,7.997048,0.996262,0.754540,0.334825,0.837808,0.947417,0.896382,0.856355,-0.007402,-0.001459,-0.015593,0.947417,0.896382,0.856355,-0.005759,-0.001453 
[24-02-17 20.33.35.471],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,256,256,1,0.231050,0.025594,0.007878,0.001127,0.000014,0.002961,0.000291,0.037922,0.022266,0.007645,0.000742,0.000009,0.002814,0.000325,0.033848,0.021111,0.006889,0.000708,0.000007,0.002738,0.000328,0.031824,0.021665,0.006524,0.000664,0.000008,0.002358,0.000256,0.031515,0.020184,0.007949,0.000705,0.000008,0.002528,0.000291,0.031705,0.401480,104.469925,127.685791,104.469925,7.342433,7.997279,7.997279,0.996292,0.792204,0.334528,0.907440,0.945298,0.902351,0.849298,-0.023290,-0.002512,-0.014886,0.945298,0.902351,0.849298,-0.002379,-0.004668 
[24-02-17 20.34.44.486],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,256,256,1,0.236013,0.029831,0.008211,0.000703,0.000008,0.003586,0.000301,0.042685,0.025500,0.008146,0.000715,0.000009,0.003200,0.000256,0.037877,0.021203,0.007557,0.000699,0.000008,0.003192,0.000321,0.033024,0.020516,0.007096,0.000644,0.000007,0.002523,0.000262,0.031090,0.020089,0.008148,0.001111,0.000010,0.003329,0.000302,0.033046,0.417454,104.469925,127.257828,104.469925,7.342433,7.996777,7.996777,0.996399,0.894797,0.333770,0.349356,0.943208,0.900647,0.860042,-0.007430,-0.004208,0.000396,0.943208,0.900647,0.860042,0.007835,-0.000994 
[24-02-17 20.35.52.910],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,256,256,1,0.241372,0.025562,0.008198,0.001053,0.000015,0.003032,0.000269,0.038176,0.022246,0.007834,0.000662,0.000008,0.002652,0.000264,0.033708,0.022067,0.007095,0.000663,0.000007,0.002374,0.000221,0.032463,0.019693,0.006699,0.000656,0.000007,0.002381,0.000263,0.029737,0.019768,0.005984,0.000703,0.000009,0.002642,0.000278,0.029419,0.408071,104.469925,127.685532,104.469925,7.342433,7.997030,7.997030,0.996231,0.713487,0.335847,0.190014,0.944961,0.902957,0.858107,-0.042790,-0.012460,0.018281,0.944961,0.902957,0.858107,0.006506,0.006403 
