script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 01.09.15.674],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,0.627604,0.085123,0.026574,0.004333,0.000018,0.011689,0.000968,0.128780,0.083496,0.024641,0.004401,0.000017,0.011135,0.001208,0.124985,0.075544,0.025199,0.004223,0.000018,0.010948,0.000973,0.116973,0.078020,0.027074,0.002777,0.000016,0.010715,0.001065,0.119723,0.093604,0.027977,0.003331,0.000011,0.009494,0.001055,0.135541,1.269905,113.801506,127.489727,113.801506,5.705560,7.999199,7.999199,0.995983,0.181932,0.334715,0.864120,0.942777,0.933327,0.895389,-0.015212,-0.003121,-0.004720,0.942777,0.933327,0.895389,-0.003073,-0.000867 
[25-02-17 01.10.48.934],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,0.699481,0.077592,0.023017,0.003139,0.000011,0.011246,0.001177,0.116243,0.079432,0.025339,0.002771,0.000010,0.010581,0.000992,0.119179,0.089156,0.026293,0.002547,0.000012,0.010433,0.000970,0.129461,0.089966,0.028696,0.003831,0.000015,0.011893,0.000914,0.135379,0.086146,0.025213,0.002730,0.000012,0.011177,0.000875,0.126210,1.341233,113.801506,127.457790,113.801506,5.705560,7.999332,7.999332,0.996147,0.669436,0.334545,0.845706,0.946674,0.927105,0.899138,0.015619,0.013353,-0.000257,0.946674,0.927105,0.899138,0.000369,-0.000934 
[25-02-17 01.12.21.344],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,0.715103,0.100433,0.033517,0.004103,0.000015,0.014499,0.000925,0.153576,0.093858,0.027077,0.004631,0.000018,0.011925,0.000874,0.138467,0.081737,0.025299,0.004336,0.000018,0.010705,0.001075,0.123251,0.085101,0.031339,0.004064,0.000019,0.011527,0.001059,0.133176,0.078865,0.026210,0.004314,0.000015,0.011373,0.000934,0.121782,1.403312,113.801506,127.361893,113.801506,5.705560,7.999334,7.999334,0.996002,0.226185,0.334552,0.856135,0.936755,0.928949,0.891702,-0.004063,-0.008733,0.000771,0.936755,0.928949,0.891702,0.001717,0.002419 
[25-02-17 01.13.53.590],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,0.735971,0.101433,0.034231,0.003762,0.000018,0.015007,0.001070,0.155602,0.094413,0.030473,0.004646,0.000017,0.014260,0.000910,0.144799,0.075593,0.025373,0.003430,0.000014,0.010423,0.000929,0.115850,0.086079,0.027310,0.002552,0.000010,0.011292,0.000821,0.128124,0.083056,0.026292,0.003283,0.000013,0.011875,0.000929,0.125510,1.425640,113.801506,127.490063,113.801506,5.705560,7.999426,7.999426,0.996399,0.993876,0.334886,0.587476,0.943481,0.925709,0.891322,0.009211,-0.019510,0.001538,0.943481,0.925709,0.891322,-0.001452,-0.001741 
[25-02-17 01.15.26.172],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,0.704303,0.089668,0.028111,0.003614,0.000012,0.011524,0.000978,0.133979,0.089486,0.027742,0.004632,0.000015,0.012955,0.000978,0.135879,0.077366,0.025739,0.003905,0.000012,0.011216,0.000933,0.119240,0.081171,0.028894,0.003732,0.000018,0.011246,0.000884,0.126011,0.083223,0.026194,0.002509,0.000010,0.012149,0.000836,0.124974,1.362663,113.801506,127.481861,113.801506,5.705560,7.999234,7.999234,0.996063,0.401104,0.334742,0.818109,0.938979,0.928834,0.899694,0.002073,-0.020004,-0.007666,0.938979,0.928834,0.899694,0.000174,0.003894 
[25-02-17 01.17.01.040],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,0.742434,0.106236,0.029686,0.004600,0.000016,0.012989,0.000961,0.154561,0.092300,0.027535,0.003728,0.000015,0.012859,0.000965,0.137487,0.075657,0.024207,0.002518,0.000010,0.011523,0.001008,0.114988,0.091168,0.025432,0.002383,0.000009,0.011368,0.000943,0.131357,0.085145,0.033301,0.004404,0.000016,0.010798,0.000774,0.134512,1.434615,113.801506,127.453201,113.801506,5.705560,7.999246,7.999246,0.995872,0.034681,0.334845,0.649758,0.938630,0.930379,0.901006,0.025215,0.006178,-0.002648,0.938630,0.930379,0.901006,0.000137,-0.005256 
[25-02-17 01.18.33.764],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,0.685499,0.092407,0.032034,0.004158,0.000017,0.011999,0.000984,0.141668,0.092451,0.028829,0.004457,0.000017,0.013100,0.000987,0.139927,0.077793,0.024733,0.002522,0.000010,0.010891,0.000989,0.116988,0.081775,0.029082,0.002746,0.000012,0.010637,0.000994,0.125318,0.091800,0.029296,0.002717,0.000011,0.012135,0.000912,0.136935,1.363265,113.801506,127.289570,113.801506,5.705560,7.999237,7.999237,0.996197,0.801057,0.334918,0.540308,0.940095,0.919939,0.899995,0.008439,-0.003989,-0.028784,0.940095,0.919939,0.899995,-0.001480,-0.002546 
[25-02-17 01.20.08.336],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,0.707622,0.091838,0.028998,0.003798,0.000014,0.013113,0.000888,0.138723,0.090617,0.028743,0.003519,0.000017,0.013152,0.000906,0.137037,0.094642,0.026179,0.002551,0.000011,0.011115,0.000844,0.135398,0.090978,0.027393,0.002655,0.000011,0.012029,0.000935,0.134075,0.086477,0.030379,0.002515,0.000011,0.010759,0.001058,0.131254,1.402437,113.801506,127.511658,113.801506,5.705560,7.999351,7.999351,0.996075,0.437797,0.334993,0.439373,0.939567,0.929485,0.895619,0.006028,-0.010730,-0.019650,0.939567,0.929485,0.895619,0.000612,-0.000029 
[25-02-17 01.21.42.768],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,0.735719,0.094903,0.029294,0.004717,0.000015,0.012228,0.001363,0.142593,0.092487,0.025664,0.003107,0.000017,0.010491,0.000969,0.132803,0.079393,0.027557,0.002962,0.000012,0.011914,0.000991,0.122892,0.083636,0.028777,0.002532,0.000010,0.011777,0.001024,0.127812,0.094112,0.030976,0.004199,0.000033,0.011258,0.001462,0.142111,1.420930,113.801506,127.769901,113.801506,5.705560,7.999110,7.999110,0.996105,0.537419,0.335012,0.415754,0.941230,0.926739,0.893987,-0.010153,-0.002115,0.011322,0.941230,0.926739,0.893987,0.002892,0.000690 
[25-02-17 01.23.16.748],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,0.724949,0.103181,0.041531,0.003700,0.000012,0.014461,0.000968,0.163929,0.101508,0.030988,0.004121,0.000017,0.012889,0.000962,0.150573,0.076884,0.025801,0.002555,0.000010,0.010348,0.001047,0.116704,0.087933,0.023856,0.003120,0.000015,0.012295,0.000938,0.128222,0.088784,0.026732,0.002947,0.000015,0.011292,0.001015,0.130844,1.433397,113.801506,127.416981,113.801506,5.705560,7.999158,7.999158,0.996159,0.702738,0.334507,0.781350,0.939643,0.929154,0.899117,-0.011809,0.003843,0.009693,0.939643,0.929154,0.899117,0.001547,-0.001332 
[25-02-17 01.24.50.398],FF834E94C9D2B7A78569,FF834E94C9D2B7A78769,0C6B1AA48E2F0A5865D0,512,512,1,0.700183,0.089904,0.030309,0.004482,0.000016,0.011670,0.001000,0.137460,0.090130,0.027446,0.003457,0.000012,0.012108,0.001028,0.134254,0.081630,0.025175,0.002730,0.000015,0.012046,0.000986,0.122658,0.087773,0.027202,0.004460,0.000014,0.011258,0.001005,0.131773,0.085971,0.026999,0.002709,0.000011,0.010824,0.000910,0.127486,1.371965,113.801506,127.497089,113.801506,5.705560,7.999297,7.999297,0.995892,0.048508,0.334093,0.240704,0.939280,0.927454,0.888962,-0.000650,-0.003175,0.017930,0.939280,0.927454,0.888962,0.000252,-0.001702 
