script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 04.30.58.249],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,1024,1024,1,2.506078,0.359692,0.116569,0.012377,0.000013,0.049325,0.002422,0.540486,0.359599,0.124744,0.012593,0.000015,0.049199,0.002438,0.548672,0.351433,0.102003,0.011743,0.000019,0.042689,0.002693,0.510660,0.335691,0.111416,0.012977,0.000016,0.047358,0.002946,0.510471,0.330066,0.112893,0.010582,0.000015,0.043011,0.002190,0.498835,5.188905,82.994536,127.501978,82.994536,6.830330,7.999812,7.999812,0.996038,0.181932,0.334696,0.793428,0.911155,0.898846,0.844267,0.012000,-0.013249,0.009806,0.911155,0.898846,0.844267,0.001500,0.001244 
[25-02-17 04.33.23.812],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,1024,1024,1,2.493603,0.361623,0.120099,0.014780,0.000012,0.047751,0.002296,0.546644,0.366247,0.121717,0.017620,0.000015,0.047542,0.002767,0.555995,0.317099,0.103978,0.013003,0.000015,0.044030,0.002081,0.480287,0.340638,0.109772,0.011558,0.000014,0.043716,0.002295,0.508072,0.333880,0.108429,0.014847,0.000016,0.043442,0.002292,0.502992,5.162119,82.994536,127.482682,82.994536,6.830330,7.999826,7.999826,0.995980,0.031230,0.334380,0.268299,0.913798,0.897822,0.848928,-0.008014,0.003039,0.016274,0.913798,0.897822,0.848928,-0.000357,0.001595 
[25-02-17 04.35.49.453],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,1024,1024,1,2.499539,0.373560,0.127137,0.013043,0.000015,0.050240,0.004022,0.568116,0.362250,0.120523,0.017614,0.000015,0.048377,0.002500,0.551360,0.318263,0.106013,0.012018,0.000015,0.046063,0.002202,0.484663,0.335883,0.102430,0.011557,0.000013,0.044198,0.002304,0.496459,0.323124,0.109026,0.011039,0.000011,0.045189,0.002033,0.490494,5.169233,82.994536,127.595600,82.994536,6.830330,7.999807,7.999807,0.996106,0.580637,0.334690,0.811902,0.906551,0.897031,0.860194,0.002347,-0.008818,0.008962,0.906551,0.897031,0.860194,-0.000185,0.001072 
[25-02-17 04.38.16.635],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,1024,1024,1,2.461715,0.368791,0.117806,0.014406,0.000018,0.049818,0.003370,0.554305,0.372703,0.116730,0.016858,0.000017,0.050273,0.002459,0.559125,0.339455,0.107263,0.012913,0.000015,0.043940,0.002272,0.505927,0.338836,0.110126,0.012001,0.000013,0.043790,0.002505,0.507344,0.340381,0.110188,0.011003,0.000012,0.044926,0.002710,0.509288,5.172250,82.994536,127.502363,82.994536,6.830330,7.999850,7.999850,0.996109,0.598896,0.334681,0.844883,0.907590,0.905875,0.855618,-0.001777,0.010550,0.023463,0.907590,0.905875,0.855618,-0.000669,0.000091 
[25-02-17 04.40.43.368],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,1024,1024,1,2.486263,0.367657,0.118628,0.017112,0.000018,0.048750,0.002417,0.554671,0.359390,0.116870,0.014901,0.000013,0.048983,0.002624,0.542876,0.350320,0.103248,0.012140,0.000016,0.045714,0.002413,0.513930,0.311991,0.105787,0.010282,0.000011,0.043692,0.002539,0.474384,0.333754,0.106777,0.010717,0.000020,0.045765,0.002471,0.499594,5.143504,82.994536,127.509614,82.994536,6.830330,7.999826,7.999826,0.996001,0.064432,0.334677,0.858524,0.912550,0.908369,0.862382,0.022723,-0.020701,-0.000341,0.912550,0.908369,0.862382,-0.000798,-0.000789 
[25-02-17 04.43.10.378],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,1024,1024,1,2.494660,0.370610,0.113461,0.015133,0.000017,0.049071,0.002534,0.550911,0.365065,0.113240,0.015395,0.000012,0.048886,0.002462,0.545147,0.334035,0.102561,0.012782,0.000013,0.043480,0.002885,0.495838,0.345470,0.107739,0.010359,0.000013,0.045719,0.002413,0.511791,0.337320,0.110788,0.012113,0.000017,0.046183,0.002095,0.508594,5.179835,82.994536,127.653342,82.994536,6.830330,7.999843,7.999843,0.996081,0.419363,0.334873,0.304235,0.910817,0.902528,0.864085,-0.014445,0.001128,-0.012523,0.910817,0.902528,0.864085,-0.000435,0.000691 
[25-02-17 04.45.37.453],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,1024,1024,1,2.475946,0.371741,0.112990,0.017633,0.000014,0.047373,0.002779,0.552624,0.365740,0.114850,0.017880,0.000018,0.051683,0.002534,0.552799,0.346402,0.103412,0.010629,0.000013,0.043034,0.003908,0.507479,0.321655,0.112652,0.011250,0.000021,0.047402,0.002253,0.495317,0.329109,0.108864,0.011581,0.000014,0.044737,0.002594,0.496990,5.152617,82.994536,127.485435,82.994536,6.830330,7.999831,7.999831,0.996085,0.443974,0.334600,0.878917,0.912101,0.904013,0.856248,0.013273,0.002502,0.005048,0.912101,0.904013,0.856248,0.000498,0.000461 
[25-02-17 04.48.02.946],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,1024,1024,1,2.514486,0.355136,0.113380,0.016890,0.000017,0.050000,0.003032,0.538536,0.356867,0.117477,0.016358,0.000019,0.053536,0.002430,0.546775,0.337704,0.110544,0.011365,0.000012,0.046017,0.002220,0.507940,0.331449,0.106573,0.010888,0.000021,0.044789,0.002823,0.496629,0.325136,0.113988,0.011881,0.000014,0.044322,0.002915,0.498335,5.175207,82.994536,127.566957,82.994536,6.830330,7.999809,7.999809,0.996117,0.646443,0.334466,0.464377,0.902160,0.891498,0.862500,-0.010370,0.023065,0.015265,0.902160,0.891498,0.862500,0.000215,-0.000778 
[25-02-17 04.50.29.513],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,1024,1024,1,2.528945,0.367757,0.121288,0.016647,0.000021,0.049536,0.002425,0.557787,0.367670,0.119164,0.017642,0.000016,0.050539,0.002732,0.557849,0.319380,0.106033,0.011813,0.000015,0.046364,0.002537,0.486221,0.326068,0.107067,0.012782,0.000013,0.043349,0.002719,0.492075,0.337912,0.107783,0.012067,0.000012,0.047408,0.003455,0.508722,5.201605,82.994536,127.620586,82.994536,6.830330,7.999828,7.999828,0.996128,0.713487,0.334490,0.528109,0.917000,0.904697,0.863113,-0.004203,-0.020001,0.012734,0.917000,0.904697,0.863113,-0.000394,-0.000324 
[25-02-17 04.52.56.375],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,1024,1024,1,2.473507,0.363818,0.112484,0.017448,0.000018,0.046929,0.002699,0.543488,0.348893,0.116935,0.017266,0.000019,0.048817,0.002395,0.534414,0.336503,0.101475,0.012578,0.000019,0.042667,0.002509,0.495852,0.333481,0.106922,0.011893,0.000012,0.042994,0.002409,0.497784,0.329379,0.111140,0.011121,0.000014,0.045032,0.002301,0.499064,5.121170,82.994536,127.511469,82.994536,6.830330,7.999830,7.999830,0.996086,0.450165,0.334776,0.543567,0.907348,0.907117,0.858760,-0.022296,0.004883,0.021126,0.907348,0.907117,0.858760,-0.001575,-0.000229 
