script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 03.43.31.357],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,0.659912,0.082294,0.029904,0.003495,0.000020,0.011760,0.000913,0.128464,0.081558,0.030086,0.003913,0.000013,0.010914,0.000842,0.127391,0.074021,0.030528,0.002630,0.000010,0.010418,0.000808,0.118465,0.087638,0.026169,0.002518,0.000009,0.010339,0.000692,0.127425,0.085562,0.028827,0.002478,0.000008,0.011400,0.000802,0.129133,1.305990,116.118458,127.718895,116.118458,6.107418,7.999261,7.999261,0.995983,0.181932,0.334556,0.863254,0.975750,0.968802,0.956069,-0.017714,0.006553,-0.019947,0.975750,0.968802,0.956069,-0.000691,0.001494 
[26-02-17 03.44.55.939],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,0.673086,0.089084,0.029125,0.003644,0.000014,0.010641,0.000817,0.133386,0.071281,0.027331,0.002803,0.000011,0.011582,0.000848,0.113923,0.091561,0.028361,0.002604,0.000011,0.011393,0.000606,0.134601,0.087329,0.028611,0.002573,0.000010,0.012224,0.000663,0.131470,0.083126,0.028526,0.003827,0.000011,0.012547,0.000883,0.128987,1.334893,116.118458,127.421661,116.118458,6.107418,7.999218,7.999218,0.996147,0.669436,0.334345,0.530313,0.976862,0.968245,0.953292,0.018397,0.011445,0.007022,0.976862,0.968245,0.953292,-0.000758,-0.000620 
[26-02-17 03.46.20.424],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,0.685790,0.094829,0.027775,0.004252,0.000017,0.011807,0.000682,0.139434,0.093554,0.028357,0.004581,0.000019,0.013448,0.000838,0.140878,0.100649,0.027557,0.002478,0.000010,0.010355,0.000665,0.141770,0.084461,0.025733,0.003396,0.000018,0.011651,0.000822,0.126144,0.082060,0.026666,0.002991,0.000012,0.010944,0.000824,0.123560,1.376675,116.118458,127.685909,116.118458,6.107418,7.999192,7.999192,0.996002,0.226185,0.334730,0.837555,0.975264,0.961986,0.954008,0.000742,0.012690,-0.002776,0.975264,0.961986,0.954008,0.002601,0.001274 
[26-02-17 03.47.45.209],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,0.690558,0.092609,0.029611,0.004517,0.000015,0.012832,0.000674,0.140320,0.095761,0.030350,0.004418,0.000015,0.015308,0.000684,0.146619,0.092084,0.026842,0.002545,0.000009,0.011149,0.000840,0.133539,0.096439,0.027542,0.003094,0.000015,0.010923,0.000721,0.138794,0.086575,0.028243,0.002749,0.000012,0.010594,0.000682,0.128910,1.398534,116.118458,127.362144,116.118458,6.107418,7.999310,7.999310,0.996399,0.993876,0.334693,0.900108,0.976384,0.965586,0.957313,-0.007308,-0.008175,-0.015128,0.976384,0.965586,0.957313,-0.000968,-0.002509 
[26-02-17 03.49.11.515],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,0.669481,0.090069,0.032327,0.004521,0.000015,0.012271,0.001214,0.140485,0.094942,0.035007,0.004407,0.000018,0.015093,0.003371,0.152924,0.103112,0.029633,0.004313,0.000019,0.014226,0.000825,0.152213,0.102208,0.035163,0.004792,0.000021,0.014604,0.000705,0.157587,0.108358,0.031860,0.004882,0.000021,0.013233,0.000636,0.159066,1.452395,116.118458,127.589775,116.118458,6.107418,7.999264,7.999264,0.996063,0.401104,0.335334,0.130493,0.977029,0.970175,0.953459,0.007610,-0.005974,0.018104,0.977029,0.970175,0.953459,0.001472,-0.000583 
[26-02-17 03.50.36.641],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,0.677393,0.095519,0.028768,0.004321,0.000023,0.013165,0.001098,0.143066,0.094747,0.029401,0.004427,0.000017,0.012767,0.000727,0.142165,0.093713,0.024963,0.002521,0.000009,0.010389,0.000831,0.132490,0.088166,0.025601,0.002392,0.000020,0.012074,0.000737,0.129043,0.089593,0.027760,0.002817,0.000016,0.009824,0.000675,0.130744,1.373311,116.118458,127.525242,116.118458,6.107418,7.999364,7.999364,0.995872,0.034681,0.334774,0.764332,0.978645,0.969632,0.947916,0.023945,0.003445,0.009298,0.978645,0.969632,0.947916,-0.000021,0.001369 
[26-02-17 03.52.01.539],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,0.661030,0.095514,0.035775,0.004998,0.000017,0.013560,0.000727,0.150663,0.094613,0.030610,0.004341,0.000017,0.013386,0.000769,0.143815,0.090922,0.029259,0.002652,0.000012,0.011795,0.000696,0.135410,0.094553,0.029238,0.003410,0.000013,0.011817,0.000759,0.139870,0.085894,0.029076,0.002840,0.000010,0.011485,0.000799,0.130157,1.378598,116.118458,127.550591,116.118458,6.107418,7.999428,7.999428,0.996197,0.801057,0.334614,0.962720,0.975404,0.970098,0.956843,0.010158,-0.004781,-0.014779,0.975404,0.970098,0.956843,-0.002116,-0.000625 
[26-02-17 03.53.26.493],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,0.703378,0.107167,0.035652,0.002805,0.000018,0.015298,0.001195,0.162201,0.096898,0.034043,0.004151,0.000016,0.014148,0.000673,0.150001,0.093940,0.027444,0.003025,0.000015,0.011319,0.000686,0.136508,0.089286,0.028171,0.002541,0.000010,0.011797,0.000732,0.132596,0.085907,0.027628,0.002825,0.000013,0.010841,0.000787,0.128065,1.431712,116.118458,127.474010,116.118458,6.107418,7.999285,7.999285,0.996075,0.437797,0.334792,0.735198,0.977480,0.967139,0.958966,-0.000912,-0.013791,0.001506,0.977480,0.967139,0.958966,-0.000541,-0.000897 
[26-02-17 03.54.51.698],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,0.704463,0.097735,0.028313,0.004500,0.000016,0.013113,0.000764,0.144533,0.090996,0.035356,0.004163,0.000017,0.015732,0.001098,0.147450,0.097429,0.025109,0.003771,0.000014,0.011044,0.000648,0.138086,0.088091,0.029791,0.003589,0.000019,0.013298,0.000747,0.135604,0.082143,0.031626,0.002562,0.000009,0.010699,0.000659,0.127755,1.416143,116.118458,127.476471,116.118458,6.107418,7.999223,7.999223,0.996105,0.537419,0.335171,0.246382,0.978606,0.968410,0.961616,-0.011867,-0.008942,-0.011724,0.978606,0.968410,0.961616,0.001767,0.000289 
[26-02-17 03.56.16.125],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,0.657904,0.091330,0.029548,0.002811,0.000021,0.015401,0.001152,0.140342,0.099141,0.028697,0.003888,0.000012,0.012551,0.000735,0.145095,0.091635,0.025033,0.004329,0.000015,0.012062,0.000746,0.133897,0.086614,0.027747,0.002848,0.000012,0.011454,0.001071,0.129824,0.092058,0.027142,0.003294,0.000013,0.011328,0.000807,0.134705,1.360163,116.118458,127.693489,116.118458,6.107418,7.999236,7.999236,0.996159,0.702738,0.334283,0.446106,0.977768,0.969304,0.953460,-0.015131,0.012344,0.014866,0.977768,0.969304,0.953460,0.000522,-0.000252 
