script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 22.35.05.034],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F1D7A,512,512,1,0.714322,0.090545,0.029801,0.004507,0.000015,0.012639,0.001298,0.138878,0.098061,0.030193,0.003755,0.000014,0.012952,0.000786,0.145835,0.087724,0.026265,0.002557,0.000015,0.012164,0.000905,0.129689,0.085303,0.026915,0.002554,0.000010,0.010788,0.000795,0.126429,0.082339,0.025723,0.002665,0.000011,0.012176,0.001088,0.124079,1.397879,180.571754,127.453045,180.571754,6.993994,7.999243,7.999243,0.995983,0.181932,0.335411,0.093483,0.897730,0.858969,0.804400,-0.013505,0.004849,0.000017,0.897730,0.858969,0.804400,-0.000065,0.000959 
[24-02-17 22.36.32.089],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDADD1C1,512,512,1,0.688429,0.094372,0.031322,0.004417,0.000013,0.011825,0.000951,0.142967,0.097706,0.029330,0.005039,0.000017,0.012029,0.001058,0.145255,0.075278,0.027578,0.002811,0.000012,0.010697,0.001174,0.117617,0.085592,0.024526,0.003785,0.000016,0.011423,0.000795,0.126209,0.081638,0.032813,0.002855,0.000011,0.011391,0.001042,0.129815,1.368801,180.571754,127.588566,180.571754,6.993994,7.999269,7.999269,0.996147,0.669436,0.334749,0.806458,0.902762,0.874630,0.809584,0.007739,0.022213,0.001857,0.902762,0.874630,0.809584,-0.002032,0.001560 
[24-02-17 22.37.59.359],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461A481,512,512,1,0.676202,0.088214,0.028159,0.003312,0.000012,0.010597,0.000902,0.131258,0.082126,0.027464,0.002836,0.000015,0.011240,0.001126,0.124884,0.075798,0.027564,0.003626,0.000017,0.012722,0.000800,0.120591,0.086082,0.026648,0.003379,0.000012,0.010924,0.000924,0.128028,0.080528,0.026637,0.002578,0.000012,0.010686,0.000961,0.121454,1.319217,180.571754,127.518944,180.571754,6.993994,7.999337,7.999337,0.996002,0.226185,0.335183,0.235923,0.901066,0.866114,0.821319,-0.001979,0.015271,-0.002858,0.901066,0.866114,0.821319,0.000939,0.000503 
[24-02-17 22.39.27.340],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03D261,512,512,1,0.678803,0.097415,0.030451,0.003639,0.000015,0.011747,0.000786,0.144128,0.098224,0.030028,0.004169,0.000017,0.011909,0.000941,0.145359,0.084933,0.024758,0.003641,0.000015,0.011111,0.000957,0.125473,0.088570,0.028000,0.002871,0.000013,0.011001,0.000916,0.131440,0.088326,0.027902,0.002518,0.000010,0.011464,0.000768,0.131049,1.372673,180.571754,127.204479,180.571754,6.993994,7.999246,7.999246,0.996399,0.993876,0.334262,0.419212,0.899207,0.861053,0.804268,-0.010393,-0.010725,0.017537,0.899207,0.861053,0.804268,0.000297,0.002967 
[24-02-17 22.40.54.802],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266E112,512,512,1,0.673715,0.095236,0.028915,0.003766,0.000012,0.011907,0.001304,0.141201,0.091701,0.028372,0.004617,0.000017,0.013448,0.000850,0.139076,0.082876,0.029582,0.004229,0.000024,0.010334,0.000922,0.128034,0.086863,0.029665,0.002883,0.000010,0.010027,0.000780,0.130287,0.084207,0.027791,0.002802,0.000012,0.010819,0.000842,0.126542,1.355592,180.571754,127.565182,180.571754,6.993994,7.999302,7.999302,0.996063,0.401104,0.334935,0.517141,0.900468,0.864193,0.799144,-0.002571,-0.001418,-0.012116,0.900468,0.864193,0.799144,0.004101,0.002843 
[24-02-17 22.42.23.430],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C824329799C3,512,512,1,0.691484,0.097040,0.028070,0.004429,0.000017,0.012172,0.000836,0.142638,0.100501,0.031177,0.004427,0.000016,0.011821,0.000825,0.148837,0.081612,0.032606,0.004031,0.000013,0.011398,0.000783,0.130532,0.082677,0.029356,0.002891,0.000013,0.010371,0.001007,0.126371,0.091842,0.029446,0.003950,0.000015,0.012883,0.001277,0.139479,1.396801,180.571754,127.533142,180.571754,6.993994,7.999305,7.999305,0.995872,0.034681,0.334868,0.615187,0.888905,0.868010,0.807196,0.035617,0.006725,-0.004122,0.888905,0.868010,0.807196,-0.002286,-0.000837 
[24-02-17 22.43.51.541],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B04DDB,512,512,1,0.664662,0.097524,0.029703,0.003526,0.000017,0.012795,0.000892,0.144528,0.098127,0.030705,0.003679,0.000013,0.011408,0.000829,0.144830,0.079238,0.027933,0.004240,0.000031,0.012833,0.000771,0.125123,0.083955,0.027782,0.004269,0.000017,0.012350,0.000839,0.129299,0.079916,0.026823,0.004430,0.000017,0.013221,0.000799,0.125280,1.353361,180.571754,127.386570,180.571754,6.993994,7.999311,7.999311,0.996197,0.801057,0.334475,0.729206,0.894927,0.850562,0.805303,0.009754,0.010666,0.003707,0.894927,0.850562,0.805303,0.001147,-0.001463 
[24-02-17 22.45.19.574],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3A215,512,512,1,0.670356,0.096026,0.029283,0.004518,0.000014,0.011834,0.001398,0.143153,0.090012,0.033447,0.004416,0.000015,0.011670,0.000909,0.140545,0.092481,0.024969,0.004108,0.000015,0.010641,0.000830,0.133114,0.083795,0.028648,0.002695,0.000010,0.010505,0.000724,0.126432,0.078859,0.028012,0.002836,0.000012,0.011031,0.000810,0.121625,1.353119,180.571754,127.282623,180.571754,6.993994,7.999387,7.999387,0.996075,0.437797,0.334516,0.795700,0.902484,0.845202,0.796089,-0.010814,0.001843,-0.014112,0.902484,0.845202,0.796089,-0.000128,0.001816 
[24-02-17 22.46.47.074],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1C001,512,512,1,0.676080,0.098260,0.029710,0.004266,0.000017,0.012668,0.000830,0.145830,0.094560,0.033204,0.003829,0.000021,0.011874,0.000919,0.144478,0.081686,0.026823,0.002772,0.000013,0.011931,0.000715,0.124004,0.086919,0.029323,0.002893,0.000016,0.011933,0.000801,0.131953,0.089889,0.027639,0.002512,0.000009,0.010719,0.000814,0.131638,1.372439,180.571754,127.152950,180.571754,6.993994,7.999384,7.999384,0.996105,0.537419,0.335002,0.428289,0.894141,0.858499,0.797621,-0.009490,-0.000921,0.005700,0.894141,0.858499,0.797621,-0.000900,0.000526 
[24-02-17 22.48.15.392],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A6DA1,512,512,1,0.676550,0.096968,0.026714,0.002798,0.000013,0.011322,0.001274,0.139156,0.090146,0.028999,0.004134,0.000017,0.011237,0.000910,0.135522,0.078789,0.026972,0.002614,0.000015,0.010747,0.000923,0.120122,0.101339,0.029046,0.002559,0.000010,0.012550,0.000691,0.146250,0.081397,0.027864,0.003273,0.000012,0.011036,0.000725,0.124367,1.360133,180.571754,127.590031,180.571754,6.993994,7.999270,7.999270,0.996159,0.702738,0.334019,0.182192,0.888341,0.858388,0.795529,-0.002000,-0.001989,0.005781,0.888341,0.858388,0.795529,-0.002606,-0.000542 
