script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[20-02-17 09.04.41.120],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,256,256,3,2.754939,0.048271,0.018854,0.001889,0.000010,0.008049,0.000683,0.077814,0.054004,0.018735,0.003182,0.000013,0.007547,0.000488,0.084022,0.054886,0.017911,0.001904,0.000012,0.008291,0.000617,0.083670,0.062433,0.020800,0.002175,0.000010,0.007490,0.000573,0.093533,0.065992,0.021767,0.003031,0.000015,0.008964,0.000506,0.100337,3.207452,75.826752,52.559174,46.304993,127.128372,127.106796,126.890305,75.826752,52.559174,46.304993,6.898139,7.998946,6.898139,6.420046,6.445678,6.380712,7.997131,7.997342,7.996807,6.420046,6.445678,6.380712,0.996236,0.844313,0.335529,0.094198,0.996201,0.669436,0.335793,0.210305,0.996185,0.646443,0.334749,0.901953,0.996323,0.826221,0.336043,0.127774,0.964803,0.963714,0.946052,0.011660,-0.013407,-0.009744,0.964803,0.963714,0.946052,0.970309,0.969491,0.954608,0.965430,0.968922,0.956791,0.952689,0.952293,0.933174,-0.002053,0.028730,0.008303,-0.008193,-0.000373,-0.031656,-0.008968,-0.008709,-0.011554,0.970309,0.969491,0.954608,0.965430,0.968922,0.956791,0.952689,0.952293,0.933174,0.000498,-0.007165,-0.001757,-0.001998,-0.001998,0.000920 
[20-02-17 09.07.50.063],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,256,256,3,2.756047,0.054211,0.025445,0.002547,0.000012,0.010756,0.000655,0.093693,0.059322,0.024891,0.001871,0.000009,0.009226,0.000538,0.095913,0.053860,0.019634,0.002073,0.000009,0.008245,0.000645,0.084517,0.060484,0.020493,0.003137,0.000012,0.008304,0.000621,0.093105,0.070291,0.021571,0.003275,0.000015,0.010056,0.000670,0.105946,3.242013,75.826752,52.559174,46.304993,127.540634,128.004196,127.496109,75.826752,52.559174,46.304993,6.898139,7.999030,6.898139,6.420046,6.445678,6.380712,7.997027,7.997245,7.996953,6.420046,6.445678,6.380712,0.995692,0.002143,0.334510,0.814860,0.995895,0.207796,0.333285,0.144126,0.995331,0.000871,0.334339,0.748187,0.995850,0.158182,0.335907,0.168806,0.968073,0.954414,0.945569,-0.000578,0.000981,-0.003183,0.968073,0.954414,0.945569,0.971643,0.971840,0.960736,0.958416,0.958313,0.946511,0.950580,0.949196,0.936931,0.002197,-0.002497,-0.001433,-0.003715,-0.002589,0.009245,0.005325,0.004637,-0.019509,0.971643,0.971840,0.960736,0.958416,0.958313,0.946511,0.950580,0.949196,0.936931,-0.002124,0.002737,-0.006189,-0.001374,-0.001374,-0.007475 
[20-02-17 09.11.06.074],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,256,256,3,2.914021,0.078242,0.023686,0.003028,0.000015,0.009606,0.000709,0.115361,0.073610,0.027750,0.004512,0.000032,0.010462,0.000671,0.117123,0.077630,0.029518,0.003747,0.000020,0.013491,0.000694,0.125188,0.109903,0.022943,0.001900,0.000010,0.008094,0.000665,0.143582,0.063809,0.021124,0.002335,0.000012,0.008296,0.000641,0.096295,3.531042,75.826752,52.559174,46.304993,127.174454,127.408157,127.695999,75.826752,52.559174,46.304993,6.898139,7.999112,6.898139,6.420046,6.445678,6.380712,7.997610,7.997573,7.997187,6.420046,6.445678,6.380712,0.996012,0.281470,0.334583,0.921814,0.996124,0.549835,0.333848,0.394571,0.995972,0.308193,0.334551,0.927579,0.995941,0.265584,0.335349,0.439967,0.966669,0.963451,0.939508,-0.004202,-0.004800,0.010274,0.966669,0.963451,0.939508,0.972671,0.970643,0.956693,0.964360,0.968986,0.957006,0.941926,0.943677,0.932921,-0.004138,-0.018988,0.010521,-0.003231,-0.014063,0.002894,0.006424,0.020284,0.004113,0.972671,0.970643,0.956693,0.964360,0.968986,0.957006,0.941926,0.943677,0.932921,-0.003733,0.003038,0.000506,-0.001851,-0.001851,-0.000795 
[20-02-17 09.14.12.823],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,256,256,3,2.946044,0.057064,0.018778,0.001916,0.000009,0.008880,0.000613,0.087311,0.058089,0.019810,0.002287,0.000011,0.008405,0.000700,0.089373,0.063061,0.019931,0.001971,0.000015,0.009077,0.000600,0.094726,0.064077,0.021605,0.002983,0.000012,0.009257,0.000541,0.098534,0.086027,0.025167,0.001903,0.000011,0.008430,0.000660,0.122269,3.452089,75.826752,52.559174,46.304993,127.660507,127.315109,127.737137,75.826752,52.559174,46.304993,6.898139,7.999095,6.898139,6.420046,6.445678,6.380712,7.996974,7.997303,7.997380,6.420046,6.445678,6.380712,0.996119,0.571728,0.335004,0.489350,0.996246,0.734416,0.335155,0.573731,0.996292,0.792204,0.334734,0.914883,0.995819,0.129828,0.335123,0.597502,0.967757,0.963922,0.944177,0.004675,-0.007084,-0.001600,0.967757,0.963922,0.944177,0.972303,0.971407,0.959562,0.966472,0.970317,0.954977,0.947995,0.947633,0.936903,0.008082,0.009450,-0.003508,-0.008400,-0.013870,0.001019,-0.008990,-0.013235,0.017426,0.972303,0.971407,0.959562,0.966472,0.970317,0.954977,0.947995,0.947633,0.936903,0.006190,0.006434,-0.001875,0.000506,0.000506,-0.001754 
[20-02-17 09.17.33.202],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,256,256,3,2.749421,0.062352,0.020196,0.001907,0.000009,0.011038,0.000713,0.096271,0.061818,0.022123,0.001883,0.000009,0.009678,0.000580,0.096135,0.061979,0.020527,0.002064,0.000009,0.010594,0.000689,0.095919,0.066173,0.023583,0.001950,0.000010,0.007885,0.000591,0.100245,0.066143,0.022268,0.001909,0.000009,0.007817,0.000500,0.098689,3.249772,75.826752,52.559174,46.304993,127.571335,127.199646,127.922424,75.826752,52.559174,46.304993,6.898139,7.998977,6.898139,6.420046,6.445678,6.380712,7.997027,7.997255,7.996802,6.420046,6.445678,6.380712,0.996145,0.641156,0.334053,0.274729,0.996155,0.598896,0.333838,0.388061,0.995911,0.226185,0.334627,0.992459,0.996368,0.870172,0.333693,0.308098,0.968150,0.960067,0.944151,-0.010304,0.002169,0.001506,0.968150,0.960067,0.944151,0.973130,0.971957,0.959364,0.962076,0.965708,0.952418,0.946690,0.947688,0.938075,0.012955,-0.026818,-0.017048,0.004102,-0.003276,0.005681,-0.016951,0.019814,0.001655,0.973130,0.971957,0.959364,0.962076,0.965708,0.952418,0.946690,0.947688,0.938075,0.004307,0.000022,-0.003769,-0.001809,-0.001809,-0.004719 
[20-02-17 09.20.42.409],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,256,256,3,2.878570,0.068774,0.022602,0.003105,0.000018,0.010833,0.000704,0.106118,0.056952,0.023295,0.001904,0.000010,0.012524,0.000683,0.095429,0.061902,0.020737,0.002217,0.000009,0.011131,0.000667,0.096716,0.071908,0.022975,0.002125,0.000010,0.009874,0.000496,0.107439,0.070822,0.027532,0.002117,0.000009,0.011098,0.000575,0.112208,3.410336,75.826752,52.559174,46.304993,127.267746,127.429733,127.603851,75.826752,52.559174,46.304993,6.898139,7.999045,6.898139,6.420046,6.445678,6.380712,7.997142,7.997499,7.996964,6.420046,6.445678,6.380712,0.995931,0.123644,0.333904,0.170740,0.995895,0.207796,0.333850,0.395470,0.995987,0.330564,0.334840,0.825234,0.995911,0.226185,0.333024,0.081213,0.965804,0.959376,0.945008,0.013058,0.008428,0.009573,0.965804,0.959376,0.945008,0.972013,0.969340,0.956060,0.963328,0.964885,0.949913,0.948075,0.948529,0.938420,0.009197,0.013729,0.016247,0.005675,0.006755,0.012854,0.004640,0.007513,0.016567,0.972013,0.969340,0.956060,0.963328,0.964885,0.949913,0.948075,0.948529,0.938420,-0.006651,-0.002017,0.002781,0.001878,0.001878,-0.002467 
[20-02-17 09.23.50.522],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,256,256,3,2.880696,0.073911,0.023366,0.003028,0.000018,0.012185,0.000644,0.113232,0.074754,0.022924,0.002138,0.000018,0.009773,0.000662,0.110338,0.077131,0.029474,0.004004,0.000020,0.010207,0.000710,0.121629,0.082495,0.024985,0.003166,0.000018,0.009621,0.000611,0.120976,0.077912,0.021013,0.002262,0.000011,0.007808,0.000507,0.109583,3.473361,75.826752,52.559174,46.304993,127.299301,127.830063,127.501785,75.826752,52.559174,46.304993,6.898139,7.998972,6.898139,6.420046,6.445678,6.380712,7.997296,7.997145,7.996975,6.420046,6.445678,6.380712,0.996140,0.627559,0.334101,0.316789,0.996185,0.646443,0.333695,0.308898,0.996094,0.500000,0.334154,0.602499,0.996140,0.574510,0.334455,0.844946,0.967414,0.963221,0.947635,0.005721,0.004242,-0.002160,0.967414,0.963221,0.947635,0.973719,0.971590,0.956933,0.964674,0.968733,0.956257,0.950886,0.951362,0.940658,0.013594,-0.007358,0.010926,-0.006615,0.015690,0.003651,-0.012343,-0.007008,0.012872,0.973719,0.971590,0.956933,0.964674,0.968733,0.956257,0.950886,0.951362,0.940658,-0.006206,-0.002577,-0.001911,-0.003684,-0.003684,0.000141 
[20-02-17 09.27.16.147],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,256,256,3,3.132233,0.057280,0.021776,0.002532,0.000013,0.008089,0.000637,0.090394,0.057306,0.017208,0.002223,0.000014,0.008602,0.000570,0.085971,0.054181,0.019719,0.001964,0.000014,0.010049,0.000890,0.086882,0.070144,0.035904,0.003393,0.000018,0.010302,0.000645,0.120479,0.088568,0.021579,0.002620,0.000019,0.010553,0.000651,0.124058,3.654947,75.826752,52.559174,46.304993,127.396606,127.551208,127.691681,75.826752,52.559174,46.304993,6.898139,7.999088,6.898139,6.420046,6.445678,6.380712,7.997711,7.996978,7.997213,6.420046,6.445678,6.380712,0.996129,0.599899,0.334504,0.805560,0.996185,0.646443,0.335024,0.674097,0.995987,0.330564,0.334764,0.889611,0.996216,0.691807,0.333724,0.324287,0.965652,0.960990,0.945832,0.006073,0.001399,-0.007948,0.965652,0.960990,0.945832,0.971905,0.969487,0.955565,0.962154,0.966370,0.954446,0.946848,0.951132,0.939515,-0.014409,-0.000801,0.033429,-0.007930,0.009701,0.002428,0.004164,0.013525,-0.041533,0.971905,0.969487,0.955565,0.962154,0.966370,0.954446,0.946848,0.951132,0.939515,-0.006631,0.005556,0.004494,-0.001710,-0.001710,-0.002873 
[20-02-17 09.30.24.761],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,256,256,3,2.852301,0.060067,0.020521,0.001949,0.000009,0.010716,0.000620,0.093934,0.054022,0.019245,0.001974,0.000014,0.008136,0.000764,0.084229,0.055100,0.017925,0.002115,0.000016,0.010777,0.000567,0.086558,0.073048,0.021024,0.002068,0.000015,0.008682,0.000586,0.105485,0.083355,0.030194,0.003485,0.000015,0.010184,0.000740,0.128040,3.362500,75.826752,52.559174,46.304993,126.785797,127.439240,127.831375,75.826752,52.559174,46.304993,6.898139,7.999140,6.898139,6.420046,6.445678,6.380712,7.997120,7.997287,7.997313,6.420046,6.445678,6.380712,0.995763,0.009385,0.333859,0.145512,0.995789,0.105203,0.334424,0.819140,0.996063,0.450165,0.334251,0.677599,0.995438,0.003543,0.332901,0.060555,0.971359,0.963351,0.945156,-0.010425,-0.014834,0.008915,0.971359,0.963351,0.945156,0.975201,0.975921,0.962956,0.967036,0.968259,0.954758,0.947566,0.948638,0.939264,-0.034773,-0.014468,0.017966,-0.004050,-0.021860,-0.018591,0.001098,0.002993,0.022653,0.975201,0.975921,0.962956,0.967036,0.968259,0.954758,0.947566,0.948638,0.939264,-0.005084,-0.000650,-0.003468,-0.001236,-0.001236,0.004631 
[20-02-17 09.33.33.797],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,256,256,3,2.852576,0.065884,0.021918,0.001902,0.000010,0.009331,0.000523,0.099616,0.057903,0.018964,0.002402,0.000010,0.008564,0.000694,0.088593,0.053390,0.018383,0.003157,0.000015,0.009740,0.000631,0.085388,0.057780,0.019750,0.002818,0.000011,0.008436,0.000820,0.089682,0.060898,0.020788,0.002344,0.000012,0.008233,0.000657,0.092997,3.321453,75.826752,52.559174,46.304993,127.693298,127.632294,127.146164,75.826752,52.559174,46.304993,6.898139,7.999213,6.898139,6.420046,6.445678,6.380712,7.997224,7.997497,7.997447,6.420046,6.445678,6.380712,0.996272,0.897141,0.334967,0.534549,0.996597,0.980611,0.334303,0.718893,0.996323,0.826221,0.333941,0.452566,0.995895,0.207796,0.336657,0.028756,0.964646,0.955103,0.944271,0.003292,0.012887,0.009803,0.964646,0.955103,0.944271,0.969732,0.969466,0.954739,0.956162,0.960051,0.949096,0.949202,0.947817,0.935795,0.020455,-0.016725,0.006146,0.041817,0.018625,-0.021782,0.021646,-0.008341,0.016104,0.969732,0.969466,0.954739,0.956162,0.960051,0.949096,0.949202,0.947817,0.935795,-0.003705,0.000334,-0.004095,-0.000234,-0.000234,0.003460 
