script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 07.23.41.155],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.672606,0.088479,0.032945,0.003527,0.000017,0.012890,0.001631,0.139600,0.082906,0.029984,0.004383,0.000013,0.012157,0.001128,0.130644,0.081960,0.026976,0.002502,0.000010,0.011680,0.001051,0.124238,0.086173,0.027875,0.002562,0.000013,0.011033,0.001137,0.128851,0.089437,0.029504,0.002687,0.000014,0.012601,0.000978,0.135280,4.349599,108.238628,127.477497,108.238628,5.991599,7.999278,7.999278,0.996189,0.783122,0.335171,0.246659,0.880937,0.882818,0.839416,-0.005500,-0.003435,0.013691,0.880937,0.882818,0.839416,-0.000345,-0.003125 
[26-02-17 07.25.12.236],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.673747,0.078142,0.029247,0.004048,0.000015,0.010258,0.001137,0.122914,0.084387,0.031248,0.002822,0.000011,0.012233,0.001130,0.131902,0.079448,0.030083,0.002613,0.000012,0.011224,0.001182,0.124625,0.082645,0.029775,0.003052,0.000015,0.011234,0.001015,0.127809,0.085866,0.031988,0.003357,0.000012,0.010235,0.001156,0.132688,4.331949,108.238628,127.824600,108.238628,5.991599,7.999258,7.999258,0.995907,0.062484,0.334876,0.603402,0.889000,0.872162,0.834168,-0.004249,0.012097,-0.011400,0.889000,0.872162,0.834168,-0.003551,-0.001224 
[26-02-17 07.26.42.588],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.648041,0.079655,0.026495,0.002804,0.000015,0.012359,0.000925,0.122317,0.079389,0.028657,0.002559,0.000009,0.011300,0.000929,0.122910,0.085478,0.027717,0.003281,0.000012,0.011656,0.000940,0.129138,0.087576,0.027825,0.002923,0.000012,0.011612,0.001086,0.131096,0.088952,0.031909,0.004019,0.000013,0.012073,0.001062,0.138087,4.307449,108.238628,127.266197,108.238628,5.991599,7.999233,7.999233,0.995956,0.129828,0.334767,0.776335,0.886861,0.880013,0.829622,-0.002413,0.013083,0.008973,0.886861,0.880013,0.829622,-0.000793,0.000875 
[26-02-17 07.28.14.050],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.699910,0.085751,0.025874,0.002835,0.000014,0.011489,0.001009,0.127051,0.078096,0.028959,0.004020,0.000012,0.011271,0.001018,0.123450,0.076372,0.027985,0.003529,0.000012,0.011913,0.001144,0.121016,0.088970,0.028706,0.002652,0.000010,0.010755,0.000989,0.132147,0.091317,0.029675,0.002391,0.000009,0.010997,0.001277,0.135727,4.358084,108.238628,127.341572,108.238628,5.991599,7.999384,7.999384,0.996098,0.512489,0.334484,0.742919,0.888364,0.878806,0.846991,-0.001058,-0.001627,-0.007274,0.888364,0.878806,0.846991,0.002611,0.003083 
[26-02-17 07.29.45.196],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.694439,0.080239,0.029874,0.002673,0.000012,0.010964,0.001055,0.124879,0.078451,0.029270,0.002976,0.000020,0.011752,0.001164,0.123706,0.079207,0.027808,0.004451,0.000013,0.012257,0.001029,0.124830,0.086588,0.031704,0.004239,0.000044,0.012942,0.001055,0.136663,0.100582,0.035057,0.005129,0.000025,0.013973,0.001010,0.155866,4.379235,108.238628,127.669025,108.238628,5.991599,7.999276,7.999276,0.996262,0.915851,0.334468,0.716740,0.888773,0.878817,0.850295,0.009550,0.000583,-0.018931,0.888773,0.878817,0.850295,-0.001298,0.001062 
[26-02-17 07.31.16.703],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.676645,0.083728,0.026203,0.003665,0.000013,0.011402,0.001133,0.126214,0.079696,0.027286,0.002382,0.000009,0.011541,0.000924,0.121887,0.077497,0.024668,0.002591,0.000014,0.011267,0.001009,0.117100,0.081160,0.029288,0.002572,0.000009,0.010913,0.001185,0.125201,0.091575,0.027195,0.003300,0.000012,0.009818,0.001175,0.133138,4.316681,108.238628,127.454815,108.238628,5.991599,7.999275,7.999275,0.996113,0.562203,0.335065,0.352616,0.883277,0.886235,0.839795,-0.007462,0.001808,-0.020581,0.883277,0.886235,0.839795,-0.002441,-0.001021 
[26-02-17 07.32.47.881],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.712347,0.082217,0.026937,0.002430,0.000008,0.012397,0.001191,0.125241,0.080474,0.027098,0.002833,0.000018,0.011320,0.000934,0.122744,0.078038,0.031037,0.002610,0.000014,0.011126,0.001009,0.123895,0.087683,0.029556,0.003068,0.000013,0.011324,0.001031,0.132757,0.086668,0.027433,0.002835,0.000012,0.010170,0.001080,0.128260,4.361265,108.238628,127.536018,108.238628,5.991599,7.999365,7.999365,0.996193,0.792204,0.334299,0.466574,0.882686,0.870716,0.846988,0.010114,0.009336,0.007658,0.882686,0.870716,0.846988,-0.001363,-0.000579 
[26-02-17 07.34.18.763],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.666146,0.088102,0.029239,0.002716,0.000011,0.011957,0.001167,0.133266,0.084754,0.029726,0.003092,0.000011,0.011834,0.000908,0.130391,0.080616,0.028514,0.004038,0.000014,0.012322,0.000863,0.126435,0.086320,0.030346,0.002575,0.000011,0.012660,0.001129,0.133118,0.093309,0.028669,0.003966,0.000018,0.012691,0.001006,0.139733,4.346293,108.238628,127.581890,108.238628,5.991599,7.999351,7.999351,0.996178,0.754540,0.334919,0.540051,0.882605,0.880501,0.834440,0.013558,-0.011366,-0.011300,0.882605,0.880501,0.834440,0.001404,0.003511 
[26-02-17 07.35.49.355],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.693836,0.079335,0.027680,0.003415,0.000018,0.012235,0.000990,0.123750,0.074596,0.027855,0.002431,0.000009,0.011233,0.001056,0.117236,0.080049,0.026681,0.004396,0.000015,0.010734,0.001043,0.122975,0.087387,0.028531,0.003796,0.000013,0.010899,0.001021,0.131714,0.091964,0.030366,0.002774,0.000016,0.013540,0.001038,0.139757,4.345190,108.238628,127.489841,108.238628,5.991599,7.999336,7.999336,0.995804,0.008664,0.333364,0.005927,0.885161,0.882526,0.833173,-0.000429,-0.001289,-0.000956,0.885161,0.882526,0.833173,-0.001928,-0.000900 
[26-02-17 07.37.20.250],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.775224,0.079657,0.029360,0.002789,0.000012,0.011369,0.001055,0.124317,0.084266,0.029012,0.004461,0.000015,0.012635,0.001175,0.131636,0.090090,0.030695,0.002764,0.000013,0.011703,0.000987,0.136341,0.089798,0.036170,0.002749,0.000011,0.011369,0.001163,0.141323,0.087076,0.029571,0.003630,0.000015,0.012072,0.000901,0.133342,4.458086,108.238628,127.411110,108.238628,5.991599,7.999319,7.999319,0.996216,0.841818,0.335060,0.358363,0.891414,0.872364,0.844005,-0.002118,0.013714,-0.006725,0.891414,0.872364,0.844005,-0.003056,0.000734 
