script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 02.33.51.240],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.476382,0.079932,0.026347,0.002438,0.000009,0.009550,0.000667,0.118995,0.073271,0.025140,0.002643,0.000012,0.011198,0.000682,0.113013,0.083107,0.028852,0.002614,0.000010,0.010950,0.000624,0.126221,0.082029,0.029034,0.002503,0.000009,0.010643,0.000649,0.124931,0.082995,0.027253,0.002780,0.000011,0.010155,0.000641,0.123893,4.101556,132.384727,127.600014,132.384727,5.495740,7.999357,7.999357,0.996189,0.783122,0.335472,0.070414,0.946243,0.935016,0.904910,0.020538,0.005249,-0.007578,0.946243,0.935016,0.904910,-0.001259,-0.000169 
[26-02-17 02.35.15.091],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.652539,0.079944,0.025892,0.002453,0.000010,0.012129,0.000632,0.121113,0.074411,0.025639,0.002447,0.000009,0.010994,0.000594,0.114163,0.075309,0.028403,0.003498,0.000012,0.011835,0.000806,0.119932,0.082381,0.031650,0.002421,0.000010,0.011553,0.000683,0.128760,0.092209,0.027603,0.003518,0.000012,0.011180,0.000618,0.135199,4.289818,132.384727,127.453915,132.384727,5.495740,7.999340,7.999340,0.995907,0.062484,0.335069,0.348174,0.944737,0.933838,0.900572,-0.002663,0.009632,-0.000399,0.944737,0.933838,0.900572,-0.003638,-0.003391 
[26-02-17 02.36.38.601],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.661763,0.076300,0.026235,0.004133,0.000013,0.011263,0.000770,0.118774,0.077010,0.025061,0.002525,0.000010,0.010686,0.000768,0.116111,0.073892,0.023653,0.004085,0.000016,0.011516,0.000711,0.113938,0.085653,0.028935,0.003362,0.000012,0.010649,0.000644,0.129321,0.081615,0.027016,0.002962,0.000010,0.011006,0.000658,0.123323,4.280231,132.384727,127.402164,132.384727,5.495740,7.999293,7.999293,0.995956,0.129828,0.334907,0.556072,0.944622,0.931258,0.904210,-0.006341,0.009377,0.022069,0.944622,0.931258,0.904210,-0.000829,-0.000356 
[26-02-17 02.38.01.784],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.625185,0.080483,0.024297,0.004093,0.000024,0.009950,0.000709,0.119634,0.078069,0.025399,0.003354,0.000012,0.010329,0.000659,0.117883,0.076228,0.027834,0.002882,0.000020,0.010876,0.000769,0.118677,0.084618,0.025971,0.002407,0.000009,0.009880,0.000645,0.123576,0.084540,0.027884,0.004895,0.000017,0.012691,0.000696,0.130795,4.253481,132.384727,127.413002,132.384727,5.495740,7.999319,7.999319,0.996098,0.512489,0.334945,0.503108,0.943050,0.934164,0.892998,0.014448,0.000645,-0.000362,0.943050,0.934164,0.892998,0.002665,0.000790 
[26-02-17 02.39.24.096],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.597205,0.075882,0.024112,0.002423,0.000009,0.012239,0.000673,0.115399,0.074568,0.023091,0.002780,0.000018,0.010631,0.000642,0.111794,0.076143,0.027987,0.003144,0.000011,0.009959,0.000624,0.117931,0.084925,0.026852,0.002805,0.000015,0.012538,0.001168,0.128367,0.079620,0.027039,0.002387,0.000009,0.009472,0.000760,0.119335,4.207525,132.384727,127.185394,132.384727,5.495740,7.999272,7.999272,0.996262,0.915851,0.334369,0.564092,0.946723,0.934559,0.902032,0.014032,-0.010342,-0.003340,0.946723,0.934559,0.902032,-0.002502,0.001214 
[26-02-17 02.40.47.017],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.649664,0.072530,0.024791,0.003065,0.000016,0.011007,0.000635,0.112111,0.082119,0.030556,0.003814,0.000017,0.011190,0.000662,0.128438,0.076748,0.023858,0.003184,0.000011,0.011503,0.000695,0.116065,0.081216,0.027288,0.002451,0.000009,0.010794,0.000665,0.122485,0.090664,0.025898,0.003055,0.000012,0.010841,0.000771,0.131306,4.276093,132.384727,127.669792,132.384727,5.495740,7.999320,7.999320,0.996113,0.562203,0.335043,0.377509,0.947703,0.938681,0.896901,-0.013176,0.008127,-0.014178,0.947703,0.938681,0.896901,-0.002414,-0.001342 
[26-02-17 02.42.09.979],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.505236,0.077206,0.025697,0.003873,0.000023,0.011296,0.000645,0.118816,0.074530,0.028736,0.002698,0.000011,0.010456,0.000791,0.117282,0.073693,0.026285,0.002663,0.000009,0.010328,0.000766,0.113801,0.083847,0.026369,0.003047,0.000012,0.010839,0.000604,0.124808,0.080656,0.026350,0.002644,0.000011,0.010713,0.000629,0.121064,4.118329,132.384727,127.487385,132.384727,5.495740,7.999296,7.999296,0.996193,0.792204,0.333955,0.141242,0.947154,0.930350,0.904994,0.006224,0.005780,-0.012029,0.947154,0.930350,0.904994,-0.001597,-0.001148 
[26-02-17 02.43.32.974],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.656964,0.093665,0.038385,0.002860,0.000016,0.017594,0.000794,0.153390,0.088004,0.026806,0.002509,0.000012,0.010501,0.000757,0.128638,0.080467,0.023643,0.002412,0.000009,0.010773,0.000644,0.117997,0.086235,0.027628,0.002484,0.000010,0.010576,0.000621,0.127617,0.087427,0.028482,0.004213,0.000017,0.011487,0.000715,0.132415,4.334361,132.384727,127.355659,132.384727,5.495740,7.999215,7.999215,0.996178,0.754540,0.335020,0.405043,0.945796,0.933699,0.904207,0.012286,0.016971,-0.002834,0.945796,0.933699,0.904207,0.001770,0.001976 
[26-02-17 02.44.55.768],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.590846,0.075702,0.024893,0.003537,0.000015,0.010555,0.000762,0.115539,0.081331,0.026870,0.002585,0.000010,0.011139,0.000643,0.122654,0.076367,0.026138,0.004152,0.000019,0.011103,0.000682,0.118537,0.079685,0.025811,0.002532,0.000012,0.011615,0.000649,0.120361,0.096075,0.027574,0.003468,0.000018,0.012921,0.000943,0.141080,4.226419,132.384727,127.391823,132.384727,5.495740,7.999283,7.999283,0.995804,0.008664,0.333621,0.028128,0.940844,0.936598,0.905166,-0.011655,-0.014716,-0.017942,0.940844,0.936598,0.905166,-0.001200,0.000095 
[26-02-17 02.46.19.318],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.707987,0.082014,0.024322,0.004262,0.000015,0.012339,0.000755,0.123784,0.079968,0.026883,0.004306,0.000016,0.013704,0.000790,0.125738,0.077824,0.026050,0.002824,0.000012,0.011252,0.000759,0.118808,0.083834,0.029478,0.002845,0.000014,0.012231,0.000650,0.129114,0.084171,0.029246,0.003538,0.000013,0.010639,0.000817,0.128493,4.351721,132.384727,127.339252,132.384727,5.495740,7.999293,7.999293,0.996216,0.841818,0.335217,0.208168,0.946551,0.934562,0.897695,-0.015206,0.027288,-0.003589,0.946551,0.934562,0.897695,-0.001570,0.001242 
