script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 08.44.32.780],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,3,10.328074,0.266838,0.100008,0.009948,0.000012,0.048904,0.002117,0.427903,0.255226,0.102228,0.011245,0.000012,0.044480,0.002620,0.415879,0.254930,0.101760,0.012573,0.000018,0.047669,0.002796,0.419827,0.284309,0.105581,0.011387,0.000013,0.048150,0.002447,0.451959,0.291079,0.098562,0.009841,0.000012,0.040702,0.002269,0.442531,12.538667,234.194530,208.644001,163.551582,127.748432,127.762650,127.699127,234.194530,208.644001,163.551582,6.416494,7.999742,6.416494,4.337192,6.664328,6.428813,7.999361,7.999298,7.999283,4.337192,6.664328,6.428813,0.996132,0.706203,0.334867,0.386254,0.996189,0.783122,0.335254,0.180532,0.996239,0.882943,0.334306,0.475877,0.995968,0.150739,0.335040,0.381828,0.925770,0.963257,0.883893,0.007688,0.006458,-0.002242,0.925770,0.963257,0.883893,0.959334,0.912747,0.905230,0.972737,0.959629,0.957405,0.918774,0.868642,0.864263,0.010613,0.013821,-0.001370,-0.006463,0.009769,0.016067,0.000616,-0.003480,-0.003861,0.959334,0.912747,0.905230,0.972737,0.959629,0.957405,0.918774,0.868642,0.864263,-0.001203,0.000251,0.000763,0.000813,0.000813,0.000257 
[22-02-17 08.48.13.679],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,3,10.181176,0.263860,0.096392,0.011881,0.000017,0.046218,0.002474,0.420920,0.266174,0.101960,0.010334,0.000012,0.041026,0.002610,0.422183,0.250655,0.099521,0.009426,0.000012,0.041511,0.002349,0.403539,0.273832,0.107799,0.008333,0.000014,0.040040,0.002300,0.432386,0.250640,0.074583,0.007689,0.000012,0.032032,0.002733,0.367757,12.280148,234.194530,208.644001,163.551582,127.242020,127.578514,127.603306,234.194530,208.644001,163.551582,6.416494,7.999761,6.416494,4.337192,6.664328,6.428813,7.999279,7.999221,7.999274,4.337192,6.664328,6.428813,0.996000,0.090491,0.334519,0.661312,0.995907,0.062484,0.334862,0.624069,0.996067,0.413256,0.334378,0.576954,0.996025,0.286513,0.334316,0.489523,0.927298,0.927674,0.892003,-0.014713,0.003223,0.005205,0.927298,0.927674,0.892003,0.961024,0.908033,0.912836,0.928907,0.928207,0.925909,0.934463,0.866469,0.875078,-0.017167,-0.008846,-0.018128,0.002817,0.008825,-0.001974,-0.022669,0.006799,0.031485,0.961024,0.908033,0.912836,0.928907,0.928207,0.925909,0.934463,0.866469,0.875078,-0.000838,0.000810,-0.000309,-0.000545,-0.000545,-0.002021 
[22-02-17 08.51.53.644],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,3,10.166439,0.257041,0.096906,0.010059,0.000013,0.048127,0.002089,0.414303,0.262151,0.095684,0.008777,0.000012,0.050302,0.002193,0.419185,0.250990,0.096194,0.008815,0.000012,0.044761,0.002297,0.403130,0.271632,0.084533,0.007660,0.000012,0.030775,0.002053,0.396723,0.239140,0.082424,0.007707,0.000011,0.031363,0.002730,0.363439,12.211508,234.194530,208.644001,163.551582,127.755424,127.447010,127.431892,234.194530,208.644001,163.551582,6.416494,7.999789,6.416494,4.337192,6.664328,6.428813,7.999404,7.999303,7.999431,4.337192,6.664328,6.428813,0.996110,0.592899,0.334755,0.653932,0.995956,0.129828,0.335150,0.265767,0.996380,0.990571,0.334732,0.834294,0.995995,0.207796,0.334383,0.585360,0.924234,0.954617,0.877678,-0.017736,-0.004352,-0.002438,0.924234,0.954617,0.877678,0.957810,0.908966,0.905927,0.964567,0.949794,0.949490,0.916514,0.850134,0.866387,-0.030348,-0.020036,-0.002825,-0.008603,0.003570,-0.008021,0.007675,0.002426,-0.017417,0.957810,0.908966,0.905927,0.964567,0.949794,0.949490,0.916514,0.850134,0.866387,0.000620,0.002794,0.000044,0.004541,0.004541,0.001229 
[22-02-17 08.55.32.842],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,3,10.152375,0.248504,0.110851,0.008757,0.000014,0.045805,0.002683,0.416692,0.247010,0.100876,0.008220,0.000012,0.041889,0.002241,0.400318,0.255711,0.095137,0.008377,0.000014,0.038442,0.002114,0.399866,0.264614,0.081085,0.007482,0.000021,0.031140,0.002338,0.386754,0.241792,0.076655,0.007993,0.000012,0.030013,0.002119,0.358653,12.161643,234.194530,208.644001,163.551582,127.512051,127.639576,127.291130,234.194530,208.644001,163.551582,6.416494,7.999763,6.416494,4.337192,6.664328,6.428813,7.999219,7.999426,7.999272,4.337192,6.664328,6.428813,0.996061,0.319172,0.334704,0.796416,0.996098,0.512489,0.334741,0.818461,0.995899,0.055147,0.334656,0.965171,0.996185,0.773815,0.334716,0.862135,0.922614,0.944018,0.889225,-0.006448,-0.016728,-0.006047,0.922614,0.944018,0.889225,0.959046,0.901226,0.907571,0.949088,0.939098,0.943868,0.922782,0.868981,0.875911,0.004568,-0.022239,-0.001675,-0.019620,-0.013219,-0.017346,-0.003712,0.004816,-0.019246,0.959046,0.901226,0.907571,0.949088,0.939098,0.943868,0.922782,0.868981,0.875911,0.001082,-0.001328,0.000415,0.001850,0.001850,0.001658 
[22-02-17 08.59.11.535],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,3,10.133268,0.278581,0.095011,0.012049,0.000012,0.052094,0.002317,0.440138,0.262476,0.098504,0.008322,0.000015,0.043298,0.002371,0.415061,0.261471,0.092305,0.010917,0.000012,0.035215,0.002246,0.402229,0.235024,0.077574,0.010351,0.000012,0.032426,0.002009,0.357458,0.235155,0.074228,0.010125,0.000013,0.031877,0.002592,0.354070,12.147734,234.194530,208.644001,163.551582,127.377949,127.628357,127.621365,234.194530,208.644001,163.551582,6.416494,7.999767,6.416494,4.337192,6.664328,6.428813,7.999254,7.999292,7.999265,4.337192,6.664328,6.428813,0.996146,0.770708,0.334155,0.071898,0.996262,0.915851,0.334101,0.247651,0.996105,0.537419,0.333778,0.063530,0.996071,0.425490,0.334587,0.915782,0.913092,0.933631,0.879652,0.005109,-0.002899,0.006148,0.913092,0.933631,0.879652,0.951361,0.883422,0.904492,0.942901,0.931323,0.926670,0.910602,0.861719,0.866634,0.015471,0.007830,-0.007972,0.003676,-0.007027,-0.005346,-0.016803,0.011894,0.023354,0.951361,0.883422,0.904492,0.942901,0.931323,0.926670,0.910602,0.861719,0.866634,-0.001620,0.000451,-0.001294,-0.000989,-0.000989,-0.000382 
[22-02-17 09.02.50.054],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,3,10.163560,0.265428,0.091550,0.010913,0.000013,0.049976,0.002190,0.420139,0.266945,0.082206,0.008720,0.000013,0.044378,0.002456,0.404787,0.258483,0.077977,0.008162,0.000012,0.031994,0.002657,0.379354,0.232379,0.082569,0.007781,0.000010,0.030538,0.002702,0.356037,0.236130,0.072941,0.007862,0.000013,0.030948,0.002205,0.350168,12.123640,234.194530,208.644001,163.551582,127.479176,127.820030,127.390591,234.194530,208.644001,163.551582,6.416494,7.999776,6.416494,4.337192,6.664328,6.428813,7.999272,7.999301,7.999328,4.337192,6.664328,6.428813,0.996096,0.514421,0.334489,0.584432,0.996113,0.562203,0.334638,0.995171,0.996162,0.713487,0.334331,0.509673,0.996014,0.255418,0.334500,0.768755,0.913966,0.948886,0.884876,0.007877,-0.008288,-0.002915,0.913966,0.948886,0.884876,0.953753,0.888892,0.899254,0.954559,0.945444,0.946655,0.924332,0.863934,0.866360,0.007327,0.012420,0.003884,-0.010906,-0.009760,-0.004200,-0.024308,0.002806,0.012758,0.953753,0.888892,0.899254,0.954559,0.945444,0.946655,0.924332,0.863934,0.866360,-0.001599,0.002520,-0.001040,-0.003747,-0.003747,-0.000388 
[22-02-17 09.06.30.173],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,3,10.406726,0.266097,0.101834,0.010487,0.000012,0.045072,0.002393,0.426004,0.267900,0.098653,0.010691,0.000015,0.037156,0.002148,0.416632,0.233229,0.069540,0.011356,0.000012,0.035452,0.002813,0.352480,0.237879,0.077990,0.007924,0.000015,0.030043,0.001934,0.355845,0.242027,0.076133,0.008102,0.000015,0.033089,0.002151,0.361595,12.368431,234.194530,208.644001,163.551582,127.453941,127.430664,127.458286,234.194530,208.644001,163.551582,6.416494,7.999778,6.416494,4.337192,6.664328,6.428813,7.999377,7.999264,7.999353,4.337192,6.664328,6.428813,0.996115,0.620699,0.334498,0.606838,0.996193,0.792204,0.334549,0.851387,0.996178,0.754540,0.334280,0.442117,0.995975,0.165862,0.334665,0.948435,0.930244,0.946420,0.893672,-0.005825,0.020618,0.000801,0.930244,0.946420,0.893672,0.962691,0.912830,0.915210,0.955527,0.944788,0.938947,0.923077,0.874758,0.883180,-0.042550,0.019035,0.006038,0.031772,0.030244,-0.000162,0.004628,0.002325,-0.004550,0.962691,0.912830,0.915210,0.955527,0.944788,0.938947,0.923077,0.874758,0.883180,-0.003271,0.002843,0.000644,-0.002678,-0.002678,-0.001736 
[22-02-17 09.10.11.027],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,3,10.386232,0.258063,0.099144,0.010131,0.000013,0.036213,0.002423,0.406067,0.236378,0.073663,0.008033,0.000012,0.032287,0.002569,0.353009,0.223371,0.072255,0.008185,0.000012,0.031664,0.002279,0.337829,0.240346,0.079738,0.008528,0.000012,0.032263,0.002025,0.362970,0.244275,0.077098,0.008641,0.000015,0.033401,0.002761,0.366271,12.261995,234.194530,208.644001,163.551582,127.297817,127.232872,127.399010,234.194530,208.644001,163.551582,6.416494,7.999793,6.416494,4.337192,6.664328,6.428813,7.999328,7.999355,7.999409,4.337192,6.664328,6.428813,0.996176,0.880011,0.334549,0.746084,0.996178,0.754540,0.333950,0.137869,0.996029,0.297262,0.334906,0.558724,0.996323,0.969855,0.334792,0.735223,0.925658,0.939886,0.868721,-0.000946,-0.006512,0.006260,0.925658,0.939886,0.868721,0.958129,0.904487,0.914357,0.945381,0.941608,0.932669,0.907089,0.860019,0.839055,0.005682,0.005551,-0.014072,-0.007191,-0.005698,-0.006649,0.006955,0.023677,-0.011851,0.958129,0.904487,0.914357,0.945381,0.941608,0.932669,0.907089,0.860019,0.839055,-0.000105,0.001137,-0.002304,0.003605,0.003605,0.000470 
[22-02-17 09.13.51.913],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,3,10.064967,0.210590,0.072271,0.009052,0.000013,0.033467,0.001948,0.327415,0.210729,0.069730,0.007751,0.000012,0.032112,0.002117,0.322512,0.230504,0.069248,0.007637,0.000013,0.031001,0.002340,0.340811,0.242702,0.077679,0.007640,0.000012,0.032715,0.002245,0.363063,0.236668,0.081796,0.008567,0.000012,0.032451,0.002321,0.361886,11.831084,234.194530,208.644001,163.551582,127.571232,127.746593,127.508095,234.194530,208.644001,163.551582,6.416494,7.999748,6.416494,4.337192,6.664328,6.428813,7.999339,7.999356,7.999235,4.337192,6.664328,6.428813,0.995893,0.002143,0.334174,0.083440,0.995804,0.008664,0.334129,0.273590,0.995869,0.032347,0.334383,0.584248,0.996006,0.235714,0.334009,0.175012,0.918253,0.923490,0.885764,0.004999,-0.008050,-0.007509,0.918253,0.923490,0.885764,0.954653,0.897052,0.903054,0.927679,0.926032,0.916758,0.922430,0.858110,0.876752,-0.005180,0.005451,0.014725,-0.029700,-0.003534,0.009084,0.002845,0.002759,-0.028130,0.954653,0.897052,0.903054,0.927679,0.926032,0.916758,0.922430,0.858110,0.876752,-0.000107,-0.000022,-0.001770,0.000400,0.000400,-0.000676 
[22-02-17 09.17.30.809],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,3,10.028691,0.219118,0.071406,0.008992,0.000013,0.032709,0.002056,0.334356,0.215959,0.070700,0.008180,0.000012,0.031371,0.002495,0.328785,0.229779,0.075443,0.009145,0.000012,0.030256,0.002662,0.347366,0.237483,0.074060,0.008988,0.000012,0.030319,0.001969,0.352892,0.238872,0.074765,0.007644,0.000012,0.033163,0.002048,0.356563,11.795578,234.194530,208.644001,163.551582,127.552177,127.437881,127.582050,234.194530,208.644001,163.551582,6.416494,7.999782,6.416494,4.337192,6.664328,6.428813,7.999276,7.999378,7.999338,4.337192,6.664328,6.428813,0.996207,0.946181,0.334662,0.921621,0.996216,0.841818,0.335537,0.051179,0.996212,0.834138,0.333961,0.144393,0.996193,0.792204,0.334488,0.749021,0.933756,0.929375,0.866831,0.003690,-0.007243,-0.009274,0.933756,0.929375,0.866831,0.960992,0.917557,0.922719,0.934212,0.933239,0.920674,0.904459,0.851611,0.844422,-0.004910,0.021745,-0.005765,0.013454,-0.009666,-0.025518,-0.009579,-0.005504,-0.012738,0.960992,0.917557,0.922719,0.934212,0.933239,0.920674,0.904459,0.851611,0.844422,-0.000770,0.001833,0.000621,0.001789,0.001789,-0.000444 
