script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 20.01.43.701],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,3,10.216536,0.297019,0.107975,0.010485,0.000012,0.055828,0.002870,0.474266,0.236954,0.076920,0.009385,0.000013,0.029930,0.002435,0.355710,0.232036,0.071422,0.009014,0.000011,0.031324,0.002004,0.345887,0.236831,0.074767,0.008720,0.000015,0.030853,0.002379,0.353637,0.245992,0.077397,0.008804,0.000017,0.032603,0.002515,0.367404,12.160681,180.223660,99.051216,105.410252,127.576031,127.416569,127.521305,180.223660,99.051216,105.410252,7.750197,7.999746,7.750197,7.253102,7.594038,6.968427,7.999233,7.999210,7.999195,7.253102,7.594038,6.968427,0.996132,0.706203,0.334891,0.338486,0.996189,0.783122,0.335332,0.131732,0.996239,0.882943,0.334768,0.774401,0.995968,0.150739,0.334573,0.891760,0.963346,0.976997,0.944727,0.015256,0.005563,-0.004993,0.963346,0.976997,0.944727,0.980853,0.971665,0.937520,0.989203,0.982424,0.959364,0.967408,0.951078,0.915697,0.008604,0.035480,0.001685,0.006911,-0.007241,0.017019,0.018693,-0.012670,-0.021002,0.980853,0.971665,0.937520,0.989203,0.982424,0.959364,0.967408,0.951078,0.915697,-0.000268,0.001510,0.001443,0.001384,0.001384,-0.000764 
[22-02-17 20.04.46.379],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,3,10.231067,0.261495,0.074312,0.007670,0.000010,0.031508,0.001939,0.376996,0.212962,0.076236,0.009143,0.000012,0.031636,0.002515,0.332574,0.225718,0.078783,0.007637,0.000012,0.032026,0.002075,0.346311,0.248031,0.073293,0.009272,0.000012,0.031119,0.002195,0.363996,0.248491,0.076941,0.007703,0.000012,0.033409,0.002332,0.368957,12.066673,180.223660,99.051216,105.410252,127.465050,127.408138,127.393265,180.223660,99.051216,105.410252,7.750197,7.999765,7.750197,7.253102,7.594038,6.968427,7.999269,7.999235,7.999392,7.253102,7.594038,6.968427,0.996000,0.090491,0.334832,0.461908,0.995907,0.062484,0.334837,0.663210,0.996067,0.413256,0.334887,0.586808,0.996025,0.286513,0.334772,0.767741,0.960960,0.976639,0.945457,-0.013994,0.001574,0.011777,0.960960,0.976639,0.945457,0.978494,0.967629,0.936759,0.989373,0.982104,0.958441,0.967505,0.952115,0.916752,-0.020734,0.002228,-0.023475,0.007379,0.013518,-0.016175,-0.003570,0.003948,0.034953,0.978494,0.967629,0.936759,0.989373,0.982104,0.958441,0.967505,0.952115,0.916752,-0.001870,-0.002288,0.001309,-0.000947,-0.000947,0.000417 
[22-02-17 20.07.49.827],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,3,10.219515,0.238115,0.075190,0.011595,0.000016,0.031925,0.002089,0.359006,0.227713,0.074454,0.009173,0.000013,0.031155,0.002328,0.344905,0.224428,0.074502,0.009653,0.000012,0.031801,0.002034,0.342498,0.245290,0.077220,0.009209,0.000012,0.033040,0.002111,0.366955,0.238786,0.076000,0.007622,0.000011,0.032492,0.002033,0.357005,12.034872,180.223660,99.051216,105.410252,127.526627,127.570351,127.640354,180.223660,99.051216,105.410252,7.750197,7.999762,7.750197,7.253102,7.594038,6.968427,7.999227,7.999334,7.999270,7.253102,7.594038,6.968427,0.996110,0.592899,0.334299,0.207097,0.995956,0.129828,0.334041,0.198567,0.996380,0.990571,0.334909,0.553468,0.995995,0.207796,0.333946,0.135683,0.960240,0.976318,0.948583,-0.010921,-0.002145,0.003300,0.960240,0.976318,0.948583,0.980233,0.969103,0.931384,0.989042,0.982147,0.957766,0.971020,0.956528,0.918200,-0.018075,-0.014677,-0.000010,0.002944,0.011220,-0.020598,0.023537,0.007654,-0.021290,0.980233,0.969103,0.931384,0.989042,0.982147,0.957766,0.971020,0.956528,0.918200,0.002455,0.002614,0.003377,0.000765,0.000765,-0.000309 
[22-02-17 20.10.52.636],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,3,10.247342,0.223748,0.076843,0.007878,0.000011,0.033950,0.002297,0.344804,0.232593,0.073050,0.007846,0.000018,0.033556,0.002116,0.349252,0.229222,0.073210,0.008715,0.000016,0.031125,0.001991,0.344347,0.249130,0.078486,0.011220,0.000015,0.030731,0.002330,0.371976,0.242083,0.082524,0.011232,0.000016,0.033271,0.002148,0.371345,12.074698,180.223660,99.051216,105.410252,127.290577,127.411194,127.396870,180.223660,99.051216,105.410252,7.750197,7.999784,7.750197,7.253102,7.594038,6.968427,7.999292,7.999314,7.999242,7.253102,7.594038,6.968427,0.996061,0.319172,0.334348,0.280676,0.996098,0.512489,0.334529,0.817907,0.995899,0.055147,0.334279,0.440638,0.996185,0.773815,0.334235,0.385840,0.959485,0.977221,0.949114,-0.006582,-0.010041,0.002181,0.959485,0.977221,0.949114,0.979851,0.967256,0.931347,0.989718,0.982826,0.959120,0.971147,0.957530,0.918664,-0.000864,-0.018128,-0.000753,-0.018155,-0.012443,0.000474,-0.011784,0.010848,0.007478,0.979851,0.967256,0.931347,0.989718,0.982826,0.959120,0.971147,0.957530,0.918664,0.003844,-0.001246,0.000145,0.000522,0.000522,-0.000091 
[22-02-17 20.13.53.226],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,3,10.038401,0.225121,0.078925,0.014071,0.000013,0.031152,0.002246,0.351599,0.233315,0.078086,0.009137,0.000019,0.033874,0.002292,0.356791,0.220526,0.074302,0.008092,0.000012,0.033717,0.002581,0.339301,0.246294,0.074950,0.007911,0.000012,0.031383,0.002047,0.362661,0.261628,0.075637,0.007917,0.000011,0.031232,0.002303,0.378798,11.877572,180.223660,99.051216,105.410252,127.296543,127.394863,127.717911,180.223660,99.051216,105.410252,7.750197,7.999758,7.750197,7.253102,7.594038,6.968427,7.999369,7.999152,7.999242,7.253102,7.594038,6.968427,0.996146,0.770708,0.334487,0.578834,0.996262,0.915851,0.334082,0.231551,0.996105,0.537419,0.334608,0.953101,0.996071,0.425490,0.334771,0.768953,0.962115,0.977391,0.946900,0.000072,-0.011854,0.007171,0.962115,0.977391,0.946900,0.981284,0.970079,0.934983,0.988747,0.982957,0.960468,0.969604,0.954362,0.916733,0.013826,-0.007049,-0.006560,-0.003680,-0.008315,-0.023567,-0.004621,0.014536,0.011599,0.981284,0.970079,0.934983,0.988747,0.982957,0.960468,0.969604,0.954362,0.916733,-0.001901,0.000034,-0.001638,-0.001372,-0.001372,-0.000216 
[22-02-17 20.16.53.087],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,3,10.167038,0.221662,0.076405,0.007670,0.000011,0.031159,0.001933,0.338907,0.236233,0.079938,0.009115,0.000014,0.032870,0.002018,0.360254,0.229776,0.075498,0.009917,0.000013,0.031433,0.002355,0.349068,0.246351,0.078110,0.007659,0.000011,0.034308,0.002463,0.368970,0.247442,0.078141,0.011497,0.000018,0.030798,0.001998,0.369968,12.005001,180.223660,99.051216,105.410252,127.503460,127.466610,127.470039,180.223660,99.051216,105.410252,7.750197,7.999780,7.750197,7.253102,7.594038,6.968427,7.999294,7.999166,7.999269,7.253102,7.594038,6.968427,0.996096,0.514421,0.334724,0.740121,0.996113,0.562203,0.335172,0.245513,0.996162,0.713487,0.334710,0.870971,0.996014,0.255418,0.334289,0.453716,0.957835,0.978013,0.946908,0.007665,0.000726,-0.001180,0.957835,0.978013,0.946908,0.978646,0.966257,0.928603,0.990045,0.983823,0.960172,0.968902,0.954755,0.917067,0.000076,0.010879,0.012038,0.007288,0.007892,-0.013001,-0.029449,-0.003489,0.029398,0.978646,0.966257,0.928603,0.990045,0.983823,0.960172,0.968902,0.954755,0.917067,-0.000913,0.002591,-0.001582,-0.002420,-0.002420,0.003131 
[22-02-17 20.19.54.461],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,3,10.063163,0.225076,0.075904,0.008137,0.000012,0.031101,0.002757,0.343058,0.238093,0.072735,0.008633,0.000012,0.031471,0.002602,0.353652,0.220460,0.075362,0.010479,0.000012,0.029201,0.001685,0.337259,0.237770,0.078071,0.007666,0.000011,0.034528,0.002516,0.360631,0.253464,0.075121,0.010649,0.000012,0.031840,0.002485,0.373634,11.879188,180.223660,99.051216,105.410252,127.423637,127.604435,127.726730,180.223660,99.051216,105.410252,7.750197,7.999767,7.750197,7.253102,7.594038,6.968427,7.999165,7.999357,7.999225,7.253102,7.594038,6.968427,0.996115,0.620699,0.334484,0.569348,0.996193,0.792204,0.334434,0.663069,0.996178,0.754540,0.334419,0.639518,0.995975,0.165862,0.334598,0.935041,0.962582,0.974000,0.941021,0.001874,0.014914,-0.003887,0.962582,0.974000,0.941021,0.980165,0.971635,0.935947,0.988615,0.980880,0.952506,0.966918,0.950086,0.906059,-0.006490,0.007820,0.004292,0.011459,0.014025,0.019258,0.006731,0.004019,-0.022412,0.980165,0.971635,0.935947,0.988615,0.980880,0.952506,0.966918,0.950086,0.906059,-0.002237,0.002999,0.000647,-0.002585,-0.002585,-0.000780 
[22-02-17 20.22.55.839],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,3,10.040470,0.218487,0.074500,0.009229,0.000018,0.034436,0.001930,0.338667,0.221075,0.075296,0.007269,0.000016,0.034311,0.002719,0.340752,0.231289,0.079301,0.008354,0.000012,0.031791,0.002749,0.353570,0.248193,0.080487,0.009286,0.000018,0.034042,0.002284,0.374390,0.240388,0.082279,0.009795,0.000014,0.034271,0.002661,0.369491,11.863633,180.223660,99.051216,105.410252,127.543385,127.420750,127.673847,180.223660,99.051216,105.410252,7.750197,7.999788,7.750197,7.253102,7.594038,6.968427,7.999288,7.999265,7.999337,7.253102,7.594038,6.968427,0.996176,0.880011,0.334633,0.992515,0.996178,0.754540,0.334479,0.735393,0.996029,0.297262,0.334749,0.806158,0.996323,0.969855,0.334671,0.939161,0.958475,0.976110,0.948615,0.006890,0.000754,0.001655,0.958475,0.976110,0.948615,0.978078,0.967412,0.929934,0.989083,0.982190,0.957056,0.969628,0.954749,0.921467,0.026806,0.016318,-0.022455,-0.003160,0.005313,0.000110,-0.002610,0.024002,-0.016427,0.978078,0.967412,0.929934,0.989083,0.982190,0.957056,0.969628,0.954749,0.921467,-0.000348,0.001907,-0.001991,0.000390,0.000390,0.001432 
[22-02-17 20.25.58.384],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,3,10.027213,0.229019,0.074227,0.007616,0.000011,0.031485,0.002624,0.345046,0.223917,0.074193,0.009077,0.000011,0.032204,0.002196,0.341660,0.232740,0.072347,0.008878,0.000012,0.030020,0.002060,0.346124,0.260147,0.097521,0.011010,0.000015,0.033522,0.002626,0.404922,0.275594,0.086947,0.010019,0.000015,0.034346,0.002783,0.409775,11.925799,180.223660,99.051216,105.410252,127.517933,127.620491,127.523746,180.223660,99.051216,105.410252,7.750197,7.999753,7.750197,7.253102,7.594038,6.968427,7.999361,7.999231,7.999293,7.253102,7.594038,6.968427,0.995893,0.002143,0.334204,0.105758,0.995804,0.008664,0.333685,0.039641,0.995869,0.032347,0.334695,0.897828,0.996006,0.235714,0.334232,0.382868,0.961529,0.974872,0.950827,0.001487,-0.000047,0.011433,0.961529,0.974872,0.950827,0.980585,0.971528,0.932475,0.989173,0.980756,0.954687,0.972556,0.959452,0.920472,-0.002271,0.002913,0.003819,-0.025388,0.000619,0.024627,0.007201,0.025799,0.001300,0.980585,0.971528,0.932475,0.989173,0.980756,0.954687,0.972556,0.959452,0.920472,-0.000603,-0.001304,0.000775,-0.002228,-0.002228,-0.000952 
[22-02-17 20.28.59.058],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,3,10.121979,0.216699,0.072621,0.008665,0.000016,0.033093,0.001986,0.333153,0.226974,0.073690,0.009026,0.000011,0.033287,0.002101,0.345157,0.232187,0.075930,0.008627,0.000011,0.031618,0.002679,0.351120,0.241761,0.084467,0.009752,0.000013,0.034642,0.002380,0.373086,0.247018,0.081445,0.009383,0.000015,0.032690,0.002045,0.372664,11.946193,180.223660,99.051216,105.410252,127.590378,127.548412,127.547752,180.223660,99.051216,105.410252,7.750197,7.999767,7.750197,7.253102,7.594038,6.968427,7.999347,7.999137,7.999351,7.253102,7.594038,6.968427,0.996207,0.946181,0.334713,0.770844,0.996216,0.841818,0.335156,0.260027,0.996212,0.834138,0.334389,0.594227,0.996193,0.792204,0.334594,0.928994,0.959629,0.975877,0.942450,0.002610,-0.000581,-0.009190,0.959629,0.975877,0.942450,0.979343,0.968163,0.931382,0.989314,0.982200,0.956117,0.968241,0.951221,0.907889,0.006077,0.001964,-0.000212,0.029175,-0.017088,-0.013830,-0.011121,0.003945,-0.020394,0.979343,0.968163,0.931382,0.989314,0.982200,0.956117,0.968241,0.951221,0.907889,-0.002677,0.001696,-0.000383,0.000639,0.000639,0.002661 
