script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 04.55.37.042],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.648538,0.081349,0.028035,0.002405,0.000009,0.011879,0.000967,0.124698,0.084473,0.028409,0.002819,0.000012,0.010876,0.000677,0.127326,0.087263,0.026886,0.002620,0.000010,0.012840,0.000684,0.130366,0.086449,0.029030,0.003093,0.000013,0.011700,0.000893,0.131256,0.090880,0.028353,0.004135,0.000023,0.010750,0.000861,0.135085,4.313133,106.393360,127.316303,106.393360,6.563196,7.999291,7.999291,0.996189,0.783122,0.335241,0.190200,0.939216,0.913270,0.892771,0.017284,-0.013105,0.020930,0.939216,0.913270,0.892771,-0.000955,-0.000014 
[26-02-17 04.57.03.289],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.692996,0.080032,0.027385,0.002722,0.000011,0.011332,0.000800,0.122342,0.080841,0.025346,0.002562,0.000016,0.011839,0.000913,0.121581,0.079707,0.028154,0.004364,0.000014,0.010978,0.000753,0.124034,0.091899,0.026594,0.002518,0.000009,0.012946,0.000949,0.134976,0.089210,0.028305,0.003690,0.000015,0.012983,0.001157,0.135468,4.347763,106.393360,127.750473,106.393360,6.563196,7.999229,7.999229,0.995907,0.062484,0.335074,0.342976,0.941569,0.911165,0.889450,0.001463,-0.004443,0.000487,0.941569,0.911165,0.889450,-0.002969,-0.004682 
[26-02-17 04.58.30.813],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.761513,0.077273,0.027998,0.003475,0.000017,0.011541,0.000823,0.121204,0.087372,0.027110,0.004878,0.000018,0.011940,0.000777,0.132188,0.084389,0.030529,0.002492,0.000009,0.011076,0.000863,0.129414,0.086286,0.029721,0.004491,0.000017,0.013628,0.001144,0.135370,0.087278,0.029226,0.004510,0.000015,0.011114,0.000881,0.133095,4.430718,106.393360,127.385841,106.393360,6.563196,7.999294,7.999294,0.995956,0.129828,0.334738,0.825083,0.944567,0.910031,0.896178,0.001483,-0.019575,0.012855,0.944567,0.910031,0.896178,-0.001675,0.000075 
[26-02-17 04.59.59.536],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.742744,0.080683,0.024170,0.002861,0.000012,0.013096,0.000723,0.121612,0.085712,0.030775,0.004235,0.000015,0.011855,0.000726,0.133400,0.080968,0.028754,0.002943,0.000012,0.011269,0.000835,0.124847,0.086208,0.027360,0.002446,0.000009,0.011197,0.000829,0.128116,0.089455,0.029791,0.003349,0.000015,0.011011,0.000805,0.134492,4.403205,106.393360,127.429516,106.393360,6.563196,7.999286,7.999286,0.996098,0.512489,0.334484,0.742968,0.942478,0.911687,0.901123,0.001696,0.019565,-0.009053,0.942478,0.911687,0.901123,0.004564,0.000859 
[26-02-17 05.01.28.890],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.773799,0.081979,0.029052,0.002786,0.000012,0.010800,0.000921,0.125615,0.078455,0.026874,0.002868,0.000017,0.011098,0.001027,0.120415,0.080964,0.028484,0.002750,0.000018,0.011752,0.000921,0.124952,0.088595,0.030013,0.003396,0.000015,0.011578,0.000954,0.134617,0.092531,0.030095,0.002561,0.000010,0.011772,0.000822,0.137851,4.431879,106.393360,127.372250,106.393360,6.563196,7.999301,7.999301,0.996262,0.915851,0.334253,0.408503,0.938606,0.911119,0.889695,0.002099,0.004873,0.009262,0.938606,0.911119,0.889695,-0.002235,-0.000718 
[26-02-17 05.03.00.158],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.775281,0.096203,0.032333,0.003139,0.000017,0.011697,0.001044,0.144505,0.093695,0.026065,0.002533,0.000011,0.011054,0.000810,0.134236,0.085229,0.027906,0.003953,0.000018,0.011963,0.000816,0.129963,0.103893,0.033275,0.002524,0.000011,0.011042,0.000990,0.151807,0.090788,0.026995,0.002833,0.000014,0.010900,0.000907,0.132498,4.487742,106.393360,127.606922,106.393360,6.563196,7.999207,7.999207,0.996113,0.562203,0.335040,0.380772,0.942019,0.914110,0.887615,-0.003711,0.006317,-0.027954,0.942019,0.914110,0.887615,-0.001868,-0.002768 
[26-02-17 05.04.32.535],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.861174,0.081255,0.031058,0.002743,0.000011,0.012888,0.000810,0.128827,0.097014,0.036038,0.004152,0.000019,0.013238,0.000759,0.151299,0.099621,0.034348,0.003127,0.000013,0.013062,0.001200,0.151445,0.099416,0.034840,0.004411,0.000018,0.014124,0.000878,0.153772,0.104327,0.033657,0.004370,0.000017,0.013787,0.000871,0.157127,4.622818,106.393360,127.546165,106.393360,6.563196,7.999222,7.999222,0.996193,0.792204,0.334031,0.190683,0.939026,0.910441,0.892112,0.010884,0.000504,0.018779,0.939026,0.910441,0.892112,-0.001923,-0.000684 
[26-02-17 05.06.01.253],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.692502,0.088999,0.028166,0.003978,0.000014,0.012162,0.000804,0.134201,0.083902,0.027030,0.002998,0.000012,0.010923,0.000848,0.125789,0.080448,0.027982,0.003156,0.000011,0.011330,0.000814,0.123798,0.084205,0.026896,0.002593,0.000011,0.010685,0.000922,0.125382,0.085704,0.028153,0.002837,0.000012,0.010837,0.000812,0.128416,4.347888,106.393360,127.644070,106.393360,6.563196,7.999372,7.999372,0.996178,0.754540,0.334624,0.979599,0.943253,0.911406,0.895761,0.017122,0.023439,0.017334,0.943253,0.911406,0.895761,0.003037,0.001417 
[26-02-17 05.07.28.033],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.685685,0.088268,0.027332,0.002401,0.000010,0.011503,0.001023,0.130618,0.082841,0.026674,0.002844,0.000009,0.011172,0.000837,0.124453,0.080258,0.028596,0.002935,0.000012,0.010585,0.000799,0.123254,0.085029,0.028079,0.002664,0.000009,0.011157,0.000958,0.127954,0.088344,0.032457,0.003496,0.000010,0.011597,0.000807,0.136774,4.346313,106.393360,127.232029,106.393360,6.563196,7.999360,7.999360,0.995804,0.008664,0.333963,0.145661,0.938672,0.912302,0.895127,-0.014438,0.002325,-0.018628,0.938672,0.912302,0.895127,-0.002584,0.002195 
[26-02-17 05.08.54.863],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.628041,0.084468,0.028576,0.002742,0.000021,0.010938,0.000839,0.127651,0.084192,0.031631,0.004312,0.000019,0.013029,0.001191,0.134467,0.084865,0.029477,0.003438,0.000018,0.012750,0.003630,0.134262,0.089704,0.029645,0.002409,0.000009,0.012129,0.000913,0.134872,0.090343,0.029315,0.003444,0.000012,0.012825,0.000816,0.136818,4.315599,106.393360,127.528244,106.393360,6.563196,7.999274,7.999274,0.996216,0.841818,0.335425,0.087416,0.941448,0.910384,0.900252,0.001102,0.031938,-0.016486,0.941448,0.910384,0.900252,-0.002769,-0.000271 
