script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 18.14.18.599],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,1024,1024,1,16.600735,0.360225,0.122506,0.014835,0.000017,0.049511,0.002807,0.549996,0.311528,0.131276,0.017543,0.000020,0.054621,0.002524,0.517612,0.307753,0.099753,0.012329,0.000013,0.043934,0.002394,0.466256,0.428152,0.152016,0.018062,0.000016,0.058216,0.016608,0.673162,0.438476,0.131456,0.014185,0.000059,0.049517,0.003273,0.637056,19.541837,32.513995,127.288413,32.513995,5.641454,7.999833,7.999833,0.996140,0.773815,0.334554,0.725779,0.962089,0.948121,0.944559,-0.011262,-0.004602,-0.011605,0.962089,0.948121,0.944559,0.000453,-0.000306 
[26-02-17 18.16.46.542],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,1024,1024,1,15.101379,0.346627,0.104255,0.011855,0.000013,0.041399,0.002382,0.506608,0.383929,0.180184,0.021682,0.000020,0.086733,0.009862,0.682503,0.425840,0.132388,0.015069,0.000015,0.048298,0.004484,0.626173,0.378982,0.117320,0.012102,0.000012,0.048108,0.002840,0.559442,0.374397,0.112219,0.012249,0.000017,0.045388,0.002560,0.546914,18.100317,32.513995,127.573897,32.513995,5.641454,7.999836,7.999836,0.995995,0.051743,0.334682,0.841704,0.967006,0.946528,0.942594,0.000809,-0.026371,-0.008859,0.967006,0.946528,0.942594,0.000389,-0.001706 
[26-02-17 18.19.22.919],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,1024,1024,1,14.380537,0.361553,0.106540,0.016500,0.000020,0.051387,0.002579,0.538680,0.337169,0.103080,0.012357,0.000012,0.043771,0.003092,0.499561,0.299785,0.106773,0.013257,0.000015,0.050120,0.002419,0.472443,0.371523,0.110994,0.012114,0.000013,0.046967,0.002229,0.543916,0.343950,0.113072,0.011531,0.000012,0.046386,0.003285,0.518322,17.034382,32.513995,127.492338,32.513995,5.641454,7.999810,7.999810,0.996135,0.749587,0.334554,0.723850,0.964854,0.948924,0.945433,0.004846,0.006087,0.005112,0.964854,0.948924,0.945433,0.001042,-0.001243 
[26-02-17 18.21.57.249],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,1024,1024,1,14.134547,0.282977,0.102935,0.012111,0.000013,0.044815,0.002107,0.445029,0.270157,0.117335,0.016901,0.000013,0.048607,0.002541,0.455635,0.287534,0.101532,0.014328,0.000014,0.042274,0.003244,0.449002,0.344669,0.116700,0.019676,0.000018,0.075152,0.002267,0.558576,0.352627,0.111422,0.012444,0.000012,0.042843,0.002228,0.521648,16.633583,32.513995,127.470755,32.513995,5.641454,7.999824,7.999824,0.996019,0.111017,0.334574,0.790248,0.961854,0.947501,0.947899,-0.002229,0.000747,-0.002010,0.961854,0.947501,0.947899,-0.000233,0.000134 
[26-02-17 18.24.42.496],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,1024,1024,1,16.368541,0.284551,0.100174,0.010842,0.000018,0.044380,0.002265,0.442308,0.286889,0.106817,0.010525,0.000012,0.043122,0.002403,0.449836,0.295768,0.100912,0.014628,0.000014,0.040090,0.003132,0.454618,0.348225,0.105693,0.011550,0.000013,0.041266,0.003097,0.509912,0.354936,0.135663,0.016957,0.000018,0.064942,0.006141,0.578742,18.869937,32.513995,127.598543,32.513995,5.641454,7.999834,7.999834,0.996119,0.663743,0.334539,0.676226,0.963793,0.948007,0.944652,0.011944,0.031819,0.031359,0.963793,0.948007,0.944652,0.000826,0.001453 
[26-02-17 18.27.18.954],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,1024,1024,1,14.608401,0.308478,0.108135,0.011731,0.000013,0.042831,0.002892,0.474163,0.289653,0.139231,0.015596,0.000018,0.062355,0.004327,0.511315,0.320516,0.119580,0.012181,0.000015,0.044575,0.002873,0.499812,0.394572,0.133015,0.012038,0.000015,0.044337,0.004219,0.588332,0.397759,0.144069,0.019557,0.000041,0.064823,0.002620,0.629039,17.386902,32.513995,127.471902,32.513995,5.641454,7.999809,7.999809,0.996066,0.324910,0.334656,0.930319,0.967737,0.947594,0.949552,-0.016254,-0.011548,0.011636,0.967737,0.947594,0.949552,0.001304,0.001127 
[26-02-17 18.29.54.323],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,1024,1024,1,14.105245,0.282535,0.122941,0.015744,0.000017,0.055603,0.004312,0.481240,0.307296,0.109082,0.013985,0.000018,0.057709,0.003485,0.491803,0.359226,0.127796,0.017885,0.000016,0.048034,0.002521,0.555569,0.423784,0.143823,0.014559,0.000018,0.049390,0.003954,0.635616,0.384863,0.146578,0.017617,0.000017,0.047918,0.002970,0.600056,16.950222,32.513995,127.616061,32.513995,5.641454,7.999817,7.999817,0.996133,0.739524,0.334551,0.715761,0.966797,0.948597,0.945414,-0.000689,-0.000232,0.019952,0.966797,0.948597,0.945414,-0.000862,-0.000570 
[26-02-17 18.32.34.576],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,1024,1024,1,16.693766,0.304927,0.102267,0.013199,0.000013,0.045537,0.002451,0.468493,0.346712,0.119688,0.015589,0.000018,0.046027,0.002729,0.530852,0.289411,0.103339,0.011001,0.000012,0.047076,0.002258,0.453181,0.379284,0.121491,0.013118,0.000016,0.045784,0.002843,0.562612,0.338410,0.112920,0.012318,0.000014,0.049725,0.002954,0.516413,19.294609,32.513995,127.659917,32.513995,5.641454,7.999823,7.999823,0.996134,0.744582,0.334502,0.562857,0.964145,0.948838,0.942854,-0.014268,-0.006941,-0.007254,0.964145,0.948838,0.942854,-0.000191,0.000975 
[26-02-17 18.35.13.259],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,1024,1024,1,16.011128,0.404431,0.110698,0.017834,0.000017,0.051291,0.002840,0.587197,0.352671,0.110152,0.018952,0.000016,0.057218,0.002048,0.541139,0.394621,0.131605,0.017069,0.000013,0.052712,0.002506,0.598609,0.373111,0.121184,0.016299,0.000017,0.045799,0.002362,0.558856,0.360136,0.128595,0.013892,0.000018,0.052468,0.002972,0.558171,18.937638,32.513995,127.442327,32.513995,5.641454,7.999788,7.999788,0.995881,0.000240,0.334214,0.068208,0.964499,0.952470,0.946983,-0.015392,0.000771,0.000705,0.964499,0.952470,0.946983,0.000610,0.000315 
[26-02-17 18.37.51.120],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,1024,1024,1,15.304384,0.366879,0.118788,0.013902,0.000015,0.050767,0.002690,0.553128,0.339132,0.104679,0.015119,0.000017,0.052729,0.005423,0.517196,0.304541,0.106866,0.012081,0.000014,0.045175,0.002886,0.471645,0.435818,0.117191,0.014053,0.000013,0.045117,0.002411,0.614689,0.365137,0.120708,0.017628,0.000016,0.051661,0.002721,0.557955,18.091658,32.513995,127.526216,32.513995,5.641454,7.999815,7.999815,0.996192,0.946576,0.334769,0.563436,0.963957,0.944103,0.946719,-0.000990,-0.005110,-0.021657,0.963957,0.944103,0.946719,-0.001676,0.001264 
