script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 22.33.14.785],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,3,10.047213,0.218062,0.075304,0.009584,0.000013,0.031152,0.002042,0.336224,0.213574,0.069677,0.009294,0.000017,0.031864,0.002034,0.326523,0.223863,0.071941,0.007693,0.000011,0.031524,0.002191,0.337279,0.249848,0.075994,0.010946,0.000012,0.032035,0.002576,0.371480,0.252453,0.085488,0.008015,0.000012,0.031901,0.002250,0.380176,11.847090,177.576923,177.852436,190.213970,127.666340,127.651070,127.717411,177.576923,177.852436,190.213970,6.663908,7.999772,6.663908,6.717765,6.798979,6.213774,7.999389,7.999237,7.999348,6.717765,6.798979,6.213774,0.996132,0.706203,0.334695,0.822704,0.996189,0.783122,0.335059,0.359431,0.996239,0.882943,0.334493,0.758634,0.995968,0.150739,0.334533,0.825032,0.966499,0.961150,0.937680,0.019162,0.000354,-0.004029,0.966499,0.961150,0.937680,0.973575,0.961972,0.963950,0.964185,0.969013,0.950252,0.944152,0.939575,0.929313,0.015082,0.027357,0.015046,0.000846,-0.002356,0.002571,-0.001770,-0.005560,-0.004756,0.973575,0.961972,0.963950,0.964185,0.969013,0.950252,0.944152,0.939575,0.929313,0.001359,-0.000162,-0.000167,0.003128,0.003128,-0.001748 
[22-02-17 22.36.20.093],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,3,10.060940,0.222612,0.073231,0.007657,0.000011,0.032139,0.002266,0.337985,0.227668,0.075644,0.007974,0.000013,0.031756,0.002740,0.345865,0.216140,0.069804,0.009751,0.000016,0.032470,0.002221,0.330470,0.253342,0.076317,0.009986,0.000013,0.032175,0.002117,0.374021,0.244597,0.074890,0.008340,0.000012,0.033231,0.002159,0.363294,11.859420,177.576923,177.852436,190.213970,127.306709,127.575325,127.446159,177.576923,177.852436,190.213970,6.663908,7.999778,6.663908,6.717765,6.798979,6.213774,7.999231,7.999291,7.999302,6.717765,6.798979,6.213774,0.996000,0.090491,0.334564,0.788250,0.995907,0.062484,0.334874,0.605389,0.996067,0.413256,0.334484,0.743090,0.996025,0.286513,0.334333,0.513045,0.968072,0.945134,0.928014,-0.004920,0.002139,0.003601,0.968072,0.945134,0.928014,0.974802,0.961148,0.968267,0.952640,0.964345,0.918415,0.936915,0.923103,0.924024,-0.014623,-0.006468,0.006330,0.002850,0.012480,-0.008911,-0.004361,-0.012961,0.028125,0.974802,0.961148,0.968267,0.952640,0.964345,0.918415,0.936915,0.923103,0.924024,-0.000707,-0.000705,0.002265,-0.004159,-0.004159,-0.001329 
[22-02-17 22.39.25.585],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,3,10.072121,0.229820,0.074478,0.007642,0.000011,0.034479,0.002409,0.348901,0.219136,0.077324,0.007845,0.000012,0.029744,0.002057,0.336189,0.220300,0.071486,0.010542,0.000012,0.033625,0.002279,0.338312,0.236908,0.077814,0.010923,0.000015,0.033085,0.002165,0.360983,0.245942,0.080981,0.008446,0.000018,0.033248,0.002142,0.370848,11.874331,177.576923,177.852436,190.213970,127.749702,127.461956,127.511524,177.576923,177.852436,190.213970,6.663908,7.999749,6.663908,6.717765,6.798979,6.213774,7.999246,7.999196,7.999233,6.717765,6.798979,6.213774,0.996110,0.592899,0.334570,0.805198,0.995956,0.129828,0.334854,0.636258,0.996380,0.990571,0.334767,0.775938,0.995995,0.207796,0.334088,0.236128,0.965990,0.960931,0.932555,-0.011644,0.000287,0.003361,0.965990,0.960931,0.932555,0.971998,0.962180,0.963790,0.963599,0.971245,0.947949,0.943107,0.932540,0.922017,-0.002534,-0.011010,-0.021386,0.000264,0.024649,-0.024053,-0.001918,0.011960,0.000041,0.971998,0.962180,0.963790,0.963599,0.971245,0.947949,0.943107,0.932540,0.922017,0.001310,0.003847,-0.000077,0.000734,0.000734,0.001612 
[22-02-17 22.42.29.763],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,3,10.061528,0.220333,0.080887,0.008325,0.000015,0.032118,0.002179,0.343929,0.227531,0.076851,0.008186,0.000013,0.034987,0.002745,0.350386,0.221997,0.072055,0.007772,0.000012,0.032299,0.002058,0.336251,0.229778,0.078111,0.008367,0.000014,0.030998,0.002021,0.349379,0.244958,0.080788,0.007844,0.000012,0.031262,0.002068,0.366993,11.854276,177.576923,177.852436,190.213970,127.456264,127.599400,127.446339,177.576923,177.852436,190.213970,6.663908,7.999743,6.663908,6.717765,6.798979,6.213774,7.999297,7.999325,7.999244,6.717765,6.798979,6.213774,0.996061,0.319172,0.334597,0.884770,0.996098,0.512489,0.334579,0.902645,0.995899,0.055147,0.334938,0.512274,0.996185,0.773815,0.334273,0.433041,0.966983,0.955972,0.929184,0.003511,-0.010513,0.005344,0.966983,0.955972,0.929184,0.974901,0.956211,0.969837,0.959078,0.968340,0.940498,0.935494,0.933790,0.918268,0.008739,-0.009824,0.011617,-0.013846,0.000848,-0.018540,0.031314,-0.000389,-0.014893,0.974901,0.956211,0.969837,0.959078,0.968340,0.940498,0.935494,0.933790,0.918268,0.000729,-0.002992,0.001803,0.001928,0.001928,0.000696 
[22-02-17 22.45.34.475],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,3,10.047626,0.232858,0.072944,0.008640,0.000012,0.032167,0.002699,0.349410,0.218897,0.075184,0.007634,0.000011,0.031311,0.002225,0.335332,0.218144,0.073196,0.007701,0.000010,0.030167,0.001753,0.331020,0.243541,0.078597,0.007627,0.000011,0.030553,0.002356,0.362746,0.244154,0.075114,0.007855,0.000011,0.031031,0.002202,0.360439,11.832366,177.576923,177.852436,190.213970,127.332424,127.437248,127.331871,177.576923,177.852436,190.213970,6.663908,7.999766,6.663908,6.717765,6.798979,6.213774,7.999232,7.999226,7.999309,6.717765,6.798979,6.213774,0.996146,0.770708,0.334648,0.963690,0.996262,0.915851,0.334659,0.958593,0.996105,0.537419,0.334416,0.635704,0.996071,0.425490,0.334867,0.616622,0.958259,0.956924,0.934301,0.005654,0.011255,0.003325,0.958259,0.956924,0.934301,0.970526,0.945970,0.958281,0.959293,0.971311,0.940168,0.938102,0.939229,0.925571,0.022623,0.000173,-0.005832,0.013266,0.014979,0.005521,-0.007960,0.014873,0.003062,0.970526,0.945970,0.958281,0.959293,0.971311,0.940168,0.938102,0.939229,0.925571,0.000233,0.000294,-0.001921,0.003327,0.003327,-0.000746 
[22-02-17 22.48.37.476],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,3,10.001369,0.221849,0.071777,0.009379,0.000018,0.030211,0.002423,0.335737,0.222457,0.068252,0.007615,0.000011,0.029404,0.002038,0.329836,0.225178,0.074021,0.008539,0.000012,0.032173,0.002323,0.342316,0.246119,0.076302,0.008354,0.000010,0.029623,0.002166,0.362642,0.246228,0.084851,0.008456,0.000016,0.033575,0.002417,0.375608,11.793224,177.576923,177.852436,190.213970,127.596012,127.632332,127.609489,177.576923,177.852436,190.213970,6.663908,7.999792,6.663908,6.717765,6.798979,6.213774,7.999258,7.999412,7.999280,6.717765,6.798979,6.213774,0.996096,0.514421,0.334511,0.642337,0.996113,0.562203,0.334822,0.686028,0.996162,0.713487,0.334061,0.214148,0.996014,0.255418,0.334651,0.973223,0.961922,0.955379,0.931655,-0.002749,0.010670,-0.007476,0.961922,0.955379,0.931655,0.971667,0.953914,0.960184,0.960835,0.966393,0.938908,0.940872,0.930861,0.923231,0.000667,0.000484,-0.009399,0.014393,0.005650,0.011969,-0.014782,-0.002763,-0.004882,0.971667,0.953914,0.960184,0.960835,0.966393,0.938908,0.940872,0.930861,0.923231,-0.001004,0.001255,0.001169,-0.001403,-0.001403,-0.000931 
[22-02-17 22.51.41.780],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,3,10.055131,0.251338,0.085877,0.011044,0.000013,0.034871,0.002523,0.385740,0.257384,0.078415,0.011809,0.000013,0.036356,0.002623,0.386676,0.252872,0.082913,0.009592,0.000013,0.036551,0.002610,0.384633,0.263102,0.070302,0.008128,0.000012,0.035087,0.001939,0.378627,0.239357,0.075894,0.010622,0.000012,0.030395,0.002171,0.358527,12.000256,177.576923,177.852436,190.213970,127.388191,127.448494,127.528564,177.576923,177.852436,190.213970,6.663908,7.999757,6.663908,6.717765,6.798979,6.213774,7.999263,7.999420,7.999265,6.717765,6.798979,6.213774,0.996115,0.620699,0.334294,0.200619,0.996193,0.792204,0.334171,0.314502,0.996178,0.754540,0.333925,0.124439,0.995975,0.165862,0.334786,0.744755,0.960124,0.952254,0.934445,0.007915,0.019778,-0.002088,0.960124,0.952254,0.934445,0.968325,0.954180,0.957865,0.956654,0.965805,0.934301,0.939406,0.939806,0.924123,-0.011059,0.016376,0.018430,0.024891,0.015715,0.018728,0.004237,-0.004611,-0.005890,0.968325,0.954180,0.957865,0.956654,0.965805,0.934301,0.939406,0.939806,0.924123,-0.002055,0.002100,0.001032,-0.003091,-0.003091,0.001242 
[22-02-17 22.54.46.432],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,3,10.089462,0.239750,0.072188,0.008081,0.000011,0.033117,0.002831,0.356047,0.220422,0.074015,0.010010,0.000012,0.031366,0.002763,0.338660,0.220742,0.075372,0.007717,0.000013,0.031551,0.002563,0.338029,0.252081,0.079742,0.008179,0.000012,0.031751,0.002473,0.374312,0.245935,0.076880,0.008859,0.000012,0.030773,0.002559,0.365088,11.910025,177.576923,177.852436,190.213970,127.314060,127.328987,127.385021,177.576923,177.852436,190.213970,6.663908,7.999745,6.663908,6.717765,6.798979,6.213774,7.999226,7.999237,7.999323,6.717765,6.798979,6.213774,0.996176,0.880011,0.334633,0.992217,0.996178,0.754540,0.334993,0.439450,0.996029,0.297262,0.334597,0.933523,0.996323,0.969855,0.334309,0.479812,0.965690,0.955323,0.919375,0.008606,0.012268,0.001105,0.965690,0.955323,0.919375,0.972981,0.960123,0.963966,0.955939,0.970166,0.939864,0.924634,0.928765,0.904725,0.021832,0.025085,-0.021100,0.001538,0.016458,0.018807,0.007909,0.010669,-0.015263,0.972981,0.960123,0.963966,0.955939,0.970166,0.939864,0.924634,0.928765,0.904725,0.001219,-0.000476,-0.002720,0.000094,0.000094,-0.001561 
[22-02-17 22.57.52.079],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,3,10.244287,0.222219,0.076491,0.008124,0.000012,0.032692,0.002599,0.342222,0.223033,0.073345,0.008564,0.000013,0.032475,0.002924,0.340427,0.220447,0.074670,0.008821,0.000012,0.032687,0.002455,0.339157,0.253979,0.076689,0.007804,0.000011,0.032339,0.002663,0.373564,0.242094,0.084068,0.007836,0.000012,0.030824,0.002375,0.367273,12.055193,177.576923,177.852436,190.213970,127.508900,127.697170,127.613003,177.576923,177.852436,190.213970,6.663908,7.999731,6.663908,6.717765,6.798979,6.213774,7.999263,7.999076,7.999329,6.717765,6.798979,6.213774,0.995893,0.002143,0.333945,0.009706,0.995804,0.008664,0.333756,0.057090,0.995869,0.032347,0.334307,0.476659,0.996006,0.235714,0.333773,0.062185,0.964661,0.949481,0.928749,0.000045,-0.010469,-0.008268,0.964661,0.949481,0.928749,0.972078,0.957436,0.964468,0.952391,0.964582,0.931470,0.937680,0.925937,0.922631,-0.026019,0.027822,-0.001667,-0.025049,-0.005327,-0.001031,-0.011865,-0.005405,-0.007533,0.972078,0.957436,0.964468,0.952391,0.964582,0.931470,0.937680,0.925937,0.922631,-0.000605,0.002034,-0.000672,-0.001911,-0.001911,0.000084 
[22-02-17 23.00.55.446],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,3,10.040309,0.220853,0.073898,0.007913,0.000012,0.032395,0.002280,0.337418,0.229073,0.072988,0.008389,0.000012,0.031804,0.002199,0.344531,0.220926,0.073036,0.008251,0.000012,0.031576,0.002408,0.336275,0.247326,0.076895,0.008922,0.000012,0.032713,0.002298,0.368229,0.239892,0.078389,0.008038,0.000012,0.031330,0.002882,0.360619,11.835788,177.576923,177.852436,190.213970,127.373077,127.421989,127.335922,177.576923,177.852436,190.213970,6.663908,7.999781,6.663908,6.717765,6.798979,6.213774,7.999277,7.999402,7.999296,6.717765,6.798979,6.213774,0.996207,0.946181,0.334657,0.934957,0.996216,0.841818,0.334747,0.809367,0.996212,0.834138,0.334038,0.195991,0.996193,0.792204,0.335187,0.232803,0.967532,0.950031,0.914139,-0.005652,-0.002697,-0.002009,0.967532,0.950031,0.914139,0.972597,0.965038,0.964962,0.954776,0.965104,0.930212,0.923114,0.926817,0.892485,-0.004064,-0.004353,-0.008539,0.033921,-0.007374,-0.034637,-0.005028,-0.001781,0.000783,0.972597,0.965038,0.964962,0.954776,0.965104,0.930212,0.923114,0.926817,0.892485,-0.002162,0.003010,0.000617,-0.002052,-0.002052,0.000490 
