script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, redIntensityPlain, greenIntensityPlain, blueIntensityPlain, redIntensityCipher, greenIntensityCipher, blueIntensityCipher, redIntensityDecipher, greenIntensityDecipher, blueIntensityDecipher, entropyRGBPlain,    entropyRGBCipher,     entropyRGBDecipher, entropyRedPlain,    entropyGreenPlain,    entropyBluePlain, entropyRedCipher,   entropyGreenCipher,   entropyBlueCipher, entropyRedDecipher, entropyGreenDecipher, entropyBlueDecipher, diff_RGB_NPCRscore,   diff_RGB_NPCRpval,   diff_RGB_UACIscore,   diff_RGB_UACIpval, diff_Red_NPCRscore,   diff_Red_NPCRpval,   diff_Red_UACIscore,   diff_Red_UACIpval, diff_Green_NPCRscore, diff_Green_NPCRpval, diff_Green_UACIscore, diff_Green_UACIpval, diff_Blue_NPCRscore,  diff_Blue_NPCRpval,  diff_Blue_UACIscore,  diff_Blue_UACIpval, corr_rgbPlain_H, corr_rgbPlain_V, corr_rgbPlain_D, corr_rgbCipher_H, corr_rgbCipher_V, corr_rgbCipher_D, corr_rgbDecipher_H, corr_rgbDecipher_V, corr_rgbDecipher_D, corr_redPlain_H, corr_redPlain_V, corr_redPlain_D, corr_greenPlain_H, corr_greenPlain_V, corr_greenPlain_D, corr_bluePlain_H, corr_bluePlain_V, corr_bluePlain_D, corr_redCipher_H, corr_redCipher_V, corr_redCipher_D, corr_greenCipher_H, corr_greenCipher_V, corr_greenCipher_D, corr_blueCipher_H, corr_blueCipher_V, corr_blueCipher_D, corr_redDecipher_H, corr_redDecipher_V, corr_redDecipher_D, corr_greenDecipher_H, corr_greenDecipher_V, corr_greenDecipher_D, corr_blueDecipher_H, corr_blueDecipher_V, corr_blueDecipher_D, corr_redKeySensCipher, corr_greenKeySensCipher, corr_blueKeySensCipher, corr_redKeySensDecipher, corr_greenKeySensDecipher, corr_blueKeySensDecipher  
[22-02-17 12.09.17.493],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,3,12.670165,0.241133,0.075222,0.011071,0.000012,0.032563,0.002095,0.362160,0.236329,0.082108,0.010195,0.000015,0.033235,0.002274,0.364232,0.234773,0.082982,0.010376,0.000012,0.033501,0.002475,0.364186,0.251048,0.083456,0.010173,0.000018,0.033910,0.002190,0.380865,0.253329,0.085017,0.008381,0.000012,0.031974,0.002818,0.381612,14.570989,137.391335,128.858776,113.117107,127.558258,127.335045,127.484493,137.391335,128.858776,113.117107,7.762436,7.999806,7.762436,7.706672,7.474432,7.752217,7.999347,7.999372,7.999300,7.706672,7.474432,7.752217,0.996132,0.706203,0.334921,0.284065,0.996189,0.783122,0.335044,0.377037,0.996239,0.882943,0.334895,0.574679,0.995968,0.150739,0.334825,0.681156,0.901619,0.837923,0.812875,0.013415,0.003970,0.003057,0.901619,0.837923,0.812875,0.926336,0.867564,0.910959,0.864288,0.766724,0.882757,0.859467,0.739023,0.840135,0.000960,0.039101,0.000184,0.009071,0.006447,-0.003607,0.007602,0.006408,-0.004840,0.926336,0.867564,0.910959,0.864288,0.766724,0.882757,0.859467,0.739023,0.840135,-0.001187,0.001300,0.001821,-0.002844,-0.002844,0.002635 
[22-02-17 12.13.43.839],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,3,13.564360,0.255070,0.085057,0.008628,0.000012,0.034768,0.002313,0.385929,0.250327,0.079169,0.008266,0.000018,0.037774,0.002560,0.378187,0.275464,0.086968,0.012131,0.000013,0.034128,0.003003,0.411783,0.267812,0.082278,0.010175,0.000012,0.031541,0.002769,0.394663,0.274546,0.089232,0.011061,0.000013,0.036339,0.002469,0.413727,15.601765,137.391335,128.858776,113.117107,127.393009,127.481194,127.643898,137.391335,128.858776,113.117107,7.762436,7.999767,7.762436,7.706672,7.474432,7.752217,7.999250,7.999302,7.999299,7.706672,7.474432,7.752217,0.996000,0.090491,0.334774,0.604306,0.995907,0.062484,0.334311,0.482876,0.996067,0.413256,0.335256,0.179575,0.996025,0.286513,0.334754,0.797024,0.898767,0.824162,0.820973,-0.004264,-0.001503,-0.005763,0.898767,0.824162,0.820973,0.924962,0.862854,0.908486,0.855274,0.747318,0.869893,0.858387,0.748799,0.855735,-0.010796,0.010351,-0.012348,-0.002134,0.003751,-0.006125,-0.025877,-0.021536,0.030124,0.924962,0.862854,0.908486,0.855274,0.747318,0.869893,0.858387,0.748799,0.855735,-0.003334,-0.002099,0.001433,-0.003353,-0.003353,0.000589 
[22-02-17 12.18.29.196],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,3,12.878441,0.282428,0.082803,0.008763,0.000029,0.035220,0.002908,0.412232,0.254926,0.081458,0.008935,0.000012,0.031568,0.002166,0.379135,0.280870,0.126466,0.014033,0.000025,0.075742,0.002981,0.500204,0.332322,0.098793,0.012342,0.000020,0.041971,0.002873,0.488405,0.349089,0.092932,0.008240,0.000017,0.035493,0.002104,0.487947,15.228903,137.391335,128.858776,113.117107,127.566593,127.372417,127.516140,137.391335,128.858776,113.117107,7.762436,7.999755,7.762436,7.706672,7.474432,7.752217,7.999294,7.999118,7.999291,7.706672,7.474432,7.752217,0.996110,0.592899,0.334856,0.408142,0.995956,0.129828,0.335128,0.286925,0.996380,0.990571,0.335155,0.261014,0.995995,0.207796,0.334286,0.449533,0.901597,0.842104,0.811263,-0.015008,-0.006507,0.008205,0.901597,0.842104,0.811263,0.922991,0.869774,0.912027,0.864890,0.773021,0.888401,0.852473,0.741424,0.839893,-0.011957,-0.018059,-0.015008,-0.003396,-0.001105,-0.015018,0.031908,-0.008449,0.001157,0.922991,0.869774,0.912027,0.864890,0.773021,0.888401,0.852473,0.741424,0.839893,-0.001060,0.003703,-0.001211,-0.000348,-0.000348,-0.001015 
[22-02-17 12.22.38.634],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,3,10.616351,0.254645,0.078280,0.007690,0.000011,0.031545,0.002607,0.374847,0.240495,0.079994,0.008638,0.000013,0.032118,0.002477,0.363799,0.247870,0.083307,0.009012,0.000014,0.034282,0.002216,0.376779,0.241444,0.076000,0.010791,0.000012,0.032248,0.002528,0.363094,0.233139,0.079586,0.009265,0.000012,0.032584,0.002546,0.357206,12.501906,137.391335,128.858776,113.117107,127.514488,127.389011,127.344791,137.391335,128.858776,113.117107,7.762436,7.999761,7.762436,7.706672,7.474432,7.752217,7.999333,7.999263,7.999235,7.706672,7.474432,7.752217,0.996061,0.319172,0.334855,0.410933,0.996098,0.512489,0.334738,0.824050,0.995899,0.055147,0.335266,0.172697,0.996185,0.773815,0.334561,0.871506,0.900855,0.837202,0.809246,-0.015609,-0.002694,0.017447,0.900855,0.837202,0.809246,0.924938,0.869143,0.908485,0.862662,0.760560,0.888384,0.854518,0.732536,0.840683,-0.006704,-0.032053,-0.008070,0.007607,-0.017219,0.001529,0.032267,0.022531,-0.002457,0.924938,0.869143,0.908485,0.862662,0.760560,0.888384,0.854518,0.732536,0.840683,0.004454,-0.001293,0.000337,0.002782,0.002782,0.001174 
[22-02-17 12.27.10.929],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,3,10.107102,0.243145,0.077409,0.007676,0.000011,0.031697,0.002263,0.362263,0.240997,0.082351,0.008550,0.000012,0.031258,0.002833,0.366064,0.241723,0.078027,0.008414,0.000018,0.032811,0.003190,0.364261,0.244035,0.077503,0.009028,0.000012,0.032214,0.001990,0.364844,0.249746,0.075191,0.008967,0.000013,0.030688,0.002586,0.367258,11.978009,137.391335,128.858776,113.117107,127.571091,127.841263,127.400620,137.391335,128.858776,113.117107,7.762436,7.999778,7.762436,7.706672,7.474432,7.752217,7.999436,7.999259,7.999315,7.706672,7.474432,7.752217,0.996146,0.770708,0.334066,0.032782,0.996262,0.915851,0.334431,0.658682,0.996105,0.537419,0.333807,0.072975,0.996071,0.425490,0.333959,0.143531,0.900140,0.834205,0.814842,0.004869,-0.002069,-0.003879,0.900140,0.834205,0.814842,0.921532,0.867612,0.911276,0.864753,0.760964,0.876898,0.856316,0.742540,0.845669,0.008835,0.016838,-0.011068,0.000855,-0.000988,-0.006074,-0.002324,-0.012484,0.003170,0.921532,0.867612,0.911276,0.864753,0.760964,0.876898,0.856316,0.742540,0.845669,-0.002703,0.000978,-0.000029,0.001091,0.001091,0.000651 
[22-02-17 12.31.11.470],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,3,11.155872,0.262148,0.083593,0.009336,0.000013,0.032382,0.002588,0.390132,0.267492,0.077582,0.010475,0.000013,0.033160,0.002132,0.390919,0.249141,0.101102,0.013810,0.000018,0.046411,0.002488,0.413050,0.277155,0.086704,0.007882,0.000016,0.033670,0.004958,0.410462,0.245957,0.123469,0.013005,0.000016,0.039586,0.002181,0.424286,13.235752,137.391335,128.858776,113.117107,127.224670,127.429855,127.329338,137.391335,128.858776,113.117107,7.762436,7.999773,7.762436,7.706672,7.474432,7.752217,7.999225,7.999342,7.999267,7.706672,7.474432,7.752217,0.996096,0.514421,0.334826,0.475220,0.996113,0.562203,0.334872,0.608557,0.996162,0.713487,0.334860,0.627026,0.996014,0.255418,0.334746,0.811375,0.896668,0.831200,0.816281,-0.004671,0.020824,0.000915,0.896668,0.831200,0.816281,0.921715,0.860456,0.907831,0.859598,0.755926,0.878076,0.857210,0.745895,0.845737,-0.002193,-0.000607,-0.011212,0.006227,0.034806,0.021439,-0.010239,0.002662,0.010323,0.921715,0.860456,0.907831,0.859598,0.755926,0.878076,0.857210,0.745895,0.845737,-0.001834,0.001218,0.000218,-0.001111,-0.001111,-0.002754 
[22-02-17 12.35.27.287],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,3,11.528244,0.239203,0.076020,0.008242,0.000013,0.030835,0.002441,0.356826,0.238110,0.076398,0.008810,0.000015,0.030939,0.002119,0.356456,0.260359,0.085337,0.008206,0.000012,0.032644,0.002291,0.388930,0.250337,0.084486,0.009275,0.000012,0.034597,0.002676,0.381474,0.242717,0.079460,0.009505,0.000016,0.032146,0.002041,0.365954,13.426585,137.391335,128.858776,113.117107,127.601154,127.819656,127.271660,137.391335,128.858776,113.117107,7.762436,7.999777,7.762436,7.706672,7.474432,7.752217,7.999263,7.999260,7.999331,7.706672,7.474432,7.752217,0.996115,0.620699,0.334374,0.327706,0.996193,0.792204,0.334319,0.493661,0.996178,0.754540,0.334282,0.445044,0.995975,0.165862,0.334521,0.804880,0.898149,0.839928,0.813530,-0.002721,0.001814,0.000154,0.898149,0.839928,0.813530,0.923939,0.865702,0.904807,0.865163,0.770733,0.883889,0.860332,0.737828,0.842431,-0.009704,0.012778,-0.011238,0.002583,0.012616,-0.009756,0.021523,-0.008505,-0.012556,0.923939,0.865702,0.904807,0.865163,0.770733,0.883889,0.860332,0.737828,0.842431,-0.004021,0.001044,-0.000211,-0.003200,-0.003200,0.000154 
[22-02-17 12.39.40.206],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,3,10.294256,0.242240,0.077773,0.010032,0.000012,0.031972,0.002323,0.364415,0.245965,0.082551,0.008585,0.000014,0.031935,0.002915,0.372047,0.242940,0.077052,0.008032,0.000013,0.034674,0.002266,0.365041,0.248324,0.079358,0.009322,0.000012,0.032696,0.002181,0.371970,0.246058,0.076833,0.007988,0.000016,0.032248,0.002825,0.366047,12.182561,137.391335,128.858776,113.117107,127.434418,127.774315,127.675869,137.391335,128.858776,113.117107,7.762436,7.999740,7.762436,7.706672,7.474432,7.752217,7.999253,7.999344,7.999263,7.706672,7.474432,7.752217,0.996176,0.880011,0.334821,0.486525,0.996178,0.754540,0.335072,0.344841,0.996029,0.297262,0.335153,0.263162,0.996323,0.969855,0.334239,0.390700,0.895801,0.836527,0.807798,0.006821,0.006662,-0.003136,0.895801,0.836527,0.807798,0.923445,0.860066,0.903891,0.869929,0.764399,0.875253,0.852281,0.734881,0.836230,0.015619,0.018520,-0.013676,0.001098,-0.006204,0.025092,-0.011532,0.006469,-0.004346,0.923445,0.860066,0.903891,0.869929,0.764399,0.875253,0.852281,0.734881,0.836230,0.001382,-0.000062,-0.004972,-0.000435,-0.000435,-0.000468 
[22-02-17 12.43.48.599],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,3,10.547411,0.306310,0.105582,0.010284,0.000016,0.032080,0.002327,0.456689,0.232395,0.077053,0.009488,0.000012,0.035629,0.002618,0.357264,0.235057,0.074744,0.010489,0.000012,0.030997,0.002965,0.354338,0.238925,0.078047,0.008455,0.000012,0.031420,0.002419,0.359341,0.257243,0.080952,0.007702,0.000012,0.031896,0.002236,0.380117,12.504987,137.391335,128.858776,113.117107,127.200127,127.342831,127.275143,137.391335,128.858776,113.117107,7.762436,7.999751,7.762436,7.706672,7.474432,7.752217,7.999236,7.999232,7.999261,7.706672,7.474432,7.752217,0.995893,0.002143,0.334054,0.029391,0.995804,0.008664,0.333806,0.072618,0.995869,0.032347,0.334078,0.227835,0.996006,0.235714,0.334279,0.440370,0.902842,0.831273,0.817646,-0.002924,-0.000888,-0.007256,0.902842,0.831273,0.817646,0.926887,0.869177,0.912463,0.862710,0.757703,0.873405,0.865110,0.743504,0.844322,-0.012952,0.010010,-0.005829,0.011466,-0.001249,-0.012880,0.003888,-0.008335,-0.017319,0.926887,0.869177,0.912463,0.862710,0.757703,0.873405,0.865110,0.743504,0.844322,0.000562,-0.000876,-0.001362,-0.001942,-0.001942,-0.000529 
[22-02-17 12.47.42.352],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,3,10.259791,0.234709,0.076007,0.007652,0.000011,0.031338,0.002799,0.352585,0.240539,0.083878,0.007880,0.000011,0.035526,0.002838,0.370737,0.267674,0.075525,0.009927,0.000012,0.031506,0.002780,0.387492,0.240023,0.076767,0.007755,0.000012,0.031777,0.002049,0.358457,0.248673,0.078596,0.007703,0.000012,0.032212,0.002121,0.369375,12.146866,137.391335,128.858776,113.117107,127.700771,127.429230,127.370987,137.391335,128.858776,113.117107,7.762436,7.999756,7.762436,7.706672,7.474432,7.752217,7.999222,7.999398,7.999375,7.706672,7.474432,7.752217,0.996207,0.946181,0.334621,0.957643,0.996216,0.841818,0.335091,0.324080,0.996212,0.834138,0.333843,0.086485,0.996193,0.792204,0.334929,0.524686,0.900608,0.837324,0.811463,0.008986,-0.015396,-0.009198,0.900608,0.837324,0.811463,0.925719,0.867925,0.908180,0.865092,0.766959,0.879922,0.853738,0.739069,0.841583,0.010082,0.017384,-0.000508,-0.000152,-0.008459,-0.037579,-0.021786,-0.010653,0.004844,0.925719,0.867925,0.908180,0.865092,0.766959,0.879922,0.853738,0.739069,0.841583,-0.001096,-0.001239,-0.001679,0.000496,0.000496,0.000398 
