script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 03.43.57.897],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.847694,0.077854,0.027112,0.002740,0.000010,0.011163,0.000724,0.119658,0.082211,0.026908,0.002693,0.000011,0.012510,0.000914,0.125317,0.077400,0.028058,0.002425,0.000009,0.012630,0.000601,0.121196,0.090389,0.028996,0.002521,0.000009,0.011862,0.000719,0.134557,0.091030,0.028895,0.004152,0.000017,0.012919,0.000812,0.137892,4.501865,116.118458,127.225353,116.118458,6.107418,7.999280,7.999280,0.996189,0.783122,0.335343,0.125658,0.975750,0.968802,0.956069,0.019459,-0.008860,-0.000407,0.975750,0.968802,0.956069,-0.000928,-0.000345 
[26-02-17 03.45.22.860],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.673510,0.094863,0.029037,0.002806,0.000012,0.011439,0.000684,0.138922,0.072424,0.026801,0.004263,0.000030,0.010092,0.000839,0.114539,0.075055,0.027673,0.002720,0.000011,0.010964,0.000654,0.117128,0.082514,0.027990,0.002568,0.000013,0.011582,0.000728,0.125461,0.090363,0.030288,0.002768,0.000012,0.010845,0.000689,0.135028,4.322278,116.118458,127.638481,116.118458,6.107418,7.999252,7.999252,0.995907,0.062484,0.334918,0.540929,0.976862,0.968245,0.953292,-0.009835,0.007731,-0.010217,0.976862,0.968245,0.953292,-0.003211,-0.001242 
[26-02-17 03.46.46.843],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.590840,0.078901,0.026198,0.003873,0.000014,0.011980,0.000845,0.121890,0.082454,0.025437,0.002799,0.000011,0.011189,0.000718,0.122663,0.074835,0.024537,0.002436,0.000009,0.010558,0.000763,0.113188,0.084345,0.027420,0.002549,0.000010,0.011179,0.000726,0.126286,0.080450,0.029541,0.004401,0.000014,0.011443,0.000821,0.126744,4.219121,116.118458,127.518997,116.118458,6.107418,7.999231,7.999231,0.995956,0.129828,0.334761,0.786549,0.975264,0.961986,0.954008,-0.007114,-0.002677,0.011508,0.975264,0.961986,0.954008,-0.001887,0.000211 
[26-02-17 03.48.12.082],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.539251,0.086372,0.026014,0.004133,0.000012,0.010640,0.000825,0.128061,0.082578,0.024102,0.003411,0.000015,0.011352,0.000689,0.122216,0.079464,0.027387,0.003402,0.000012,0.010764,0.000725,0.121820,0.087998,0.027334,0.002981,0.000012,0.010923,0.000809,0.130115,0.090979,0.028044,0.002526,0.000009,0.010936,0.000700,0.133257,4.192205,116.118458,127.394650,116.118458,6.107418,7.999319,7.999319,0.996098,0.512489,0.334416,0.634597,0.976384,0.965586,0.957313,0.013657,-0.013544,-0.019804,0.976384,0.965586,0.957313,0.002757,-0.000231 
[26-02-17 03.49.38.187],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.603446,0.079119,0.027664,0.002385,0.000009,0.011053,0.000692,0.120983,0.080088,0.027752,0.003743,0.000014,0.013057,0.001186,0.125906,0.082182,0.027642,0.003121,0.000015,0.010990,0.000607,0.124622,0.090797,0.028863,0.002822,0.000018,0.011882,0.000646,0.135103,0.086744,0.029316,0.002384,0.000009,0.015611,0.000747,0.134884,4.262298,116.118458,127.593166,116.118458,6.107418,7.999238,7.999238,0.996262,0.915851,0.334087,0.235488,0.977029,0.970175,0.953459,0.011231,0.014624,-0.007193,0.977029,0.970175,0.953459,-0.003074,0.000836 
[26-02-17 03.51.03.397],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.664539,0.078774,0.024885,0.002608,0.000013,0.010309,0.000699,0.117343,0.076724,0.024550,0.004217,0.000018,0.012050,0.000844,0.118475,0.078261,0.024724,0.003181,0.000014,0.010831,0.000836,0.117916,0.085983,0.027548,0.003814,0.000022,0.009721,0.001132,0.128305,0.090417,0.028854,0.002554,0.000011,0.010546,0.000736,0.133171,4.298648,116.118458,127.439518,116.118458,6.107418,7.999335,7.999335,0.996113,0.562203,0.335054,0.364664,0.978645,0.969632,0.947916,0.011221,0.007889,-0.017127,0.978645,0.969632,0.947916,-0.002235,-0.002291 
[26-02-17 03.52.27.755],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.619428,0.076122,0.026192,0.002525,0.000009,0.011221,0.000728,0.116854,0.075857,0.026398,0.002419,0.000011,0.010791,0.000709,0.116240,0.076938,0.023835,0.002401,0.000009,0.010560,0.000737,0.114549,0.084166,0.027948,0.002826,0.000018,0.011146,0.000709,0.126880,0.080089,0.028869,0.002391,0.000009,0.012263,0.000662,0.124343,4.236222,116.118458,127.566841,116.118458,6.107418,7.999313,7.999313,0.996193,0.792204,0.334175,0.318993,0.975404,0.970098,0.956843,0.011859,0.010283,0.025371,0.975404,0.970098,0.956843,-0.001864,-0.001086 
[26-02-17 03.53.53.185],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.658610,0.090808,0.030005,0.002737,0.000011,0.011409,0.000820,0.135864,0.077920,0.026932,0.002728,0.000010,0.011157,0.000838,0.119651,0.076575,0.028422,0.002403,0.000009,0.010809,0.000856,0.119146,0.092131,0.028328,0.002569,0.000009,0.012605,0.000731,0.136441,0.086087,0.028569,0.002512,0.000011,0.011121,0.000679,0.129032,4.315913,116.118458,127.591457,116.118458,6.107418,7.999315,7.999315,0.996178,0.754540,0.334403,0.614550,0.977480,0.967139,0.958966,0.029480,-0.008961,-0.007123,0.977480,0.967139,0.958966,0.001966,0.001119 
[26-02-17 03.55.17.957],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.656295,0.079848,0.028710,0.002521,0.000009,0.011423,0.000730,0.123298,0.074638,0.025189,0.003265,0.000017,0.012393,0.001114,0.116689,0.081193,0.026520,0.003119,0.000012,0.011630,0.000705,0.123266,0.080933,0.028175,0.003558,0.000013,0.010990,0.000723,0.124458,0.092922,0.029345,0.003998,0.000015,0.012027,0.000837,0.139211,4.298282,116.118458,127.465061,116.118458,6.107418,7.999250,7.999250,0.995804,0.008664,0.333797,0.069808,0.978606,0.968410,0.961616,-0.016066,-0.004163,-0.009811,0.978606,0.968410,0.961616,-0.001843,0.001751 
[26-02-17 03.56.43.102],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.657337,0.080099,0.025700,0.002425,0.000009,0.010675,0.000816,0.119775,0.080577,0.026593,0.003895,0.000017,0.012578,0.000719,0.124443,0.071808,0.024832,0.003349,0.000018,0.010872,0.000751,0.111698,0.084255,0.027755,0.002438,0.000010,0.013156,0.000736,0.128412,0.089476,0.030391,0.003522,0.000017,0.012400,0.000730,0.136614,4.295533,116.118458,127.432152,116.118458,6.107418,7.999264,7.999264,0.996216,0.841818,0.335109,0.305983,0.977768,0.969304,0.953460,-0.012797,0.025005,-0.020155,0.977768,0.969304,0.953460,-0.000503,-0.000267 
[26-02-17 03.58.08.174],FF834E94C9D2B7A78569,FF834E94C9D2B7A78769,0C6B1AA48E2F0A58,512,512,1,3.632295,0.073880,0.027816,0.002388,0.000009,0.009538,0.000736,0.114425,0.075021,0.024440,0.002675,0.000015,0.010638,0.000689,0.113542,0.078996,0.023962,0.002595,0.000011,0.010939,0.000698,0.117254,0.082530,0.026980,0.002907,0.000015,0.010725,0.000697,0.123909,0.083648,0.028553,0.003742,0.000014,0.010627,0.000695,0.127344,4.244986,116.118458,127.033581,116.118458,6.107418,7.999156,7.999156,0.996227,0.863437,0.335435,0.083607,0.977391,0.967466,0.957370,0.025108,0.002954,0.009668,0.977391,0.967466,0.957370,-0.000938,0.001490 
[26-02-17 03.59.33.241],38A7118D4AEC77FED4B5,38A7158D4AEC77FED4B5,B594C1A86789C95D,512,512,1,3.577346,0.092532,0.039805,0.002993,0.000018,0.017854,0.000826,0.154093,0.086960,0.026910,0.002456,0.000009,0.010017,0.000868,0.127278,0.073795,0.025444,0.004457,0.000012,0.011316,0.000701,0.115786,0.082563,0.025696,0.003832,0.000016,0.010876,0.000715,0.123762,0.088433,0.026117,0.004327,0.000014,0.011698,0.000718,0.131366,4.244507,116.118458,127.689365,116.118458,6.107418,7.999270,7.999270,0.995964,0.143533,0.334253,0.408081,0.975108,0.969685,0.956959,0.001339,-0.005335,-0.021450,0.975108,0.969685,0.956959,-0.000094,0.000984 
[26-02-17 04.00.58.343],6C26C7CD54255BA75C01,6C26C7CD74255BA75C01,E58F9339177D8452,512,512,1,3.610260,0.079737,0.025296,0.003307,0.000013,0.011332,0.000866,0.120628,0.080502,0.026913,0.002487,0.000009,0.010656,0.000739,0.121361,0.078875,0.028298,0.002925,0.000012,0.010476,0.000825,0.121463,0.088595,0.027625,0.003009,0.000011,0.010342,0.000756,0.130402,0.089108,0.025964,0.004346,0.000021,0.014351,0.000753,0.134620,4.255230,116.118458,127.202660,116.118458,6.107418,7.999281,7.999281,0.996216,0.841818,0.334569,0.884983,0.975822,0.969110,0.954813,0.014749,0.001805,-0.012426,0.975822,0.969110,0.954813,-0.002343,0.000252 
[26-02-17 04.02.24.250],35EF2953FE96A8C201F3,35EF2153FE96A8C201F3,FA60092455AABEDD,512,512,1,3.675464,0.094146,0.025616,0.003359,0.000012,0.010831,0.000726,0.134758,0.077923,0.024483,0.002740,0.000015,0.011805,0.000705,0.117728,0.079994,0.029281,0.003079,0.000014,0.011600,0.000906,0.124964,0.079162,0.026152,0.002502,0.000009,0.010082,0.000893,0.118842,0.090735,0.026120,0.004010,0.000018,0.010295,0.000916,0.132166,4.319495,116.118458,127.758331,116.118458,6.107418,7.999306,7.999306,0.996056,0.377098,0.335771,0.014000,0.976056,0.966309,0.953189,0.006510,0.036408,0.001655,0.976056,0.966309,0.953189,0.002467,0.003471 
