script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[25-02-17 06.33.52.737],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.735358,0.086800,0.027967,0.002510,0.000011,0.010862,0.001267,0.129473,0.074900,0.029842,0.003415,0.000013,0.010444,0.001392,0.120069,0.083344,0.025584,0.004030,0.000018,0.010964,0.001342,0.125356,0.081571,0.028268,0.003016,0.000018,0.012111,0.001337,0.126394,0.082877,0.029594,0.002395,0.000009,0.010832,0.001499,0.127280,4.379880,107.114017,127.501987,107.114017,6.027415,7.999318,7.999318,0.996189,0.783122,0.334995,0.436048,0.962507,0.925835,0.909596,0.002394,-0.028714,-0.015255,0.962507,0.925835,0.909596,0.000122,-0.002091 
[25-02-17 06.35.25.154],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,4.213081,0.080568,0.028797,0.003085,0.000017,0.011120,0.001372,0.125040,0.081957,0.029592,0.004589,0.000015,0.012481,0.001413,0.130122,0.089584,0.029986,0.004463,0.000020,0.012688,0.001602,0.138419,0.100135,0.029804,0.003118,0.000018,0.012977,0.001263,0.147410,0.096730,0.026670,0.003480,0.000012,0.012283,0.001579,0.140848,4.914621,107.114017,127.539787,107.114017,6.027415,7.999342,7.999342,0.995907,0.062484,0.334986,0.447595,0.961654,0.918393,0.907486,-0.027108,0.008254,-0.000641,0.961654,0.918393,0.907486,-0.004478,-0.002038 
[25-02-17 06.37.01.432],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.743979,0.087990,0.031453,0.002884,0.000014,0.010964,0.001295,0.134687,0.082227,0.025442,0.002628,0.000017,0.012230,0.001230,0.123840,0.078665,0.028194,0.004481,0.000018,0.013602,0.001829,0.126878,0.096344,0.028470,0.002957,0.000013,0.011175,0.001267,0.140306,0.082216,0.027932,0.002506,0.000009,0.011382,0.000983,0.125086,4.411389,107.114017,127.407448,107.114017,6.027415,7.999082,7.999082,0.995956,0.129828,0.335150,0.265656,0.960113,0.923157,0.902383,0.003826,0.008495,0.012571,0.960113,0.923157,0.902383,-0.000012,0.002195 
[25-02-17 06.38.33.184],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.704352,0.079587,0.024761,0.003293,0.000011,0.009773,0.001277,0.118751,0.091899,0.026628,0.003872,0.000013,0.010536,0.001441,0.134453,0.083035,0.027367,0.004241,0.000019,0.011740,0.001067,0.127548,0.087938,0.027891,0.004037,0.000018,0.012717,0.001176,0.133860,0.084962,0.031947,0.004084,0.000033,0.012251,0.001272,0.134627,4.369268,107.114017,127.580723,107.114017,6.027415,7.999452,7.999452,0.996098,0.512489,0.334688,0.909057,0.963619,0.911439,0.909786,0.018230,-0.016831,-0.009959,0.963619,0.911439,0.909786,0.002365,0.000434 
[25-02-17 06.40.06.199],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.738906,0.078270,0.027911,0.003150,0.000013,0.010769,0.001455,0.121640,0.082226,0.026037,0.002559,0.000013,0.011856,0.001149,0.123894,0.077166,0.026623,0.004511,0.000016,0.012808,0.001274,0.122476,0.090553,0.030608,0.004533,0.000018,0.011383,0.001390,0.138559,0.080713,0.027684,0.003544,0.000014,0.010803,0.001374,0.124199,4.385739,107.114017,127.465923,107.114017,6.027415,7.999336,7.999336,0.996262,0.915851,0.334335,0.516073,0.962960,0.921324,0.904593,0.019503,-0.005164,-0.013790,0.962960,0.921324,0.904593,-0.001805,-0.001596 
[25-02-17 06.41.37.215],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.724240,0.080521,0.027848,0.003062,0.000012,0.012289,0.001388,0.125187,0.074612,0.027986,0.002545,0.000012,0.011436,0.000989,0.117635,0.079992,0.024179,0.002550,0.000015,0.011447,0.001011,0.119251,0.094193,0.028028,0.002517,0.000010,0.010579,0.001160,0.136541,0.084583,0.027853,0.002624,0.000013,0.010518,0.001236,0.126886,4.365569,107.114017,127.511677,107.114017,6.027415,7.999254,7.999254,0.996113,0.562203,0.335453,0.077023,0.963204,0.924465,0.905549,-0.004340,0.001091,-0.041835,0.963204,0.924465,0.905549,-0.002549,-0.002908 
[25-02-17 06.43.07.201],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.651885,0.086803,0.028328,0.002858,0.000010,0.010291,0.001367,0.129735,0.081685,0.027512,0.002749,0.000010,0.010161,0.001285,0.123456,0.082138,0.027995,0.003552,0.000016,0.012219,0.001001,0.126986,0.088741,0.028957,0.003002,0.000017,0.010908,0.001183,0.132890,0.085223,0.028888,0.002517,0.000010,0.010950,0.001683,0.129342,4.311762,107.114017,127.426384,107.114017,6.027415,7.999321,7.999321,0.996193,0.792204,0.334688,0.908749,0.959783,0.922071,0.907964,0.001761,0.023753,-0.012957,0.959783,0.922071,0.907964,-0.001162,-0.002022 
[25-02-17 06.44.37.017],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.639017,0.083152,0.023174,0.003253,0.000012,0.011039,0.001248,0.121932,0.077549,0.024783,0.003206,0.000012,0.010711,0.001171,0.117492,0.077844,0.027690,0.003724,0.000012,0.010937,0.001198,0.121497,0.087289,0.028941,0.004195,0.000017,0.011290,0.001334,0.133134,0.085817,0.027333,0.003364,0.000015,0.010950,0.001170,0.128716,4.278983,107.114017,127.440693,107.114017,6.027415,7.999310,7.999310,0.996178,0.754540,0.334947,0.499791,0.961319,0.928094,0.906018,0.001246,0.002641,-0.004519,0.961319,0.928094,0.906018,0.001292,0.002511 
[25-02-17 06.46.06.989],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.711688,0.093385,0.035655,0.002519,0.000010,0.015865,0.001521,0.149025,0.078774,0.026493,0.002498,0.000010,0.010929,0.001262,0.120020,0.072689,0.029475,0.004288,0.000013,0.011128,0.000999,0.118648,0.085096,0.025620,0.004008,0.000017,0.012276,0.001284,0.128380,0.079538,0.027426,0.003129,0.000012,0.010407,0.001110,0.121688,4.366901,107.114017,127.043308,107.114017,6.027415,7.999200,7.999200,0.995804,0.008664,0.333910,0.116701,0.961700,0.921049,0.908824,-0.013400,-0.015598,-0.008832,0.961700,0.921049,0.908824,-0.000310,0.001697 
[25-02-17 06.47.36.949],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.670260,0.086052,0.029978,0.003187,0.000012,0.010776,0.001004,0.131063,0.075263,0.024120,0.002523,0.000009,0.010793,0.001271,0.114045,0.079884,0.026253,0.002504,0.000009,0.012136,0.001199,0.122047,0.085354,0.023772,0.002574,0.000009,0.011653,0.001222,0.124631,0.078065,0.027900,0.002533,0.000009,0.010368,0.000992,0.119923,4.297394,107.114017,127.526245,107.114017,6.027415,7.999338,7.999338,0.996216,0.841818,0.335226,0.201361,0.960409,0.916175,0.908698,-0.003668,0.027485,-0.018668,0.960409,0.916175,0.908698,-0.003609,-0.004650 
