script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[23-02-17 13.05.32.348],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,256,256,1,1.149581,0.023289,0.008843,0.001049,0.000011,0.003657,0.000285,0.037192,0.019667,0.007794,0.000987,0.000014,0.003576,0.000287,0.032383,0.021972,0.007626,0.000821,0.000011,0.002735,0.000247,0.033463,0.021346,0.006507,0.000600,0.000008,0.002409,0.000184,0.031089,0.020605,0.008538,0.000616,0.000009,0.002749,0.000198,0.032752,1.320845,127.760025,127.484558,127.760025,6.709312,7.997235,7.997235,0.996201,0.669436,0.335921,0.164420,0.907933,0.942022,0.909017,0.002024,0.004311,-0.023001,0.907933,0.942022,0.909017,-0.005224,-0.001374 
[23-02-17 13.07.05.594],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,256,256,1,0.884246,0.020758,0.007640,0.000736,0.000008,0.004298,0.000254,0.033744,0.019660,0.009109,0.000808,0.000010,0.003171,0.000332,0.033141,0.021234,0.008434,0.001111,0.000015,0.004106,0.000256,0.035208,0.026531,0.009064,0.000611,0.000008,0.003182,0.000334,0.039777,0.020896,0.007365,0.000609,0.000008,0.003059,0.000261,0.032243,1.061722,127.760025,127.140137,127.760025,6.709312,7.997335,7.997335,0.995895,0.207796,0.334230,0.661050,0.902501,0.938089,0.901317,0.010125,-0.000328,0.008685,0.902501,0.938089,0.901317,-0.003847,-0.005311 
[23-02-17 13.08.43.202],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,256,256,1,0.899869,0.017413,0.007486,0.001110,0.000016,0.003019,0.000254,0.029345,0.021051,0.006771,0.000601,0.000008,0.003238,0.000292,0.032004,0.026146,0.010105,0.001004,0.000014,0.004056,0.000272,0.041654,0.024645,0.007488,0.000606,0.000008,0.003341,0.000293,0.036431,0.022402,0.006338,0.000712,0.000008,0.002519,0.000255,0.032279,1.074822,127.760025,127.156006,127.760025,6.709312,7.997300,7.997300,0.996124,0.549835,0.333877,0.411649,0.902534,0.937581,0.902256,0.004673,0.004128,-0.001399,0.902534,0.937581,0.902256,-0.009285,-0.003652 
[23-02-17 13.10.17.270],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,256,256,1,0.949199,0.025546,0.008745,0.001111,0.000014,0.003712,0.000266,0.039452,0.025683,0.009434,0.000609,0.000008,0.002627,0.000189,0.038594,0.020194,0.007072,0.000674,0.000008,0.002618,0.000272,0.030884,0.020415,0.006851,0.000596,0.000007,0.002593,0.000243,0.030746,0.019937,0.009219,0.000703,0.000013,0.003007,0.000278,0.033219,1.125191,127.760025,127.340027,127.760025,6.709312,7.997294,7.997294,0.996246,0.734416,0.336355,0.062790,0.903713,0.939460,0.902027,-0.001167,0.000279,-0.028982,0.903713,0.939460,0.902027,0.007259,-0.001952 
[23-02-17 13.11.53.270],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,256,256,1,0.964636,0.024147,0.010977,0.001045,0.000014,0.003605,0.000413,0.040267,0.023091,0.007867,0.000601,0.000008,0.003073,0.000258,0.034949,0.018770,0.008799,0.000609,0.000008,0.003201,0.000251,0.031676,0.021155,0.008192,0.000758,0.000024,0.003511,0.000291,0.033979,0.024288,0.008183,0.000609,0.000008,0.003570,0.000262,0.036980,1.146045,127.760025,127.810425,127.760025,6.709312,7.997198,7.997198,0.996155,0.598896,0.333460,0.203505,0.902516,0.937724,0.900491,-0.001872,-0.001843,-0.002118,0.902516,0.937724,0.900491,-0.001870,-0.003419 
[23-02-17 13.13.25.399],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,256,256,1,0.868266,0.019620,0.006573,0.000597,0.000007,0.002254,0.000245,0.029333,0.019916,0.006078,0.000992,0.000010,0.003003,0.000294,0.030333,0.019212,0.006525,0.000700,0.000008,0.002988,0.000253,0.029723,0.025846,0.009377,0.000606,0.000009,0.002944,0.000298,0.039126,0.025561,0.007753,0.000605,0.000008,0.003248,0.000234,0.037448,1.037554,127.760025,127.741669,127.760025,6.709312,7.997792,7.997792,0.995895,0.207796,0.335874,0.180269,0.903004,0.938957,0.901245,0.026980,0.005882,-0.009741,0.903004,0.938957,0.901245,-0.004868,-0.005078 
[23-02-17 13.14.55.091],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,256,256,1,0.961198,0.024307,0.008965,0.000702,0.000012,0.004129,0.000291,0.038454,0.030264,0.009259,0.000624,0.000008,0.003616,0.000253,0.044071,0.020487,0.009295,0.000664,0.000009,0.003502,0.000251,0.034250,0.022594,0.008321,0.001062,0.000010,0.003359,0.000378,0.035776,0.025056,0.007328,0.000606,0.000008,0.002599,0.000246,0.035884,1.152828,127.760025,127.457703,127.760025,6.709312,7.997382,7.997382,0.996185,0.646443,0.334132,0.586051,0.902184,0.938404,0.904738,0.016186,-0.004678,-0.008150,0.902184,0.938404,0.904738,0.001320,-0.004015 
[23-02-17 13.16.23.510],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,256,256,1,1.020003,0.018967,0.007749,0.000608,0.000009,0.002882,0.000282,0.030543,0.018194,0.007642,0.000683,0.000008,0.003304,0.000267,0.030137,0.022878,0.009050,0.000943,0.000015,0.003936,0.000307,0.037190,0.024075,0.007819,0.000604,0.000008,0.003405,0.000263,0.036218,0.021269,0.009582,0.000607,0.000009,0.003722,0.000264,0.035497,1.192916,127.760025,127.679977,127.760025,6.709312,7.996902,7.996902,0.996185,0.646443,0.333533,0.233133,0.894046,0.940744,0.894774,0.000129,0.018320,0.010129,0.894046,0.940744,0.894774,-0.005227,-0.004544 
[23-02-17 13.17.53.201],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,256,256,1,0.963051,0.024141,0.008184,0.001007,0.000013,0.004453,0.000323,0.038175,0.027489,0.010572,0.000997,0.000011,0.005593,0.000298,0.045023,0.021494,0.007718,0.000621,0.000009,0.003138,0.000209,0.033226,0.021764,0.007312,0.000617,0.000008,0.003151,0.000294,0.033192,0.023980,0.006993,0.000750,0.000010,0.002906,0.000246,0.034925,1.150986,127.760025,127.929520,127.760025,6.709312,7.997498,7.997498,0.995789,0.105203,0.333838,0.388168,0.887800,0.938629,0.906942,-0.020969,0.002280,-0.016188,0.887800,0.938629,0.906942,0.002357,0.004702 
[23-02-17 13.19.27.258],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,256,256,1,0.916779,0.021266,0.007757,0.000939,0.000014,0.003260,0.000267,0.033547,0.022149,0.009801,0.000696,0.000014,0.005432,0.000256,0.038397,0.026404,0.008631,0.000743,0.000014,0.003379,0.000275,0.039496,0.022110,0.007424,0.000918,0.000014,0.003165,0.000300,0.033991,0.022411,0.007256,0.001052,0.000011,0.003640,0.000301,0.034713,1.099983,127.760025,126.812515,127.760025,6.709312,7.997445,7.997445,0.996597,0.980611,0.336086,0.116460,0.897169,0.939486,0.900650,0.014437,0.043561,-0.001077,0.897169,0.939486,0.900650,-0.003349,-0.001371 
