script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[23-02-17 15.10.11.163],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,256,256,1,0.981462,0.021329,0.008024,0.000707,0.000009,0.003094,0.000302,0.033511,0.023555,0.007278,0.000910,0.000012,0.003922,0.000292,0.036020,0.020918,0.008069,0.000695,0.000008,0.003406,0.000296,0.033439,0.022213,0.007172,0.000644,0.000008,0.002645,0.000342,0.033059,0.022695,0.007599,0.000715,0.000011,0.003420,0.000333,0.034824,1.155870,140.507065,127.041595,140.507065,7.311807,7.997337,7.997337,0.996201,0.669436,0.335480,0.360841,0.905335,0.860097,0.825809,0.002852,-0.002796,-0.004914,0.905335,0.860097,0.825809,-0.000183,0.002135 
[23-02-17 15.11.50.089],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,256,256,1,1.016160,0.022550,0.008286,0.000627,0.000009,0.002416,0.000230,0.034159,0.020758,0.009579,0.000970,0.000012,0.002810,0.000280,0.034461,0.023061,0.007619,0.000654,0.000009,0.002416,0.000237,0.034031,0.021709,0.006868,0.000620,0.000009,0.002788,0.000333,0.032367,0.022216,0.007799,0.000641,0.000009,0.002729,0.000238,0.033672,1.188113,140.507065,127.069366,140.507065,7.311807,7.997392,7.997392,0.995895,0.207796,0.333732,0.328531,0.902399,0.861323,0.813014,0.014919,-0.004029,-0.001771,0.902399,0.861323,0.813014,-0.004454,-0.003046 
[23-02-17 15.13.26.856],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,256,256,1,0.953301,0.026083,0.008393,0.000761,0.000011,0.004149,0.000288,0.039731,0.023082,0.008409,0.000703,0.000009,0.003466,0.000457,0.036167,0.022100,0.007606,0.000713,0.000009,0.002817,0.000265,0.033557,0.023341,0.007631,0.000649,0.000008,0.003230,0.000222,0.035118,0.022353,0.008742,0.000647,0.000007,0.003642,0.000304,0.035749,1.136870,140.507065,127.163879,140.507065,7.311807,7.997289,7.997289,0.996124,0.549835,0.333968,0.470088,0.909322,0.852940,0.827967,-0.009296,0.003013,0.010375,0.909322,0.852940,0.827967,-0.012823,0.000049 
[23-02-17 15.15.08.399],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,256,256,1,1.100884,0.026842,0.007090,0.000646,0.000007,0.002864,0.000301,0.037794,0.019205,0.007387,0.000653,0.000007,0.003234,0.000278,0.030800,0.019855,0.008444,0.001035,0.000014,0.003881,0.000339,0.033612,0.021950,0.007684,0.001101,0.000012,0.003291,0.000333,0.034419,0.022217,0.006681,0.000947,0.000014,0.002977,0.000322,0.033204,1.274447,140.507065,127.293762,140.507065,7.311807,7.997327,7.997327,0.996246,0.734416,0.335117,0.602635,0.908365,0.865895,0.832319,-0.010669,0.001559,-0.012661,0.908365,0.865895,0.832319,0.006462,-0.000233 
[23-02-17 15.16.43.581],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,256,256,1,0.989903,0.023599,0.008020,0.000682,0.000008,0.003556,0.000281,0.036199,0.023380,0.007733,0.000739,0.000010,0.003003,0.000295,0.035212,0.020858,0.009046,0.001196,0.000023,0.006306,0.000840,0.038376,0.023128,0.009099,0.001394,0.000023,0.003818,0.000297,0.037818,0.028728,0.008477,0.000683,0.000008,0.004312,0.000376,0.042644,1.185142,140.507065,127.405731,140.507065,7.311807,7.997390,7.997390,0.996155,0.598896,0.333015,0.079644,0.903480,0.865439,0.823918,0.002083,0.007916,-0.006389,0.903480,0.865439,0.823918,-0.001703,0.002810 
[23-02-17 15.18.18.918],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,256,256,1,0.998963,0.026611,0.010183,0.001008,0.000011,0.003479,0.000319,0.041676,0.025462,0.007105,0.000637,0.000008,0.003265,0.000545,0.037071,0.023362,0.006960,0.001102,0.000012,0.004771,0.000330,0.036588,0.023766,0.008305,0.000684,0.000008,0.002808,0.000292,0.035913,0.028153,0.009493,0.001073,0.000015,0.006225,0.000349,0.045372,1.199726,140.507065,127.875793,140.507065,7.311807,7.996759,7.996759,0.995895,0.207796,0.335795,0.209646,0.909655,0.863392,0.826134,0.008731,-0.002448,0.016151,0.909655,0.863392,0.826134,-0.001874,-0.001376 
[23-02-17 15.20.02.814],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,256,256,1,1.055926,0.023228,0.008736,0.000695,0.000009,0.004006,0.000267,0.036987,0.024728,0.009397,0.001045,0.000021,0.003952,0.000350,0.039556,0.022928,0.007773,0.001102,0.000011,0.003241,0.000308,0.035428,0.023570,0.008813,0.000798,0.000012,0.004285,0.000264,0.037801,0.020900,0.007788,0.000645,0.000008,0.002864,0.000282,0.032525,1.241818,140.507065,127.711487,140.507065,7.311807,7.996728,7.996728,0.996185,0.646443,0.333447,0.198420,0.900613,0.854958,0.813604,-0.006093,0.017737,-0.019413,0.900613,0.854958,0.813604,-0.002583,0.002269 
[23-02-17 15.21.45.088],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,256,256,1,0.991778,0.021408,0.006961,0.000662,0.000008,0.002447,0.000223,0.031743,0.023138,0.008924,0.000653,0.000008,0.004149,0.000339,0.037255,0.025876,0.008683,0.000822,0.000011,0.004593,0.000271,0.040299,0.022679,0.007801,0.000646,0.000007,0.002727,0.000256,0.034154,0.021851,0.006739,0.001045,0.000009,0.002578,0.000296,0.032563,1.170701,140.507065,127.602890,140.507065,7.311807,7.997164,7.997164,0.996185,0.646443,0.334919,0.758758,0.899648,0.864185,0.818739,-0.013175,-0.017382,-0.009789,0.899648,0.864185,0.818739,-0.007399,-0.005165 
[23-02-17 15.23.20.533],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,256,256,1,0.988556,0.022315,0.008191,0.000761,0.000014,0.003829,0.000297,0.035452,0.019703,0.009161,0.000655,0.000008,0.004194,0.000302,0.034065,0.021081,0.008280,0.000644,0.000009,0.003548,0.000294,0.033891,0.022504,0.007392,0.000694,0.000008,0.002867,0.000278,0.033781,0.020666,0.006494,0.000696,0.000008,0.002484,0.000282,0.030667,1.159488,140.507065,127.496231,140.507065,7.311807,7.997290,7.997290,0.995789,0.105203,0.333803,0.367996,0.899594,0.854730,0.821196,-0.016943,-0.013520,0.005233,0.899594,0.854730,0.821196,-0.005013,0.000737 
[23-02-17 15.24.56.364],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,256,256,1,0.971350,0.024726,0.008891,0.000623,0.000007,0.005323,0.000328,0.039932,0.022494,0.009656,0.000771,0.000010,0.003298,0.000274,0.036552,0.021176,0.007326,0.000848,0.000012,0.002681,0.000301,0.032390,0.024188,0.006886,0.000643,0.000008,0.002971,0.000286,0.035027,0.022080,0.007696,0.000701,0.000009,0.003430,0.000281,0.034242,1.152752,140.507065,127.340836,140.507065,7.311807,7.997246,7.997246,0.996597,0.980611,0.335103,0.612867,0.909584,0.860480,0.821537,0.026506,0.032362,-0.007415,0.909584,0.860480,0.821537,-0.006008,0.000435 
