script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[26-02-17 09.57.29.009],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.657352,0.072552,0.025303,0.002688,0.000012,0.010699,0.001083,0.112418,0.074619,0.026100,0.003001,0.000011,0.010039,0.001194,0.115033,0.071678,0.024960,0.002426,0.000010,0.010043,0.001153,0.110327,0.083423,0.030565,0.004503,0.000016,0.011461,0.001033,0.131074,0.091799,0.028311,0.003130,0.000012,0.011031,0.001095,0.135445,4.280374,127.188091,127.945454,127.188091,5.053448,7.999318,7.999318,0.996189,0.783122,0.335422,0.088700,0.964634,0.932788,0.921822,0.019047,0.005483,-0.002764,0.964634,0.932788,0.921822,-0.000741,-0.002225 
[26-02-17 09.58.59.809],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.708138,0.080059,0.024722,0.002686,0.000011,0.010944,0.001173,0.119657,0.080081,0.025792,0.002590,0.000012,0.010213,0.001115,0.119855,0.078198,0.025790,0.002442,0.000009,0.011771,0.001146,0.119416,0.093274,0.028634,0.002867,0.000018,0.011253,0.000988,0.137106,0.087410,0.032126,0.002527,0.000010,0.009919,0.001236,0.133289,4.353186,127.188091,127.565872,127.188091,5.053448,7.999419,7.999419,0.995907,0.062484,0.335095,0.319779,0.958542,0.928253,0.922521,-0.003237,0.021483,-0.016531,0.958542,0.928253,0.922521,-0.003901,-0.001611 
[26-02-17 10.00.30.445],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.686969,0.075225,0.026419,0.003360,0.000013,0.011875,0.001050,0.118005,0.073580,0.029010,0.004285,0.000023,0.011562,0.001194,0.119730,0.070470,0.025748,0.003245,0.000013,0.012714,0.001147,0.113402,0.084181,0.031921,0.004058,0.000017,0.012933,0.001210,0.134396,0.102625,0.031100,0.002512,0.000010,0.010581,0.001311,0.148199,4.337830,127.188091,127.469170,127.188091,5.053448,7.999271,7.999271,0.995956,0.129828,0.335415,0.091775,0.957918,0.928844,0.926754,-0.011433,0.011302,-0.005720,0.957918,0.928844,0.926754,-0.001606,0.000017 
[26-02-17 10.02.02.612],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.692238,0.078840,0.024333,0.002529,0.000010,0.010284,0.001070,0.117117,0.081224,0.026331,0.004152,0.000014,0.011503,0.001194,0.124487,0.074695,0.028417,0.004363,0.000021,0.013743,0.001949,0.123308,0.090019,0.028233,0.003984,0.000013,0.010079,0.001027,0.133416,0.087803,0.026666,0.003331,0.000021,0.010795,0.001083,0.129763,4.337087,127.188091,127.347424,127.188091,5.053448,7.999417,7.999417,0.996098,0.512489,0.334538,0.832627,0.959122,0.935446,0.927176,0.011227,0.002635,-0.004257,0.959122,0.935446,0.927176,0.003630,0.000800 
[26-02-17 10.03.43.614],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,4.987014,0.099168,0.036332,0.003725,0.000018,0.012534,0.001552,0.153414,0.122592,0.031692,0.003534,0.000013,0.012758,0.001595,0.172262,0.108636,0.030082,0.004429,0.000015,0.012626,0.001476,0.157346,0.104529,0.032898,0.004281,0.000019,0.013907,0.001556,0.157292,0.103847,0.034500,0.004740,0.000039,0.014587,0.001296,0.159108,5.807650,127.188091,127.641491,127.188091,5.053448,7.999293,7.999293,0.996262,0.915851,0.334322,0.497757,0.954942,0.928612,0.927479,0.016071,0.011460,-0.000244,0.954942,0.928612,0.927479,-0.001525,0.000212 
[26-02-17 10.05.27.148],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,4.087862,0.114476,0.036241,0.004139,0.000013,0.013723,0.001147,0.169825,0.091536,0.032454,0.003215,0.000013,0.013493,0.001252,0.142062,0.089210,0.037434,0.005518,0.000017,0.014338,0.001688,0.148304,0.110504,0.033277,0.004631,0.000014,0.014378,0.001332,0.164241,0.110802,0.031720,0.002873,0.000011,0.014825,0.001662,0.161958,4.893099,127.188091,127.625675,127.188091,5.053448,7.999320,7.999320,0.996113,0.562203,0.334926,0.529889,0.962155,0.934848,0.927117,0.002948,0.009482,-0.040954,0.962155,0.934848,0.927117,-0.001633,-0.004355 
[26-02-17 10.07.11.138],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,4.604924,0.119590,0.042954,0.004221,0.000018,0.018161,0.001877,0.186901,0.106504,0.038225,0.004522,0.000021,0.017221,0.005169,0.171818,0.113441,0.039153,0.006458,0.000041,0.017713,0.001597,0.178560,0.133937,0.044155,0.004437,0.000024,0.016413,0.001636,0.200695,0.117876,0.031465,0.003779,0.000015,0.013831,0.001236,0.168280,5.533375,127.188091,127.558495,127.188091,5.053448,7.999313,7.999313,0.996193,0.792204,0.334373,0.569791,0.955738,0.919616,0.923184,-0.005620,0.005888,0.005053,0.955738,0.919616,0.923184,-0.000312,0.000811 
[26-02-17 10.09.05.415],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,4.328782,0.081025,0.024201,0.002560,0.000010,0.011797,0.001191,0.120858,0.084034,0.028572,0.004217,0.000016,0.014541,0.001232,0.132687,0.089866,0.024223,0.002812,0.000013,0.012343,0.001049,0.130377,0.088137,0.027520,0.002892,0.000009,0.010776,0.001198,0.130617,0.110702,0.037677,0.005739,0.000017,0.017517,0.001693,0.173428,5.037380,127.188091,127.245472,127.188091,5.053448,7.999277,7.999277,0.996178,0.754540,0.334793,0.732420,0.954073,0.921464,0.921903,0.002304,0.005157,-0.004054,0.954073,0.921464,0.921903,0.002909,-0.000166 
[26-02-17 10.10.55.714],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,4.292156,0.088145,0.027533,0.002631,0.000010,0.012145,0.001132,0.131668,0.087964,0.048693,0.005172,0.000020,0.013675,0.001220,0.156830,0.083849,0.029437,0.004456,0.000014,0.012457,0.001500,0.131805,0.097838,0.030199,0.004091,0.000015,0.013012,0.002010,0.147263,0.095298,0.029423,0.003935,0.000035,0.012339,0.000939,0.142068,5.021009,127.188091,127.533329,127.188091,5.053448,7.999235,7.999235,0.995804,0.008664,0.333588,0.023400,0.954895,0.930886,0.916122,-0.001732,-0.007229,-0.031759,0.954895,0.930886,0.916122,-0.000787,0.002272 
[26-02-17 10.12.43.733],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,4.192409,0.103668,0.025001,0.004483,0.000017,0.012908,0.000961,0.147116,0.111308,0.035724,0.004346,0.000014,0.011599,0.001470,0.164552,0.080543,0.027844,0.004557,0.000022,0.015296,0.001972,0.130320,0.133692,0.039044,0.005243,0.000019,0.017064,0.001824,0.196980,0.139334,0.035342,0.004005,0.000018,0.012891,0.001314,0.192987,5.043616,127.188091,127.532654,127.188091,5.053448,7.999339,7.999339,0.996216,0.841818,0.335485,0.066036,0.960861,0.934469,0.910985,-0.009771,0.029987,0.003113,0.960861,0.934469,0.910985,-0.003119,-0.001248 
