script, Key, KeyS, IV, imW, imH, imD, timeKey, tc_Dec2Bin, tc_ReshArray, tc_XOR, tc_ReshapeMatrix1, tcBin2Dec, tc_ReshapeMatrix2, tc_totalTime, tc_diff_Dec2Bin, tc_diff_ReshArray, tc_diff_XOR, tc_diff_ReshapeMatrix1, tc_diff_Bin2Dec, tc_diff_ReshapeMatrix2, tc_diff_totalTime, tc_sens_Dec2Bin, tc_sens_ReshArray, tc_sens_XOR, tc_sens_ReshapeMatrix1, tc_sens_Bin2Dec, tc_sens_ReshapeMatrix2, tc_sens_totalTime, td_Dec2Bin, td_ReshArray, td_XOR, td_ReshapeMatrix1, tdBin2Dec, td_ReshapeMatrix2, td_totalTime, td_diff_Dec2Bin, td_diff_ReshArray, td_diff_XOR, td_diff_ReshapeMatrix1, td_diff_Bin2Dec, td_diff_ReshapeMatrix2, td_diff_totalTime, totalTime, intensityPlain, intensityCipher, intensityDecipher, entropyPlain, entropyCipher, entropyDecipher, diff_NPCRscore, diff_NPCRpval, diff_UACIscore, diff_UACIpval, corr_plain_H, corr_plain_V, corr_plain_D, corr_cipher_H, corr_cipher_V, corr_cipher_D, corr_decipher_H, corr_decipher_V, corr_decipher_D, corr_keySensCipher, corr_keySensDecipher  
[24-02-17 22.35.32.129],C01E624602846E39868B,C01E624602946E39868B,21E8DDD129B0766F,512,512,1,3.487037,0.078117,0.026197,0.002552,0.000010,0.010613,0.000812,0.118357,0.085950,0.028523,0.002530,0.000010,0.010810,0.000807,0.128692,0.082324,0.026763,0.002515,0.000010,0.010855,0.000896,0.123432,0.087351,0.027206,0.002735,0.000012,0.011974,0.000811,0.130149,0.085926,0.026160,0.002500,0.000009,0.011173,0.003650,0.129476,4.134068,180.571754,127.624039,180.571754,6.993994,7.999442,7.999442,0.996189,0.783122,0.334654,0.968165,0.897730,0.858969,0.804400,0.002989,0.009613,-0.012642,0.897730,0.858969,0.804400,-0.000344,0.000417 
[24-02-17 22.36.59.448],5BB10DC12798EAD4D6C6,5BB10DC1279AEAD4D6C6,0775D29293C4EDAD,512,512,1,3.519102,0.089488,0.026136,0.002844,0.000021,0.010801,0.000670,0.130026,0.082412,0.025538,0.003152,0.000013,0.011661,0.000796,0.123629,0.091019,0.029652,0.004563,0.000014,0.011727,0.000808,0.137859,0.084021,0.028148,0.003153,0.000013,0.011708,0.000837,0.127949,0.088164,0.026977,0.003340,0.000015,0.011431,0.000695,0.130699,4.185842,180.571754,127.268192,180.571754,6.993994,7.999296,7.999296,0.995907,0.062484,0.335376,0.109138,0.902762,0.874630,0.809584,-0.035404,0.002217,-0.019998,0.902762,0.874630,0.809584,-0.002848,-0.000885 
[24-02-17 22.38.26.658],3BE0FB0EA17E14A739C6,3BE0FB0EA17E14A539C6,84FA181615300461,512,512,1,3.488756,0.088235,0.028333,0.005170,0.000018,0.012519,0.000715,0.135077,0.081414,0.025984,0.002548,0.000011,0.010499,0.000920,0.121434,0.079951,0.028619,0.002527,0.000012,0.010883,0.000903,0.122960,0.089285,0.029392,0.003270,0.000021,0.010687,0.000887,0.133600,0.086154,0.027418,0.002469,0.000019,0.011448,0.000739,0.128302,4.145356,180.571754,127.685238,180.571754,6.993994,7.999353,7.999353,0.995956,0.129828,0.334973,0.464713,0.901066,0.866114,0.821319,-0.008808,-0.007589,0.012173,0.901066,0.866114,0.821319,0.001110,0.002055 
[24-02-17 22.39.54.671],2E9F643CEE9F1DC817F8,2E9F643CEE9F1D8817F8,EAFFA0A2F4E52E03,512,512,1,3.515222,0.073389,0.028028,0.003301,0.000012,0.011693,0.000838,0.117326,0.080256,0.025430,0.003090,0.000011,0.012756,0.001140,0.122756,0.086642,0.026795,0.002544,0.000011,0.011102,0.000776,0.127928,0.088715,0.026660,0.002626,0.000012,0.011088,0.001003,0.130153,0.080684,0.030564,0.003322,0.000014,0.011037,0.001034,0.126757,4.156193,180.571754,127.335922,180.571754,6.993994,7.999294,7.999294,0.996098,0.512489,0.335059,0.359770,0.899207,0.861053,0.804268,0.023637,-0.006484,0.004544,0.899207,0.861053,0.804268,0.002016,-0.000293 
[24-02-17 22.41.22.333],9D34BE98BE3AE6CD0B0B,9D34BE98BE3AE6CF0B0B,292065959F14C266,512,512,1,3.517231,0.083541,0.025954,0.002514,0.000014,0.012980,0.000739,0.125798,0.079935,0.027052,0.002535,0.000010,0.010029,0.000919,0.120539,0.080255,0.027544,0.004168,0.000020,0.012977,0.000856,0.125905,0.094242,0.029170,0.002525,0.000015,0.010827,0.000838,0.137684,0.087016,0.030577,0.002862,0.000010,0.012105,0.000963,0.133604,4.178652,180.571754,127.368393,180.571754,6.993994,7.999350,7.999350,0.996262,0.915851,0.334282,0.444851,0.900468,0.864193,0.799144,0.001785,-0.015632,0.009169,0.900468,0.864193,0.799144,-0.000541,0.000841 
[24-02-17 22.42.51.130],8B5EE728C7DE966DF875,8B5EE728C7D6966DF875,EBA66ED9C8243297,512,512,1,3.623489,0.085080,0.026155,0.002576,0.000011,0.011556,0.000854,0.126297,0.079573,0.028848,0.002673,0.000019,0.011557,0.000815,0.123559,0.082129,0.028849,0.002514,0.000012,0.011533,0.000897,0.126000,0.083511,0.032911,0.002651,0.000013,0.010695,0.000939,0.130786,0.086221,0.030209,0.003496,0.000014,0.011867,0.001242,0.133118,4.279248,180.571754,127.475540,180.571754,6.993994,7.999285,7.999285,0.996113,0.562203,0.334805,0.713382,0.888905,0.868010,0.807196,0.008609,-0.002116,-0.014937,0.888905,0.868010,0.807196,-0.001942,-0.000700 
[24-02-17 22.44.19.286],4BE52A366CB9FA81D0DB,4BE52A166CB9FA81D0DB,A26BAADD094578B0,512,512,1,3.602354,0.080542,0.031322,0.003766,0.000012,0.010751,0.000775,0.127235,0.076201,0.023274,0.002512,0.000009,0.010626,0.000810,0.113480,0.083970,0.027426,0.002623,0.000010,0.011938,0.000742,0.126778,0.090372,0.028846,0.002827,0.000011,0.011534,0.000910,0.134572,0.077675,0.024255,0.002515,0.000010,0.010160,0.000772,0.115441,4.237519,180.571754,127.506580,180.571754,6.993994,7.999136,7.999136,0.996193,0.792204,0.334134,0.278125,0.894927,0.850562,0.805303,-0.008293,0.006562,0.000453,0.894927,0.850562,0.805303,-0.001684,-0.003111 
[24-02-17 22.45.46.990],2BD043C29CC5AF54C748,2BD043C39CC5AF54C748,33C2C8C41E3F96B3,512,512,1,3.515104,0.079283,0.027013,0.002522,0.000010,0.010929,0.000914,0.120724,0.082076,0.025280,0.003468,0.000012,0.011603,0.000849,0.123361,0.082466,0.027744,0.003123,0.000015,0.010607,0.000739,0.124780,0.083533,0.026466,0.002815,0.000015,0.010943,0.000715,0.124552,0.081972,0.028939,0.002508,0.000010,0.010854,0.000980,0.125325,4.149812,180.571754,127.325142,180.571754,6.993994,7.999158,7.999158,0.996178,0.754540,0.335110,0.304578,0.902484,0.845202,0.796089,0.026693,0.004419,-0.004705,0.902484,0.845202,0.796089,0.000390,0.001519 
[24-02-17 22.47.14.796],793D21B42F104FA7694D,793D21B40F104FA7694D,72672B7B153A1FA1,512,512,1,3.605299,0.083772,0.027958,0.002815,0.000014,0.011276,0.000796,0.126693,0.085683,0.025473,0.002852,0.000012,0.011156,0.000683,0.125922,0.082698,0.029122,0.002618,0.000011,0.012162,0.001592,0.128266,0.085726,0.026582,0.003953,0.000018,0.012771,0.000937,0.130064,0.085619,0.028906,0.002734,0.000010,0.010362,0.000925,0.128608,4.260424,180.571754,127.507637,180.571754,6.993994,7.999266,7.999266,0.995804,0.008664,0.333776,0.062882,0.894141,0.858499,0.797621,-0.030796,-0.024762,-0.000961,0.894141,0.858499,0.797621,-0.000612,0.002270 
[24-02-17 22.48.42.859],0983881000ED634215FF,098B881000ED634215FF,EE0B26CEB3E7CC5A,512,512,1,3.506778,0.080143,0.027778,0.003192,0.000013,0.010486,0.001022,0.122706,0.082136,0.027888,0.004007,0.000024,0.012084,0.001308,0.127518,0.082158,0.028765,0.003632,0.000016,0.010611,0.001087,0.126348,0.088861,0.027298,0.004104,0.000018,0.010487,0.000679,0.131514,0.086630,0.026867,0.002506,0.000010,0.011113,0.000912,0.128088,4.158277,180.571754,127.534779,180.571754,6.993994,7.999385,7.999385,0.996216,0.841818,0.335236,0.193684,0.888341,0.858388,0.795529,0.003865,0.022631,-0.013098,0.888341,0.858388,0.795529,-0.002280,-0.002509 
[24-02-17 22.50.11.685],FF834E94C9D2B7A78569,FF834E94C9D2B7A78769,0C6B1AA48E2F0A58,512,512,1,3.612707,0.083760,0.028279,0.004083,0.000017,0.011303,0.000959,0.128472,0.082304,0.029648,0.003501,0.000016,0.011014,0.000991,0.127541,0.082223,0.027761,0.002500,0.000009,0.011537,0.000891,0.124986,0.078692,0.029684,0.004169,0.000015,0.011481,0.001176,0.125287,0.084251,0.027750,0.002772,0.000010,0.011339,0.000863,0.127051,4.263127,180.571754,127.592827,180.571754,6.993994,7.999254,7.999254,0.996227,0.863437,0.334893,0.577286,0.897312,0.854265,0.786907,-0.002249,0.009666,-0.013423,0.897312,0.854265,0.786907,0.002392,0.001751 
[24-02-17 22.51.40.293],38A7118D4AEC77FED4B5,38A7158D4AEC77FED4B5,B594C1A86789C95D,512,512,1,3.495592,0.084778,0.026438,0.002539,0.000011,0.011126,0.000724,0.125675,0.079925,0.027346,0.002941,0.000012,0.010822,0.000721,0.121827,0.076829,0.031837,0.004002,0.000021,0.011804,0.000827,0.125397,0.084559,0.029365,0.002579,0.000010,0.010084,0.000792,0.127436,0.084562,0.025233,0.002487,0.000009,0.011448,0.000691,0.124483,4.134422,180.571754,127.724854,180.571754,6.993994,7.999311,7.999311,0.995964,0.143533,0.334944,0.504492,0.894203,0.849363,0.805645,-0.003226,-0.013832,-0.011468,0.894203,0.849363,0.805645,0.000076,0.000633 
[24-02-17 22.53.08.645],6C26C7CD54255BA75C01,6C26C7CD74255BA75C01,E58F9339177D8452,512,512,1,3.621433,0.080994,0.026460,0.002919,0.000017,0.011812,0.000922,0.123184,0.077165,0.028222,0.003313,0.000014,0.012581,0.000737,0.122097,0.090277,0.026199,0.003220,0.000017,0.010839,0.000864,0.131491,0.088648,0.028650,0.003369,0.000016,0.012008,0.000869,0.133623,0.081138,0.027423,0.003271,0.000016,0.010898,0.000833,0.123640,4.270031,180.571754,127.575298,180.571754,6.993994,7.999386,7.999386,0.996216,0.841818,0.334197,0.343289,0.902572,0.856950,0.794978,0.008793,-0.004395,0.005112,0.902572,0.856950,0.794978,0.001820,0.002154 
[24-02-17 22.54.36.797],35EF2953FE96A8C201F3,35EF2153FE96A8C201F3,FA60092455AABEDD,512,512,1,3.501765,0.082311,0.023703,0.003545,0.000012,0.010631,0.000852,0.121111,0.075418,0.026007,0.004004,0.000016,0.011819,0.000802,0.118129,0.079899,0.024211,0.002846,0.000011,0.010247,0.000799,0.118066,0.084547,0.027530,0.002561,0.000010,0.010804,0.000943,0.126458,0.093095,0.025725,0.002514,0.000010,0.010923,0.000803,0.133128,4.134918,180.571754,127.467220,180.571754,6.993994,7.999325,7.999325,0.996056,0.377098,0.335243,0.188498,0.907669,0.873406,0.799320,-0.017797,0.008735,0.003435,0.907669,0.873406,0.799320,0.002898,-0.000760 
[24-02-17 22.56.05.009],C28AD5246973C3555A0A,C28ED5246973C3555A0A,71E7A72248BAF3F0,512,512,1,3.530179,0.072662,0.026783,0.004332,0.000015,0.011085,0.000949,0.115881,0.083388,0.026862,0.002519,0.000010,0.011233,0.001156,0.125221,0.078485,0.024849,0.002517,0.000009,0.010426,0.000848,0.117195,0.086551,0.026484,0.002572,0.000010,0.011791,0.000908,0.128378,0.085297,0.027361,0.004318,0.000015,0.011258,0.001321,0.129644,4.164095,180.571754,127.685459,180.571754,6.993994,7.999177,7.999177,0.995922,0.079417,0.335653,0.027746,0.896058,0.854048,0.810688,0.015929,-0.001088,-0.003123,0.896058,0.854048,0.810688,0.002081,0.001835 
[24-02-17 22.57.32.937],467C19AD051ADFFF2E79,467C18AD051ADFFF2E79,8626563B1ED4A6B8,512,512,1,3.638659,0.078004,0.029745,0.002723,0.000011,0.012602,0.000953,0.124093,0.084985,0.025923,0.002497,0.000010,0.010350,0.000865,0.124687,0.089273,0.028075,0.002518,0.000010,0.011032,0.000836,0.131797,0.085964,0.025351,0.002719,0.000014,0.010312,0.000937,0.125352,0.089751,0.031405,0.002813,0.000013,0.011184,0.001034,0.136271,4.295703,180.571754,127.250225,180.571754,6.993994,7.999351,7.999351,0.996147,0.669436,0.335180,0.238737,0.903609,0.883745,0.821262,-0.008808,0.006272,-0.012812,0.903609,0.883745,0.821262,-0.002281,0.001606 
[24-02-17 22.59.02.193],41F9C56AEE332C7207B8,41F9C56AEE332C7307B8,FC952AC6FF47DF03,512,512,1,3.600407,0.082102,0.026433,0.002502,0.000009,0.009948,0.000864,0.121905,0.085256,0.026540,0.003484,0.000012,0.011195,0.000718,0.127267,0.071920,0.028702,0.002837,0.000012,0.009952,0.000947,0.114428,0.085371,0.027710,0.002875,0.000014,0.010614,0.000774,0.127413,0.088601,0.025803,0.002518,0.000011,0.010696,0.000869,0.128558,4.234722,180.571754,127.195663,180.571754,6.993994,7.999326,7.999326,0.995979,0.173779,0.334162,0.305754,0.904487,0.866022,0.806630,-0.006458,-0.010815,-0.027356,0.904487,0.866022,0.806630,0.000887,0.002382 
[24-02-17 23.00.30.816],63424D887EF1A2A3F316,634245887EF1A2A3F316,C6F0D7BDBEC8F12B,512,512,1,3.500949,0.079390,0.027586,0.003327,0.000017,0.010706,0.000924,0.122009,0.082929,0.026434,0.003087,0.000019,0.011027,0.000786,0.124350,0.080524,0.027156,0.002500,0.000009,0.010479,0.000867,0.121583,0.088437,0.026821,0.002574,0.000009,0.009979,0.000893,0.128768,0.082693,0.028425,0.002580,0.000018,0.011212,0.001075,0.126061,4.141481,180.571754,127.306122,180.571754,6.993994,7.999248,7.999248,0.996044,0.341987,0.334652,0.971261,0.900376,0.862548,0.788509,-0.004144,0.011594,0.009855,0.900376,0.862548,0.788509,0.001099,-0.000271 
[24-02-17 23.01.58.551],096CAFE22D37D9F8DE4D,096CAFE22D37D9F9DE4D,2E7B14A490AE049C,512,512,1,3.503146,0.086331,0.027005,0.003408,0.000011,0.011937,0.000808,0.129567,0.084480,0.029871,0.002500,0.000009,0.010635,0.000936,0.128492,0.079885,0.026431,0.002665,0.000011,0.011239,0.000827,0.121124,0.085874,0.026838,0.002569,0.000010,0.011895,0.000820,0.128077,0.087186,0.025642,0.002643,0.000009,0.010898,0.000972,0.127418,4.155077,180.571754,127.563385,180.571754,6.993994,7.999338,7.999338,0.996246,0.894797,0.334958,0.485646,0.905306,0.874341,0.803819,0.014508,-0.015270,0.007368,0.905306,0.874341,0.803819,-0.001355,0.000345 
[24-02-17 23.03.27.589],4A09FB36785ECF9802B5,4A09FA36785ECF9802B5,97F45FF6D59665C0,512,512,1,3.525086,0.082002,0.026375,0.003906,0.000016,0.013057,0.000886,0.126334,0.083240,0.027322,0.002515,0.000010,0.011784,0.000851,0.125784,0.085096,0.025421,0.002793,0.000011,0.010983,0.000991,0.125360,0.081312,0.030160,0.002545,0.000010,0.010245,0.001081,0.125408,0.086661,0.027287,0.002693,0.000010,0.011337,0.000757,0.128798,4.172561,180.571754,127.803055,180.571754,6.993994,7.999271,7.999271,0.996296,0.951492,0.334956,0.487247,0.907456,0.855501,0.782839,-0.020359,0.010448,0.001381,0.907456,0.855501,0.782839,0.001176,0.001688 
[24-02-17 23.04.56.134],67F64A6C81A6E328512F,67F60A6C81A6E328512F,4AC418158E2B13DF,512,512,1,3.515189,0.079769,0.025737,0.003659,0.000016,0.010989,0.000960,0.121199,0.080712,0.026903,0.002927,0.000018,0.010449,0.000860,0.121933,0.077707,0.025379,0.004447,0.000014,0.011119,0.000876,0.119606,0.087207,0.026760,0.002579,0.000010,0.011004,0.000865,0.128489,0.081192,0.026558,0.002592,0.000010,0.011033,0.001002,0.122452,4.145056,180.571754,127.410957,180.571754,6.993994,7.999376,7.999376,0.995949,0.117057,0.334036,0.194696,0.897421,0.871058,0.794908,-0.012902,0.000666,0.032768,0.897421,0.871058,0.794908,0.000761,-0.000124 
[24-02-17 23.06.24.607],74FDFE163CDB92B1DAE5,74FFFE163CDB92B1DAE5,61871B48E04DA949,512,512,1,3.510638,0.090234,0.027571,0.002941,0.000012,0.011667,0.001256,0.133737,0.083468,0.026398,0.003274,0.000012,0.010849,0.000932,0.125006,0.086373,0.029044,0.002528,0.000010,0.011678,0.000826,0.130528,0.085328,0.028396,0.003046,0.000016,0.012547,0.000828,0.130234,0.088651,0.025260,0.003789,0.000013,0.012097,0.000816,0.130701,4.177944,180.571754,127.568348,180.571754,6.993994,7.999239,7.999239,0.996239,0.882943,0.335264,0.173944,0.914710,0.858261,0.813414,0.016082,-0.018984,-0.025325,0.914710,0.858261,0.813414,0.001693,-0.000044 
[24-02-17 23.07.53.729],F2FAB682F39CAF6690CB,F2FAB68AF39CAF6690CB,4243019F68EA14AE,512,512,1,3.741937,0.079115,0.025050,0.002938,0.000011,0.010317,0.000846,0.118331,0.074000,0.027596,0.002722,0.000010,0.011251,0.001143,0.116790,0.078410,0.025161,0.002664,0.000012,0.011233,0.000819,0.118360,0.090798,0.029307,0.003316,0.000019,0.011454,0.000842,0.135807,0.083547,0.031227,0.002549,0.000010,0.011290,0.000821,0.129508,4.376986,180.571754,127.479858,180.571754,6.993994,7.999318,7.999318,0.996246,0.894797,0.334396,0.604869,0.902307,0.849553,0.807195,0.013977,-0.003758,-0.016080,0.902307,0.849553,0.807195,0.000037,0.000806 
